時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, -0.074767, 0.910325, 3.086094, 1.507534, 0.001377, 0.002136, 0.054085,
0.100000, -1.361055, 18.257355, 61.657874, 28.875333, 0.034658, 0.058347, 1.097395,
0.200000, -1.351985, 17.908887, 61.284178, 28.703620, 0.035675, 0.062598, 1.089256,
0.300000, -1.345150, 17.675797, 61.165046, 28.626230, 0.032353, 0.066656, 1.092182,
0.400000, -1.332488, 17.455198, 61.162034, 28.464993, 0.033294, 0.065601, 1.082170,
0.500000, -1.271139, 17.416907, 63.017123, 28.092902, 0.030694, 0.066134, 1.088172,
0.600000, -1.265477, 17.100091, 62.897660, 28.156628, 0.032089, 0.062345, 1.078977,
0.700000, -1.262582, 16.412498, 62.419939, 28.057917, 0.033355, 0.059699, 1.087734,
0.800000, -1.264727, 16.106461, 62.419291, 27.828677, 0.030132, 0.055729, 1.077965,
0.900000, -1.278805, 15.985386, 62.306946, 27.876271, 0.030077, 0.051872, 1.071548,
1.000000, -1.280315, 16.017330, 61.834387, 27.962969, 0.030804, 0.051676, 1.073516,
1.100000, -1.251507, 16.373212, 61.830633, 27.999616, 0.035547, 0.049131, 1.083937,
1.200000, -1.252865, 16.409124, 62.185678, 27.609934, 0.031307, 0.048658, 1.079359,
1.300000, -1.259868, 16.700776, 63.618667, 27.731304, 0.030698, 0.045161, 1.080381,
1.400000, -1.264151, 16.703202, 63.504923, 27.683866, 0.032119, 0.046754, 1.095683,
1.500000, -1.258521, 16.411622, 63.016552, 27.558866, 0.030229, 0.048302, 1.083233,
1.600000, -1.271937, 15.974260, 63.021680, 27.109298, 0.028495, 0.046668, 1.083553,
1.700000, -1.259705, 16.216390, 63.019476, 25.874049, 0.027334, 0.048063, 1.080214,
1.800000, -1.247202, 15.648007, 63.370272, 24.471205, 0.029861, 0.056770, 1.081281,
1.900000, -1.260253, 15.844968, 64.812687, 23.499864, 0.029700, 0.055663, 1.087233,
2.000000, -1.233960, 15.818146, 64.693488, 22.404186, 0.029542, 0.061864, 1.088760,
2.100000, -1.238177, 15.537033, 64.219732, 21.791362, 0.029566, 0.066607, 1.086094,
2.200000, -1.248856, 15.544717, 64.222143, 21.341259, 0.028060, 0.072502, 1.088051,
2.300000, -1.250476, 15.357218, 64.103036, 20.991664, 0.026409, 0.076918, 1.081896,
2.400000, -1.260749, 15.247995, 63.614145, 20.891565, 0.031199, 0.078819, 1.079292,
2.500000, -1.267803, 15.234490, 63.612833, 20.894509, 0.023904, 0.081231, 1.067612,
2.600000, -1.258031, 15.187883, 64.078965, 20.745714, 0.031955, 0.078830, 1.077840,
2.700000, -1.225036, 15.263739, 65.988344, 20.689156, 0.029883, 0.072850, 1.088654,
2.800000, -1.239720, 15.204772, 65.873496, 20.759763, 0.028970, 0.078774, 1.088200,
2.900000, -1.247943, 15.096984, 65.408538, 20.835540, 0.029015, 0.080438, 1.089317,
3.000000, -1.248995, 14.847545, 65.400970, 20.647034, 0.023303, 0.081523, 1.077521,
3.100000, -1.258345, 14.764739, 65.408537, 20.815996, 0.029433, 0.076263, 1.089578,
3.200000, -1.265932, 14.753658, 65.287673, 20.792618, 0.030353, 0.071328, 1.070616,
3.300000, -1.251916, 14.772976, 65.145213, 20.653825, 0.026585, 0.076702, 1.085833,
3.400000, -1.244128, 14.880822, 66.582289, 20.801082, 0.030112, 0.072927, 1.083005,
3.500000, -1.266682, 14.602240, 66.579875, 20.728724, 0.027055, 0.079205, 1.081860,
3.600000, -1.261252, 14.759245, 66.581706, 20.848102, 0.028266, 0.076803, 1.079319,
3.700000, -1.236749, 14.727274, 66.468590, 20.619262, 0.026482, 0.078427, 1.085703,
3.800000, -1.264810, 14.521783, 65.992945, 21.179695, 0.030532, 0.075458, 1.075657,
3.900000, -1.255045, 14.488667, 65.993923, 21.530727, 0.027472, 0.070599, 1.082151,
4.000000, -1.249660, 14.808451, 66.329042, 21.635200, 0.032141, 0.076121, 1.094289,
4.100000, -1.263101, 14.407381, 67.761381, 21.975817, 0.029625, 0.074234, 1.083916,
4.200000, -1.258131, 14.245823, 67.652911, 22.767326, 0.027313, 0.071878, 1.082691,
4.300000, -1.246672, 14.250059, 67.166634, 23.219892, 0.028083, 0.065436, 1.081444,
4.400000, -1.248799, 14.360013, 67.165313, 23.407248, 0.034619, 0.065735, 1.093445,
4.500000, -1.243429, 14.191320, 67.060909, 23.758088, 0.029148, 0.057182, 1.094139,
4.600000, -1.260618, 14.317669, 66.576042, 23.646654, 0.031473, 0.056658, 1.090645,
4.700000, -1.285076, 13.873079, 67.029819, 23.541717, 0.025018, 0.053494, 1.080513,
4.800000, -1.304076, 13.894851, 68.956177, 23.191939, 0.027602, 0.061571, 1.044657,
4.900000, -1.256923, 13.358843, 68.838093, 22.907049, 0.030450, 0.051515, 1.068379,
