時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.726831, 0.048861, 2.111793, -0.043455, 0.000796, 0.006107, 0.058761,
0.100000, 15.933028, 1.028784, 42.320288, -0.911337, -0.031393, 0.121399, 1.164804,
0.200000, 16.551797, 1.017539, 42.626105, -2.011240, -0.038439, 0.103706, 1.093249,
0.300000, 17.760070, 1.009190, 40.288339, -2.462500, -0.032778, 0.127051, 1.087310,
0.400000, 17.507957, 1.006648, 40.925241, -2.067419, -0.045776, 0.126352, 1.071203,
0.500000, 17.731203, 1.014175, 40.920905, -2.354852, -0.064373, 0.122695, 1.056759,
0.600000, 18.536756, 1.049563, 41.442598, -2.698481, -0.065369, 0.101714, 1.050895,
0.700000, 17.167591, 1.010903, 39.735137, -2.226951, -0.082518, 0.152989, 1.072783,
0.800000, 14.938404, 1.063224, 40.306745, -2.380693, -0.085021, 0.118611, 1.107714,
0.900000, 12.988424, 1.034199, 40.259099, -1.871551, -0.085392, 0.102475, 1.045216,
1.000000, 11.249575, 1.010241, 38.544651, -1.601557, -0.073190, 0.114967, 1.087301,
1.100000, 13.283633, 0.969301, 39.236364, -0.320293, -0.034295, 0.089737, 1.082396,
1.200000, 14.202179, 0.925236, 39.261009, -0.213959, -0.028423, 0.109362, 1.053189,
1.300000, 17.342638, 0.970776, 39.760265, -0.907415, -0.040979, 0.103853, 1.082516,
1.400000, 16.934009, 0.988030, 37.335911, -0.251659, -0.052235, 0.109726, 1.047804,
1.500000, 19.006140, 0.999235, 37.877662, -0.262202, -0.070971, 0.113497, 1.069578,
1.600000, 20.219539, 1.014287, 37.886332, 2.731636, -0.076791, 0.109895, 1.051131,
1.700000, 19.982384, 1.011679, 38.574617, 7.013091, -0.077718, 0.095729, 1.066617,
1.800000, 21.328737, 1.035184, 36.669551, 8.223397, -0.083050, 0.093599, 1.109771,
1.900000, 20.612494, 1.038356, 36.708724, 9.486888, -0.092628, 0.065974, 1.089126,
2.000000, 20.138560, 0.993621, 36.751940, 10.977838, -0.102898, 0.073718, 1.082598,
2.100000, 18.932626, 0.992552, 37.286571, 13.220552, -0.103419, 0.084057, 1.092355,
2.200000, 19.479860, 1.011565, 35.529160, 15.737142, -0.100087, 0.037696, 1.081924,
2.300000, 21.112415, 1.038113, 36.063299, 15.684413, -0.100477, 0.059069, 1.087001,
2.400000, 20.106503, 1.026455, 34.296952, 15.737400, -0.095345, 0.059187, 1.072413,
2.500000, 20.988577, 1.038334, 34.882198, 15.811589, -0.098019, 0.033774, 1.071331,
2.600000, 21.495748, 1.039816, 34.857117, 17.673858, -0.104125, 0.062086, 1.074071,
2.700000, 21.582497, 1.039576, 33.106214, 20.439826, -0.109458, 0.049102, 1.095781,
2.800000, 22.138553, 1.071424, 33.699486, 23.640468, -0.112042, 0.029394, 1.087870,
2.900000, 19.945356, 1.043668, 34.261567, 26.051209, -0.112981, 0.041387, 1.041731,
3.000000, 19.794030, 1.040731, 32.511790, 26.891672, -0.121255, 0.027533, 1.071277,
3.100000, 22.732274, 1.062549, 33.088427, 27.172746, -0.117756, 0.030571, 1.067942,
3.200000, 21.167146, 1.022059, 33.082586, 27.085858, -0.114679, 0.042799, 1.059112,
3.300000, 21.942666, 1.016003, 31.930585, 27.812883, -0.127890, 0.000496, 1.042115,
3.400000, 22.640774, 1.031191, 31.949226, 27.166722, -0.125259, 0.024712, 1.107024,
3.500000, 18.021327, 0.976278, 30.210826, 27.503387, -0.125120, 0.069895, 1.086151,
3.600000, 16.993340, 0.955797, 30.833247, 26.849487, -0.123303, 0.022238, 1.082913,
3.700000, 17.866675, 0.967342, 30.805766, 25.569267, -0.108829, 0.026649, 1.089303,
3.800000, 17.811168, 1.011274, 30.765192, 25.482402, -0.108345, 0.036260, 1.066392,
3.900000, 20.257542, 1.010998, 29.530544, 24.603226, -0.100914, 0.073009, 1.074173,
4.000000, 21.474139, 0.974070, 30.206018, 25.747817, -0.107953, 0.016303, 1.095663,
4.100000, 19.506270, 1.000277, 28.394267, 25.479013, -0.107082, 0.058095, 1.050381,
4.200000, 20.710664, 1.017201, 28.967017, 25.486503, -0.121051, 0.043567, 1.092952,
4.300000, 20.213852, 1.044151, 28.965362, 25.872538, -0.114423, 0.035440, 1.070840,
4.400000, 21.043126, 1.037045, 29.514272, 25.724503, -0.121701, 0.050214, 1.092102,
4.500000, 19.852505, 1.015257, 27.152285, 25.547369, -0.120624, 0.058149, 1.082127,
4.600000, 22.020082, 0.979578, 27.796571, 26.300135, -0.124101, 0.044918, 1.089847,
4.700000, 20.856111, 1.017262, 28.335409, 25.931064, -0.124780, 0.053596, 1.077987,
4.800000, 20.841317, 1.070370, 26.559279, 25.560241, -0.133485, 0.049132, 1.110201,
4.900000, 19.966862, 1.068911, 27.109583, 24.382869, -0.128780, 0.050088, 1.097254,
5.000000, 17.234296, 1.055321, 25.360001, 23.913661, -0.126705, 0.044562, 1.095022,
5.100000, 11.206742, 1.034516, 25.922344, 23.027917, -0.104254, 0.044895, 1.051553,
5.200000, 3.061235, 1.054435, 25.947312, 22.474779, -0.069712, 0.077888, 1.091774,
5.300000, 1.939097, 1.020748, 26.532789, 21.616131, -0.028208, 0.050660, 1.129988,
5.400000, 1.872839, 2.451071, 26.499659, 20.262387, -0.024337, 0.051682, 1.091071,
5.500000, 1.885632, 14.444140, 24.144195, 19.482545, -0.028123, 0.051521, 1.055769,
5.600000, 1.886248, 21.509797, 24.124586, 19.348606, -0.031323, 0.074537, 1.059611,
5.700000, 1.944913, 22.901476, 24.130987, 18.794880, -0.031861, 0.046870, 1.115412,
5.800000, 1.890153, 23.286713, 24.140203, 17.327737, -0.010502, 0.080177, 1.090535,
5.900000, 1.885181, 17.815772, 24.126332, 16.924165, 0.003640, 0.070502, 1.057948,
6.000000, 1.897732, 19.207850, 24.130459, 17.597280, 0.035226, 0.083006, 1.092418,
6.100000, 1.828873, 17.629827, 24.149351, 17.838194, 0.061103, 0.075002, 1.096112,
6.200000, 1.797673, 18.995772, 25.939090, 18.297481, 0.076836, 0.056888, 1.096335,
6.300000, 1.789393, 20.780103, 25.944254, 18.785961, 0.080197, 0.085571, 1.052165,
6.400000, 1.747574, 20.262793, 25.359212, 19.194087, 0.085025, 0.092434, 1.043642,
6.500000, 1.766697, 22.727711, 27.127899, 19.785361, 0.078582, 0.066589, 1.059242,
6.600000, 1.852443, 24.733911, 27.132858, 20.358452, 0.073180, 0.058833, 1.093505,
6.700000, 1.863149, 25.610259, 26.537772, 21.400235, 0.073218, 0.067212, 1.103896,
6.800000, 1.818279, 24.837808, 26.529590, 24.038567, 0.083346, 0.074005, 1.059079,
6.900000, 1.846432, 23.157376, 27.688066, 25.151319, 0.074035, 0.037543, 1.069751,
7.000000, 1.882017, 23.825984, 27.156979, 26.990168, 0.072602, 0.062167, 1.125586,
7.100000, 1.771858, 20.749313, 28.907472, 28.827530, 0.071080, 0.053449, 1.079318,
7.200000, 1.775974, 20.329551, 28.922463, 30.625753, 0.062957, 0.013986, 1.057279,
7.300000, 1.809423, 23.860824, 28.323330, 32.649481, 0.064139, 0.038888, 1.049998,
7.400000, 1.857903, 24.423415, 28.326992, 34.861334, 0.082032, 0.040577, 1.103463,
7.500000, 1.836561, 26.044506, 30.102848, 39.686908, 0.091046, 0.023229, 1.046717,
7.600000, 1.790726, 25.595599, 30.185705, 47.232429, 0.093956, -0.001588, 1.084232,
7.700000, 1.786983, 26.923848, 29.582795, 53.152369, 0.097399, -0.014904, 1.099722,
7.800000, 1.723221, 24.927757, 30.788390, 56.304654, 0.108618, -0.023798, 1.089826,
7.900000, 1.656560, 22.537437, 32.553355, 56.828825, 0.128333, -0.034604, 1.054423,
8.000000, 1.663962, 20.650740, 31.976192, 58.234175, 0.125579, -0.038210, 1.069708,
8.100000, 1.726300, 19.586062, 31.338105, 61.133396, 0.130717, -0.052766, 1.081613,
8.200000, 1.834622, 21.212519, 33.086867, 62.861794, 0.147645, -0.064595, 1.096335,
8.300000, 1.806889, 21.354916, 32.506626, 62.766228, 0.145499, -0.059260, 1.058663,
8.400000, 1.769793, 20.824679, 34.242110, 62.354761, 0.143885, -0.030789, 1.060238,
8.500000, 1.769052, 19.975164, 35.459668, 62.370700, 0.094998, -0.042748, 1.104183,
8.600000, 1.777602, 20.144191, 34.874242, 60.151762, 0.117583, -0.077853, 1.114726,
8.700000, 1.773492, 21.164538, 34.293420, 57.850655, 0.119065, -0.053262, 1.104362,
8.800000, 1.806872, 23.173654, 36.641326, 54.591365, 0.106195, -0.042022, 1.055580,
8.900000, 1.793618, 25.716906, 36.060020, 49.063353, 0.110700, -0.037468, 1.068685,
9.000000, 1.801547, 27.474688, 35.480880, 41.799298, 0.108659, -0.021048, 1.080446,
9.100000, 1.815916, 27.983775, 37.234937, 37.439852, 0.114105, 0.010469, 1.080289,
9.200000, 1.826287, 28.344895, 36.675385, 35.406361, 0.106802, 0.012845, 1.097212,
9.300000, 1.799505, 26.450331, 38.492174, 32.124986, 0.117317, 0.026203, 1.087288,
9.400000, 1.856645, 26.045066, 37.871968, 24.145990, 0.114863, 0.029086, 1.108145,
9.500000, 1.760721, 26.404202, 37.871111, 15.227909, 0.118228, 0.057784, 1.081314,
9.600000, 1.833487, 27.488615, 39.667307, 9.538922, 0.114295, 0.085127, 1.121123,
9.700000, 1.778412, 28.683158, 39.097271, 8.820971, 0.114659, 0.087184, 1.077547,
9.800000, 1.848908, 29.716503, 39.095029, 8.881547, 0.109189, 0.113107, 1.072098,
9.900000, 1.840652, 30.804094, 40.271722, 8.465624, 0.109394, 0.140224, 1.125698,
10.000000, 1.811314, 30.177422, 40.290461, 8.682597, 0.113983, 0.103551, 1.077214,
10.100000, 1.801578, 30.064673, 39.700477, 8.952852, 0.115230, 0.111982, 1.082757,
10.200000, 1.783022, 28.416219, 41.463155, 9.083331, 0.108932, 0.102031, 1.069475,
10.300000, 1.843338, 30.418949, 40.898898, 8.997775, 0.110362, 0.092787, 1.100845,
10.400000, 1.855393, 30.121442, 40.874215, 8.773577, 0.116846, 0.101221, 1.071099,
10.500000, 1.800021, 28.973735, 40.309812, 8.078643, 0.110724, 0.106350, 1.083976,
10.600000, 1.852391, 31.271090, 42.048327, 6.099502, 0.107892, 0.113003, 1.100105,
