host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
42,2,0,3752.2989,2,-1,0,6.6,3,3.6,3,Inf,Inf,Inf,3754.6,3730.4,404.8,97.2,-93.6,-7.2,Inf,Inf,Inf
42,2,0,913.5727,2,-1,0,6.6,3.2,Null,2.4,133.4,-126.2,23.2,910.8,-911.2,-65.8,Null,Null,Null,Inf,Inf,Inf
42,2,0,3972.7827,2,-1,0,6.6,3.2,Null,2.4,163.6,-156.6,21.6,3975.4,3956.8,356,Null,Null,Null,Inf,Inf,Inf
40,2,0,6814.9966,2,-1,0,6.8,3.2,3.6,2.4,Inf,Inf,Inf,6817.6,6791,571.4,162.2,-158.2,-1,Inf,Inf,Inf
40,2,0,5130.0741,2,-1,0,8,3.2,3.6,2.4,646.8,-638.4,-9.6,5132.6,5113,418.2,254.6,-249.6,13,Inf,Inf,Inf
40,2,0,577.1262,2,-1,0,7.4,3.4,3.4,2.4,291.6,-284.2,17,573.8,-576.8,-19.4,63.2,-59.8,-14,Inf,Inf,Inf
41,2,0,11074.5176,2,-1,0,7.8,3.4,3.4,2.4,433.4,-425.6,10.2,11077.4,11052.6,696.4,169,-165,-1.2,Inf,Inf,Inf
39,2,0,866.5497,2,-1,0,8.4,3.4,3.6,2.4,1274.4,-1265.2,-37.8,869.4,864.4,61,115,-110.8,-5,Inf,Inf,Inf
40,2,0,138.5867,2,-1,0,8.4,3.4,3.6,2.6,27112,27099.2,1083.6,Inf,Inf,Inf,130,130.8,-45.8,Inf,Inf,Inf
40,2,0,19794.0362,2,-1,0,8.4,3.4,4.8,2.6,246.4,-238,14.8,19797.2,19780.6,729.2,140.6,143,-35.8,Inf,Inf,Inf
38,2,0,16025.5491,2,-1,0,8.4,3.4,Null,2.6,Inf,Inf,Inf,16028.6,16017.4,511,Null,Null,Null,Inf,Inf,Inf
39,2,0,1355.369,2,-1,0,8.4,3.4,5.2,2.6,Inf,Inf,Inf,1352,-1355.2,-21.4,237.4,237.8,-57.8,Inf,Inf,Inf
39,2,0,536.0282,3,-1,0,8.6,3.4,5.2,2.8,Inf,Inf,Inf,Inf,Inf,Inf,529,526,-103.2,Inf,Inf,Inf
39,2,0,47.9283,3,-1,0,8.6,3.4,5.2,2.8,Inf,Inf,Inf,Inf,Inf,Inf,53,-47.6,-5.6,Inf,Inf,Inf
37,2,0,165.2114,2,-1,0,8.6,3.2,5.2,2.8,Inf,Inf,Inf,Inf,Inf,Inf,171.4,-164.6,14.2,Inf,Inf,Inf
37,2,0,172.1441,3,-1,-1,8.8,3.2,5.6,2.8,Inf,Inf,Inf,Inf,Inf,Inf,163.8,165.2,-48.4,Inf,Inf,Inf
37,2,0,173.0997,3,-1,-1,8.8,3.2,5.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,164.4,165.6,-50.4,Inf,Inf,Inf
38,2,0,23034.4674,2,-1,-1,6.8,3.2,5.8,3,Inf,Inf,Inf,23031.2,-23033,260,1351,1332.8,-264.4,Inf,Inf,Inf
36,2,0,56.6212,2,-1,-1,Null,3.2,5.8,3,Null,Null,Null,Inf,Inf,Inf,62.4,-56.4,-5,Inf,Inf,Inf
36,2,0,476.3211,2,-1,-1,Null,3.2,6,3,Null,Null,Null,472.8,-475.6,26.2,554.8,548.4,-127.8,Inf,Inf,Inf
36,2,0,2762.279,2,-1,-1,Null,3,6.2,3,Null,Null,Null,2759,-2759.8,117,209.6,-201,20.6,Inf,Inf,Inf
37,2,0,3348.3236,2,-1,-1,7.4,3,6.2,3,Inf,Inf,Inf,3345,-3346.8,101,128.6,-121,7.4,Inf,Inf,Inf
35,1,0,2041.909,1,-1,-1,1.8,3,6.4,3,Inf,Inf,Inf,Inf,Inf,Inf,2033.2,2000.2,-410.6,Inf,Inf,Inf
36,2,0,9439.5974,2,-1,-1,7.6,3,6.6,3,38.2,45.4,25.4,9436.4,-9433.4,342,409.4,-396,62.8,Inf,Inf,Inf
33,2,0,167.726,2,-1,-1,7.4,3,6.8,2.8,Inf,Inf,Inf,164.2,-166.8,17.6,1196.4,1180.2,-246.6,Inf,Inf,Inf
34,2,0,5203.351,2,-1,-1,7.6,2.8,6.8,2.8,Inf,Inf,Inf,5200.2,-5201.2,149.6,Inf,Inf,Inf,Inf,Inf,Inf
35,1,0,1437.6749,1,-1,-1,2,2.8,7.2,2.8,Inf,Inf,Inf,1434.6,-1435.8,73.4,670.4,664,-147.4,Inf,Inf,Inf
32,1,0,208.8599,1,-1,-1,2,2.8,7.2,2.8,Inf,Inf,Inf,211.6,208.8,5,118,121.6,-42.4,Inf,Inf,Inf
33,1,0,157.4103,1,-1,-1,2,2.8,7.4,2.8,Inf,Inf,Inf,Inf,Inf,Inf,146.8,150.6,-45.8,Inf,Inf,Inf
34,2,0,153.522,2,-1,-1,7.6,2.8,7.6,2.8,20.8,-13,16.6,150.2,-152.6,16.8,625.6,616.8,-156.6,Inf,Inf,Inf
32,2,0,831.201,2,-1,-1,Null,2.8,7.6,2.8,Null,Null,Null,827.8,-827.4,79.4,65.2,-57.2,-5,Inf,Inf,Inf
33,2,0,44.3234,2,-1,-1,6.8,2.4,7.8,2.8,23.4,-16.2,13.8,35,-36.6,25,395.8,396,-91.4,Inf,Inf,Inf
32,Null,0,Inf,Null,-1,-1,Null,2.6,Null,2.6,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
31,1,0,Inf,1,-1,-1,2,2.6,Null,2.6,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
31,1,0,Inf,1,-1,-1,1.8,2.6,Null,2.6,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
29,1,0,Inf,2,-1,-1,1.8,Null,8.6,2.6,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf
30,2,0,56.7387,2,-1,-1,Null,2.6,8.6,2.6,Null,Null,Null,58.8,56.2,7.8,Inf,Inf,Inf,Inf,Inf,Inf
30,1,0,46.0652,1,-1,-1,2,2.6,8.6,2.6,Inf,Inf,Inf,48,45.4,7.8,Inf,Inf,Inf,Inf,Inf,Inf
30,1,0,68.1401,1,-1,-1,2,2.6,Null,2.6,Inf,Inf,Inf,70.4,67.8,6.8,Null,Null,Null,Inf,Inf,Inf
29,1,0,275.571,1,-1,-1,2.2,2.6,Null,2.4,272.8,274.8,20.6,40.8,38.2,7.2,Null,Null,Null,Inf,Inf,Inf
30,1,0,95.483,1,-1,-1,1.8,2.6,Null,2.4,96.8,-94.8,11.4,405.2,-407.4,23,Null,Null,Null,Inf,Inf,Inf
28,1,0,74.0251,1,-1,-1,1.8,2.6,Null,2.4,71.8,73.4,9.6,271.6,-273.8,20,Null,Null,Null,Inf,Inf,Inf
29,1,0,57.6212,1,-1,-1,2.2,2.6,8.8,2.4,58.8,-56.6,10.8,259.4,-261.6,19.6,Inf,Inf,Inf,Inf,Inf,Inf
28,2,0,435.2403,2,-1,-1,Null,2.6,8.8,2.4,Null,Null,Null,432.4,-434.6,23.6,Inf,Inf,Inf,Inf,Inf,Inf
29,2,0,939.0157,2,-1,-1,Null,2.6,8.8,2.4,Null,Null,Null,936.2,-938.4,34,Inf,Inf,Inf,Inf,Inf,Inf
27,1,0,51.239,1,-1,-1,2.2,2.6,8.8,2.4,48.2,50,11.2,286.8,-289,20.4,Inf,Inf,Inf,Inf,Inf,Inf
27,1,0,159.8816,1,-1,-1,2,2.4,8.8,2.4,157.6,159.4,12.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
28,1,0,3503.1598,1,-1,-1,1.6,2.4,8.8,2.4,3504.6,-3502.2,82,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
26,1,0,1477.2436,1,-1,-1,1.6,2.6,9,2.4,1478.6,-1476.6,43.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
27,1,0,Inf,1,-1,-1,1.6,2.4,Null,2.4,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
25,1,0,Inf,1,-1,-1,1.6,2.4,Null,2.4,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
25,1,0,Inf,1,-1,-1,1.6,2.4,Null,2.4,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
26,1,0,42.2185,1,-1,-1,1.6,2.4,Null,2,40,41.6,7.2,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
