時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, -0.062509, 0.331506, 3.766256, 1.018467, 0.001011, 0.003174, 0.056511,
0.100000, -0.518724, 7.957791, 75.245119, 18.986432, -0.000923, 0.071828, 1.108038,
0.200000, -0.521046, 8.532103, 74.773402, 18.512187, -0.001798, 0.065245, 1.096569,
0.300000, -0.498619, 9.005931, 74.783195, 18.335143, -0.002742, 0.070753, 1.093082,
0.400000, -0.500989, 9.513894, 74.782480, 18.518347, -0.003091, 0.068612, 1.083977,
0.500000, -0.533875, 9.505567, 74.488845, 18.808501, -0.003161, 0.075376, 1.084622,
0.600000, -0.525710, 8.643228, 73.295636, 18.966988, -0.008334, 0.078163, 1.068535,
0.700000, -0.481071, 8.913120, 74.485269, 19.538470, -0.002233, 0.073219, 1.074545,
0.800000, -0.491623, 8.848886, 73.017343, 19.677634, -0.002003, 0.072926, 1.114619,
0.900000, -0.513397, 8.253570, 73.014844, 19.840567, -0.006785, 0.074699, 1.096220,
1.000000, -0.522341, 7.910448, 73.005632, 19.774110, -0.004259, 0.079350, 1.112446,
1.100000, -0.479382, 8.504638, 73.013942, 20.484524, -0.004055, 0.063264, 1.113877,
1.200000, -0.508775, 7.933501, 73.004755, 20.789385, -0.007085, 0.055612, 1.123164,
1.300000, -0.534698, 7.205738, 73.010645, 20.275871, -0.011764, 0.053958, 1.096730,
1.400000, -0.560117, 6.932417, 73.111967, 19.963514, -0.012247, 0.053040, 1.061717,
1.500000, -0.510643, 7.019761, 73.607218, 20.000712, -0.012386, 0.057358, 1.051988,
1.600000, -0.457882, 7.863461, 73.616844, 20.688199, -0.006179, 0.064779, 1.088975,
1.700000, -0.454142, 7.884322, 73.613949, 20.828571, -0.005274, 0.064864, 1.124993,
1.800000, -0.447779, 7.520251, 73.605771, 21.016530, -0.007825, 0.055412, 1.137924,
1.900000, -0.485594, 6.700070, 73.610004, 20.867200, -0.009271, 0.048222, 1.122940,
2.000000, -0.507481, 6.858767, 73.612492, 20.957051, -0.009977, 0.052220, 1.102267,
2.100000, -0.563423, 7.964595, 73.368251, 21.037114, -0.011053, 0.058315, 1.077476,
2.200000, -0.554703, 9.232826, 71.893760, 21.039940, -0.008169, 0.061952, 1.077620,
2.300000, -0.540965, 9.278952, 71.982985, 21.139852, -0.009105, 0.068325, 1.073038,
2.400000, -0.524741, 9.231564, 72.450365, 21.082009, -0.010774, 0.069275, 1.084701,
2.500000, -0.481206, 8.597140, 72.424645, 20.278738, -0.009504, 0.074877, 1.103457,
2.600000, -0.669594, 7.924594, 72.532806, 22.024080, -0.010346, 0.073216, 1.101739,
2.700000, -0.599317, 7.337821, 72.490740, 21.995678, -0.012079, 0.068521, 1.086981,
2.800000, -0.558797, 6.978365, 72.461885, 22.126428, -0.013659, 0.066355, 1.074681,
2.900000, -0.535481, 7.389754, 72.170756, 22.402244, -0.007417, 0.067106, 1.084074,
3.000000, -0.503193, 7.133995, 70.662085, 22.846746, -0.009625, 0.068290, 1.084649,
3.100000, -0.599514, 7.617065, 70.711939, 23.546112, -0.009830, 0.063513, 1.087658,
3.200000, -0.573928, 9.743246, 70.677839, 21.917084, -0.009816, 0.059682, 1.089837,
3.300000, -0.524648, 12.988507, 70.743566, 22.136097, -0.014622, 0.066178, 1.087902,
3.400000, -0.513337, 16.806228, 71.240034, 21.285347, -0.013110, 0.067367, 1.078336,
3.500000, -0.486638, 15.857604, 71.243811, 20.825342, -0.009543, 0.070160, 1.090308,
3.600000, -0.487938, 12.752179, 71.228195, 20.338265, -0.006635, 0.067390, 1.095934,
3.700000, -0.502250, 11.187752, 71.248973, 21.611115, -0.011709, 0.074471, 1.090822,
3.800000, -0.550084, 10.767273, 71.231892, 21.236805, -0.013316, 0.081631, 1.079268,
3.900000, -0.564467, 11.112542, 71.377951, 21.592111, -0.011605, 0.082494, 1.103701,
4.000000, -0.501087, 11.579367, 71.877884, 22.176320, -0.003088, 0.064556, 1.105646,
4.100000, -0.641662, 9.386380, 71.548352, 23.213159, -0.015879, 0.066661, 1.096953,
4.200000, -0.668004, 8.142690, 69.644849, 23.020930, -0.017848, 0.079576, 1.071468,
