host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
69,2,0,2893.4811,3,0,0,6.2,7.4,6,5.2,Inf,Inf,Inf,674.8,664.4,75.6,Inf,Inf,Inf,2887.2,-2880.8,-270.6
68,2,0,1754.9116,3,0,0,6.2,7.6,6,5.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1748.4,-1744.2,-193.6
68,2,0,2216.1538,3,0,0,6.2,7.8,6,5.4,Inf,Inf,Inf,3887.8,3867.4,324,Inf,Inf,Inf,2209.8,-2206.8,-203.4
68,2,0,523.4098,3,0,0,6.2,7.8,6,5.6,Inf,Inf,Inf,566.6,556,67.8,Inf,Inf,Inf,516.4,-519,-67.8
67,2,0,774.0041,3,0,0,6,8,6,5.6,Inf,Inf,Inf,754.6,-760.8,-43,Inf,Inf,Inf,780.2,772.6,46.6
69,2,0,2174.9553,3,0,0,6,8.2,6,5.8,Inf,Inf,Inf,633,621.8,73.4,Inf,Inf,Inf,2168,-2163.8,-220
69,2,0,2412.337,3,0,0,6,8.4,6,6,Inf,Inf,Inf,8391.4,8358.4,654.4,Inf,Inf,Inf,2405.2,-2401,-233.6
68,2,0,687.1022,3,0,0,6,8.6,6,6,Inf,Inf,Inf,4408.6,4386.8,353,Inf,Inf,Inf,693.6,686.2,35.2
68,2,0,3441.2592,3,0,0,6,8.6,6,6.2,Inf,Inf,Inf,616.8,605.2,72.4,Inf,Inf,Inf,3434,-3425.4,-330
68,2,0,582.05,3,0,0,6,8.8,6,6.4,Inf,Inf,Inf,3499.6,3478.6,305.4,Inf,Inf,Inf,574.2,-576.8,-78
70,2,0,6686.5986,3,0,0,6,9,6,6.4,Inf,Inf,Inf,454.8,443.6,57,Inf,Inf,Inf,6679,-6657.4,-624.2
69,2,0,642.4036,3,0,0,6,9.2,6,6.6,Inf,Inf,Inf,539.4,527.8,62.8,Inf,Inf,Inf,634.4,-637.2,-81.6
69,2,0,3699.4129,3,0,0,6,9.4,6,6.6,Inf,Inf,Inf,595.4,-604,-21.4,Inf,Inf,Inf,3691.6,-3682.8,-350.2
70,2,0,8171.5234,3,0,0,6,9.4,6,6.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,8163.6,-8140.2,-714.8
69,2,0,3702.4589,3,0,0,6,9.6,6,6.8,Inf,Inf,Inf,532.8,521,62.2,Inf,Inf,Inf,3694.4,-3686.2,-346.6
69,2,0,6859.2703,3,0,0,6,9.6,6,7,Inf,Inf,Inf,542,530,63.6,Inf,Inf,Inf,6851,-6830,-633
71,2,0,7598.1059,3,0,0,5.8,9.8,6,7.2,Inf,Inf,Inf,532.8,520.8,62.4,Inf,Inf,Inf,7589.6,-7567.4,-682.4
70,2,0,2401.9679,4,0,0,6,10,6,7.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2393.6,-2392.2,-216.4
70,2,0,7770.4425,3,0,0,5.8,10,5.8,7.4,Inf,Inf,Inf,496,483.8,61,Inf,Inf,Inf,7761.8,-7739.8,-689.4
70,2,0,3137.0466,4,0,0,5.8,10.2,5.8,7.6,Inf,Inf,Inf,3651.8,3632,280,Inf,Inf,Inf,3128.2,-3124.4,-281.4
70,2,0,8611.3543,4,0,0,5.8,10.4,5.8,7.6,Inf,Inf,Inf,7223.6,7199.2,463.2,Inf,Inf,Inf,8602.6,-8585,-673.2
70,2,0,1083.5996,4,0,0,5.8,10.4,5.8,7.8,Inf,Inf,Inf,519,507,55.4,Inf,Inf,Inf,1092.2,1081.6,65.8
72,2,0,2945.159,4,0,0,5.8,10.6,5.8,7.8,Inf,Inf,Inf,507.4,-517.6,-9.8,Inf,Inf,Inf,2936.2,-2934.8,-246.8
72,2,0,6137.9937,4,0,0,5.8,10.6,5.8,8,Inf,Inf,Inf,6147.4,6119.4,477.4,Inf,Inf,Inf,Inf,Inf,Inf
72,2,0,875.01,4,0,0,5.8,10.8,5.8,8.2,Inf,Inf,Inf,5802.8,5779.2,399.2,Inf,Inf,Inf,884,873.8,46
72,2,0,7785.241,4,0,0,5.8,10.8,5.8,8.2,Inf,Inf,Inf,276.2,264.2,39.2,Inf,Inf,Inf,7775.8,-7760,-626.4
72,2,0,2266.0169,4,0,0,5.8,11,5.8,8.4,Inf,Inf,Inf,320.8,-331.6,1.2,Inf,Inf,Inf,2256.4,-2257.8,-192.8
72,2,0,866.2062,4,0,0,5.8,11,5.8,8.4,Inf,Inf,Inf,7898,7872.6,491,Inf,Inf,Inf,875.2,865.6,32.4
71,2,0,792.1636,4,0,0,5.8,11.2,5.8,8.4,Inf,Inf,Inf,680.2,-691,-13.8,Inf,Inf,Inf,801,791.8,24
73,2,0,3029.6411,4,0,0,5.8,11.2,5.6,8.6,Inf,Inf,Inf,621.6,608.8,60.2,Inf,Inf,Inf,3019.8,-3021.2,-226
73,2,0,620.5382,4,0,0,5.8,11.4,5.6,8.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,610.2,-616.6,-69.8
73,2,0,11188.1246,4,0,0,5.8,11.4,5.6,8.8,Inf,Inf,Inf,7669.8,7644.4,478,Inf,Inf,Inf,11178.2,-11160,-792.8
