時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.027798, 0.059935, 3.464863, 0.986893, 0.002339, 0.004994, 0.053113,
0.100000, 0.287432, 1.035675, 68.840208, 20.231866, 0.044364, 0.074836, 1.078151,
0.200000, 0.287429, 1.014025, 68.265369, 20.081160, 0.044308, 0.078414, 1.065877,
0.300000, 0.297396, 1.040798, 68.270475, 20.082428, 0.043873, 0.078707, 1.078262,
0.400000, 0.263479, 1.050830, 67.804616, 20.012517, 0.046996, 0.074523, 1.085011,
0.500000, 0.289400, 1.010556, 69.032219, 19.962868, 0.042197, 0.074126, 1.080813,
0.600000, 0.301882, 1.028683, 69.470763, 19.821207, 0.041288, 0.080077, 1.077694,
0.700000, 0.312622, 1.040802, 69.015823, 19.752859, 0.045256, 0.073389, 1.102407,
0.800000, 0.311898, 1.062936, 68.864892, 19.611696, 0.042609, 0.078925, 1.096281,
0.900000, 0.305039, 1.039414, 68.865169, 19.702407, 0.041157, 0.083391, 1.083077,
1.000000, 0.276696, 1.053953, 70.213497, 19.324717, 0.040539, 0.085604, 1.082917,
1.100000, 0.314937, 1.044612, 70.203510, 18.718439, 0.042940, 0.080638, 1.082132,
1.200000, 0.283531, 1.010599, 70.060573, 17.815964, 0.041082, 0.081801, 1.073848,
1.300000, 0.321306, 1.038215, 70.056085, 17.246333, 0.041245, 0.092840, 1.076650,
1.400000, 0.282562, 1.006407, 69.618561, 16.941766, 0.036779, 0.097532, 1.067450,
1.500000, 0.310011, 1.006360, 69.461780, 16.587707, 0.040848, 0.101501, 1.078026,
1.600000, 0.285306, 1.032010, 70.819387, 16.689508, 0.043177, 0.095971, 1.089695,
1.700000, 0.288950, 1.034670, 71.253210, 16.468331, 0.042450, 0.099965, 1.098219,
1.800000, 0.293152, 0.995876, 71.247898, 16.468097, 0.040795, 0.102384, 1.100475,
1.900000, 0.294250, 1.028717, 70.798504, 17.017439, 0.035587, 0.099417, 1.083626,
2.000000, 0.290828, 1.029148, 70.646009, 17.292621, 0.041096, 0.095943, 1.090122,
2.100000, 0.287746, 1.013763, 70.643125, 17.501533, 0.039272, 0.097586, 1.095121,
2.200000, 0.324085, 1.013434, 71.989405, 17.626944, 0.039544, 0.105131, 1.112667,
2.300000, 0.274402, 1.012752, 72.423701, 17.527345, 0.024813, 0.103523, 1.096480,
2.400000, 0.278156, 1.027282, 72.431138, 17.702739, 0.024491, 0.105111, 1.101683,
2.500000, 0.237734, 1.010790, 72.415833, 17.566080, 0.014010, 0.101451, 1.025378,
2.600000, 0.206523, 0.998007, 72.435451, 17.791857, 0.010335, 0.094954, 0.983422,
2.700000, 0.225194, 0.987621, 72.425133, 17.639120, 0.021008, 0.090477, 0.975841,
2.800000, 0.331880, 1.041785, 72.420133, 17.590365, 0.022644, 0.093974, 1.034272,
2.900000, 0.340285, 1.043835, 73.323759, 17.495243, 0.023685, 0.100847, 1.101208,
3.000000, 0.369907, 1.038864, 73.606807, 17.409641, 0.019921, 0.107447, 1.142033,
3.100000, 0.326395, 1.036539, 73.616596, 17.567112, 0.012008, 0.105829, 1.141240,
3.200000, 0.299052, 1.026804, 73.622479, 17.670156, 0.006279, 0.104602, 1.114212,
3.300000, 0.313050, 1.023639, 73.615392, 17.687470, 0.002085, 0.099677, 1.093363,
3.400000, 0.314376, 1.021115, 73.616881, 17.443718, -0.000830, 0.102750, 1.076371,
3.500000, 0.333085, 1.047448, 73.616588, 17.297194, -0.006458, 0.100278, 1.069127,
3.600000, 0.324239, 1.042445, 73.617515, 17.378600, -0.013270, 0.095628, 1.066629,
3.700000, 0.320271, 1.041521, 73.621864, 17.268560, -0.013383, 0.102292, 1.053981,
3.800000, 0.385569, 1.069012, 73.615016, 17.296041, -0.015526, 0.099272, 1.080088,
3.900000, 0.375716, 1.048572, 73.629074, 17.696147, -0.016391, 0.098138, 1.095072,
4.000000, 0.387435, 1.068839, 73.618531, 17.747813, -0.017810, 0.099883, 1.106058,
4.100000, 0.375595, 1.047108, 73.176360, 17.546133, -0.021847, 0.095395, 1.087812,
4.200000, 0.326651, 1.050263, 73.487079, 16.668639, -0.019151, 0.097557, 1.086857,
4.300000, 0.360493, 1.056000, 73.627920, 15.223670, -0.021856, 0.104877, 1.081533,
4.400000, 0.350535, 1.069502, 73.629300, 14.165775, -0.019897, 0.105792, 1.074555,
4.500000, 0.370111, 1.096083, 73.616185, 13.727933, -0.022644, 0.112505, 1.080938,
4.600000, 0.350867, 1.100353, 73.621856, 14.135619, -0.024914, 0.119493, 1.071166,
4.700000, 0.324746, 1.090115, 73.626250, 14.668322, -0.025496, 0.114377, 1.073304,
4.800000, 0.348186, 1.110585, 73.641257, 15.087758, -0.014160, 0.117689, 1.089916,
4.900000, 0.354654, 1.085374, 73.639054, 15.004244, -0.018780, 0.117986, 1.085685,
5.000000, 0.363816, 1.128109, 73.615864, 14.825731, -0.016291, 0.121585, 1.088632,
5.100000, 0.332156, 1.076996, 73.625313, 15.314622, -0.021168, 0.123655, 1.073847,
5.200000, 0.342456, 1.105990, 73.612394, 15.701324, -0.013210, 0.117280, 1.072652,
5.300000, 0.326647, 1.109497, 73.615332, 16.069872, -0.012446, 0.110766, 1.077476,
5.400000, 0.355422, 1.097869, 73.621467, 16.203217, -0.008404, 0.106713, 1.088870,
5.500000, 0.348868, 1.111375, 73.618347, 16.408164, -0.004741, 0.105948, 1.089481,
5.600000, 0.349154, 1.107602, 73.627381, 16.397385, -0.001688, 0.109128, 1.081278,
5.700000, 0.356199, 1.103100, 73.617473, 16.654038, 0.003548, 0.104064, 1.091686,
5.800000, 0.346188, 1.114400, 73.613235, 18.827818, 0.003973, 0.099629, 1.090031,
5.900000, 0.387413, 1.097068, 73.617259, 20.712874, 0.008638, 0.093511, 1.099924,
6.000000, 0.374869, 1.118421, 73.163919, 19.941496, 0.010072, 0.091094, 1.111761,
6.100000, 0.296260, 1.064828, 73.021236, 19.427217, 0.005577, 0.079388, 1.066387,
6.200000, 0.314030, 1.089513, 73.008144, 18.877971, 0.007337, 0.070607, 1.063582,
6.300000, 0.321945, 1.077792, 73.004909, 18.896499, 0.010323, 0.066071, 1.049551,
6.400000, 0.273311, 1.064898, 73.001711, 19.075732, 0.004494, 0.071071, 1.040896,
6.500000, 0.288679, 1.088770, 72.992644, 19.477249, 0.006699, 0.091814, 1.056786,
6.600000, 0.309706, 1.065574, 73.012388, 19.671108, 0.012573, 0.087955, 1.068786,
6.700000, 0.351568, 1.097652, 74.320954, 19.346448, 0.010100, 0.077430, 1.084596,
6.800000, 0.352487, 1.087330, 74.784584, 18.556747, 0.008045, 0.078937, 1.106743,
6.900000, 0.364141, 1.071301, 74.788375, 17.749743, 0.011348, 0.083441, 1.107660,
7.000000, 0.314713, 1.062182, 74.343779, 17.662531, 0.005378, 0.092199, 1.079456,
7.100000, 0.319926, 1.060374, 74.201855, 18.030844, 0.004881, 0.088114, 1.065783,
7.200000, 0.301460, 1.079959, 74.631756, 17.860172, 0.010227, 0.086553, 1.054336,
7.300000, 0.343122, 1.085872, 74.350925, 17.715364, 0.008744, 0.090355, 1.073388,
7.400000, 0.345611, 1.072149, 74.208662, 17.759797, 0.007905, 0.094098, 1.081660,
7.500000, 0.345331, 1.070135, 74.205544, 17.994287, 0.010036, 0.092674, 1.098473,
7.600000, 0.347759, 1.058528, 74.211269, 18.119770, 0.007178, 0.096374, 1.091420,
7.700000, 0.345010, 1.059882, 73.773294, 17.940321, 0.009419, 0.095252, 1.095549,
7.800000, 0.346047, 1.057677, 73.621043, 18.109978, 0.013542, 0.090035, 1.098816,
7.900000, 0.314133, 1.081806, 73.623105, 18.208195, 0.012630, 0.090620, 1.075076,
8.000000, 0.350279, 1.093195, 73.612328, 18.228618, 0.013963, 0.086767, 1.078148,
8.100000, 0.302915, 1.088464, 75.378760, 18.377224, 0.016290, 0.091940, 1.070707,
