"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
20.9000000000005,35.2935121525062,136.906392289371,1.3862,0.3745,83.0805,80.6935,0.0853,-0.0209,1.1101
21,35.2935121525062,136.906392289371,1.3482,-0.4265,82.604,79.9523,0.073,1e-04,1.0163
21.1000000000004,35.2935121525062,136.906392289371,1.3647,-0.6172,82.4806,79.9009,0.0835,0.0078,0.9981
21.2000000000007,35.2935121525062,136.906392289371,1.3857,-0.3774,82.4765,79.041,0.0841,0.007,1.0501
21.3000000000002,35.2935121525062,136.906392289371,1.4708,-0.7707,83.2736,78.1071,0.0817,0.0146,1.0818
21.4000000000005,35.2935121525062,136.906392289371,1.4697,-1.5486,83.6208,78.0669,0.0785,0.0122,1.0838
21.5,35.2935121525062,136.906392289371,1.3943,-2.3582,83.6407,78.2443,0.0725,0.0147,1.0787
21.6000000000004,35.2935121525062,136.906392289371,1.409,-2.4114,83.1883,77.6324,0.0713,0.0199,1.0875
21.7000000000007,35.2933190303405,136.906319603085,1.3458,-2.9359,83.0456,77.7349,0.0657,0.0154,1.0759
21.8000000000002,35.2933190303405,136.906319603085,1.3346,-3.5065,84.7096,77.0004,0.0655,0.0191,1.0679
21.9000000000005,35.2933190303405,136.906319603085,1.3685,-4.0319,85.0248,77.7402,0.0645,0.023,1.06
22,35.2933190303405,136.906319603085,1.3141,-3.945,84.8905,78.1231,0.0578,0.0224,1.0474
22.1000000000004,35.2933190303405,136.906319603085,1.3783,-4.0137,84.8242,76.4183,0.0561,0.0193,1.0402
22.2000000000007,35.2933190303405,136.906319603085,1.4596,-3.6476,84.8066,76.3724,0.0584,0.0196,1.0739
22.3000000000002,35.2933190303405,136.906319603085,1.4432,-2.9446,84.4169,76.7288,0.0593,0.0245,1.1172
22.4000000000005,35.2933190303405,136.906319603085,1.4421,-2.5647,84.2109,76.148,0.052,0.0274,1.1098
22.5,35.2933190303405,136.906319603085,1.3822,-2.6287,85.4684,76.1031,0.0442,0.0326,1.0738
22.6000000000004,35.2933190303405,136.906319603085,1.3859,-3.3262,86.0201,76.0218,0.0492,0.0381,1.0465
22.7000000000007,35.2931215683907,136.906246916956,1.3875,-4.1391,86.0458,76.7326,0.051,0.032,1.0475
22.8000000000002,35.2931215683907,136.906246916956,1.4641,-4.4098,86.027,76.325,0.0477,0.0291,1.0706
22.9000000000005,35.2931215683907,136.906246916956,1.5041,-0.3786,86.0238,76.0147,0.0364,0.0285,1.0688
23,35.2931215683907,136.906246916956,1.5455,0.7685,86.045,75.7649,0.0287,0.0326,1.0762
23.1000000000004,35.2931215683907,136.906246916956,1.6207,0.7837,86.034,75.8963,0.0156,0.0281,1.0849
23.2000000000007,35.2931215683907,136.906246916956,1.5905,0.7882,86.0411,75.7117,-2e-04,0.0275,1.0824
23.3000000000002,35.2931215683907,136.906246916956,1.5811,0.8004,86.0328,75.8272,-0.0068,0.0248,1.0861
23.4000000000005,35.2931215683907,136.906246916956,1.584,0.7999,86.0344,75.3915,-0.0121,0.0261,1.0881
23.5,35.2931215683907,136.906246916956,1.5582,0.7885,86.0367,75.6333,-0.024,0.0218,1.0795
23.6000000000004,35.2931215683907,136.906246916956,1.5608,0.8015,84.7841,75.3239,-0.02,0.0264,1.0541
23.7000000000007,35.2929219361238,136.906177486295,1.5839,1.526,84.6444,75.7172,-0.0174,0.0261,1.0833
23.8000000000002,35.2929219361238,136.906177486295,1.5946,4.0534,84.8359,75.9516,-0.0206,0.0255,1.0962
23.9000000000005,35.2929219361238,136.906177486295,1.5944,7.2424,84.8301,75.9661,-0.0247,0.02,1.0836
24,35.2929219361238,136.906177486295,1.5494,13.6756,84.8406,76.5561,-0.0133,0.027,1.0632
24.1000000000004,35.2929219361238,136.906177486295,1.5818,15.1849,84.8316,76.469,-0.0026,0.0234,1.0762
