時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.081432, 0.333742, 3.784953, 0.991604, -0.001490, 0.003479, 0.052869,
0.100000, 2.356892, 6.607661, 75.634864, 18.546551, 0.004761, 0.069857, 1.092296,
0.200000, 2.341324, 3.342524, 75.152078, 18.297037, 0.005488, 0.081620, 1.083204,
0.300000, 2.361687, 1.504086, 75.000255, 18.709271, 0.004602, 0.083313, 1.089979,
0.400000, 2.351590, 1.980474, 74.569550, 18.398410, 0.005539, 0.073505, 1.083988,
0.500000, 2.337302, 2.796509, 74.568334, 18.485002, -0.000982, 0.075138, 1.092119,
0.600000, 2.361374, 5.180642, 74.573083, 18.802789, -0.001049, 0.071733, 1.096583,
0.700000, 2.334369, 6.243834, 74.572780, 19.527324, -0.000380, 0.069941, 1.094236,
0.800000, 2.340298, 6.530690, 74.572264, 20.946651, 0.001733, 0.066951, 1.101756,
0.900000, 2.328920, 6.418824, 74.565779, 20.988998, -0.001669, 0.067079, 1.081475,
1.000000, 2.374954, 6.347474, 74.559118, 20.513018, 0.007968, 0.066485, 1.095139,
1.100000, 2.326713, 6.232724, 74.565205, 19.977361, -0.002045, 0.054684, 1.059706,
1.200000, 2.337618, 6.347221, 74.555862, 19.697672, 0.005114, 0.052057, 1.070439,
1.300000, 2.330161, 6.083826, 74.564797, 18.956363, -0.006427, 0.053634, 1.072009,
1.400000, 2.334983, 2.925268, 74.563281, 18.091138, 0.002850, 0.053053, 1.061756,
1.500000, 2.312590, 1.009157, 75.094518, 18.176700, 0.005208, 0.072688, 1.091640,
1.600000, 2.379731, 1.022634, 76.418195, 18.350024, 0.001352, 0.073249, 1.135930,
1.700000, 2.341009, 1.019454, 75.898194, 18.053234, -0.021312, 0.069169, 1.133588,
1.800000, 2.306346, 1.017044, 74.595762, 18.213086, -0.023419, 0.066534, 1.094318,
1.900000, 2.288458, 0.971197, 74.617135, 18.080298, -0.039360, 0.060144, 1.053606,
2.000000, 2.261366, 0.958986, 74.618462, 17.393273, -0.034029, 0.066737, 1.055101,
2.100000, 2.323302, 0.981952, 74.611308, 16.527695, -0.028999, 0.066827, 1.075886,
2.200000, 2.297144, 1.291092, 74.618715, 16.176480, -0.023639, 0.078474, 1.106001,
2.300000, 2.301683, 0.974871, 74.781054, 16.053658, -0.031217, 0.081725, 1.103526,
2.400000, 2.312751, 0.999529, 75.187433, 16.283423, -0.026225, 0.077625, 1.110198,
2.500000, 2.307668, 0.976042, 75.223564, 16.114955, -0.017967, 0.078376, 1.124524,
2.600000, 2.334595, 2.679164, 75.183012, 16.142325, -0.023449, 0.075879, 1.116431,
2.700000, 2.338804, 3.407886, 75.159745, 16.134806, -0.022165, 0.070696, 1.104363,
2.800000, 2.338283, 3.352248, 75.178358, 16.616101, -0.026386, 0.071809, 1.086071,
2.900000, 2.303903, 3.217476, 75.358077, 16.745466, -0.016195, 0.073106, 1.098761,
3.000000, 2.328311, 4.319459, 75.616754, 16.565113, -0.021838, 0.071668, 1.094951,
3.100000, 2.303233, 6.459866, 75.359854, 16.859620, -0.015250, 0.072441, 1.097799,
3.200000, 2.352956, 6.443199, 75.787419, 16.658887, -0.022271, 0.072947, 1.088870,
3.300000, 2.350420, 5.620987, 75.127315, 16.406200, -0.019855, 0.070363, 1.086565,
3.400000, 2.360098, 5.294056, 74.029136, 16.277083, -0.015241, 0.067100, 1.091080,
3.500000, 2.358526, 4.097447, 75.139281, 16.487956, -0.011013, 0.067653, 1.093648,
3.600000, 2.327260, 2.673866, 73.417745, 16.666152, -0.013728, 0.066473, 1.098209,
3.700000, 2.332196, 3.968008, 73.414944, 16.743320, -0.010349, 0.065101, 1.093785,
3.800000, 2.332827, 5.473064, 73.413140, 16.950497, -0.012668, 0.074992, 1.085863,
3.900000, 2.309633, 5.792403, 73.426257, 17.176153, -0.009361, 0.068475, 1.087907,
4.000000, 2.419811, 5.784837, 73.391308, 16.712171, -0.005586, 0.070647, 1.103073,
4.100000, 2.308161, 5.445411, 73.431761, 17.405032, -0.006481, 0.067979, 1.104630,
4.200000, 2.310680, 5.053090, 73.428798, 17.571836, -0.010843, 0.068459, 1.095160,
4.300000, 2.307166, 2.484030, 73.406439, 17.514008, -0.007187, 0.068691, 1.092601,
4.400000, 2.326640, 0.970880, 73.418537, 17.473014, -0.006966, 0.063738, 1.072674,
4.500000, 2.336202, 0.996840, 73.412459, 17.237890, -0.015730, 0.066767, 1.095374,
4.600000, 2.280398, 0.979727, 73.609331, 17.954814, -0.026485, 0.062119, 1.080253,
4.700000, 2.352724, 1.018091, 73.991098, 17.595056, -0.026636, 0.063265, 1.091807,
4.800000, 2.375887, 1.429536, 73.972529, 17.623682, -0.024386, 0.062575, 1.092710,
4.900000, 2.383766, 1.551977, 73.969697, 17.612795, -0.021149, 0.066198, 1.104176,
5.000000, 2.383562, 1.461431, 73.959492, 17.674798, -0.021740, 0.061826, 1.089825,
5.100000, 2.377881, 1.584735, 73.965755, 17.760304, -0.021824, 0.064296, 1.117187,
5.200000, 2.382043, 1.541476, 73.958861, 17.516480, -0.020868, 0.065170, 1.091400,
5.300000, 2.374548, 1.662293, 73.962187, 17.606142, -0.023514, 0.046404, 1.119641,
5.400000, 2.350551, 1.712095, 74.128371, 17.370707, -0.029815, 0.062949, 1.054512,
5.500000, 2.285035, 1.617670, 74.084225, 17.358524, -0.016868, 0.078489, 1.028562,
