"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.1751060901188,137.020680266972,-2.117,5.0222,64.8466,55.209,0.1131,0.002,1.2058
0.0999999999999091,35.1751060901188,137.020680266972,-2.1629,2.6861,64.3483,54.9976,0.1012,-0.0119,1.1487
0.200000000000273,35.1751060901188,137.020680266972,-2.249,1.7516,64.3796,55.7597,0.0885,0.0142,1.1581
0.300000000000182,35.1751060901188,137.020680266972,-2.2366,0.8446,64.3416,55.3138,0.0743,-0.0168,1.0404
0.400000000000091,35.1751060901188,137.020680266972,-2.2086,0.5274,64.329,55.0621,0.0805,-0.0074,0.9908
0.5,35.1751060901188,137.020680266972,-2.2959,0.5154,64.5588,56.2464,0.0633,0.0138,0.9973
0.599999999999909,35.1751060901188,137.020680266972,-2.1954,1.0097,64.8305,55.5238,0.0622,0.0115,1.0104
0.700000000000273,35.1751060901188,137.020680266972,-2.1327,1.3054,64.3524,55.3774,0.058,0.001,1.0344
0.800000000000182,35.1751060901188,137.020680266972,-2.1413,1.0465,64.3683,55.8132,0.0612,-0.0027,1.0691
0.900000000000091,35.1752493010602,137.020599973618,-2.061,0.9212,64.341,56.6926,0.0621,-0.0074,1.0996
1,35.1752493010602,137.020599973618,-2.0374,0.8568,64.3043,57.6256,0.063,-0.0169,1.0833
1.09999999999991,35.1752493010602,137.020599973618,-2.057,1.0244,64.3149,57.6604,0.0593,-0.0192,1.0766
1.20000000000027,35.1752493010602,137.020599973618,-2.0331,1.2803,64.44,57.1089,0.059,-0.0178,1.0686
1.30000000000018,35.1752493010602,137.020599973618,-2.0094,1.6582,64.76,56.7125,0.0628,-0.0169,1.0651
1.40000000000009,35.1752493010602,137.020599973618,-2.0057,1.8932,64.442,56.7421,0.0618,-0.0256,1.0743
1.5,35.1752493010602,137.020599973618,-1.9982,1.8266,64.8971,56.4157,0.0643,-0.0216,1.0757
1.59999999999991,35.1752493010602,137.020599973618,-2.0156,1.7788,65.0446,57.5556,0.0597,-0.0182,1.0709
1.70000000000027,35.1752493010602,137.020599973618,-1.9974,2.0319,65.0052,55.6592,0.0586,-0.006,1.0724
1.80000000000018,35.1752493010602,137.020599973618,-1.9428,1.9077,64.9737,54.237,0.0562,-0.0122,1.0594
1.90000000000009,35.1753914270287,137.020518595328,-1.9501,2.1092,64.9825,54.2112,0.055,-0.0038,1.0567
2,35.1753914270287,137.020518595328,-1.9582,1.5617,64.9706,54.3626,0.0511,-0.002,1.0443
2.09999999999991,35.1753914270287,137.020518595328,-1.968,1.1796,64.4933,54.6175,0.0524,-0.0021,1.0579
2.20000000000027,35.1753914270287,137.020518595328,-1.9747,1.0304,62.6115,54.7934,0.0561,0.0066,1.0733
2.30000000000018,35.1753914270287,137.020518595328,-1.9697,0.7561,62.5978,54.5178,0.0532,-5e-04,1.078
2.40000000000009,35.1753914270287,137.020518595328,-2.0632,0.5881,62.5527,53.9208,0.0511,0.0019,1.0821
