host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
52,1,0,85.1244,2,-1,-1,3,8.2,2.8,7.4,107.4,-104.4,1,125,-132.2,-5.4,87.8,-85,-4.6,112,-118.8,0.6
54,1,0,84.9357,2,-1,-1,3,8.2,2.8,7.6,105.4,-102.4,1,170.6,-177,-14,87.6,-84.8,-4.8,79.2,-86.6,-6
53,1,0,99.0517,2,-1,-1,3,8,2.8,7.6,119.8,-116.8,-1.4,239.2,-244.2,-28.2,101.8,-99,-3.2,79.4,-86.8,-5.4
53,1,0,112.6,2,-1,-1,3,8,3,7.4,115.6,-112.6,0,148.4,-155.2,-8.4,160.4,-157,4.8,103.8,-110.8,-1.2
54,1,0,100.824,2,-1,-1,3,8,3,7.4,103.8,-100.8,2.2,153.2,-160.2,-8,149.4,-146.2,3.6,83.6,-90.6,-4.4
54,1,0,105.2154,2,-1,-1,3,8,3,7.4,108.2,-105.2,1.8,23,13,20.4,94.6,-91.6,-3.4,83.6,-90.6,-4.4
53,1,0,109.8117,2,-1,-1,3,8,3,7.4,112.8,-109.8,1.6,27.6,17.6,21.2,78.4,-75.4,-4.6,142.2,-148.4,6.4
53,1,0,115.6007,2,-1,-1,3,8,3,7.4,118.6,-115.6,-0.4,109.6,-117.4,1.4,74.6,-71.6,-5.4,126.6,-133,4.2
55,1,0,71.8033,2,-1,-1,3.2,8,3,7.4,118.6,-115.4,-0.2,161,-168,-7.4,74.6,-71.6,-5.4,101.8,-108.6,-1.2
55,1,0,83.2961,2,-1,-1,3.2,7.8,3,7.4,121.6,-118.4,-0.4,155.4,-162.4,-6.2,86.2,-83.2,-4,86.4,-93.4,-4.4
55,1,0,95.6471,2,-1,-1,3.2,7.8,3,7.4,136.2,-132.8,-2.4,150.2,-157.4,-5,98.6,-95.6,-3,73.2,-80.4,-6.6
54,1,0,89.6892,2,-1,-1,3.2,7.8,3,7.4,131.4,-128,-2.2,212,-218.6,-12.2,92.6,-89.6,-4,71.2,-78.4,-6.4
54,1,0,83.5746,2,-1,-1,3.2,7.8,3,7.4,151.6,-148.2,-4.6,179.2,-186.2,-8.2,86.4,-83.4,-5.4,67.6,-75,-8.2
53,1,0,88.5528,2,-1,-1,3.2,7.8,3,7.2,142.8,-139.4,-3.8,118.2,-125.8,1.8,91.4,-88.4,-5.2,107.6,-114,1.2
56,1,0,100.6962,2,-1,-1,3.2,7.8,3,7.2,153.4,-150,-4.6,149.8,-157.2,-3,103.6,-100.6,-4.4,96.6,-103.2,-1.6
56,1,0,150.6586,2,-1,-1,3,7.6,3.2,7.2,153.8,-150.6,-4.2,231.4,-237.8,-13.8,129.6,-126.2,0.2,62,-69.2,-9
