時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.847847, 0.066400, 2.353487, -0.277386, -0.003847, 0.008999, 0.054958,
0.100000, 16.111532, 1.359973, 46.983399, -6.276142, -0.087113, 0.166357, 1.114970,
0.200000, 15.283341, 1.387494, 46.182081, -6.394121, -0.099770, 0.130808, 1.176323,
0.300000, 14.430185, 1.379774, 45.490290, -6.690222, -0.086014, 0.149133, 1.162565,
0.400000, 14.259608, 1.216672, 45.849347, -5.337808, -0.085734, 0.137915, 1.102241,
0.500000, 16.010429, 1.290821, 45.379062, -6.730197, -0.075147, 0.133129, 1.092482,
0.600000, 16.692354, 1.283366, 44.614443, -6.954758, -0.075873, 0.151380, 1.079839,
0.700000, 16.699239, 1.279789, 44.260396, -6.299783, -0.060267, 0.140615, 1.054114,
0.800000, 18.102595, 1.329846, 43.432708, -6.710950, -0.074118, 0.159852, 1.041186,
0.900000, 19.407350, 1.330803, 43.780345, -4.289736, -0.077979, 0.150925, 1.095879,
1.000000, 20.883053, 1.288772, 44.078070, -2.306091, -0.082279, 0.134377, 1.049504,
1.100000, 21.464422, 1.281024, 43.714404, -0.360215, -0.091411, 0.121142, 1.094789,
1.200000, 22.851807, 1.299766, 42.858931, 0.413811, -0.096122, 0.097757, 1.100025,
1.300000, 21.719455, 1.310922, 43.189149, 0.379197, -0.095658, 0.095127, 1.075612,
1.400000, 22.726589, 1.376681, 42.428464, 0.678062, -0.111524, 0.089031, 1.083056,
1.500000, 21.862347, 1.343774, 41.846178, 2.343764, -0.113755, 0.108749, 1.051774,
1.600000, 22.839900, 1.313102, 41.597483, 5.503786, -0.116519, 0.103546, 1.069292,
1.700000, 23.614850, 1.361511, 40.428285, 6.910816, -0.117311, 0.098640, 1.044875,
1.800000, 24.089551, 1.413736, 40.987617, 6.971673, -0.117389, 0.099597, 1.090155,
1.900000, 24.290355, 1.344105, 40.671018, 9.031793, -0.115448, 0.079802, 1.113691,
2.000000, 24.189740, 1.332650, 39.577786, 10.086485, -0.125650, 0.092687, 1.094717,
2.100000, 24.649914, 1.383599, 39.069906, 10.697947, -0.132537, 0.072233, 1.092947,
2.200000, 25.413487, 1.377538, 38.613339, 10.686300, -0.130628, 0.056063, 1.103324,
2.300000, 26.226910, 1.372704, 39.202128, 10.642443, -0.138432, 0.074815, 1.106596,
2.400000, 26.415869, 1.418557, 38.800918, 11.655575, -0.152246, 0.054517, 1.062622,
2.500000, 26.789370, 1.401770, 37.992092, 13.524552, -0.156339, 0.032043, 1.076813,
2.600000, 25.032649, 1.402848, 37.610614, 16.348851, -0.167357, 0.073398, 1.101351,
2.700000, 23.778223, 1.444469, 36.768964, 18.710369, -0.170253, 0.030673, 1.085741,
2.800000, 21.337483, 1.389119, 36.642049, 21.001255, -0.172588, 0.040708, 1.081703,
2.900000, 20.582777, 1.400103, 35.187599, 23.107664, -0.158642, 0.047192, 1.051369,
3.000000, 22.571925, 1.403904, 34.393719, 24.975606, -0.151895, 0.017777, 1.078642,
3.100000, 20.921673, 1.368880, 34.031556, 26.439134, -0.153921, 0.042841, 1.071940,
3.200000, 20.753616, 1.361161, 33.264163, 27.340425, -0.154383, 0.007147, 1.039222,
3.300000, 23.413736, 1.359400, 33.190388, 28.520778, -0.149424, 0.023172, 1.115392,
3.400000, 23.024985, 1.341703, 32.423334, 28.035790, -0.144264, 0.052678, 1.077171,
3.500000, 25.611977, 1.332024, 32.632698, 27.398844, -0.152808, 0.024758, 1.095653,
3.600000, 26.589652, 1.362917, 32.264253, 26.302454, -0.155051, 0.011511, 1.100399,
3.700000, 26.405980, 1.323461, 31.734435, 25.862846, -0.165852, 0.065716, 1.060348,
3.800000, 26.683797, 1.348317, 31.735045, 25.396675, -0.179484, 0.042734, 1.094247,
3.900000, 28.501322, 1.413114, 30.852235, 24.661921, -0.165227, 0.030184, 1.081900,
4.000000, 26.948024, 1.377909, 30.508135, 24.992754, -0.186195, 0.064880, 1.087255,
4.100000, 27.865727, 1.415455, 29.668375, 24.505870, -0.188172, 0.031863, 1.074989,
