時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.738497, 0.046385, 1.889209, -0.252308, -0.002822, 0.004961, 0.054112,
0.100000, 14.561762, 0.964850, 37.886788, -4.797604, -0.034841, 0.100934, 1.051567,
0.200000, 13.960409, 0.944647, 37.800670, -4.743748, -0.041058, 0.101924, 1.040120,
0.300000, 14.035477, 0.827974, 38.488653, -1.686689, -0.032680, 0.140366, 1.081344,
0.400000, 13.506875, 0.853206, 38.141922, -0.709393, -0.034082, 0.097970, 1.097625,
0.500000, 12.163032, 0.845406, 36.610194, -0.056645, -0.041361, 0.104183, 1.044552,
0.600000, 12.566841, 0.905314, 36.629220, 0.656380, -0.030316, 0.091761, 1.078855,
0.700000, 12.939577, 0.933096, 37.126631, 1.213675, -0.032452, 0.068935, 1.106317,
0.800000, 12.535053, 0.932661, 37.086849, 0.991909, -0.029909, 0.096550, 1.056210,
0.900000, 12.661394, 0.916002, 37.147600, 2.038861, -0.034255, 0.065050, 1.073952,
1.000000, 13.553875, 0.870178, 36.858468, 3.187640, -0.040835, 0.093019, 1.045891,
1.100000, 13.944403, 0.908424, 35.421294, 6.193572, -0.047460, 0.085614, 1.041166,
1.200000, 14.205690, 0.922642, 35.895349, 8.674104, -0.037392, 0.071288, 1.064225,
1.300000, 13.492264, 0.891015, 35.951982, 10.465255, -0.028314, 0.077524, 1.055845,
1.400000, 14.155106, 0.909612, 36.067904, 11.485490, -0.032944, 0.067884, 1.069946,
1.500000, 14.580201, 0.930128, 36.518233, 13.240547, -0.024103, 0.063550, 1.082923,
1.600000, 13.677281, 0.927787, 36.099817, 15.459747, -0.035663, 0.063293, 1.104857,
1.700000, 13.208257, 0.917815, 34.108921, 16.713700, -0.034911, 0.056145, 1.086165,
1.800000, 13.734859, 0.932619, 34.191246, 16.580400, -0.032264, 0.048240, 1.070212,
1.900000, 14.435371, 0.922029, 34.692342, 16.693888, -0.036266, 0.047965, 1.083128,
2.000000, 14.978560, 0.925867, 34.708610, 17.104451, -0.035223, 0.029076, 1.070555,
2.100000, 15.211033, 0.959977, 34.779231, 17.112792, -0.028566, 0.023663, 1.054701,
2.200000, 14.880881, 0.942491, 35.291427, 18.832557, -0.034207, 0.055703, 1.077949,
2.300000, 14.775720, 0.926792, 35.288177, 21.115562, -0.036484, 0.035905, 1.072531,
2.400000, 14.655531, 0.958676, 34.919694, 22.300870, -0.033137, 0.018647, 1.075662,
2.500000, 15.068880, 0.955478, 32.911492, 22.916961, -0.033574, 0.049613, 1.069144,
2.600000, 14.689231, 0.925861, 33.007959, 23.621840, -0.033269, 0.033038, 1.040704,
2.700000, 15.068152, 0.958735, 33.508648, 24.016583, -0.030622, 0.022699, 1.058467,
2.800000, 14.891135, 0.914487, 33.552625, 24.570603, -0.042265, 0.038582, 1.059300,
2.900000, 14.326136, 0.913576, 33.547003, 24.668505, -0.031802, 0.000239, 1.024908,
3.000000, 14.854920, 0.947372, 33.639989, 24.769467, -0.035810, 0.029214, 1.089644,
3.100000, 15.072819, 0.939924, 34.033278, 25.256992, -0.035661, 0.043721, 1.070913,
3.200000, 14.543035, 0.927303, 33.503531, 25.227507, -0.024372, 0.016016, 1.081300,
3.300000, 13.843407, 0.956068, 33.583679, 24.256174, -0.037105, 0.019705, 1.088037,
3.400000, 13.857316, 0.883202, 33.889473, 24.845685, -0.034924, 0.061121, 1.044087,
3.500000, 13.805579, 0.810925, 32.506769, 26.355016, -0.030244, 0.020641, 1.086822,
3.600000, 13.984379, 0.856841, 32.428965, 25.551956, -0.029854, 0.035600, 1.050526,
3.700000, 14.789496, 0.854937, 32.430306, 25.088669, -0.030868, 0.051337, 1.064876,
3.800000, 14.932392, 0.917902, 32.369416, 24.000117, -0.035071, 0.020542, 1.054406,
3.900000, 14.857761, 0.914257, 32.348985, 22.408273, -0.035312, 0.044601, 1.075374,
4.000000, 15.339423, 0.894352, 32.328290, 21.795144, -0.021914, 0.049827, 1.081105,
4.100000, 15.123849, 0.868696, 32.398689, 22.659336, -0.049368, 0.045289, 1.066958,
4.200000, 15.226708, 0.877337, 32.363171, 22.034682, -0.034856, 0.043076, 1.079694,
4.300000, 15.807972, 0.949338, 32.322996, 20.868282, -0.036820, 0.053066, 1.115076,
4.400000, 14.757182, 0.945137, 32.317548, 19.228814, -0.035058, 0.028816, 1.097269,
4.500000, 9.808995, 0.944609, 32.401357, 17.227294, -0.037591, 0.059068, 1.050484,
4.600000, 2.817230, 0.958691, 32.818159, 16.834420, -0.044606, 0.061561, 1.118716,
4.700000, 0.377484, 0.932938, 32.409048, 15.105528, -0.022352, 0.044609, 1.095262,
4.800000, 0.397797, 0.928207, 32.897372, 13.642677, -0.018007, 0.065249, 1.044099,
4.900000, 0.442775, 4.674958, 32.898164, 13.924108, -0.032681, 0.078169, 1.092596,
5.000000, 0.464393, 15.008234, 32.900484, 13.790082, -0.023362, 0.067549, 1.100737,
5.100000, 0.399121, 18.350113, 32.913508, 14.009948, -0.032860, 0.074749, 1.042630,
5.200000, 0.428353, 19.989947, 32.941827, 14.752285, -0.029486, 0.086273, 1.103005,
5.300000, 0.387072, 20.818504, 32.942109, 16.072155, -0.019493, 0.058762, 1.104450,
5.400000, 0.386948, 21.428804, 32.916079, 16.914271, -0.012436, 0.076845, 1.066922,
5.500000, 0.336943, 21.276763, 32.907854, 19.313518, -0.023279, 0.083612, 1.047757,
5.600000, 0.391065, 21.695208, 32.631479, 21.127482, -0.009910, 0.045799, 1.050146,
5.700000, 0.384669, 22.321832, 31.413461, 21.774714, -0.010846, 0.047446, 1.101369,
5.800000, 0.407948, 21.752014, 32.918389, 22.374365, 0.007347, 0.074036, 1.061839,
5.900000, 0.445313, 21.127587, 32.903962, 24.329451, 0.014086, 0.013189, 1.066318,
6.000000, 0.435903, 21.804911, 32.903494, 27.951590, 0.025259, 0.054148, 1.134248,
6.100000, 0.322930, 21.098066, 32.803634, 33.782679, 0.027757, 0.033441, 1.074492,
6.200000, 0.306392, 21.647937, 32.317381, 39.237886, 0.027766, -0.017846, 1.050427,
6.300000, 0.338228, 22.909346, 32.311558, 42.065013, 0.023159, -0.002340, 1.080800,
6.400000, 0.387874, 22.976720, 32.292528, 42.792444, 0.044616, -0.006132, 1.051897,
6.500000, 0.385424, 22.894599, 32.567628, 43.516555, 0.042793, -0.017061, 1.057321,
6.600000, 0.466593, 23.655795, 34.008529, 43.509614, 0.059643, -0.019987, 1.103060,
6.700000, 0.405941, 23.729864, 33.493868, 43.530918, 0.052318, -0.007866, 1.111271,
6.800000, 0.351473, 23.072707, 33.768520, 43.514380, 0.054878, -0.019213, 1.056631,
6.900000, 0.295639, 23.225818, 35.286958, 43.467035, 0.038502, -0.009174, 1.065350,
7.000000, 0.310907, 23.982893, 35.296918, 42.570841, 0.037433, -0.007974, 1.087112,
