host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
37,2,0,478.5406,2,0,0,8,2.8,Null,2.2,Inf,Inf,Inf,475.8,-478.4,-11.6,Null,Null,Null,Inf,Inf,Inf
37,2,0,409.8601,2,0,0,8.6,2.8,Null,2.2,418.2,-409.6,14.6,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
38,2,0,636.1794,2,0,0,9,2.8,4,2.2,15196.4,15194,600.6,638.6,634.6,44.8,118.2,120.2,-38.4,Inf,Inf,Inf
38,2,0,22244.9003,2,0,0,9,2.8,Null,2.2,1045.4,-1036.4,1,22247.4,22231.2,780.6,Null,Null,Null,Inf,Inf,Inf
36,2,0,1100.2044,2,0,0,9,2.8,3.8,2.2,Inf,Inf,Inf,1102.6,1099.2,47,135.4,-130.6,-0.6,Inf,Inf,Inf
36,2,0,119.0378,2,0,0,9,2.8,3.6,2.2,Inf,Inf,Inf,Inf,Inf,Inf,123.6,-119,-3,Inf,Inf,Inf
36,3,0,28.544,3,0,0,9.2,2.8,5.2,2.2,Inf,Inf,Inf,Inf,Inf,Inf,32.6,-27.4,-8,Inf,Inf,Inf
37,3,0,155.4063,3,0,0,9.2,2.8,3.6,2.4,Inf,Inf,Inf,Inf,Inf,Inf,160.4,-155.4,1.4,Inf,Inf,Inf
36,3,0,686.6879,3,0,0,9.2,2.8,3.6,2.4,Inf,Inf,Inf,Inf,Inf,Inf,693.2,-681,88.2,Inf,Inf,Inf
37,3,0,42.2284,3,0,0,9.2,2.8,5.6,2.4,Inf,Inf,Inf,Inf,Inf,Inf,47.4,-41.8,-6,Inf,Inf,Inf
35,3,0,190.8219,3,0,0,9.4,2.8,3.4,2.4,Inf,Inf,Inf,Inf,Inf,Inf,181,180.4,-62.2,Inf,Inf,Inf
35,3,0,145.4963,3,0,0,9.4,2.6,5.8,2.4,Inf,Inf,Inf,Inf,Inf,Inf,137,139.6,-41,Inf,Inf,Inf
35,3,0,863.5785,3,0,0,9.4,2.6,6,2.4,Inf,Inf,Inf,Inf,Inf,Inf,855.2,843,-187.4,Inf,Inf,Inf
36,3,0,28266.6273,3,0,0,10,2.6,6,2.4,Inf,Inf,Inf,28263.8,-28264.8,321.4,458.8,-446.2,66.8,Inf,Inf,Inf
36,2,0,589.4164,2,0,0,8.6,2.6,6.2,2.4,19.8,27.4,38,592,589.4,4.4,1237,1220.4,-248.6,Inf,Inf,Inf
36,2,0,19205.3458,2,0,0,7.6,2.6,6.4,2.4,94.4,101.8,30.4,19202.6,-19197.6,545.4,94.8,-87.8,-0.4,Inf,Inf,Inf
33,2,0,18194.0917,2,0,0,Null,2.4,6.6,2.4,Null,Null,Null,18191.6,-18191,335.4,143.8,146.2,-46.8,Inf,Inf,Inf
33,2,0,879.3749,2,0,0,7.8,2.4,6.6,2.4,Inf,Inf,Inf,Inf,Inf,Inf,870.4,859,-188.2,Inf,Inf,Inf
34,3,0,407.226,3,0,0,10.2,2.4,7,2.4,Inf,Inf,Inf,409.6,407.2,4.6,990.6,976.6,-215.4,Inf,Inf,Inf
34,3,0,230.6812,3,0,0,10.2,2.4,7,2.4,Inf,Inf,Inf,Inf,Inf,Inf,239.4,-228.8,29.4,Inf,Inf,Inf
34,3,0,18855.2874,3,0,0,10.2,2.4,7.2,2.4,Inf,Inf,Inf,18852.8,-18852.2,341.2,142.4,-133.6,8.8,Inf,Inf,Inf
35,2,0,299.9501,2,0,0,7.6,2.4,7.4,2.4,Inf,Inf,Inf,297.2,-299.2,21.2,1409.6,1385.4,-309.8,Inf,Inf,Inf
34,2,0,260.3693,2,0,0,7.8,2.4,7.4,2.2,Inf,Inf,Inf,257.6,-259.6,20,411.8,-398.8,55.2,Inf,Inf,Inf
34,1,0,230.8,1,0,0,3.2,2.4,7.6,2.2,17.8,20.4,25,228,-230,19.2,785.8,779,-163.4,Inf,Inf,Inf
32,1,0,100.5572,1,0,0,2.4,2.4,7.8,2.2,100,-97.4,25,200.4,-202.4,18.2,243.4,244.8,-69.2,Inf,Inf,Inf
32,2,0,100.6588,2,0,0,Null,2.2,8,2.2,Null,Null,Null,102.4,100.2,9.6,676.6,669.8,-154.6,Inf,Inf,Inf
33,2,0,1143.3899,2,0,0,Null,2.2,8.2,2.2,Null,Null,Null,Inf,Inf,Inf,1132.4,1117.4,-242.4,Inf,Inf,Inf
33,1,0,190.5144,1,0,0,2.8,2.2,8.4,2.2,91.2,93.8,12.8,192.6,190.4,6.6,Inf,Inf,Inf,Inf,Inf,Inf
33,2,0,Inf,2,0,0,Null,2.2,8.4,2.2,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
32,1,0,121.375,1,0,0,2.2,2.2,Null,2.2,123,-120.8,11.8,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
34,1,0,8077.1961,1,0,0,2.2,2.2,Null,2.2,8079.2,-8076,139,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
33,1,0,248.4803,1,0,0,2.6,2.2,Null,2,250.8,-248.2,11.8,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
33,1,0,105.7128,Null,0,0,2.2,Null,Null,2,107.4,-105.2,10.4,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf
34,1,0,219.5214,Null,0,0,2.6,Null,Null,2,215.8,218,25.8,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf
32,Null,0,Inf,Null,0,0,Null,Null,Null,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf
32,1,0,19.0924,1,0,0,3,2.2,Null,2,11.4,13.6,13.4,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
31,1,0,33.1059,1,0,0,2.2,2.2,9.4,2,Inf,Inf,Inf,Inf,Inf,Inf,38.6,-29.2,-15.6,Inf,Inf,Inf
32,1,0,Inf,1,0,0,2,2.2,9.4,2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
31,2,0,Inf,2,0,0,Null,2.2,9.4,2,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
32,2,0,Inf,2,0,0,Null,2,9.4,2,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
32,1,0,150.434,1,0,0,2.4,2.4,9.4,2,152.8,-150.4,3.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
32,1,0,Inf,1,0,0,2,2.2,9.4,2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
31,1,0,Inf,1,0,0,2,2.4,9.4,2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
32,1,0,119.5448,1,0,0,1.8,2.4,9.4,2,121,-119,11.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
32,1,0,1544.3267,1,0,0,1.8,2.4,9.6,2,Inf,Inf,Inf,1545.8,1543,64,Inf,Inf,Inf,Inf,Inf,Inf
33,1,0,Inf,1,0,0,1.8,2.4,9.6,2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
32,1,0,161.7603,1,0,0,1.8,2.2,Null,1.8,Inf,Inf,Inf,163.4,160.8,17.6,Null,Null,Null,Inf,Inf,Inf
32,1,0,320.5561,Null,0,0,1.8,1.8,Null,2,Inf,Inf,Inf,322,319.4,27.2,Null,Null,Null,Inf,Inf,Inf
32,1,0,427.904,Null,0,0,1.8,2,Null,2,Inf,Inf,Inf,429.6,427,27.8,Null,Null,Null,Inf,Inf,Inf
32,1,0,10526.8575,1,0,0,1.8,2.2,Null,2,Inf,Inf,Inf,10528.8,10525.2,186.8,Null,Null,Null,Inf,Inf,Inf
32,1,0,853.815,1,0,0,1.8,2.2,Null,2,Inf,Inf,Inf,855.8,853.2,32.4,Null,Null,Null,Inf,Inf,Inf
