"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.1738019980496,137.021370361709,0.3512,16.3428,69.7592,64.9005,0.1359,0.0098,1.0634
0.100000000000136,35.1738019980496,137.021370361709,0.3319,14.4474,69.1809,65.072,0.1298,0.0168,1.0644
0.200000000000045,35.1738019980496,137.021370361709,0.3408,13.7635,68.9134,65.1309,0.1359,0.019,1.0675
0.300000000000182,35.1738019980496,137.021370361709,0.3704,15.5609,70.4351,64.8711,0.1299,0.0189,1.0429
0.400000000000091,35.1738019980496,137.021370361709,0.3149,19.0052,70.3569,64.7206,0.1248,0.0207,1.0279
0.5,35.1738019980496,137.021370361709,0.298,20.1023,70.0904,64.7562,0.1268,0.0204,1.0069
0.600000000000136,35.1738019980496,137.021370361709,0.3043,19.7165,71.658,64.9883,0.128,0.0106,1.0215
0.700000000000045,35.1738019980496,137.021370361709,0.3125,18.7439,71.5792,64.5627,0.131,0.0029,1.0368
0.800000000000182,35.1738019980496,137.021370361709,0.3425,17.6656,71.2908,64.6502,0.1245,0.0065,1.0306
0.900000000000091,35.17394629415,137.021298748116,0.3181,17.21,72.7919,64.5879,0.1272,0.0025,1.0427
1,35.17394629415,137.021298748116,0.3025,16.7092,72.5045,63.7719,0.1278,0.01,1.0422
1.10000000000014,35.17394629415,137.021298748116,0.332,15.3823,73.9269,62.3287,0.1271,0.0171,1.0456
1.20000000000005,35.17394629415,137.021298748116,0.3013,14.3297,73.4059,60.8837,0.1231,0.0212,1.0549
1.30000000000018,35.17394629415,137.021298748116,0.2803,13.8125,73.3355,58.4541,0.1212,0.0312,1.0423
1.40000000000009,35.17394629415,137.021298748116,0.2647,13.7767,73.0266,56.7451,0.1249,0.0556,1.0765
1.5,35.17394629415,137.021298748116,0.2861,13.9226,74.5796,55.4194,0.1151,0.0583,1.0867
1.60000000000014,35.17394629415,137.021298748116,0.273,13.7547,74.5082,54.431,0.1192,0.0754,1.0907
1.70000000000005,35.17394629415,137.021298748116,0.2405,13.3522,74.2052,53.7278,0.1088,0.105,1.0585
1.80000000000018,35.17394629415,137.021298748116,0.2678,13.71,75.7278,53.014,0.1155,0.1202,1.0716
1.90000000000009,35.174098184768,137.021222794347,0.2606,13.559,75.1805,53.2659,0.1069,0.137,1.0718
2,35.174098184768,137.021222794347,0.265,13.0855,75.3281,53.1628,0.1058,0.1188,1.0704
2.10000000000014,35.174098184768,137.021222794347,0.2782,12.1896,76.4092,53.541,0.1043,0.1273,1.0507
2.20000000000005,35.174098184768,137.021222794347,0.2306,11.0883,76.3519,54.5086,0.1045,0.1284,1.0211
2.30000000000018,35.174098184768,137.021222794347,0.2483,11.06,76.0908,55.5226,0.111,0.1132,1.0311
2.40000000000009,35.174098184768,137.021222794347,0.2852,10.7548,78.1353,56.5354,0.1075,0.1032,1.0465
2.5,35.174098184768,137.021222794347,0.2797,10.0108,77.5671,57.3282,0.1071,0.0938,1.0709
2.60000000000014,35.174098184768,137.021222794347,0.2588,9.6319,77.2304,57.3641,0.1094,0.074,1.0652
2.70000000000005,35.174098184768,137.021222794347,0.2525,10.053,78.811,57.8007,0.1145,0.0698,1.0683
2.80000000000018,35.174098184768,137.021222794347,0.2185,10.2911,78.7605,58.5993,0.1072,0.0654,1.0398
2.90000000000009,35.1742576694228,137.021143585841,0.2512,11.2549,78.4101,58.5216,0.1113,0.0634,1.0605
3,35.1742576694228,137.021143585841,0.2676,12.2816,79.9249,58.3388,0.1082,0.0559,1.0501
3.10000000000014,35.1742576694228,137.021143585841,0.2658,11.9734,79.4159,58.5772,0.1073,0.0591,1.0513
3.20000000000005,35.1742576694228,137.021143585841,0.3209,11.5262,79.3496,58.5061,0.1078,0.0509,1.0548
3.30000000000018,35.1742576694228,137.021143585841,0.3538,12.7822,79.0709,58.5146,0.1106,0.0468,1.0747
3.40000000000009,35.1742576694228,137.021143585841,0.3526,15.3969,81.1195,58.368,0.1052,0.0424,1.0472
3.5,35.1742576694228,137.021143585841,0.3283,14.275,80.5976,58.4854,0.1102,0.0335,1.0449
3.60000000000014,35.1742576694228,137.021143585841,0.3299,11.8352,80.7726,58.1793,0.1029,0.0358,1.0269
3.70000000000005,35.1742576694228,137.021143585841,0.3727,11.722,82.374,58.1255,0.1036,0.0439,1.0466
3.80000000000018,35.1742576694228,137.021143585841,0.3853,13.0682,82.3107,57.9056,0.1017,0.0515,1.056
3.90000000000009,35.1744236642093,137.021062206685,0.3976,12.6527,81.6851,58.0691,0.1071,0.0484,1.0957
4,35.1744236642093,137.021062206685,0.379,12.348,81.3401,58.5896,0.1031,0.0344,1.1189
4.10000000000014,35.1744236642093,137.021062206685,0.3228,11.3652,82.8876,59.0796,0.1083,0.028,1.0806
4.20000000000005,35.1744236642093,137.021062206685,0.303,9.6542,82.3418,59.1816,0.1007,0.0293,1.0326
4.30000000000018,35.1744236642093,137.021062206685,0.3777,9.3097,82.4327,60.3362,0.1053,0.022,1.0291
4.40000000000009,35.1744236642093,137.021062206685,0.5927,7.791,82.7317,62.0247,0.1047,0.0216,1.0525
4.5,35.1744236642093,137.021062206685,0.5932,5.899,84.3094,62.2378,0.0949,0.0251,1.0769
4.60000000000014,35.1744236642093,137.021062206685,0.5858,5.947,83.7764,62.3342,0.0903,0.0277,1.0716
4.70000000000005,35.1744236642093,137.021062206685,0.6394,5.3637,83.7757,62.1702,0.0905,0.0247,1.072
4.80000000000018,35.1744236642093,137.021062206685,0.6354,4.4729,83.9466,62.2119,0.1003,0.0198,1.0702
4.90000000000009,35.1745961685141,137.020974317442,0.5585,2.6472,85.5845,62.4166,0.0886,0.0097,1.0417
5,35.1745961685141,137.020974317442,0.5604,1.1891,85.5847,62.6445,0.0822,0.0084,1.0177
5.10000000000014,35.1745961685141,137.020974317442,0.5726,1.2142,85.5201,62.5121,0.0684,0.0133,1.0412
5.20000000000005,35.1745961685141,137.020974317442,0.5983,1.2164,84.9835,62.6333,0.0557,0.0139,1.0834
5.30000000000018,35.1745961685141,137.020974317442,0.5335,1.1793,84.9919,62.741,0.026,0.006,1.0657
5.40000000000009,35.1745961685141,137.020974317442,0.4899,1.1611,85.0175,62.1718,-0.0021,0,0.999
5.5,35.1745961685141,137.020974317442,0.4731,1.1475,85.426,61.8991,-0.0417,-0.0051,0.9393
5.60000000000014,35.1745961685141,137.020974317442,0.5391,1.1799,83.7715,61.7636,-0.037,0.002,0.9895
5.70000000000005,35.1745961685141,137.020974317442,0.6563,1.2265,83.7659,61.817,-0.0425,0.0135,1.1067
5.80000000000018,35.1745961685141,137.020974317442,0.7783,1.2654,83.7808,62.2532,-0.0366,-0.001,1.2367
5.90000000000009,35.1747751818032,137.020878833602,0.6987,1.249,83.8149,62.4301,-0.0449,0.0017,1.2464
6,35.1747751818032,137.020878833602,0.5951,1.1884,84.2208,62.3725,-0.0499,-0.0226,1.1374
6.10000000000014,35.1747751818032,137.020878833602,0.491,1.1982,82.6218,62.353,-0.0495,-0.0165,0.9964
