"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.2939266042648,136.906531151994,-2.7269,0.7426,84.618,55.7427,-0.0167,-0.0337,1.0638
0.100000000000364,35.2939266042648,136.906531151994,-2.7692,0.7236,84.6604,54.9465,-0.0252,-0.0195,1.0668
0.199999999999818,35.2939266042648,136.906531151994,-2.7269,0.7513,84.6565,54.5006,-0.018,-0.0029,1.0862
0.300000000000182,35.2939266042648,136.906531151994,-2.7659,0.7426,84.6723,54.3348,-0.0273,-0.0028,1.0702
0.399999999999636,35.2939266042648,136.906531151994,-2.7538,0.7349,85.2305,54.2219,-0.0306,-0.0077,1.064
0.5,35.2939266042648,136.906531151994,-2.7075,0.769,83.048,54.3323,-0.0196,0.0022,1.0953
0.600000000000364,35.2939266042648,136.906531151994,-2.7155,0.7789,83.4104,54.3939,-0.0272,0.0125,1.0835
0.699999999999818,35.2937248032747,136.906468230334,-2.6983,2.2813,83.4541,54.6406,-0.0217,0.0123,1.1043
0.800000000000182,35.2937248032747,136.906468230334,-2.7416,4.9687,83.4652,54.7356,-0.02,0.0188,1.0775
0.899999999999636,35.2937248032747,136.906468230334,-2.7322,6.9818,84.0025,54.8459,-0.0139,0.017,1.0726
1,35.2937248032747,136.906468230334,-2.7397,9.9588,84.0588,55.3679,-0.0074,0.0024,1.0742
1.10000000000036,35.2937248032747,136.906468230334,-2.7539,12.4429,84.0418,55.8073,-0.009,0.0044,1.0816
1.19999999999982,35.2937248032747,136.906468230334,-2.7347,14.9554,82.4049,55.5883,-0.006,0.0112,1.0689
1.30000000000018,35.2937248032747,136.906468230334,-2.7919,16.7635,82.2566,55.6544,-0.0021,0.014,1.0541
1.39999999999964,35.2937248032747,136.906468230334,-2.7472,18.0279,82.2447,55.8766,-0.0022,0.0018,1.06
1.5,35.2937248032747,136.906468230334,-2.7044,19.6733,82.7901,56.3137,0.0059,2e-04,1.0996
1.60000000000036,35.2937248032747,136.906468230334,-2.7325,19.0519,82.8491,56.4177,0.022,0.0147,1.1063
1.69999999999982,35.2935284265365,136.906406393915,-2.7646,17.1498,82.2924,56.0945,0.0106,-0.0043,1.0966
1.80000000000018,35.2935284265365,136.906406393915,-2.7626,13.4917,82.7961,56.2994,0.0126,-0.0075,1.0684
1.89999999999964,35.2935284265365,136.906406393915,-2.8119,9.7762,82.8579,56.4308,0.0153,-0.0025,1.0643
2,35.2935284265365,136.906406393915,-2.7754,8.2583,82.8451,56.5348,0.0154,-0.0034,1.03
2.10000000000036,35.2935284265365,136.906406393915,-2.7258,9.3498,82.85,56.8474,0.0117,-0.0025,1.054
2.19999999999982,35.2935284265365,136.906406393915,-2.6734,11.1153,82.8399,57.6333,0.0425,-0.0084,1.1825
2.30000000000018,35.2935284265365,136.906406393915,-2.8214,10.3325,82.8277,57.9445,-0.0012,-0.0178,1.0689
