"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.2956842345626,136.907134331254,-0.0162,1.0858,68.1249,63.854,0.0211,-0.0145,1.0602
0.0999999999999091,35.2956842345626,136.907134331254,0.0124,1.1047,68.1209,63.8525,0.0183,-0.0151,1.061
0.200000000000273,35.2956842345626,136.907134331254,0.0323,1.1059,68.1243,63.7309,0.0216,-0.0062,1.0763
0.300000000000182,35.2956842345626,136.907134331254,0.0376,1.0928,68.1283,63.6568,0.0176,-0.0074,1.0522
0.400000000000091,35.2956842345626,136.907134331254,0.0356,1.1004,68.1258,63.7497,0.0203,-0.0162,1.0597
0.5,35.2956842345626,136.907134331254,0.0752,1.1161,68.1119,63.3738,0.0219,-0.0089,1.0684
0.599999999999909,35.2956842345626,136.907134331254,0.0702,1.1206,68.1232,63.601,0.0178,-0.0122,1.0633
0.700000000000273,35.2956842345626,136.907134331254,0.0871,1.329,68.1137,63.3853,0.0234,-0.0139,1.0561
0.800000000000182,35.2956842345626,136.907134331254,0.1305,1.6914,68.1122,63.3514,0.0257,-0.0197,1.0712
0.900000000000091,35.2955204064169,136.90708117345,0.1015,1.4031,68.118,63.4023,0.0215,-0.0155,1.0707
1,35.2955204064169,136.90708117345,0.0965,1.3284,68.1209,63.4942,0.019,-0.007,1.0445
1.09999999999991,35.2955204064169,136.90708117345,0.1007,1.3584,68.1204,63.3178,0.0238,-0.0077,1.0279
1.20000000000027,35.2955204064169,136.90708117345,0.0725,1.6069,68.1107,63.0432,0.02,-0.001,1.0213
1.30000000000018,35.2955204064169,136.90708117345,0.1731,2.1745,68.1153,63.1054,0.0279,-0.0215,1.064
1.40000000000009,35.2955204064169,136.90708117345,0.2112,2.0661,68.0893,62.6951,0.0373,-0.0285,1.1676
1.5,35.2955204064169,136.90708117345,0.1213,1.3592,68.1068,62.7861,0.0254,-0.0134,1.1103
1.59999999999991,35.2955204064169,136.90708117345,0.0493,1.2034,68.1137,62.581,0.0144,-6e-04,1.0534
1.70000000000027,35.2955204064169,136.90708117345,0.0725,1.1068,68.0992,62.2163,0.0217,0.0044,1.0188
1.80000000000018,35.2955204064169,136.90708117345,0.0821,1.1111,68.1534,62.1064,0.0257,-0.006,1.0141
1.90000000000009,35.2953565782446,136.907026930671,0.109,1.1233,68.667,61.8284,0.0256,0.0013,1.0438
2,35.2953565782446,136.907026930671,0.1327,1.1346,68.1109,61.4691,0.0273,0.0012,1.0882
2.09999999999991,35.2953565782446,136.907026930671,0.1178,1.1303,68.1158,61.4068,0.0248,-0.007,1.0859
2.20000000000027,35.2953565782446,136.907026930671,0.1282,1.1329,68.1386,61.6699,0.0141,0.0021,1.0542
2.30000000000018,35.2953565782446,136.907026930671,0.3343,1.2593,68.346,64.1771,0.0216,0.008,1.0537
2.40000000000009,35.2953565782446,136.907026930671,0.3518,1.2712,68.3374,64.15,0.0273,9e-04,1.0598
2.5,35.2953565782446,136.907026930671,0.3434,1.2526,68.3467,64.7099,0.0212,0.0038,1.0832
2.59999999999991,35.2953565782446,136.907026930671,0.3637,1.2583,68.3451,64.7998,0.0261,0.0033,1.0973
2.70000000000027,35.2953565782446,136.907026930671,0.3418,1.2595,68.3391,65.0739,0.0235,0,1.0741
2.80000000000018,35.2953565782446,136.907026930671,0.309,1.2381,68.3481,65.2043,0.0185,0.0058,1.0632
2.90000000000009,35.2951927495676,136.906972688355,0.3451,1.2425,68.3421,65.0052,0.0229,0.0029,1.0701
3,35.2951927495676,136.906972688355,0.3185,1.2359,68.3499,65.5349,0.021,0.0021,1.049
3.09999999999991,35.2951927495676,136.906972688355,0.2878,1.2195,68.36,65.8012,0.0187,-9e-04,1.0314
3.20000000000027,35.2951927495676,136.906972688355,0.3372,1.2363,68.3734,65.4755,0.025,-0.001,1.0494
3.30000000000018,35.2951927495676,136.906972688355,0.3618,1.2553,68.9131,65.6972,0.0263,-0.0095,1.0812
3.40000000000009,35.2951927495676,136.906972688355,0.3635,1.2534,68.3397,65.9536,0.0221,-0.002,1.0829
3.5,35.2951927495676,136.906972688355,0.3911,1.25,68.3379,65.8941,0.0205,-0.0013,1.0904
3.59999999999991,35.2951927495676,136.906972688355,0.344,1.2187,68.3877,65.5741,0.0204,-0.0034,1.0675
3.70000000000027,35.2951927495676,136.906972688355,0.3548,1.2206,68.9428,65.3737,0.0182,-0.0039,1.043
3.80000000000018,35.2951927495676,136.906972688355,0.3828,1.2189,68.9456,65.3446,0.0242,-0.0041,1.0542
3.90000000000009,35.2950289213953,136.906918445576,0.388,1.2178,68.9417,65.2083,0.0249,-0.008,1.053
4,35.2950289213953,136.906918445576,0.3709,1.2122,68.952,65.451,0.0181,-0.0029,1.0545
4.09999999999991,35.2950289213953,136.906918445576,0.395,1.2273,68.9517,65.2334,0.0224,1e-04,1.0843
4.20000000000027,35.2950289213953,136.906918445576,0.3543,1.211,68.9425,65.1335,0.0208,-0.0052,1.0595
4.30000000000018,35.2950289213953,136.906918445576,0.3353,1.1988,68.9562,65.4055,0.0182,-0.0077,1.0487
4.40000000000009,35.2950289213953,136.906918445576,0.3725,1.2212,68.9405,64.9851,0.0255,-0.0039,1.074
4.5,35.2950289213953,136.906918445576,0.3341,1.218,68.9487,64.8108,0.0252,-0.0052,1.069
4.59999999999991,35.2950289213953,136.906918445576,0.2588,1.1815,68.9272,64.5936,0.0179,-0.0064,1.0541
4.70000000000027,35.2950289213953,136.906918445576,0.0925,1.0769,68.7004,61.8031,0.0234,-0.0021,1.0711
4.80000000000018,35.2950289213953,136.906918445576,0.0733,1.0707,68.7162,62.1406,0.0242,4e-04,1.0754
4.90000000000009,35.2948661781955,136.906865287732,0.0323,1.0586,68.7134,62.1665,0.0201,0,1.0601
5,35.2948661781955,136.906865287732,0.0359,1.063,68.7188,62.0859,0.0234,-0.0021,1.0636
5.09999999999991,35.2948661781955,136.906865287732,-0.0178,1.0411,68.7164,62.0377,0.0161,0.0029,1.0186
5.20000000000027,35.2948661781955,136.906865287732,-0.0242,1.0398,68.7109,61.9729,0.0166,0.0099,1.0013
5.30000000000018,35.2948661781955,136.906865287732,0.0366,1.0603,68.7187,62.1252,0.0252,0.0098,1.0411
5.40000000000009,35.2948661781955,136.906865287732,0.0581,1.0793,68.7067,62.0453,0.0261,9e-04,1.081
5.5,35.2948661781955,136.906865287732,0.0836,1.078,68.7185,62.1687,0.0234,-0.0018,1.1304
5.59999999999991,35.2948661781955,136.906865287732,0.0583,1.0829,68.7173,62.3343,0.0241,0.0014,1.1344
5.70000000000027,35.2948661781955,136.906865287732,0.0069,1.0476,68.7072,62.3746,0.0136,0.002,1.0773
5.80000000000018,35.2948661781955,136.906865287732,-0.0011,1.0485,68.7246,62.4902,0.0232,0.0045,1.0624
5.90000000000009,35.2947034344909,136.906812130351,0.0095,1.0553,68.7022,62.2805,0.0224,0.0026,1.0285
6,35.2947034344909,136.906812130351,-0.0214,1.0466,68.7136,62.3053,0.0175,0.005,1.0305
