時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.140941, 0.624332, 3.479792, 1.053453, 0.000644, 0.003603, 0.056704,
0.100000, 2.532692, 12.946313, 69.704790, 22.600712, -0.005761, 0.058119, 1.105986,
0.200000, 2.487294, 13.875390, 69.261166, 22.499869, -0.008965, 0.058047, 1.076546,
0.300000, 2.532653, 13.517078, 69.266418, 23.496375, -0.002133, 0.062198, 1.079370,
0.400000, 2.511173, 12.810849, 68.873567, 24.715236, -0.000442, 0.057923, 1.082003,
0.500000, 2.545583, 11.567799, 67.464114, 25.196798, 0.000586, 0.052804, 1.098270,
0.600000, 2.545518, 10.249346, 67.482378, 25.422832, 0.001202, 0.052097, 1.096211,
0.700000, 2.536647, 9.479865, 67.472744, 25.596863, 0.000344, 0.048162, 1.102088,
0.800000, 2.512894, 9.080989, 67.620769, 26.005858, -0.000264, 0.039224, 1.085463,
0.900000, 2.533456, 9.093042, 68.088360, 26.038933, 0.000849, 0.042026, 1.105235,
1.000000, 2.522073, 8.825674, 68.068735, 25.689898, -0.002203, 0.046932, 1.088889,
1.100000, 2.500564, 8.895890, 68.091160, 25.832627, 0.001259, 0.046065, 1.092963,
1.200000, 2.488850, 8.763869, 68.064226, 25.775009, -0.000757, 0.048142, 1.081114,
1.300000, 2.503984, 8.817163, 68.075587, 26.623756, 0.003055, 0.046649, 1.084730,
1.400000, 2.487009, 8.793112, 68.072480, 28.218255, -0.001370, 0.044870, 1.088326,
1.500000, 2.521787, 8.699456, 68.187283, 27.274168, -0.007047, 0.036824, 1.069129,
1.600000, 2.498102, 8.888380, 68.664993, 25.840597, -0.000806, 0.041790, 1.066899,
1.700000, 2.510888, 9.272757, 68.659596, 25.127474, -0.002673, 0.044355, 1.068713,
1.800000, 2.489611, 9.983618, 68.171400, 25.423703, -0.001843, 0.044973, 1.078541,
1.900000, 2.495910, 12.721027, 66.331450, 25.733643, -0.001333, 0.047983, 1.091828,
2.000000, 2.511134, 14.249006, 66.317335, 25.476091, 0.001211, 0.050888, 1.102313,
2.100000, 2.518374, 14.529507, 66.320906, 25.537649, 0.001988, 0.063819, 1.099873,
2.200000, 2.506848, 13.679347, 66.304396, 25.281702, 0.002100, 0.063054, 1.101523,
2.300000, 2.488281, 13.245562, 66.434118, 25.633177, 0.001634, 0.059189, 1.077751,
2.400000, 2.479081, 13.207995, 66.893368, 25.927962, 0.003905, 0.056038, 1.068886,
2.500000, 2.454685, 13.729066, 66.881805, 25.392788, 0.003928, 0.065405, 1.069648,
2.600000, 2.493569, 15.201840, 66.899345, 25.487668, 0.007102, 0.060530, 1.069039,
2.700000, 2.479827, 16.070610, 66.887013, 25.357419, 0.006217, 0.071282, 1.074646,
2.800000, 2.493132, 16.459579, 66.905335, 25.625660, 0.003814, 0.061851, 1.074246,
2.900000, 2.489450, 17.503777, 66.902561, 25.494585, 0.007907, 0.069332, 1.092249,
3.000000, 2.543028, 18.453310, 66.897062, 25.490992, 0.006499, 0.062836, 1.083117,
3.100000, 2.483172, 17.965078, 66.910670, 25.693023, 0.003788, 0.066428, 1.079473,
3.200000, 2.509651, 17.011099, 66.901193, 25.946653, 0.007602, 0.059899, 1.087919,
3.300000, 2.513982, 15.233763, 66.910408, 26.863239, 0.009499, 0.060193, 1.092278,
3.400000, 2.504296, 14.262206, 66.905280, 28.368522, 0.006581, 0.051423, 1.079182,
3.500000, 2.516375, 14.435755, 66.897003, 29.006529, 0.010056, 0.057702, 1.094585,
3.600000, 2.505359, 14.356269, 66.907574, 29.236983, 0.008498, 0.050607, 1.083674,
3.700000, 2.508083, 14.523954, 66.897652, 29.854973, 0.009636, 0.042989, 1.086115,
3.800000, 2.517331, 15.211836, 66.909263, 31.089569, 0.011453, 0.028490, 1.097626,
3.900000, 2.500076, 16.633303, 66.902277, 31.128509, 0.012675, 0.027257, 1.083507,
4.000000, 2.503385, 18.013966, 66.879307, 30.458530, 0.007923, 0.023021, 1.077834,
4.100000, 2.483305, 18.872985, 66.904890, 30.142524, 0.012203, 0.022572, 1.070177,
4.200000, 2.528357, 18.817915, 66.894567, 29.657441, 0.018906, 0.030272, 1.086532,
4.300000, 2.493818, 18.577704, 66.913267, 30.036313, 0.016623, 0.026613, 1.079193,
4.400000, 2.503695, 18.341793, 66.906494, 29.497070, 0.014705, 0.028158, 1.081072,
4.500000, 2.502619, 18.237016, 66.899766, 29.544303, 0.015635, 0.029999, 1.088468,
4.600000, 2.520300, 17.849993, 66.902596, 29.594633, 0.016895, 0.026655, 1.090040,
4.700000, 2.499656, 17.756598, 66.892097, 29.148000, 0.021497, 0.027160, 1.099209,
4.800000, 2.505165, 17.264774, 66.912205, 27.887098, 0.019723, 0.035421, 1.098455,
4.900000, 2.496560, 16.309169, 66.774194, 27.409321, 0.021969, 0.038065, 1.092300,
5.000000, 2.506809, 14.948714, 66.307699, 27.824639, 0.020025, 0.034788, 1.080405,
5.100000, 2.538721, 14.001037, 66.329581, 27.925473, 0.024847, 0.044181, 1.088878,
5.200000, 2.549407, 13.735360, 66.315491, 27.896484, 0.022294, 0.040514, 1.097276,
5.300000, 2.506945, 14.454229, 66.319504, 28.013073, 0.023837, 0.054002, 1.097074,
5.400000, 2.473959, 15.438197, 66.313965, 27.840551, 0.021518, 0.048193, 1.100037,
5.500000, 2.495669, 15.539642, 66.795995, 27.590864, 0.021178, 0.051074, 1.098375,
5.600000, 2.497313, 14.878510, 68.217142, 28.018560, 0.016749, 0.049122, 1.083838,
5.700000, 2.546935, 13.923558, 66.799106, 28.866391, 0.019098, 0.045633, 1.060886,
5.800000, 2.505067, 12.499091, 68.696994, 31.777071, 0.023247, 0.035566, 1.072352,
5.900000, 2.546660, 11.416177, 68.697277, 31.907546, 0.024501, 0.032052, 1.091457,
6.000000, 2.534112, 10.944481, 68.569021, 30.873145, 0.025066, 0.027961, 1.098963,
6.100000, 2.531117, 10.663537, 68.089193, 30.836789, 0.023154, 0.017699, 1.119156,
6.200000, 2.471834, 10.252033, 68.083413, 30.865965, 0.019265, 0.015758, 1.105453,
6.300000, 2.435966, 10.193675, 68.095173, 31.419195, 0.014136, 0.016513, 1.077041,
6.400000, 2.472092, 9.962277, 68.079201, 31.380058, 0.013989, 0.016310, 1.066499,
6.500000, 2.509548, 9.996873, 68.081941, 31.333317, 0.021377, 0.019446, 1.074051,
6.600000, 2.488994, 9.978123, 68.095159, 31.439643, 0.019458, 0.017111, 1.080306,
6.700000, 2.507650, 9.649994, 68.085155, 31.405892, 0.017182, 0.024134, 1.083821,
6.800000, 2.457191, 10.232299, 68.097272, 30.624383, 0.015565, 0.022469, 1.079668,
6.900000, 2.464271, 12.306787, 68.080094, 29.265253, 0.019938, 0.028239, 1.074615,
7.000000, 2.532667, 13.033357, 68.086143, 28.228022, 0.017896, 0.025419, 1.080012,
7.100000, 2.504858, 12.782515, 68.092377, 28.313136, 0.021179, 0.034065, 1.074741,
7.200000, 2.497210, 12.145001, 68.087468, 27.056188, 0.022128, 0.035021, 1.088510,
7.300000, 2.478582, 11.383291, 68.101923, 28.175043, 0.016419, 0.040797, 1.084844,
7.400000, 2.539459, 10.811742, 68.100191, 27.185821, 0.018878, 0.043412, 1.094399,
7.500000, 2.448423, 10.325816, 68.100172, 27.220660, 0.017653, 0.042290, 1.051151,
7.600000, 2.431139, 10.183487, 68.014280, 28.050880, 0.010580, 0.049586, 1.078380,
7.700000, 2.440371, 10.267484, 67.643079, 27.466395, 0.019069, 0.051152, 1.048262,
7.800000, 2.429881, 9.972973, 67.964876, 26.350451, 0.014305, 0.046300, 1.076817,
7.900000, 2.473889, 10.217495, 67.468968, 26.383869, 0.016695, 0.050084, 1.088616,
8.000000, 2.468397, 9.507931, 67.451400, 26.346685, 0.022535, 0.041841, 1.100141,
8.100000, 2.467264, 9.035992, 67.450925, 25.350100, 0.016350, 0.048396, 1.093772,
8.200000, 2.473907, 8.716127, 67.452544, 25.412235, 0.012909, 0.049909, 1.077716,
8.300000, 2.500251, 8.979521, 67.820325, 25.600537, 0.021147, 0.049503, 1.089793,
