時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.194503, 0.659852, 3.451766, 1.476407, -0.000233, 0.001331, 0.053395,
0.100000, 3.647815, 12.556891, 69.022380, 29.228316, 0.007467, 0.021447, 1.080943,
0.200000, 3.639494, 12.053666, 68.575305, 29.022650, 0.009314, 0.024142, 1.095209,
0.300000, 3.607383, 10.669368, 68.584643, 29.077417, 0.002474, 0.021304, 1.040996,
0.400000, 3.602081, 10.339604, 68.578132, 28.614433, 0.015556, 0.027875, 1.076343,
0.500000, 3.618719, 10.120922, 68.577639, 28.119708, 0.008260, 0.022327, 1.058845,
0.600000, 3.562464, 9.881958, 68.592476, 27.013906, 0.015527, 0.024465, 1.073727,
0.700000, 3.619451, 9.990480, 68.576533, 27.070409, 0.009422, 0.022809, 1.088243,
0.800000, 3.614966, 9.121252, 68.589924, 26.708894, 0.008138, 0.028296, 1.088848,
0.900000, 3.588051, 8.427902, 68.598909, 25.700303, 0.006358, 0.028675, 1.080111,
1.000000, 3.579517, 9.150476, 68.599789, 24.809475, 0.007254, 0.037304, 1.081671,
1.100000, 3.633440, 9.254836, 69.147311, 24.245746, 0.007434, 0.042941, 1.076329,
1.200000, 3.610986, 8.818132, 70.366362, 24.014596, 0.001194, 0.051674, 1.072467,
1.300000, 3.588031, 9.128601, 69.829999, 23.831369, -0.002395, 0.048676, 1.058449,
1.400000, 3.639401, 9.415217, 68.584704, 23.022063, 0.005023, 0.054548, 1.077473,
1.500000, 3.644329, 9.665550, 68.589813, 22.715755, 0.000648, 0.054123, 1.087643,
1.600000, 3.625667, 9.733699, 69.135025, 22.527248, -0.002914, 0.063319, 1.087504,
1.700000, 3.507081, 10.213152, 70.461620, 23.432127, -0.002188, 0.058466, 1.085896,
1.800000, 3.553237, 10.774637, 70.446233, 23.512654, -0.001157, 0.063073, 1.096594,
1.900000, 3.589790, 11.095591, 70.426565, 23.703631, -0.001638, 0.058274, 1.093429,
2.000000, 3.597949, 10.888639, 70.418436, 23.592213, -0.003206, 0.062617, 1.089174,
2.100000, 3.562312, 11.018187, 70.408101, 23.243050, -0.005247, 0.061646, 1.078013,
2.200000, 3.548684, 10.649756, 69.881720, 23.663675, -0.004591, 0.066616, 1.053567,
2.300000, 3.592003, 11.076816, 68.643949, 23.321124, 0.000511, 0.057331, 1.078564,
2.400000, 3.587399, 10.983934, 68.625597, 23.432717, -0.004868, 0.054236, 1.084647,
2.500000, 3.500154, 11.060909, 69.237176, 24.307069, -0.005088, 0.055225, 1.094292,
2.600000, 3.528294, 10.794147, 70.443828, 23.938371, -0.008192, 0.054333, 1.091721,
2.700000, 3.585394, 10.865084, 70.391874, 22.847396, -0.007973, 0.051836, 1.087705,
2.800000, 3.486036, 10.742007, 69.945526, 23.899735, -0.002153, 0.053118, 1.089831,
2.900000, 3.547236, 10.631072, 68.657505, 22.646861, -0.006341, 0.048306, 1.069268,
3.000000, 3.590489, 10.544278, 68.620460, 22.020960, -0.006798, 0.053273, 1.067928,
3.100000, 3.630917, 10.555175, 68.610243, 21.239813, -0.004894, 0.054131, 1.079065,
3.200000, 3.656593, 10.653112, 68.593699, 20.862812, -0.004125, 0.052922, 1.083663,
3.300000, 3.618230, 10.304347, 69.146304, 20.729060, -0.005181, 0.056326, 1.079078,
3.400000, 3.650750, 10.400500, 69.843914, 19.410655, 0.000136, 0.055531, 1.081347,
3.500000, 3.636942, 10.239286, 68.594902, 18.654149, -0.006320, 0.061626, 1.086992,
3.600000, 3.594469, 10.139817, 68.609368, 18.284233, -0.001413, 0.068368, 1.082019,
3.700000, 3.661235, 10.142103, 69.124701, 17.804899, -0.005586, 0.067510, 1.093622,
3.800000, 3.656680, 10.543055, 70.389323, 17.783781, -0.004879, 0.072200, 1.099493,
3.900000, 3.631055, 10.412438, 69.845082, 17.676964, -0.005962, 0.075472, 1.086886,
4.000000, 3.634271, 10.172295, 69.129125, 17.746870, -0.005409, 0.081134, 1.084115,
4.100000, 3.645670, 10.251389, 69.852894, 17.545605, -0.006382, 0.079789, 1.068837,
4.200000, 3.637984, 9.958565, 68.584548, 17.460221, -0.010169, 0.074945, 1.080634,
4.300000, 3.606298, 10.383438, 68.594970, 17.429730, -0.004372, 0.071248, 1.043395,
4.400000, 3.640740, 9.849586, 68.581732, 17.121845, -0.011708, 0.063802, 1.083009,
4.500000, 3.630363, 11.018362, 68.589230, 16.666362, -0.005220, 0.068301, 1.071040,
4.600000, 3.654402, 9.868112, 68.586300, 16.253198, -0.002488, 0.085422, 1.089841,
4.700000, 3.676540, 10.097860, 69.102013, 15.857284, -0.002356, 0.088996, 1.130186,
4.800000, 3.631108, 9.438618, 70.377508, 16.132059, -0.010605, 0.078725, 1.113318,
4.900000, 3.594407, 9.569070, 69.840535, 16.066634, -0.006750, 0.075319, 1.075281,
5.000000, 3.624185, 9.900726, 68.585483, 16.381210, -0.004757, 0.067936, 1.056877,
5.100000, 3.586676, 10.065055, 68.595449, 16.641332, -0.006752, 0.071247, 1.051860,
5.200000, 3.669503, 10.412972, 68.580051, 16.299702, -0.003506, 0.068890, 1.075217,
5.300000, 3.641396, 10.566787, 68.591395, 16.581890, -0.004303, 0.076373, 1.085054,
5.400000, 3.639369, 10.439788, 69.113229, 16.408968, -0.005891, 0.077549, 1.084356,
5.500000, 3.646025, 10.468430, 70.381395, 16.545547, -0.011903, 0.073549, 1.101564,
5.600000, 3.676327, 10.594821, 69.855277, 16.340944, -0.006706, 0.069317, 1.111600,
5.700000, 3.687059, 10.580698, 68.578898, 15.814466, -0.005987, 0.073820, 1.105432,
5.800000, 3.629818, 10.471766, 68.597740, 15.436801, -0.007917, 0.074811, 1.102878,
5.900000, 3.657680, 10.600838, 69.100645, 15.109925, -0.008830, 0.067907, 1.090453,
6.000000, 3.628593, 10.722421, 69.855326, 15.103632, -0.005867, 0.071234, 1.079464,
6.100000, 3.651947, 11.108520, 68.591993, 15.471438, -0.006290, 0.071772, 1.093314,
6.200000, 3.664313, 11.416952, 68.579970, 15.657936, -0.006179, 0.075334, 1.090431,
6.300000, 3.651467, 11.397959, 68.606761, 16.273656, -0.012377, 0.073384, 1.088985,
6.400000, 3.655765, 14.391923, 68.585396, 15.984425, -0.007961, 0.069038, 1.085536,
6.500000, 3.632699, 20.923839, 68.600306, 16.341544, -0.010736, 0.070900, 1.086155,
6.600000, 3.594219, 23.168555, 68.633402, 17.153121, -0.007470, 0.064109, 1.075213,
6.700000, 3.597873, 21.062621, 68.621761, 17.185755, -0.006356, 0.069413, 1.088790,
6.800000, 3.592988, 18.154427, 68.630793, 17.598721, -0.007535, 0.066477, 1.085522,
6.900000, 3.578749, 16.278175, 68.638208, 17.903654, -0.005844, 0.068875, 1.094802,
7.000000, 3.535224, 15.648235, 68.666301, 19.122042, -0.004762, 0.065389, 1.087087,
7.100000, 3.580384, 14.903539, 68.640462, 18.960685, -0.004993, 0.067026, 1.079970,
7.200000, 3.578730, 15.968612, 68.644722, 19.279910, -0.007055, 0.059946, 1.082851,
7.300000, 3.600438, 20.515424, 68.650264, 19.267414, -0.004906, 0.060155, 1.089433,
7.400000, 3.656203, 24.042274, 68.593486, 18.486634, -0.006129, 0.058364, 1.094749,
7.500000, 3.631216, 24.340616, 68.590251, 18.847034, -0.005990, 0.058238, 1.089918,
7.600000, 3.612587, 25.625304, 68.597012, 19.199651, -0.006512, 0.057329, 1.080224,
7.700000, 3.639419, 25.041926, 68.591463, 19.067450, 0.001434, 0.050304, 1.087021,
7.800000, 3.596041, 22.347150, 68.593987, 19.248917, 0.001363, 0.044690, 1.072833,
7.900000, 3.639029, 19.050469, 68.590211, 19.160698, -0.002343, 0.044892, 1.082293,
8.000000, 3.623070, 15.573580, 68.587779, 18.943880, 0.003289, 0.050861, 1.084593,
8.100000, 3.650689, 12.809367, 68.587863, 18.529533, 0.001959, 0.046846, 1.079870,
8.200000, 3.670180, 10.549828, 68.590349, 18.181621, -0.002333, 0.048689, 1.094361,
8.300000, 3.635645, 9.496647, 68.592031, 17.843165, 0.004521, 0.055123, 1.096266,
8.400000, 3.646621, 9.267674, 68.589934, 17.716236, -0.000656, 0.053196, 1.078007,
8.500000, 3.637153, 9.549130, 68.588187, 17.752009, 0.006380, 0.058033, 1.110998,
8.600000, 3.642887, 9.092874, 68.590642, 17.269140, -0.001784, 0.059347, 1.078706,
8.700000, 3.590295, 9.170907, 68.592721, 17.141882, 0.004380, 0.039407, 1.105434,
