host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
27,1,0,456.6315,1,0,0,2,2.6,6.6,2.6,Inf,Inf,Inf,Inf,Inf,Inf,465.2,-451.6,67.6,Inf,Inf,Inf
28,1,0,827,1,0,0,2,2.6,6.8,2.6,Inf,Inf,Inf,829.6,827,-0.2,20,25.6,-20,Inf,Inf,Inf
26,1,0,293.526,1,0,0,2,2.6,7,2.6,Inf,Inf,Inf,296,293.4,8.6,271.2,273.6,-64,Inf,Inf,Inf
27,2,0,574.2169,2,0,0,7.4,2.6,5.6,2.6,Inf,Inf,Inf,576.8,574.2,4.4,10.8,-5,-24,Inf,Inf,Inf
24,2,0,170.4819,2,0,0,7.4,2.6,7.2,2.4,Inf,Inf,Inf,172.8,170.2,9.8,Inf,Inf,Inf,Inf,Inf,Inf
25,1,0,487.4256,1,0,0,2,2.6,7.4,2.4,Inf,Inf,Inf,490,487.4,5,29.8,-22.2,-10,Inf,Inf,Inf
23,2,0,15.2053,2,0,0,Null,2.6,7.4,2.4,Null,Null,Null,Inf,Inf,Inf,14.2,-6.8,-13.6,Inf,Inf,Inf
24,2,0,456.9524,2,0,0,8.2,2.6,7.6,2.4,13.4,20.8,23.6,Inf,Inf,Inf,446.4,444.2,-107.2,Inf,Inf,Inf
22,2,0,353.5273,2,0,0,7.6,2.6,Null,2.4,344.2,350.6,45.4,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
23,2,0,62.9492,2,0,0,7.6,2.6,Null,2.4,52.8,60.2,18.4,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
21,1,0,Inf,1,0,0,2,2.6,Null,2.4,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
23,1,0,460.5688,1,0,0,2,2.6,Null,2.4,462,-459.8,26.6,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
21,2,0,67.4881,2,0,0,7,2.6,Null,2.4,73,-65.8,15,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
21,1,0,133.2224,1,0,0,2,2.6,Null,2.4,134.8,-132.8,10.6,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
22,1,0,Inf,1,0,0,2,2.6,Null,2.4,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
20,1,0,161.6174,1,0,0,2,2.6,Null,2.4,162.6,-160.4,19.8,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
20,1,0,Inf,1,0,0,2,2.6,Null,2.4,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
21,1,0,Inf,1,0,0,2,2.6,Null,2.4,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
19,1,0,Inf,Null,0,0,2,Null,Null,2.4,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf
20,1,0,Inf,Null,0,0,2,Null,Null,2.4,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf
20,1,0,155.4372,Null,0,0,2.2,Null,Null,2.4,157.8,-155.4,3.4,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf
20,1,0,539.0312,1,0,0,2.2,2.6,8.6,2.4,541.2,-539,5.8,80,77.4,7,Inf,Inf,Inf,Inf,Inf,Inf
18,1,0,275.6792,1,0,0,2.2,2.6,Null,2.4,272.8,274.8,22,76,73.4,6.8,Null,Null,Null,Inf,Inf,Inf
19,1,0,Inf,1,0,0,2,2.4,Null,2.4,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
17,Null,0,Inf,Null,0,0,Null,2.2,Null,2.4,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
16,Null,0,Inf,Null,0,0,Null,2.4,Null,2.2,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
17,2,0,Inf,2,0,0,Null,Null,9,2.2,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf
17,1,0,64.05,1,0,0,2.4,2.4,9,2.2,65.6,-63.2,10.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
16,1,0,63.3094,1,0,0,1.8,2.4,9,2.2,64.4,-62.2,11.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
16,1,0,92.9613,1,0,0,2.2,2.4,9,2.2,94.6,-92.4,10.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
16,1,0,43.7127,1,0,0,1.8,2.4,9,2.2,44.4,-42.2,11.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
16,2,0,Inf,2,0,0,Null,2.2,9,2.2,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
17,2,0,Inf,2,0,0,Null,2.4,9.2,2.2,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
14,1,0,Inf,2,0,0,1.8,Null,9.2,2.2,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf
16,1,0,30.0466,1,0,0,2.6,2.4,9.2,2.2,26,27.8,11.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
16,1,0,102.0308,1,0,0,2.4,2.4,9.2,2.2,99,100.8,15.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
14,1,0,148.2023,1,0,0,2.2,2.6,9.2,2.2,145.6,147.4,15.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
15,1,0,Inf,1,0,0,1.8,2.6,9.2,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
13,1,0,Inf,1,0,0,1.8,2.6,9.2,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
13,1,0,Inf,1,0,0,1.8,2.6,9.2,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
14,1,0,650.2709,1,0,0,1.8,2.6,9.2,2.2,Inf,Inf,Inf,652.8,650.2,9.6,Inf,Inf,Inf,Inf,Inf,Inf
12,1,0,237.8124,2,0,0,1.6,2.2,9.2,2.2,239.2,-237.4,14,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
12,1,0,228.2176,1,0,0,1.6,2.4,9.4,2.2,229.6,-227.8,13.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
11,1,0,Inf,1,0,0,1.6,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
12,1,0,Inf,1,0,0,1.8,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
13,1,0,52.4961,Null,0,0,1.6,2.2,Null,2.2,50.4,52,7.2,49.6,47.2,27.4,Null,Null,Null,Inf,Inf,Inf
12,1,0,Inf,1,0,0,1.8,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
13,1,0,Inf,1,0,0,1.8,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
13,1,0,Inf,1,0,0,1.8,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
12,1,0,Inf,1,0,0,1.8,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
14,1,0,Inf,1,0,0,1.8,2.4,Null,2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
13,Null,0,Inf,Null,0,0,Null,2.4,Null,2,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
13,1,0,145.818,Null,0,0,1.8,2,Null,2.2,Inf,Inf,Inf,147.2,144.8,17.2,Null,Null,Null,Inf,Inf,Inf
14,1,0,Inf,1,0,0,1.8,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
14,1,0,Inf,1,0,0,1.8,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
16,1,0,Inf,1,0,0,1.8,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
15,1,0,899.5096,1,0,0,1.8,2.2,Null,2.2,Inf,Inf,Inf,901.6,899.2,23.6,Null,Null,Null,Inf,Inf,Inf
15,1,0,825.7148,1,0,0,1.8,2.2,Null,2.2,Inf,Inf,Inf,827.8,825.4,22.8,Null,Null,Null,Inf,Inf,Inf
17,1,0,899.5096,1,0,0,1.8,2.2,Null,2.2,Inf,Inf,Inf,901.6,899.2,23.6,Null,Null,Null,Inf,Inf,Inf
16,1,0,Inf,1,0,0,1.8,2.2,Null,2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
17,1,0,Inf,Null,0,0,1.8,2,Null,2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
17,1,0,Inf,1,0,0,2.2,2,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
17,Null,0,Inf,Null,0,0,Null,2,Null,2.2,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
19,1,0,Inf,1,0,0,1.8,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
19,1,0,Inf,1,0,0,Null,2.4,1.8,2.2,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
19,1,0,Inf,1,0,0,Null,2.4,1.8,2.2,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
18,1,0,Inf,1,0,0,Null,2.4,1.8,2.2,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
20,Null,0,Inf,Null,0,0,Null,2.2,Null,2.2,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
20,1,0,79.8812,1,0,0,Null,2.2,1.8,2.2,Null,Null,Null,78.4,75.6,25.8,Inf,Inf,Inf,Inf,Inf,Inf
20,Null,0,Inf,Null,0,0,Null,2.2,Null,2.2,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
21,Null,0,Inf,Null,0,0,Null,2.2,Null,2.2,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
20,3,0,Inf,Null,0,0,10,Null,Null,2.2,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf
23,3,0,52486.4612,3,0,0,10,2.4,1.8,1.8,Inf,Inf,Inf,52484,-52482.2,668.8,Inf,Inf,Inf,Inf,Inf,Inf
24,3,0,Inf,3,0,0,9.8,2.4,1.8,2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
23,3,0,Inf,3,0,0,9.8,2.4,1.8,2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
25,2,0,159.2674,2,0,0,9.6,2,1.8,2,Inf,Inf,Inf,160.8,158.4,16.6,Inf,Inf,Inf,Inf,Inf,Inf
24,3,0,Inf,3,0,0,9.6,2.4,2,1.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
24,3,0,Inf,3,0,0,9.6,2.4,2,1.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
25,3,0,Inf,3,0,0,9.6,2.4,2,1.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
25,2,0,1058.5096,2,0,0,9.4,2.4,2,1.8,Inf,Inf,Inf,1060.8,1058.2,25.6,Inf,Inf,Inf,Inf,Inf,Inf
27,3,0,Inf,3,0,0,9.4,2.8,2,1.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
26,3,0,Inf,3,0,0,9.4,2.6,2,1.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
27,3,0,Inf,Null,0,0,9.2,Null,2,1.6,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf
29,3,0,Inf,Null,0,0,9.2,Null,2,Null,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null
28,2,0,37.6494,3,0,0,9,3.4,2,2,591.4,-582.4,11,Inf,Inf,Inf,Inf,Inf,Inf,39.2,37.2,-5.8
29,2,0,150.0683,3,0,0,9,3.4,2,2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,147,-147.2,-29.2
30,2,0,181.4722,3,0,0,8.8,3.4,2,1.8,261.4,-252.6,14.4,1676.6,1672.6,66.8,Inf,Inf,Inf,178.8,-179.6,-26
29,2,0,104.3036,3,0,0,8.8,3.6,2.2,2,503.4,-494.6,3.4,1772.2,1766.8,100.4,Inf,Inf,Inf,101.2,-102,-21.8
31,2,0,3400.097,3,0,0,8.6,3.8,2,2,137.8,-129.2,13.6,2435.6,2429.4,128.6,3401.6,-3392.2,-231.6,203.8,-203.6,-37
30,2,0,32.6497,Null,0,0,8.6,Null,Null,1.8,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null,33.6,31.8,-7.4
32,1,0,30.5555,1,0,0,8,Null,2.4,2.2,3822.6,3819.4,310.8,Null,Null,Null,76,78.4,-7.8,32.2,30,-5.8
30,2,0,42.6938,3,0,0,8.2,4,Null,2.2,1358.6,1361.8,130,Inf,Inf,Inf,Null,Null,Null,44.6,42.4,-5
33,2,0,91.022,3,0,0,8.2,4,Null,1.8,697.2,-687.6,-34.8,2791,2776.6,254,Null,Null,Null,86.8,-86.8,-27.4
32,2,0,1155.8762,3,0,0,8,4,Null,1.8,227.2,-219,-0.8,192,186.6,35.6,Null,Null,Null,1158.2,1147.8,136.4
31,2,0,374.12,Null,0,0,7.8,Null,Null,Null,364.8,370.6,51.2,Null,Null,Null,Null,Null,Null,Null,Null,Null
34,2,0,191.2955,2,0,0,7.6,4.2,Null,2.2,Inf,Inf,Inf,386.8,-389.6,-26,Null,Null,Null,187.8,-186.4,-43
33,4,0,129.4241,5,0,0,16.6,4.2,Null,2.4,4025.8,4023.2,413.4,389,-391.8,-27.6,Null,Null,Null,125.4,-124.2,-36.4
32,2,0,551.1316,Null,0,0,7.2,Null,Null,2.4,135.8,-128.4,2,Null,Null,Null,Null,Null,Null,547.4,-539,-115
35,4,0,1476.8047,Null,0,0,16.2,Null,Null,2.4,1001.6,-980,-85,Null,Null,Null,Null,Null,Null,1473,-1447,-295.2
34,2,0,46.0278,Null,0,0,6.4,Null,Null,2.4,76.4,-69.8,8.8,Null,Null,Null,Null,Null,Null,48.6,46,-1.6
36,4,0,65.3621,Null,0,0,15.6,Null,Null,2.6,592.8,-573.8,-45.8,Null,Null,Null,Null,Null,Null,68.6,65.2,4.6
35,4,0,45.7751,Null,0,0,15.4,Null,Null,2.6,706,-685.2,-70,Null,Null,Null,Null,Null,Null,48.2,45.6,-4
35,4,0,36.6191,Null,0,0,15.2,Null,Null,2.8,759.6,-737.6,-84.8,Null,Null,Null,Null,Null,Null,39.2,36.4,-4
36,4,0,308.0449,Null,0,0,15,Null,Null,Null,324.6,-307.2,-22.8,Null,Null,Null,Null,Null,Null,Null,Null,Null
36,4,0,2049.3279,4,0,0,14.8,3,Null,Null,2031.8,2023.2,326.2,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null
36,4,0,Inf,Null,0,0,14.6,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null,Null,Null,Null
36,4,0,20.036,4,0,0,14.4,3.8,Null,Null,409.2,-391.2,-37.4,6,-8.8,18,Null,Null,Null,Null,Null,Null
37,4,0,121.6278,4,0,0,14.2,3,Null,Null,136.4,-121.6,2.6,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null
37,4,0,283.1215,4,0,0,14,3.2,Null,Null,298.6,-282.4,-20.2,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null
36,4,0,25.0799,4,0,0,13.8,3.8,Null,Null,202.8,-187.6,-8.6,15.8,-18.8,16.6,Null,Null,Null,Null,Null,Null
39,4,0,Inf,4,0,0,13.8,3.2,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null
38,3,0,211.5879,3,0,0,12.4,3.2,Null,3.2,403,408,102.4,Inf,Inf,Inf,Null,Null,Null,217,208,38.8
38,3,0,51.1414,4,0,0,12.6,4,Null,3.2,585.6,-566.4,-66,14.6,-17.8,13.4,Null,Null,Null,54.8,51,-3.8
40,3,0,26.4197,4,0,0,12.8,3.8,Null,Null,569.2,-550.6,-62,20,-23,13,Null,Null,Null,Null,Null,Null
40,4,0,36.3786,4,0,0,13.2,3.8,Null,Null,733.2,-712.6,-88.4,30.8,-34.2,12.4,Null,Null,Null,Null,Null,Null
39,3,0,55.6079,4,0,0,13,3,Null,3.2,258.8,-244.4,-12.6,52,-55,8.2,Null,Null,Null,51.4,-51.6,-33.6
39,3,0,114.8016,3,0,0,13,2.8,Null,3.2,485.8,-469.2,-43.6,112,-114.8,0.6,Null,Null,Null,67.4,-67.4,-37.8
41,3,0,100.4127,3,0,0,12.8,2.8,Null,3.2,1980.2,1974,290,97.6,-100.4,1.6,Null,Null,Null,69,-68.8,-39.8
41,3,0,124.6194,3,0,0,12.8,2.8,Null,3.2,227,-213,-7.8,122,-124.6,-2.2,Null,Null,Null,105.2,100,1.2
40,3,0,131.4257,3,0,0,12.8,2.8,7.2,3.4,127.4,-114,2.8,128.8,-131.4,-2.6,223.4,-213.2,-51.8,209.2,201.4,22.4
40,3,0,211.7403,3,0,0,11,2.8,Null,Null,437.4,-423.2,-25.8,209.2,-211.4,-12,Null,Null,Null,Null,Null,Null
42,3,0,264.6544,3,0,0,12.6,2.8,Null,Null,690.8,699,94.4,262.2,-264,-18.6,Null,Null,Null,Null,Null,Null
42,3,0,299.4241,3,0,0,12,2.8,Null,Null,283.6,-270.6,-3.4,297,-298.6,-22.2,Null,Null,Null,Null,Null,Null
42,3,0,464.2748,3,0,0,12.4,2.8,Null,Null,525.2,-511.2,-24.2,461.8,-462.6,-39.4,Null,Null,Null,Null,Null,Null
42,3,0,562.861,3,0,0,12.6,2.8,Null,Null,387.8,-374.6,-9.4,560.4,-560.6,-50.4,Null,Null,Null,Null,Null,Null
41,3,0,490.8118,3,0,0,12.6,2.8,Null,6,1069.2,-1053.8,-62.8,488.4,-489.4,-37.2,Null,Null,Null,213.2,206.2,8.6
42,3,0,429.0441,3,0,0,12.8,2.8,Null,6.2,10717,10690.4,933.6,431,425.4,55.8,Null,Null,Null,1808.8,-1800,-246.2
43,3,0,413.5372,3,0,0,12.6,3,5.2,6.2,582,-568.8,-11.6,415.8,410.6,49.2,Inf,Inf,Inf,277.4,270.2,12.2
43,3,0,5446.0966,3,0,0,12.6,3,5,Null,387,-374.2,4.2,5448.6,5428.6,436.2,Inf,Inf,Inf,Null,Null,Null
42,3,0,2804.6262,3,0,0,12.6,3,4.8,Null,6386.6,6386,431.4,2807.2,2797.4,201.2,Inf,Inf,Inf,Null,Null,Null
42,3,0,6185.2171,3,0,0,12.6,3,4.4,Null,Inf,Inf,Inf,6187.8,6171.6,410.2,558.8,-553.2,-47.4,Null,Null,Null
44,3,0,5427.1204,3,0,0,12.6,3,Null,Null,5413.2,5420.4,270,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null
44,3,0,562.5238,3,0,0,12.6,3.2,14.2,Null,4885,4894.4,203.6,559.4,-562.4,-11.8,786,-769.4,-86.2,Null,Null,Null
43,3,0,Inf,4,0,0,12.8,3.2,14.2,2.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
44,3,0,8973.828,4,0,0,12.8,3.2,4.6,2.4,Inf,Inf,Inf,8976.8,8967,350,Inf,Inf,Inf,Inf,Inf,Inf
43,3,0,912.751,4,0,0,12.8,3.2,4.4,2.4,Inf,Inf,Inf,909.6,-912.6,-16.6,Inf,Inf,Inf,Inf,Inf,Inf
45,1,0,1486.8068,1,0,0,Null,3.2,4.4,2.4,Null,Null,Null,1483.6,-1486.6,-24.8,Inf,Inf,Inf,Inf,Inf,Inf
45,4,0,991.4045,4,0,0,13.2,3.2,4.4,2.6,Inf,Inf,Inf,988.2,-991.4,-3,Inf,Inf,Inf,Inf,Inf,Inf
45,4,0,11011.1604,4,0,0,13.2,3.2,4,2.6,Inf,Inf,Inf,11014.2,11008,263.8,Inf,Inf,Inf,Inf,Inf,Inf
45,4,0,39534.7232,4,0,0,13.2,3.2,4,2.6,Inf,Inf,Inf,39537.8,39526.4,811.2,Inf,Inf,Inf,Inf,Inf,Inf
44,4,0,Inf,4,0,0,13.2,3.2,13.2,2.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
44,4,0,Inf,4,0,0,13.4,3.2,13,2.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
46,4,0,Inf,4,0,0,13.4,3.2,13,2.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
46,4,0,Inf,4,0,0,13.4,3.2,13,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
46,4,0,Inf,4,0,0,13.4,3.2,13,2.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
45,4,0,Inf,4,0,0,13.4,3.2,13,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
45,4,0,Inf,4,0,0,13.4,3.2,13,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
47,4,0,Inf,4,0,0,13.4,3.2,13,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
46,4,0,Inf,4,0,0,13.4,3.2,13,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
46,4,0,Inf,4,0,0,13.4,3.2,13,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
46,4,0,Inf,4,0,0,13.4,3.2,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
46,4,0,Inf,4,0,0,13.4,3.2,13,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
48,4,0,Inf,4,0,0,13.4,3.2,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
48,4,0,Inf,4,0,0,13.4,3.2,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
48,4,0,Inf,4,0,0,13.4,3.2,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
47,4,0,Inf,4,0,0,13.4,3.2,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
47,4,0,Inf,4,0,0,13.4,3.2,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
47,4,0,Inf,4,0,0,13.4,3.2,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
49,4,0,Inf,4,0,0,13.6,3.2,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
49,4,0,Inf,4,0,0,13.6,3.2,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
49,4,0,Inf,4,0,0,13.6,3.2,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
49,4,0,Inf,4,0,0,13.6,3,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
49,4,0,Inf,4,0,0,13.6,3,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
49,4,0,Inf,4,0,0,13.6,3,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
50,4,0,Inf,4,0,0,13.6,3,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
50,4,0,Inf,4,0,0,13.4,3,12.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
50,4,0,Inf,4,0,0,13.4,3.2,13,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
