host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
55,2,0,107.4985,2,1,1,8.4,3,7.4,Null,132.4,139.8,-6.2,110.4,107.4,4.6,353.2,360,10.4,Null,Null,Null
52,2,0,471.6844,2,1,1,8.6,3,7.4,2.6,100,108,-0.4,123.4,120.4,2.4,538.4,544.2,31,474.6,471,25.4
52,2,0,143.2,2,1,1,8.6,3,7.6,Null,115.2,122.8,-4.2,146.2,143.2,0,171.2,178.8,-5.8,Null,Null,Null
53,2,0,195.0862,2,1,1,8.6,3,7.6,2.6,94.4,102.4,-0.6,125,122,2.4,200.2,207.6,-0.8,197.8,195,5.8
53,2,0,83.9612,2,1,1,8.6,3,7.6,Null,142.6,149.8,-9.8,86.8,83.8,5.2,144.4,152,-6.2,Null,Null,Null
53,2,0,339.6632,2,1,1,8.8,3,7.6,2.2,68.6,77.2,4.6,135.6,132.6,0.4,198.2,205.4,2.4,342.8,338.8,24.2
54,2,0,280.37,2,1,1,8.8,3,7.6,2.6,118.8,126.4,-6.4,87.4,84.4,5,2643,-2621.8,-280.4,283.2,280,14.4
52,2,0,66.0379,2,1,1,8.8,3,7.8,2.6,100,107.8,-3,99.8,96.8,3.2,195,202.4,0.4,68.4,65.8,-5.6
52,2,0,165.2237,3,1,1,9,3.2,7.8,2.6,83.6,92,1,116.8,113.6,0.8,194.4,201.8,2,168,165.2,2.8
52,2,0,149.0484,3,1,1,9,3.2,7.8,Null,179.6,185.6,-21.2,152.4,149,-3.8,386.4,392.6,23.4,Null,Null,Null
53,2,0,71.0406,3,1,1,9,3.2,8,2.8,89.8,98,-1.4,101,97.8,1.4,163.2,171,-1.8,73.8,71,-2.4
53,3,0,105.7484,3,1,1,9.2,3.2,8,1.6,59.2,68.2,5.2,115.4,112.2,-0.8,153.6,161.4,-2.4,107.8,105.6,-5.6
52,3,0,158.2669,3,1,1,9.2,3.2,8,2.8,88.6,96.8,-1.8,152.4,149,-3.8,155.4,163.2,-2.4,161.2,158.2,4.6
51,3,0,80.6992,3,1,1,9.2,3.2,8,Null,157,163.4,-17.8,83.8,80.6,4,184.6,192,3.6,Null,Null,Null
51,3,0,175.7166,3,1,1,9.4,3.2,8,2,87.4,95.8,-2,83.4,80.2,3.8,342.8,349,24.2,178.8,175.6,6.4
51,2,0,140.2241,2,1,1,Null,3.2,8.2,2.8,Null,Null,Null,84.4,81.2,2.6,173.2,180.8,2.4,143.2,140.2,2.6
51,2,0,167.9459,2,1,1,Null,3.2,8.2,2.8,Null,Null,Null,79.6,76.4,3.2,144.8,152.4,-0.2,171,167.8,7
51,3,0,110.0356,3,1,1,9.6,3.2,8.2,Null,79,87.4,-1.6,113.4,110,-2.8,373.4,378.8,33.2,Null,Null,Null
52,1,0,97.5453,1,1,1,1.8,3.2,8.2,2.8,103.2,97.2,-8.2,94.8,91.6,-0.2,168.4,175.8,4.2,147.6,144.6,3.8
52,2,0,107.2067,2,1,1,Null,3.2,8.2,2.8,Null,Null,Null,89.2,86,0.4,162.6,170.2,3.2,110,107.2,-1.2
52,2,0,81.201,2,1,1,0.2,3.2,8.4,2.8,84.8,81.2,0.4,81.4,78.2,1.8,183.2,190.6,6.2,104.6,101.8,-1.6
50,1,0,80.4,1,1,1,1.2,3.2,8.4,2.8,84,80.4,0,100,96.6,-1.6,100.8,109,-4.6,138.6,135.6,2.8
50,2,0,106.8007,2,1,1,Null,3.2,8.6,2.8,Null,Null,Null,92.8,89.6,0.2,145.6,153.4,2.4,109.6,106.8,0.4
49,2,0,116.0291,2,1,1,Null,3.2,8.6,2.8,Null,Null,Null,81.2,78,1.8,99.8,108,-3.8,119,116,2.6
50,3,0,126.4837,3,1,1,11,3.2,8.8,2.8,81.6,89.8,-3.2,93.2,90,-0.2,109.4,117.8,-3,129.6,126.4,4.6
50,3,0,99.4,3,1,1,11.4,3.2,8.8,2.8,80.2,88.6,-2.8,80,76.8,2.2,93.6,102,-4.4,102.2,99.4,0
50,1,0,104.5619,1,1,1,1.4,3.2,8.8,2.8,110.6,103.8,-12.6,76.6,73.4,2.2,122.8,130.8,1.2,118.6,115.6,3.2
50,2,0,128.2023,2,1,1,Null,3.2,8.8,3,Null,Null,Null,96,92.8,0,124.6,132.2,4,131.6,128,7.2
49,1,0,118.4265,1,1,1,1.2,3.4,8.8,3,124.6,117.2,-17,83.8,80.4,0.4,141.6,149,6.8,143,139.2,9.4
49,1,0,128.8127,1,1,1,3.2,3.4,9,3,59,57.2,10,96.2,92.6,-2.2,122.6,130.4,3,132.2,128.6,7.4
49,2,0,124.5857,3,1,1,Null,3.4,9,3,Null,Null,Null,109.4,105.6,-4.2,155,162,11.2,128,124.4,6.8
50,1,0,55.8663,1,1,1,1.2,3.4,9.2,3,56.6,55,9.8,96,92.4,-1.8,93.4,102,-3.2,114,110.6,3.8
49,2,0,93.8258,Null,1,1,Null,3.4,9,Null,Null,Null,Null,97.4,93.8,-2.2,158.2,165.2,11.6,Null,Null,Null
50,3,0,103.4327,3,1,1,Null,3.4,9.2,3,Null,Null,Null,83.2,79.6,0,77.8,86.4,-3.8,106.6,103.4,2.6
49,3,0,119.3134,3,1,1,Null,3.4,9.2,3,Null,Null,Null,80.6,77.2,0.8,80.4,89,-4,122.6,119.2,5.2
49,1,0,145.5672,1,1,1,2.4,3.4,9.2,Null,152.8,142.4,-30.2,84.8,81.2,-1.2,154.6,161.6,12,Null,Null,Null
48,3,0,86.0114,Null,1,1,Null,3.4,9.2,Null,Null,Null,Null,89.6,86,-1.4,80.4,89,-3.6,Null,Null,Null
47,3,0,105.0687,3,1,1,Null,3.4,9.2,3,Null,Null,Null,84.8,81.2,-1.2,119.6,127.2,6,108.4,105,3.8
48,3,0,85.4021,3,1,1,Null,3.4,9.2,3,Null,Null,Null,90.8,87.2,-2.6,108.6,116.8,1.4,88.4,85.4,-0.6
48,1,0,66.5591,1,1,1,0.6,3.4,9.2,Null,69,66.4,4.6,125.4,121.4,-8,113.8,121.6,5.2,Null,Null,Null
47,3,0,78.8162,3,1,1,Null,3.4,9.4,3,Null,Null,Null,79.4,75.8,-0.6,195.8,202,21.2,81.8,78.8,-1.6
48,3,0,72.654,3,1,1,Null,3.4,9.2,3,Null,Null,Null,102,98.2,-4.8,118.8,126.2,7,75.6,72.6,-2.8
50,3,0,89.4009,3,1,1,Null,3.2,9.4,3,Null,Null,Null,76.4,73.2,1.2,100.8,109,1.6,92.6,89.4,0.4
48,1,0,87.1674,1,1,1,1.6,3.2,9.2,3,91.6,87,-5.4,91,87.6,-2.6,90.8,99,-0.2,92.6,89.4,0.4
48,3,0,81.8039,3,1,1,10.2,3.2,9.2,3,120.2,127.8,-12.8,92.4,88.8,-3.2,107.2,114.8,5.4,84.8,81.8,-0.8
47,3,0,83.0087,3,1,1,10.2,3.2,9.2,3,43.6,53.2,5,76,72.8,1.2,256.4,260,39.4,86,83,-1.2
49,3,0,83.0087,3,1,1,10.2,3.2,9.2,3,205.4,209.4,-38,81.8,78.4,-0.6,118.8,126.2,7.2,86,83,-1.2
49,3,0,83.0087,3,1,1,10.2,3.2,9.2,3,69.4,78,-2.2,84.4,81,-1.8,136.2,142.8,13.2,86,83,-1.2
49,3,0,93.8769,3,1,1,10.2,3.2,9.4,Null,107,114.4,-11.6,97.4,93.8,-3.8,71.8,80.4,-3.4,Null,Null,Null
50,3,0,83.8239,3,1,1,10.2,3.2,9.2,Null,109.2,116.2,-13.8,87.2,83.8,-2,91.2,98.8,3.2,Null,Null,Null
49,3,0,81.0089,3,1,1,10.2,3.2,9.6,3,92.2,100,-8.2,96.4,92.8,-4,75.2,83.8,-2.2,84,81,-1.2
49,3,0,74.4325,3,1,1,10.2,3.2,9.4,3,126,132.2,-19.2,83,79.6,-0.8,105.4,112.8,6.2,77.4,74.4,-2.2
50,3,0,80.2122,3,1,1,10.2,3.2,9.6,3,89.8,97.8,-7,82.6,79.2,-0.8,70.6,79.4,-4,83.2,80.2,-1.4
49,3,0,77.2166,3,1,1,10.2,3.2,9.4,3,82.2,90.6,-4.4,76.8,73.6,0.6,65.6,74,-2.4,80.2,77.2,-1.6
50,3,0,85.2002,3,1,1,10.2,3.2,9.4,3,109.6,117,-12.2,81.8,78.4,-1,68.6,77,-2.4,88.4,85.2,0.2
49,3,0,85.2002,3,1,1,Null,3.2,9.4,3,Null,Null,Null,89.8,86.4,-2.2,68.8,77.4,-2.8,88.4,85.2,0.2
49,3,0,75.8214,3,1,1,10.2,3.2,9.4,3,83.6,92.2,-4.2,83.2,79.8,-1,141.8,147.6,17.2,78.8,75.8,-1.8
49,3,0,91.0108,3,1,1,Null,3.2,9.6,3,Null,Null,Null,78.8,75.6,0.2,112,119.2,8.6,94.2,91,1.4
49,3,0,91.0108,3,1,1,Null,3.2,9.6,3,Null,Null,Null,79.2,76,0.4,75.8,84,-0.4,94.2,91,1.4
49,3,0,90.4142,3,1,1,Null,3.2,9.6,3,Null,Null,Null,86,82.6,-1.4,40.2,49.6,-9.6,93.6,90.4,1.6
49,3,0,85.4037,3,1,1,Null,3.2,9.6,3,Null,Null,Null,99.4,95.8,-4.6,66.8,75.4,-3.2,88.6,85.4,0.8
49,3,0,90.2567,Null,1,1,Null,3.2,9.6,Null,Null,Null,Null,93.8,90.2,-3.2,99.2,106.2,7.6,Null,Null,Null
48,3,0,87.8082,3,1,1,Null,3.2,9.6,3,Null,Null,Null,88.8,85.4,-2.6,64.2,72.8,-3,91,87.8,1.2
49,3,0,87.8082,3,1,1,Null,3.2,9.6,3,Null,Null,Null,112.2,108.4,-7,86.4,94.2,3,91,87.8,1.2
49,3,0,86.0037,3,1,1,Null,3.2,9.6,3,Null,Null,Null,90.6,87.2,-2.6,93.6,101.4,3.8,89.2,86,0.8
49,3,0,80.8002,3,1,1,Null,3.2,9.6,3,Null,Null,Null,112.2,108.4,-7,86.4,94.2,3,84,80.8,-0.2
49,3,0,107.5072,3,1,1,10,3.2,9.6,3,164.2,170.8,-21,98.6,95,-3.4,62.8,71.6,-4.2,110.8,107.4,4.8
49,3,0,96.635,3,1,1,Null,3.2,9.6,3,Null,Null,Null,106,102.4,-5,66,74.4,-1.6,99.8,96.6,2.6
49,1,0,128.9257,1,1,1,2.2,3.2,9.8,2.8,134.2,127.8,-17,106.8,103.2,-4.4,65.2,73.8,-2.8,84.2,81.2,-0.4
49,3,0,70.6408,3,1,1,Null,3.2,9.8,2.8,Null,Null,Null,107,103.4,-4.2,86.4,94.4,3,73.4,70.6,-2.4
49,1,0,67.658,1,1,1,3.4,3.2,9.8,2.8,229.6,215,-54.8,98,94.6,-2.4,67,75.6,-1.8,70.4,67.6,-2.8
49,3,0,75.8066,3,1,1,9.6,3.2,9.8,2.8,134.6,142.6,-9.2,103.2,99.8,-2,77.6,86.2,-0.4,78.6,75.8,-1
51,3,0,79.801,3,1,1,Null,3.2,9.8,2.8,Null,Null,Null,107.4,104,-2.8,36,45.6,-10,82.8,79.8,-0.4
50,3,0,69.049,3,1,1,9.4,3.2,9.8,2.8,192.4,199.4,-19.2,119,115.4,-5,61.8,70.6,-3.4,71.8,69,-2.6
50,3,0,79.801,3,1,1,9.4,3.2,Null,2.8,71.6,80.8,5,106,102.6,-1.6,Null,Null,Null,82.8,79.8,-0.4
50,3,0,90.4374,3,1,1,9.2,3.2,10,3,150.2,157.6,-11.4,110.6,107.2,-1.6,66.4,75,-1.8,93.8,90.4,2.6
50,3,0,85.6189,3,1,1,9.2,3.2,Null,3,163,170.4,-12.4,126.2,122.6,-4.8,Null,Null,Null,88.8,85.6,1.8
50,2,0,85.6189,3,1,1,9,3.4,9.8,3,132.8,140.8,-6.2,146.6,142.6,-8.8,61,69.8,-3.8,88.8,85.6,1.8
50,2,0,90.4374,3,1,1,9,3.4,9.8,3,125.2,133.2,-4.2,131.8,128,-5.4,61.2,70.2,-3.8,93.8,90.4,2.6
49,2,0,78.4,3,1,1,8.8,3.4,Null,3,202.4,209,-18.4,117.4,113.8,-3,Null,Null,Null,81.6,78.4,0
52,2,0,81.001,3,1,1,8.8,3.4,9.6,3,125.2,133.2,-3,142,138.2,-5.8,100.8,108,7.6,84.2,81,0.4
51,2,0,87.6082,3,1,1,8.8,3.4,9.6,3,149.2,157,-6.4,154.2,150.2,-8.4,61.2,70,-3.8,90.8,87.6,1.2
52,2,0,91.0108,3,1,1,8.8,3.4,9.4,3,135.2,143.2,-3.8,107.2,103.6,-1.4,75.6,83.8,-0.2,94.2,91,1.4
51,2,0,89.2036,3,1,1,8.6,3.4,9.4,3,168.2,175.6,-10.4,136.4,132.8,-4.4,66.2,74.8,-3.2,92.4,89.2,0.8
51,2,0,102.0331,3,1,1,8.6,3.4,9.2,3,126.8,134.8,-2,167.6,163.6,-9.8,96.2,103.6,5.4,105.2,102,2.6
52,2,0,101.4239,2,1,1,8.6,3.2,9.2,3,120,128.2,-0.6,157.8,154.2,-6.8,63.4,71.8,-3.6,104.6,101.4,2.2
50,2,0,89.2081,3,1,1,8.6,3.4,9.2,3,31,-20.6,21.8,165.2,161.2,-8.8,192.4,197.2,27.4,92.2,89.2,-1.2
50,2,0,86.4113,2,1,1,8.4,3.2,9,3,416,420.4,-47,81,77.8,6.8,107.4,114.8,5.4,89.4,86.4,-1.4
53,2,0,92.2035,2,1,1,8.4,3.4,9,3,164,171.6,-6.4,167.8,164,-7.8,70,78.2,-3.2,95.2,92.2,-0.8
52,2,0,77.2663,2,1,1,8.4,3.4,9,3,227,234.2,-12.4,204.4,200,-14.8,192.4,197,27.4,80.2,77.2,-3.2
52,2,0,79.0428,2,1,1,8.2,3.2,9,3,238,244.8,-15.4,175,171.4,-6.4,41,49.8,-9.2,82,79,-2.6
52,2,0,75.077,2,1,1,8.2,3.4,9,3,140.6,148.4,0.2,258.6,254,-19.4,81.4,89.4,-0.4,78,75,-3.4
52,2,0,87.2186,2,1,1,8.2,3.2,9,3,127.4,135.4,2.4,175.4,171.8,-6.2,37,45.8,-10,90.2,87.2,-1.8
51,2,0,98.6002,2,1,1,8,3.4,8.8,3,166,173.6,-2.4,147,143.4,-2.6,145.8,-132.4,-50.8,101.6,98.6,-0.2
52,2,0,106.603,2,1,1,8,3.4,8.8,3,215.8,223.2,-7.2,241.6,237.6,-13.6,38.4,47.2,-9.8,109.8,106.6,0.8
53,2,0,100.2032,2,1,1,7.8,3.4,Null,3,Inf,Inf,Inf,83,79.6,10,Null,Null,Null,103.2,100.2,-0.8
53,2,0,95.0053,2,1,1,7.8,3.4,8.6,3,162.4,170,1.2,163,159.4,-2.4,330.6,-316.8,-71.8,98,95,-1
53,2,0,86.8451,2,1,1,7.8,3.4,Null,3,377.2,384,-19,244,240.2,-10.6,Null,Null,Null,89.8,86.8,-2.8
53,2,0,105.0002,2,1,1,7.6,3.4,Null,3,179.8,187.2,-1,156.8,153.4,-1.8,Null,Null,Null,108,105,-0.2
53,2,0,100.4127,2,1,1,7.6,3.4,Null,3,197.6,205,-0.6,166,162.6,-2,Null,Null,Null,103.4,100.4,-1.6
53,2,0,220.0713,2,1,1,7.6,3.4,Null,Null,197.6,205,-0.6,223.6,220,-5.6,Null,Null,Null,Null,Null,Null
55,2,0,80.7775,2,1,1,7.6,3.4,Null,1.8,209,216.4,-0.6,203.2,199.6,-5.6,Null,Null,Null,82.8,80.4,-7.8
55,2,0,143.0358,2,1,1,7.4,3.4,Null,3,225.8,233,-1.2,205.2,201.6,-4.6,Null,Null,Null,146.2,143,3.2
55,2,0,110.6116,2,1,1,7.4,3.4,Null,3,464.6,471,-22.6,181.2,177.8,-0.4,Null,Null,Null,113.6,110.6,-1.6
54,2,0,117.617,2,1,1,7.4,3.4,Null,3,468,474.6,-19.6,174,170.6,0.4,Null,Null,Null,120.6,117.6,-2
54,2,0,108.0417,2,1,1,7.2,3.4,Null,3,275,282,-4.4,183.6,180.2,0,Null,Null,Null,111,108,-3
53,2,0,112.2349,2,1,1,7.2,3.4,Null,3,258.6,265.6,-2,242.6,239,-5.2,Null,Null,Null,115.2,112.2,-2.8
54,2,0,123.2196,2,1,1,7.2,3.4,Null,3,463.2,469.6,-18.6,284.6,280.8,-9.8,Null,Null,Null,126.2,123.2,-2.2
55,2,0,129.4155,2,1,1,7.2,3.4,Null,3,462,468.8,-13.2,212.2,208.8,-3,Null,Null,Null,132.4,129.4,-2
56,2,0,109.1146,2,1,1,7.2,3.2,Null,3,305.2,312.2,-3.2,217.6,214.4,-0.6,Null,Null,Null,112,109,-5
55,2,0,119.2812,2,1,1,7,3.2,Null,3,453.4,459.6,-19.8,171.8,168.6,3,Null,Null,Null,122.2,119.2,-4.4
55,2,0,127.2629,2,1,1,7,3.2,Null,3,757,762.4,-42.4,171,167.8,2.8,Null,Null,Null,130.2,127.2,-4
55,2,0,147.0136,2,1,1,7,3.2,Null,3,305.2,312,-3.2,218,214.8,-1,Null,Null,Null,150,147,-2
57,2,0,150.0225,2,1,1,7,3.2,Null,3,328.8,335.6,-4.4,629.8,625.8,-28.6,Null,Null,Null,153,150,-2.6
56,2,0,164.006,2,1,1,7,3.2,Null,3,518.2,524.8,-14.6,271.2,268,-3.2,Null,Null,Null,167,164,-1.4
56,2,0,140.063,2,1,1,7,3.2,Null,3,619.4,626,-17,457.8,454.2,-15,Null,Null,Null,143,140,-4.2
55,2,0,160.2151,2,1,1,7,3.2,Null,3,659.8,666.4,-16.4,453.6,450.2,-10.2,Null,Null,Null,163.2,160.2,-2.2
58,2,0,170.8057,2,1,1,6.8,3.2,Null,3,8597.4,-8571.2,588.8,574,570.4,-19.6,Null,Null,Null,173.8,170.8,-1.4
57,2,0,222.8202,2,1,1,6.8,3.2,Null,3,707.8,714,-20.8,239.2,236,1.6,Null,Null,Null,225.8,222.8,3
58,2,0,243.6067,2,1,1,6.8,3.2,Null,3,783.8,790.2,-20.6,517.2,513.8,-10.4,Null,Null,Null,246.6,243.6,1.8
57,2,0,288.7001,2,1,1,6.8,3.2,7.8,3,Inf,Inf,Inf,435.2,431.8,-8.8,Inf,Inf,Inf,291.8,288.6,7.6
59,2,0,223.2032,2,1,1,6.8,3.2,7.6,3,559.4,566,-8,559.4,556,-11.8,129.6,136.4,-3.6,226.2,223.2,1.2
58,2,0,174.4775,2,1,1,6.8,3.2,7.4,2.8,813.4,820,-10.8,Inf,Inf,Inf,100.8,107.8,-7.8,177.2,174.4,-5.2
59,2,0,261.4007,2,1,1,6.8,3.2,7.4,2.8,714,720.6,-9.8,11453.2,-11445.4,510,56.4,63.8,-15,264.2,261.4,-0.6
59,2,0,193.4547,2,1,1,6.8,3.2,7.2,2.8,8976.8,-8963.4,353.6,412.8,409.6,-1.2,143.4,150.2,-3.4,196.2,193.4,-4.6
58,2,0,200.284,2,0,1,6.6,3,7,2.8,710.2,-702.4,50.8,Inf,Inf,Inf,537.8,541.4,45.8,203,200.2,-5.8
60,2,0,230.6105,2,0,1,6.6,3,7,2.8,662,-654.6,41.8,Inf,Inf,Inf,102,109,-8.6,233.4,230.6,-2.2
59,2,0,353.6005,2,0,1,6.6,3,6.8,2.8,22564.6,-22550,610.4,Inf,Inf,Inf,247.2,253.2,6.4,356.4,353.6,0.6
59,2,0,471.1019,2,0,1,6.6,3,6.8,2.8,10861,-10847.4,400.8,Inf,Inf,Inf,351.6,357.6,11.4,474,471,9.8
59,2,0,202.0776,2,0,1,6.6,3,6.8,2.8,Inf,Inf,Inf,Inf,Inf,Inf,330.2,336.6,6.8,204.8,202,-5.6
59,2,0,314.6016,2,0,1,6.6,3,6.6,2.8,Inf,Inf,Inf,Inf,Inf,Inf,178.6,185.2,-3.6,317.4,314.6,1
61,2,0,296.8001,2,0,1,6.6,3.2,6.6,2.8,Inf,Inf,Inf,Inf,Inf,Inf,201.4,208,-2.8,299.6,296.8,-0.2
60,2,0,214.4631,2,0,1,6.6,3,6.6,2.8,Inf,Inf,Inf,Inf,Inf,Inf,212.4,219,-3,217.2,214.4,-5.2
61,2,0,377.2891,2,0,1,6.6,3,6.6,Null,Inf,Inf,Inf,Inf,Inf,Inf,371,377.2,8.2,Null,Null,Null
59,2,0,378.2053,2,0,1,6.6,3.2,6.6,2.8,Inf,Inf,Inf,Inf,Inf,Inf,208,214.6,-3.6,381,378.2,2
62,2,0,4089.5542,2,0,1,6.4,3.2,6.6,2.8,Inf,Inf,Inf,Inf,Inf,Inf,189.4,196,-7.6,4086.4,-4086.2,-165.6
62,2,0,201.3511,2,0,1,6.4,3.2,6.6,2.8,Inf,Inf,Inf,Inf,Inf,Inf,194.6,201.2,-7.8,Inf,Inf,Inf
61,2,0,466.0027,2,0,1,6.4,3.2,6.4,2.8,Inf,Inf,Inf,Inf,Inf,Inf,437.8,443.8,9.6,468.8,466,1.6
62,2,0,410.6095,2,0,1,6.4,3.2,6.4,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,413.4,410.6,2.8
61,2,0,199.1472,2,0,1,6.4,3.2,6.4,2.8,Inf,Inf,Inf,Inf,Inf,Inf,432.4,438.6,4.4,195.8,-198.2,-19.4
63,2,0,413.8193,2,0,1,6.4,3.2,6.4,2.8,Inf,Inf,Inf,Inf,Inf,Inf,407.6,413.8,4,Inf,Inf,Inf
62,2,0,461.4316,2,0,1,6.4,3.2,6.4,2.8,Inf,Inf,Inf,Inf,Inf,Inf,455.2,461.4,5.4,Inf,Inf,Inf
62,2,0,12322.6027,2,0,1,6.4,3.2,6.4,2.8,Inf,Inf,Inf,Inf,Inf,Inf,483.8,490.2,-1.4,12319.6,-12315.8,-409.4
62,2,0,480.6015,2,0,1,6.4,3.2,6.4,2.8,Inf,Inf,Inf,Inf,Inf,Inf,474.2,480.6,-1.2,Inf,Inf,Inf
62,2,0,Inf,2,0,1,6.2,3.2,6.4,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,3702.9247,2,0,1,6.2,3.4,6.2,2.8,Inf,Inf,Inf,Inf,Inf,Inf,3708.6,-3698.4,-183,Inf,Inf,Inf
63,2,0,5768.0452,2,0,1,6.2,3.4,6.2,2.8,Inf,Inf,Inf,Inf,Inf,Inf,459,465.2,-2.2,5765,-5767,-109.8
63,2,0,492.0059,2,0,0,6.2,3.4,6.2,2.6,Inf,Inf,Inf,Inf,Inf,Inf,485.8,492,-2.4,Inf,Inf,Inf
63,2,0,543.6018,2,0,0,6.2,3.4,6.2,2.8,Inf,Inf,Inf,Inf,Inf,Inf,537.4,543.6,-1.4,Inf,Inf,Inf
63,2,0,Inf,2,0,0,6.2,3.4,6.2,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,2,0,0,6.2,3.4,6.2,2.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,208.4864,2,0,0,6.2,3.4,6.2,3,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,211.4,208.4,-6
63,2,0,Inf,2,0,0,6.2,3.4,6.2,3,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,Inf,2,0,0,6.2,3.4,6.2,3,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,2,0,0,6.2,3.4,6.2,2.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,2,0,0,6.2,3.4,6.2,2.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,2,0,0,6.2,3.4,6.2,3,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
62,2,0,903.6138,2,0,0,6.2,3.4,6.2,3,Inf,Inf,Inf,900.2,-903.6,-5,Inf,Inf,Inf,Inf,Inf,Inf
65,2,0,292.5642,2,0,0,6,3.6,6,Null,Inf,Inf,Inf,288.8,-292.4,9.8,Inf,Inf,Inf,Null,Null,Null
65,2,0,393.6457,2,0,0,6,3.4,6,3,Inf,Inf,Inf,711,-714.2,-11.8,Inf,Inf,Inf,396.6,393.6,-6
