時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.019627, 0.452514, 3.261812, 1.137486, -0.001275, 0.003650, 0.052586,
0.100000, 1.019549, 10.154207, 65.247700, 22.495742, -0.017987, 0.038416, 1.086173,
0.200000, 0.950652, 11.562165, 65.410606, 21.720922, -0.022275, 0.035688, 1.068122,
0.300000, 0.995536, 13.249173, 65.377879, 23.037997, -0.018217, 0.031399, 1.081997,
0.400000, 0.961799, 15.158154, 65.407348, 23.217965, -0.015892, 0.031970, 1.075120,
0.500000, 0.928118, 16.994031, 65.364602, 24.818504, -0.017058, 0.019483, 1.098418,
0.600000, 0.790517, 16.786156, 63.147667, 27.345400, -0.017289, 0.018953, 1.079616,
0.700000, 0.878332, 16.491525, 63.095301, 28.090065, -0.014499, 0.005525, 1.085496,
0.800000, 0.925242, 16.666834, 63.063701, 28.463997, -0.014825, 0.006394, 1.075930,
0.900000, 0.917587, 16.912641, 63.646936, 29.558082, -0.014429, -0.006486, 1.067498,
1.000000, 0.905292, 17.056754, 63.669931, 30.280703, -0.016343, -0.009304, 1.060975,
1.100000, 0.892866, 16.598999, 63.656144, 30.451526, -0.012073, -0.014068, 1.072114,
1.200000, 0.949601, 16.532704, 63.635342, 31.262583, -0.016730, -0.019722, 1.063576,
1.300000, 0.955311, 17.079485, 63.624154, 33.503130, -0.013616, -0.035179, 1.072051,
1.400000, 0.871434, 18.597294, 63.694975, 36.470517, -0.015697, -0.042778, 1.072989,
1.500000, 0.847157, 20.706732, 63.725119, 37.785053, -0.013967, -0.052432, 1.088035,
1.600000, 0.893549, 21.778197, 63.682186, 37.408496, -0.011882, -0.057392, 1.081845,
1.700000, 0.953405, 22.963313, 63.654387, 37.304632, -0.010708, -0.059539, 1.095786,
1.800000, 0.776087, 23.722419, 63.751866, 39.217614, -0.016841, -0.064457, 1.064831,
1.900000, 0.841691, 24.636346, 63.730948, 40.644349, -0.014459, -0.070805, 1.077651,
