host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
64,2,0,305.6032,2,1,1,6.6,3.6,6.2,11.6,307.6,313.8,-9.2,309.2,305.6,1.4,Inf,Inf,Inf,3659.4,-3659.4,-309.4
65,2,0,261.2038,2,1,1,6.6,3.6,6.2,11.6,307.6,313.8,-9.2,264.8,261.2,1.4,Inf,Inf,Inf,5702,-5692.8,-505
65,2,0,248.8586,2,1,1,6.6,3.4,6.2,11.8,377.2,382.8,-20.2,252.2,248.8,5.4,Inf,Inf,Inf,Inf,Inf,Inf
65,2,0,316.4107,2,1,1,6.8,3.6,6.2,11.8,339.4,345.4,-15.2,320,316.4,-2.6,Inf,Inf,Inf,11479.2,-11444,-1055.6
65,2,0,126.9874,2,1,1,6.8,3.4,Null,11.8,361.2,366.8,-22,129.8,126.4,12.2,Null,Null,Null,8578.2,-8547.6,-870.4
65,2,0,134.3154,2,1,1,6.8,3.4,Null,11.8,221.4,227.8,-6.2,137.4,134,9.2,Null,Null,Null,2438.4,-2438,-262
62,2,0,119.5836,2,1,1,7,3.4,Null,10.8,113.6,120.6,5.2,122.4,119,11.8,Null,Null,Null,2011.8,-2012.8,-227.6
63,2,0,152.999,2,1,1,7,3.4,Null,10,176.4,183,-3.2,156.2,152.8,7.8,Null,Null,Null,561.2,-567,-105.4
63,2,0,106.2572,2,1,1,7,3.4,Null,Null,109.6,116.6,3.8,109,105.6,11.8,Null,Null,Null,Null,Null,Null
64,2,0,141.3032,2,1,1,7,3.6,Null,Null,197.6,203.8,-8.8,144.8,141.2,5.4,Null,Null,Null,Null,Null,Null
63,2,0,80.823,2,1,1,7.2,3.6,Null,3.2,131,138,0.4,217.4,213.8,-0.4,Null,Null,Null,83.8,80.6,-6
63,2,0,126.5423,2,1,1,7.2,3.6,Null,Null,140.6,147.4,-2,130,126.4,6,Null,Null,Null,Null,Null,Null
63,2,0,106.747,2,1,1,7.2,3.6,Null,Null,166.8,173.4,-5.8,110,106.4,8.6,Null,Null,Null,Null,Null,Null
63,2,0,103.757,2,1,1,7.2,3.6,Null,Null,151.4,157.8,-6.2,107,103.4,8.6,Null,Null,Null,Null,Null,Null
63,2,0,134.0597,2,1,1,7.4,3.6,Null,Null,104.8,111.8,0.8,137.6,134,4,Null,Null,Null,Null,Null,Null
63,2,0,1518.5924,2,1,1,7.4,3.6,Null,3.2,125.4,132.2,-2.6,127,123.4,4.6,Null,Null,Null,1514.8,-1512.4,-137
63,2,0,155.2465,2,1,1,7.4,3.6,Null,2.6,407,410.4,-48,101.8,98.2,8,Null,Null,Null,158,155.2,-3.8
63,2,0,60.2199,2,1,1,7.4,3.6,Null,2.2,190.2,196.2,-14.6,104.2,100.6,7.2,Null,Null,Null,60.2,58,-16.2
63,2,0,4708.9118,2,1,1,7.6,3.8,Null,3.2,115.2,122.2,-2.6,124.4,120.6,2.6,Null,Null,Null,4705,-4687.8,-445.4
64,2,0,389.1532,2,1,1,7.6,3.8,Null,3.2,190,196,-15,113.2,109.4,4,Null,Null,Null,392.8,388.4,24.2
64,2,0,247.5785,2,1,1,7.6,3.8,Null,2.4,126.8,133.6,-4.8,104,100.2,5.4,Null,Null,Null,251,247.4,9.4
64,2,0,689.647,2,1,1,7.6,3.8,Null,3.2,130,136.6,-6.8,119,115.2,3.6,Null,Null,Null,693.4,686.8,62.6
64,2,0,212.9162,2,1,1,7.6,3.8,Null,3.2,112.8,119.6,-3.4,92,88.2,7,Null,Null,Null,216.4,212.6,11.6
63,2,0,166.0435,2,1,1,7.8,3.8,Null,3.2,94.8,102.2,1.2,101.8,98,4.6,Null,Null,Null,169.4,166,3.8
64,2,0,199.3856,2,1,1,7.8,3.8,Null,3.2,102.2,109.4,-1,106,102.2,4.4,Null,Null,Null,202.8,199.2,8.6
61,2,0,158.8555,2,1,1,7.8,4,Null,3.2,89,96.2,0,85.8,81.8,6.6,Null,Null,Null,162.2,158.8,4.2
62,2,0,245.8166,2,1,1,7.8,4,Null,3.4,142.6,149,-10.8,96.4,92.4,3.6,Null,Null,Null,249.6,245.2,17.4
62,2,0,229.8149,3,1,1,8,4,Null,3.4,103.8,111,-2.8,93.2,89.2,4,Null,Null,Null,233.6,229.2,16.8
61,2,0,506.2885,3,1,1,8,4,Null,2.2,79,86.6,1.6,85.6,81.6,5,Null,Null,Null,511.2,501.2,71.6
62,2,0,197.3899,3,1,1,8,4,Null,3.4,111,118,-5.2,87.2,83.2,4.2,Null,Null,Null,201.2,197,12.4
62,2,0,78.9585,3,1,1,8,4,Null,Null,129.4,135.6,-11,82.8,78.8,5,Null,Null,Null,Null,Null,Null
62,2,0,157.9642,3,1,1,8,4,Null,3.4,93.4,100.4,-3.2,83.2,79.2,4.6,Null,Null,Null,161.8,157.8,7.2
62,2,0,168.8963,3,1,1,8,4.2,Null,3.4,101.2,108.2,-4.8,79.8,75.6,5.2,Null,Null,Null,172.8,168.6,10
62,2,0,80.4806,3,1,1,8.2,4.2,Null,Null,75.8,83.6,2,84.6,80.4,3.6,Null,Null,Null,Null,Null,Null
62,2,0,78.6918,3,1,1,8.2,4.2,Null,Null,100,107.2,-3.8,82.8,78.6,3.8,Null,Null,Null,Null,Null,Null
62,2,0,162.8727,3,1,1,8.2,4.2,Null,3.6,91.8,99,-3,82.8,78.6,3.4,Null,Null,Null,167,162.4,12.4
62,2,0,178.4149,3,1,1,8.2,4.2,3.8,3.6,59.2,67.2,4.2,80,75.8,4,Inf,Inf,Inf,182.6,177.8,14.8
62,2,0,78.6366,3,1,1,8.2,4.2,3.6,Null,18.4,24.8,18.8,82.8,78.6,2.4,Inf,Inf,Inf,Null,Null,Null
62,2,0,160.6947,3,1,1,8.4,4.2,Null,3.6,67.6,75.4,2,82.6,78.4,2.2,Null,Null,Null,164.8,160.2,12.6
