時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.066331, 1.518771, 3.052442, 1.083330, 0.003683, 0.002897, 0.053686,
0.100000, 1.726396, 29.839966, 61.129588, 20.366492, 0.038867, 0.053843, 1.083916,
0.200000, 1.681153, 29.320088, 62.882635, 20.062066, 0.038801, 0.069829, 1.066013,
0.300000, 1.711116, 27.634831, 62.829644, 19.779609, 0.046916, 0.068990, 1.060458,
0.400000, 1.724407, 27.479839, 62.292666, 19.203726, 0.050294, 0.072751, 1.075222,
0.500000, 1.710313, 26.993772, 62.238774, 18.759890, 0.047906, 0.072585, 1.079377,
0.600000, 1.701739, 26.878463, 61.861846, 18.346125, 0.041841, 0.071868, 1.079060,
0.700000, 1.757503, 27.599166, 63.479730, 18.093040, 0.051678, 0.071566, 1.106693,
0.800000, 1.692349, 27.208433, 63.488576, 18.081800, 0.045936, 0.069461, 1.081643,
0.900000, 1.696349, 26.998857, 63.428589, 18.101762, 0.045071, 0.074645, 1.075420,
1.000000, 1.722242, 26.342416, 62.876759, 18.046808, 0.043531, 0.077037, 1.067730,
1.100000, 1.694736, 26.691372, 63.048516, 17.877542, 0.048915, 0.082909, 1.064399,
1.200000, 1.755620, 26.555565, 64.627370, 17.897016, 0.050251, 0.087734, 1.084532,
1.300000, 1.712751, 26.093285, 64.095070, 18.222049, 0.050878, 0.083439, 1.097579,
1.400000, 1.719654, 26.409646, 64.041335, 18.212323, 0.047649, 0.079115, 1.099907,
1.500000, 1.712884, 26.784335, 63.495322, 18.388834, 0.044741, 0.081833, 1.098607,
1.600000, 1.721847, 27.798499, 63.712082, 19.535928, 0.051479, 0.083559, 1.109773,
1.700000, 1.696435, 27.467390, 65.808911, 19.631514, 0.047452, 0.083860, 1.078741,
1.800000, 1.693011, 25.826988, 65.276303, 19.634227, 0.042053, 0.085230, 1.064506,
1.900000, 1.683870, 22.837682, 65.227212, 19.737111, 0.043544, 0.080757, 1.050255,
2.000000, 1.698254, 20.675156, 64.681586, 19.580162, 0.051112, 0.077789, 1.064384,
2.100000, 1.719336, 18.644321, 64.840117, 20.356261, 0.051062, 0.074563, 1.077352,
2.200000, 1.718239, 17.506305, 66.455452, 20.343206, 0.046960, 0.073783, 1.084992,
2.300000, 1.746781, 17.148211, 66.392594, 20.160297, 0.045644, 0.072281, 1.108693,
2.400000, 1.742960, 16.920576, 65.841322, 19.642076, 0.046994, 0.073910, 1.096136,
2.500000, 1.724526, 16.721071, 66.020124, 19.487125, 0.042768, 0.073984, 1.089265,
2.600000, 1.702658, 17.070199, 67.592026, 19.228598, 0.043031, 0.079386, 1.079177,
2.700000, 1.711361, 19.260137, 67.038371, 19.066223, 0.046608, 0.081625, 1.074138,
2.800000, 1.718636, 24.379356, 67.044516, 19.116199, 0.044350, 0.079355, 1.086896,
2.900000, 1.701231, 28.245520, 66.996925, 19.261941, 0.043635, 0.079944, 1.076761,
3.000000, 1.708961, 29.904521, 66.658083, 19.218673, 0.044346, 0.078625, 1.083539,
3.100000, 1.712993, 30.133160, 68.786469, 19.129989, 0.047088, 0.073793, 1.077995,
3.200000, 1.731751, 30.116761, 68.225427, 19.144195, 0.045625, 0.080133, 1.084640,
3.300000, 1.702573, 29.510378, 68.241626, 19.160090, 0.045722, 0.078221, 1.073405,
3.400000, 1.731466, 28.064134, 68.191094, 19.246317, 0.046494, 0.079854, 1.084003,
3.500000, 1.711563, 25.538303, 67.784900, 19.203391, 0.050588, 0.075180, 1.085417,
3.600000, 1.726375, 22.777065, 69.394642, 19.212985, 0.044475, 0.077259, 1.093843,
3.700000, 1.720299, 20.797880, 68.835691, 19.180870, 0.044617, 0.073870, 1.088095,
3.800000, 1.732907, 21.651970, 68.842091, 19.592929, 0.046364, 0.076316, 1.103543,
3.900000, 1.737480, 25.852728, 68.988073, 19.539298, 0.048333, 0.079753, 1.099427,
4.000000, 1.724947, 29.151866, 70.581883, 19.557523, 0.047629, 0.083493, 1.089530,
4.100000, 1.707706, 30.752119, 70.038137, 19.659335, 0.046186, 0.081042, 1.086589,
4.200000, 1.740752, 30.636661, 70.033572, 19.377856, 0.049311, 0.077122, 1.096723,
4.300000, 1.702262, 29.486190, 69.998510, 19.606801, 0.046165, 0.073688, 1.076404,
4.400000, 1.705270, 29.667058, 69.628593, 19.370792, 0.046723, 0.081108, 1.080835,
4.500000, 1.721046, 30.312715, 71.783561, 19.311787, 0.043939, 0.086824, 1.074127,
4.600000, 1.734852, 30.365369, 71.220839, 19.257067, 0.045064, 0.084010, 1.084272,
4.700000, 1.753055, 29.664442, 71.226988, 19.275732, 0.047809, 0.079747, 1.098581,
4.800000, 1.737287, 27.627299, 71.177201, 19.462094, 0.046400, 0.078322, 1.099407,
4.900000, 1.737590, 24.655580, 70.813918, 19.415453, 0.044317, 0.082086, 1.099901,
5.000000, 1.717981, 23.590815, 72.957484, 19.470161, 0.044401, 0.078879, 1.093889,
5.100000, 1.751379, 24.630109, 72.402561, 19.417884, 0.044558, 0.074691, 1.091541,
5.200000, 1.757588, 25.638425, 72.407941, 19.465743, 0.049124, 0.078164, 1.107512,
5.300000, 1.713105, 23.549819, 72.397082, 19.733562, 0.046990, 0.082477, 1.116938,
5.400000, 1.658020, 13.488835, 71.999154, 19.703827, 0.044844, 0.085225, 1.095579,
5.500000, 1.699667, 4.460336, 73.623676, 19.253971, 0.041307, 0.084301, 1.097161,
5.600000, 1.638478, 1.038987, 73.620910, 19.069804, 0.027938, 0.083948, 1.032433,
5.700000, 1.641637, 1.058144, 73.609256, 18.735262, -0.008915, 0.071554, 0.996097,
5.800000, 1.681930, 1.063437, 73.628603, 18.902940, -0.023077, 0.072207, 0.987126,
5.900000, 1.772095, 1.093626, 73.624975, 18.911375, -0.034949, 0.072246, 1.041185,
6.000000, 1.862208, 1.135697, 73.596748, 18.213705, -0.046670, 0.077835, 1.110621,
6.100000, 1.869381, 1.137251, 73.600306, 18.072127, -0.036443, 0.090158, 1.148371,
6.200000, 1.779616, 1.077524, 73.640963, 18.514882, -0.046468, 0.085315, 1.141695,
6.300000, 1.766551, 1.087159, 73.621246, 18.347061, -0.042724, 0.083503, 1.117077,
