host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
60,2,0,485.9029,2,0,0,6,3.6,6,Null,Inf,Inf,Inf,482.4,-485.8,-10,Inf,Inf,Inf,Null,Null,Null
63,2,0,321.6677,2,0,0,6,3.6,6,3,Inf,Inf,Inf,7721.6,7708.4,391.6,Inf,Inf,Inf,324.6,321.6,-6.6
62,2,0,486.1029,2,0,0,6,3.8,6,3,Inf,Inf,Inf,482.4,-486,-10,Inf,Inf,Inf,Inf,Inf,Inf
62,2,0,441.2959,2,0,0,6,3.8,6,3.2,Inf,Inf,Inf,437.6,-441.2,-9.2,Inf,Inf,Inf,Inf,Inf,Inf
61,2,0,19318.9691,2,0,0,6,3.8,6,3.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,19315.4,-19305.8,-713.2
61,2,0,223.209,2,0,0,6,4,6,3,Inf,Inf,Inf,219.2,-223.2,2,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,467.0099,2,0,0,6,4,6,2.8,Inf,Inf,Inf,463.2,-466.8,-14,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,5799.9275,2,0,0,6,4,6,3.2,Inf,Inf,Inf,5803.2,5781.8,458.2,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,598.1629,2,0,0,6,4.2,6,3.2,Inf,Inf,Inf,594.2,-597.4,-30.2,Inf,Inf,Inf,Inf,Inf,Inf
62,2,0,5773.7425,2,0,0,6,4.2,6,3.2,Inf,Inf,Inf,5777.2,5750.8,514.2,Inf,Inf,Inf,Inf,Inf,Inf
62,2,0,408.9499,2,0,0,6,4.4,6,3.4,Inf,Inf,Inf,483.6,-487.2,-23.8,Inf,Inf,Inf,405,-407.6,-33.2
65,2,0,5542.7241,2,0,0,6,4.4,5.8,3.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5539,-5537.2,-247.4
64,2,0,3052.2318,2,0,0,6,4.6,5.8,3.4,Inf,Inf,Inf,3056,3039.8,275.2,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,375.7821,2,0,0,6,4.8,5.8,3.6,Inf,Inf,Inf,5790.2,5768,457.8,Inf,Inf,Inf,371.6,-374.4,-32.2
63,2,0,309.6957,2,0,0,6,4.8,5.8,3.6,Inf,Inf,Inf,6283,6255.4,543.6,Inf,Inf,Inf,305.4,-308.2,-30.4
63,2,0,3151.8591,2,0,0,6,5,5.8,3.6,Inf,Inf,Inf,525,517.6,58.2,Inf,Inf,Inf,3147.8,-3146.6,-182
66,2,0,352.802,2,0,0,6,5,5.8,3.6,Inf,Inf,Inf,5456.2,5429.6,494,Inf,Inf,Inf,356.4,352.8,-1.2
65,2,0,4253.8617,2,0,0,6.2,5.2,5.8,3.8,Inf,Inf,Inf,3318.6,3301.4,290.6,Inf,Inf,Inf,4249.6,-4248.2,-219.4
65,2,0,344.7964,2,0,0,6.2,5.4,5.8,3.8,Inf,Inf,Inf,3078.8,3064.2,247.2,Inf,Inf,Inf,340.2,-343.4,-31
64,2,0,341.5666,2,0,0,6.2,5.6,5.8,4,Inf,Inf,Inf,664.6,-669.2,-31.6,Inf,Inf,Inf,336.6,-339.6,-36.6
64,2,0,368.187,2,0,0,6.2,5.6,5.8,4,Inf,Inf,Inf,462.6,454.8,55.2,Inf,Inf,Inf,363.4,-366.2,-38.2
66,2,0,212.6135,3,0,0,6.2,5.8,5.8,4.2,Inf,Inf,Inf,7191.4,7162.2,589.4,Inf,Inf,Inf,207.4,-210.4,-30.6
66,2,0,8607.163,3,0,0,6.2,6,5.8,4.2,Inf,Inf,Inf,8612.4,8587,588.8,Inf,Inf,Inf,Inf,Inf,Inf
65,2,0,433.9078,3,0,0,6.2,6,5.8,4.4,Inf,Inf,Inf,7577.6,7547.6,612.6,Inf,Inf,Inf,428.6,-431.2,-48.4
66,2,0,3096.4272,3,0,0,6.2,6.2,5.8,4.4,Inf,Inf,Inf,7577.6,7547.4,612.8,Inf,Inf,Inf,3091.4,-3088.8,-217.2
67,2,0,3615.2284,3,0,0,6.2,6.4,5.8,4.4,Inf,Inf,Inf,7733.8,7708.4,551.8,Inf,Inf,Inf,3610.2,-3607.2,-240.8
66,2,0,474.0169,3,0,0,6.2,6.4,6,4.6,Inf,Inf,Inf,3056,3038,277,Inf,Inf,Inf,468.4,-471.2,-51.6
67,2,0,381.4908,3,0,0,6.2,6.6,6,4.8,Inf,Inf,Inf,452.4,443.6,54.4,Inf,Inf,Inf,375.6,-378.2,-50
67,2,0,447.4472,3,0,0,6.2,6.8,6,4.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,441.6,-444.8,-48.6
66,2,0,464.0891,3,0,0,6.2,7,6,5,Inf,Inf,Inf,612.8,603.4,64.4,Inf,Inf,Inf,457.8,-460.4,-58.4
68,2,0,6166.5216,3,0,0,6.2,7,6,5,Inf,Inf,Inf,7577.8,7546.8,613.6,Inf,Inf,Inf,6160.6,-6148.2,-475
68,2,1,6289.163,3,0,0,6.4,7.2,Null,5.2,Inf,Inf,Inf,8612.4,8585.8,590.2,Null,Null,Null,6283,-6265.4,-546.2
67,2,1,1636.8154,3,0,0,6.4,7.4,6,5.2,Inf,Inf,Inf,4304.6,4287,307.4,Inf,Inf,Inf,1630.6,-1630.8,-140.2
68,2,1,1983.617,3,0,0,6.4,7.4,Null,5.4,Inf,Inf,Inf,3887.8,3867.8,323.6,Null,Null,Null,1977.2,-1974.4,-191
67,2,1,471.1517,3,0,0,6.4,7.6,Null,5.4,Inf,Inf,Inf,577,567,63.2,Null,Null,Null,477,470.8,18.2
69,2,1,1663.0464,3,0,0,6.4,7.8,6,5.6,Inf,Inf,Inf,10827.4,10798.6,685.4,Inf,Inf,Inf,1656.4,-1655.6,-157.2
68,2,1,653.9576,3,0,0,6.4,7.8,6,5.6,Inf,Inf,Inf,9951,9916.8,736.2,Inf,Inf,Inf,660,653.4,27
69,2,1,2530.9449,3,0,0,6.4,8,Null,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,2524.2,-2521.4,-219.6
68,2,1,3414.7275,3,0,0,6.4,8,Null,6,Inf,Inf,Inf,623.8,613.6,64.8,Null,Null,Null,3407.6,-3401.4,-301.4
70,2,1,7584.5749,3,0,0,6.4,8.2,Null,6,Inf,Inf,Inf,4089.2,4068.2,336.2,Null,Null,Null,7577.6,-7559.6,-615
70,2,1,716.6403,3,0,0,6.4,8.4,Null,6.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,723.4,715.6,38.6
69,2,1,1949.616,3,0,0,6.4,8.4,Null,6.2,Inf,Inf,Inf,549.6,539,61.4,Null,Null,Null,1942.4,-1941.8,-174.4
70,2,1,3699.1571,3,0,0,6.4,8.6,Null,6.4,Inf,Inf,Inf,549.4,538.6,61.6,Null,Null,Null,3691.6,-3682.6,-349.6
69,2,1,4749.2348,3,0,0,6.4,8.8,Null,6.4,Inf,Inf,Inf,533.6,523.2,54.4,Null,Null,Null,4741.8,-4734.8,-370
72,2,1,7389.6712,3,0,0,6.4,8.8,Null,6.6,Inf,Inf,Inf,549.6,538.6,61.8,Null,Null,Null,7382,-7364.6,-608.2
71,2,1,3895.4482,3,0,0,6.4,9,Null,6.6,Inf,Inf,Inf,9313.2,9284.2,622.8,Null,Null,Null,3887.8,-3881.8,-325.8
70,2,1,8190.6575,3,0,0,6.4,9.2,Null,6.8,Inf,Inf,Inf,9060.2,9031,614.2,Null,Null,Null,8182.8,-8165,-647.8
71,2,1,4417.3037,3,0,0,6.4,9.2,Null,6.8,Inf,Inf,Inf,9075.4,9046.2,615.2,Null,Null,Null,4409.4,-4403.4,-350.2
71,2,1,4527.0411,3,0,0,6.4,9.4,Null,7,Inf,Inf,Inf,8826,8796.6,606.6,Null,Null,Null,4519,-4512.8,-358.8
70,2,1,2803.4668,3,0,0,6.4,9.4,Null,7,Inf,Inf,Inf,4535.4,4515.6,321.2,Null,Null,Null,2795.4,-2793.6,-235
73,2,1,2803.7164,4,0,0,6.4,9.6,Null,7.2,Inf,Inf,Inf,474.2,463,53,Null,Null,Null,2795.4,-2793.8,-235.6
72,2,1,4752.2233,4,0,0,6.4,9.8,Null,7.2,Inf,Inf,Inf,8371.4,8347.2,503.8,Null,Null,Null,4744,-4738,-367.4
72,2,1,5128.6398,4,0,0,6.4,9.8,Null,7.4,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,5120,-5111,-425
72,2,1,651.1584,4,0,0,6.4,10,Null,7.4,Inf,Inf,Inf,566,-575.6,-11.6,Null,Null,Null,659,650.8,21.6
72,2,1,572.9448,4,0,0,6.4,10,Null,7.6,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,564,-569.2,-65.4
