時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.015179, 1.304354, 3.413474, 0.987155, 0.000368, 0.003813, 0.054856,
0.100000, 0.331253, 26.377272, 69.262795, 18.805831, 0.009157, 0.089760, 1.096682,
0.200000, 0.274675, 26.337334, 69.530093, 19.112742, 0.010941, 0.087491, 1.100003,
0.300000, 0.225828, 26.153952, 69.562714, 19.404100, 0.010388, 0.087844, 1.099386,
0.400000, 0.286470, 25.664675, 69.519194, 18.455401, 0.011820, 0.086874, 1.092407,
0.500000, 0.292426, 24.154022, 69.124306, 18.442163, 0.008075, 0.088765, 1.093180,
0.600000, 0.347958, 18.613434, 68.897913, 18.270460, 0.013577, 0.086574, 1.093582,
0.700000, 0.361298, 12.390582, 68.899088, 18.250265, 0.012774, 0.092158, 1.105615,
0.800000, 0.363836, 9.196652, 68.903485, 18.269735, 0.009705, 0.092088, 1.114862,
0.900000, 0.329360, 7.142281, 68.884019, 18.103698, 0.001926, 0.091476, 1.088775,
1.000000, 0.338633, 5.907597, 68.887277, 18.356832, 0.002063, 0.094850, 1.099198,
1.100000, 0.310519, 5.340311, 68.861291, 18.789711, -0.006562, 0.090722, 1.028105,
1.200000, 0.179226, 5.503237, 68.951973, 20.428912, -0.010552, 0.082354, 0.998371,
1.300000, 0.215800, 6.261950, 68.941149, 20.727433, -0.005073, 0.080300, 0.988340,
1.400000, 0.334953, 6.743939, 68.919319, 20.663851, -0.004929, 0.079253, 1.049810,
1.500000, 0.396714, 7.080904, 68.887690, 20.103777, -0.004391, 0.083473, 1.103156,
1.600000, 0.385242, 6.752630, 68.887602, 20.056682, -0.009624, 0.091635, 1.136138,
1.700000, 0.284337, 7.589213, 70.083368, 20.763827, -0.008016, 0.088359, 1.132995,
1.800000, 0.325829, 10.406666, 70.704547, 19.717063, -0.010601, 0.082972, 1.112951,
1.900000, 0.386405, 13.745436, 69.540424, 18.293438, -0.008512, 0.085981, 1.096389,
2.000000, 0.368384, 16.000379, 69.981447, 17.373334, -0.010176, 0.086323, 1.074908,
2.100000, 0.273076, 17.055241, 70.763580, 17.787657, -0.006686, 0.091117, 1.089312,
2.200000, 0.245072, 17.754893, 70.752423, 15.352594, -0.010745, 0.095762, 1.066866,
2.300000, 0.304751, 18.980786, 70.339011, 14.722621, -0.008430, 0.102543, 1.067280,
2.400000, 0.297046, 20.182185, 70.102400, 14.746902, -0.005344, 0.107692, 1.080652,
2.500000, 0.303925, 21.586794, 70.103774, 14.576572, -0.002080, 0.118562, 1.088210,
2.600000, 0.354014, 22.268742, 70.110188, 14.986488, 0.002212, 0.121533, 1.108624,
2.700000, 0.339642, 21.690344, 70.059315, 14.461295, 0.000258, 0.117731, 1.099854,
2.800000, 0.353397, 18.600764, 70.051395, 14.357119, -0.000615, 0.119367, 1.090920,
2.900000, 0.374137, 15.431025, 70.043504, 14.278183, 0.001889, 0.119584, 1.079288,
