時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.036449, 0.780750, 3.160860, 0.971304, 0.001047, 0.004304, 0.054466,
0.100000, 0.755771, 14.895071, 63.197409, 18.488520, 0.019535, 0.087187, 1.092255,
0.200000, 0.750454, 13.549334, 62.816240, 18.079049, 0.015054, 0.077442, 1.089545,
0.300000, 0.739538, 13.649368, 62.421459, 17.409208, 0.014194, 0.084223, 1.095781,
0.400000, 0.760608, 14.494483, 62.214690, 17.314650, 0.014949, 0.083927, 1.089983,
0.500000, 0.748074, 14.690752, 62.208903, 17.230107, 0.013681, 0.087039, 1.085923,
0.600000, 0.699756, 15.116210, 62.210604, 17.326245, 0.019897, 0.081835, 1.080856,
0.700000, 0.676608, 15.164374, 62.239680, 16.774084, 0.013583, 0.085190, 1.086728,
0.800000, 0.649578, 15.435489, 61.830916, 16.022507, 0.016550, 0.085352, 1.071453,
0.900000, 0.641393, 15.555009, 61.643207, 15.851032, 0.014100, 0.083329, 1.084257,
1.000000, 0.647244, 15.695540, 61.660922, 16.223135, 0.019243, 0.089716, 1.083435,
1.100000, 0.633390, 15.722017, 62.809905, 15.887128, 0.015793, 0.083238, 1.089967,
1.200000, 0.596905, 15.821221, 63.415158, 15.535442, 0.015624, 0.090374, 1.086948,
1.300000, 0.552991, 15.810221, 63.406345, 15.891073, 0.017414, 0.091351, 1.092457,
1.400000, 0.573121, 15.848076, 63.430882, 16.374196, 0.016976, 0.089062, 1.083032,
1.500000, 0.607456, 16.269987, 63.019354, 16.284169, 0.018755, 0.085579, 1.091082,
1.600000, 0.575734, 16.481230, 62.825185, 16.691466, 0.016925, 0.078140, 1.076308,
1.700000, 0.611992, 17.099786, 62.832382, 16.808511, 0.015811, 0.081764, 1.082320,
1.800000, 0.610844, 18.143714, 62.817193, 17.428471, 0.019082, 0.081553, 1.084857,
1.900000, 0.660044, 18.868335, 64.000273, 18.239203, 0.018759, 0.083075, 1.080989,
2.000000, 0.621701, 18.798892, 64.628389, 18.135570, 0.023379, 0.079689, 1.082439,
2.100000, 0.682669, 18.794524, 64.611237, 18.777110, 0.026052, 0.078429, 1.083657,
2.200000, 0.662928, 18.915151, 64.237170, 19.714817, 0.024882, 0.074781, 1.069923,
2.300000, 0.677866, 19.539023, 64.029021, 20.629108, 0.028305, 0.067205, 1.087126,
2.400000, 0.705252, 19.995929, 64.034156, 21.444115, 0.028297, 0.064949, 1.092683,
2.500000, 0.678391, 19.863524, 63.626969, 21.951759, 0.026343, 0.056308, 1.084393,
2.600000, 0.677285, 19.879696, 63.428633, 22.585528, 0.023800, 0.056291, 1.090829,
2.700000, 0.648736, 20.030096, 63.428484, 23.321549, 0.025743, 0.045843, 1.079220,
2.800000, 0.672263, 20.410609, 64.987544, 23.901362, 0.032075, 0.044682, 1.093187,
2.900000, 0.645224, 20.396883, 65.422192, 23.984396, 0.028838, 0.039921, 1.086708,
3.000000, 0.662828, 20.864085, 65.218292, 23.517406, 0.031647, 0.037101, 1.093957,
3.100000, 0.720890, 20.818373, 65.222980, 23.302727, 0.028681, 0.038714, 1.075090,
3.200000, 0.733887, 20.516312, 65.225230, 22.831681, 0.024255, 0.035967, 1.066329,
3.300000, 0.755117, 20.962451, 64.817526, 22.138081, 0.027198, 0.042634, 1.074668,
3.400000, 0.703533, 21.175533, 64.626076, 21.464485, 0.029847, 0.047665, 1.068849,
3.500000, 0.719152, 21.088830, 65.783888, 20.821213, 0.026142, 0.047011, 1.070423,
3.600000, 0.851214, 21.906143, 66.383102, 20.448250, 0.032140, 0.045112, 1.098782,
3.700000, 0.841281, 21.911352, 66.390929, 19.987680, 0.031442, 0.044877, 1.084699,
3.800000, 0.838855, 21.806261, 66.015759, 19.744773, 0.024959, 0.053437, 1.087418,
3.900000, 0.780390, 21.877734, 65.794627, 19.736190, 0.023077, 0.062656, 1.062413,
