host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
62,2,0,363.8124,2,0,0,6,3.6,6,3.2,Inf,Inf,Inf,Inf,Inf,Inf,358,363.8,3,Inf,Inf,Inf
63,2,0,218.2938,2,0,0,5.8,3.8,6,Null,Inf,Inf,Inf,Inf,Inf,Inf,212.2,218.2,-6.4,Null,Null,Null
62,2,0,3723.4782,2,0,0,5.8,3.8,6,3.2,Inf,Inf,Inf,Inf,Inf,Inf,407.6,413.4,4,3720,-3720.8,-141.2
62,2,0,206.9053,2,0,0,6,3.8,6,3.2,Inf,Inf,Inf,Inf,Inf,Inf,373.4,379.4,-3.6,210,206.8,-6.6
62,2,0,397.4113,2,0,0,5.8,3.8,5.8,3.2,Inf,Inf,Inf,Inf,Inf,Inf,391.8,397.4,3,Inf,Inf,Inf
62,2,0,332.4737,2,0,0,5.8,3.8,5.8,3.2,Inf,Inf,Inf,Inf,Inf,Inf,472.4,478,6.6,335.6,332.4,-7
62,2,0,196.6248,2,0,0,5.8,3.8,5.8,3.2,Inf,Inf,Inf,Inf,Inf,Inf,485.2,491,-1.4,199.6,196.4,-9.4
61,2,0,447.6101,2,0,0,5.8,3.8,5.8,3.2,Inf,Inf,Inf,Inf,Inf,Inf,441.8,447.6,-3,Inf,Inf,Inf
61,2,0,492.4041,2,0,0,5.8,3.8,5.8,3.2,Inf,Inf,Inf,Inf,Inf,Inf,486.6,492.4,-2,Inf,Inf,Inf
61,2,0,Inf,2,0,0,5.8,3.8,5.8,Null,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null
61,2,0,677.4014,2,0,0,5.8,3.8,5.8,3.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,680.8,677.4,1.4
63,2,0,Inf,2,0,0,5.8,3.8,5.8,3.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,2,0,0,6,3.8,5.8,3.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,16951.8395,2,0,0,5.8,3.8,5.8,3.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,16948.2,-16948.8,-321
63,2,0,Inf,2,0,0,5.8,3.8,5.8,Null,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null
62,2,0,Inf,2,0,0,5.8,3.8,5.8,3.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
62,2,0,156.1416,2,0,0,5.8,3.8,5.8,3.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,152.2,-155.4,-15.2
63,2,0,Inf,2,0,0,6,3.8,5.8,3.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
62,2,0,3632.8766,2,0,0,6,3.8,5.6,3.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3629.2,-3632,-79.8
64,2,0,Inf,2,0,0,6,3.6,5.6,3.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,Inf,2,0,0,6,3.8,5.8,3.4,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
