時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.096554, 0.624046, 2.867326, 1.176096, 0.000575, 0.002867, 0.052473,
0.100000, 1.991512, 12.977911, 57.265069, 22.438173, 0.014593, 0.056138, 1.099246,
0.200000, 1.995149, 17.317049, 56.915459, 22.563588, 0.007545, 0.058068, 1.078210,
0.300000, 1.976596, 20.913887, 56.905696, 22.708260, 0.008736, 0.055893, 1.084498,
0.400000, 1.981212, 21.990333, 56.913434, 23.446774, 0.008353, 0.052772, 1.083802,
0.500000, 2.031804, 22.522890, 56.912394, 24.159823, 0.009169, 0.051866, 1.090827,
0.600000, 1.999969, 23.657967, 56.825537, 24.556916, 0.010721, 0.047724, 1.078299,
0.700000, 1.974468, 24.145095, 56.329719, 24.923253, 0.011482, 0.041909, 1.079818,
0.800000, 1.979702, 24.885841, 56.329479, 24.912000, 0.016711, 0.041665, 1.093434,
0.900000, 1.951894, 24.383569, 56.668938, 24.792124, 0.012245, 0.039607, 1.083229,
1.000000, 1.945405, 22.983779, 58.752140, 24.365600, 0.014482, 0.045338, 1.080336,
1.100000, 1.908804, 22.283262, 58.702717, 23.933717, 0.016117, 0.044786, 1.090305,
1.200000, 1.943316, 23.778756, 58.175910, 22.481667, 0.015369, 0.047296, 1.081902,
1.300000, 1.979382, 25.107923, 58.155466, 20.913200, 0.020958, 0.057902, 1.095780,
1.400000, 1.977810, 25.833641, 58.162569, 20.082130, 0.015659, 0.055989, 1.089138,
1.500000, 1.964674, 26.187263, 58.077371, 19.514458, 0.024490, 0.068479, 1.110087,
1.600000, 1.907565, 24.517524, 57.596147, 19.594341, 0.011262, 0.065174, 1.075592,
1.700000, 1.931624, 19.585289, 57.571962, 19.267874, 0.013671, 0.077142, 1.074474,
1.800000, 1.930185, 16.644614, 57.587297, 19.348906, 0.016608, 0.068923, 1.061197,
1.900000, 1.968589, 16.557174, 57.897195, 19.285886, 0.020735, 0.082265, 1.087099,
2.000000, 1.943093, 18.317140, 59.969391, 19.608190, 0.014454, 0.074282, 1.081972,
2.100000, 1.925405, 19.328910, 59.881702, 19.476444, 0.016999, 0.072762, 1.072592,
2.200000, 1.956147, 20.609370, 59.378377, 19.066686, 0.015269, 0.069465, 1.108491,
2.300000, 1.916188, 21.188727, 59.365523, 18.407731, 0.019702, 0.070839, 1.086011,
2.400000, 1.901843, 20.933109, 59.380290, 18.326387, 0.011099, 0.072458, 1.083908,
2.500000, 1.903348, 20.919197, 59.373976, 18.120127, 0.016987, 0.083294, 1.070090,
2.600000, 1.903408, 21.713901, 59.302384, 18.400807, 0.019478, 0.078677, 1.075595,
2.700000, 1.970221, 21.948090, 58.762692, 18.370968, 0.015063, 0.080979, 1.073744,
2.800000, 2.000497, 22.159337, 58.976132, 18.175581, 0.019801, 0.083839, 1.085401,
2.900000, 2.012143, 22.368063, 60.514106, 18.181443, 0.017683, 0.078103, 1.101728,
3.000000, 1.990233, 22.408795, 60.517933, 18.159619, 0.015596, 0.074100, 1.093515,
3.100000, 1.976731, 22.566004, 60.534526, 18.311848, 0.014706, 0.086678, 1.105000,
3.200000, 1.995274, 22.975551, 60.532771, 18.236396, 0.020149, 0.085589, 1.107082,
3.300000, 1.979509, 22.028772, 60.447265, 18.232167, 0.016200, 0.088461, 1.081345,
3.400000, 1.967194, 20.565513, 59.939189, 18.237117, 0.010429, 0.080626, 1.071727,
3.500000, 1.955266, 18.884406, 59.938747, 18.274353, 0.014659, 0.081846, 1.053261,
3.600000, 2.005327, 15.677764, 59.927307, 18.198790, 0.015177, 0.079648, 1.075826,
3.700000, 2.026804, 12.283480, 59.935420, 18.283633, 0.018849, 0.080249, 1.074382,
3.800000, 2.052852, 13.306838, 60.152745, 18.360867, 0.013691, 0.083560, 1.092491,
3.900000, 1.991950, 15.313032, 61.715313, 18.635998, 0.012981, 0.075515, 1.091187,
4.000000, 1.992493, 15.110421, 61.641009, 18.657443, 0.014290, 0.079843, 1.107464,
4.100000, 1.972449, 12.685431, 61.116361, 18.645425, 0.011773, 0.085345, 1.088357,
4.200000, 2.018288, 10.270541, 61.109517, 18.920730, 0.009878, 0.079074, 1.084301,
4.300000, 1.987245, 9.653955, 61.109729, 19.499498, 0.013483, 0.087012, 1.084133,
4.400000, 1.984023, 10.690225, 61.108274, 19.631324, 0.013141, 0.080748, 1.077631,
4.500000, 1.992811, 11.445699, 61.010584, 19.520501, 0.009626, 0.078476, 1.079335,
4.600000, 2.040152, 11.386356, 60.519107, 19.751523, 0.008537, 0.075572, 1.089775,
4.700000, 1.958225, 9.622296, 60.524175, 19.859333, 0.008222, 0.077767, 1.090821,
4.800000, 1.996205, 7.173618, 60.821012, 19.805595, 0.008548, 0.073901, 1.089275,
4.900000, 1.947575, 5.705349, 62.877296, 19.698398, 0.005782, 0.076444, 1.082388,
5.000000, 2.009088, 5.296295, 62.873928, 19.497878, 0.008266, 0.075543, 1.077599,
5.100000, 2.033151, 5.369558, 62.876234, 19.379291, 0.003162, 0.080747, 1.082171,
5.200000, 2.003184, 5.203360, 62.815908, 19.433332, 0.004999, 0.073368, 1.083365,
5.300000, 1.998440, 5.378144, 62.296014, 19.305206, 0.001181, 0.069815, 1.084266,
5.400000, 2.031571, 5.899852, 62.289514, 19.250230, 0.001469, 0.074303, 1.096274,
5.500000, 2.040913, 6.229002, 62.276291, 19.082651, -0.003143, 0.075854, 1.092744,
5.600000, 2.048299, 6.794531, 62.295584, 18.988728, 0.003993, 0.072307, 1.107535,
