時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 1.315782, 0.071997, 1.855565, 0.390362, -0.004314, 0.002485, 0.054167,
0.100000, 25.531248, 1.264394, 37.662928, 11.555354, -0.103589, 0.064610, 1.061312,
0.200000, 27.620899, 1.294982, 37.673406, 14.877018, -0.138034, 0.038031, 1.089366,
0.300000, 27.920190, 1.221760, 36.975218, 17.129559, -0.158057, 0.049826, 1.067342,
0.400000, 25.117845, 1.199763, 36.899863, 17.651339, -0.172005, 0.059240, 1.060268,
0.500000, 22.879630, 1.247088, 35.975597, 17.034093, -0.176725, 0.040900, 1.063641,
0.600000, 18.736086, 1.226704, 36.079001, 18.328071, -0.160174, 0.036503, 1.074423,
0.700000, 15.542895, 1.266612, 35.375056, 18.029950, -0.123873, 0.054125, 1.088600,
0.800000, 9.988934, 1.199401, 34.784526, 19.286122, -0.087321, 0.052651, 1.092237,
0.900000, 4.239649, 1.169107, 35.117475, 19.558232, -0.053458, 0.056540, 1.087338,
1.000000, 6.606239, 1.180176, 33.846123, 19.295586, -0.049479, 0.059481, 1.091522,
1.100000, 18.961405, 1.211788, 33.258399, 18.834692, -0.041210, 0.041346, 1.083255,
1.200000, 23.028759, 1.247662, 33.466951, 18.577013, -0.036830, 0.046098, 1.097507,
1.300000, 24.220069, 1.238541, 33.830250, 18.907817, -0.057221, 0.042714, 1.089407,
1.400000, 23.719824, 1.237391, 32.953066, 19.464891, -0.094520, 0.032204, 1.050071,
1.500000, 26.844933, 1.284160, 32.282027, 19.181628, -0.126378, 0.024183, 1.075596,
1.600000, 29.508006, 1.256168, 32.639935, 19.286341, -0.136023, 0.071696, 1.093277,
1.700000, 28.913617, 1.291662, 31.765102, 19.149595, -0.156707, 0.023150, 1.095775,
1.800000, 26.680934, 1.250762, 31.481715, 19.746086, -0.171878, 0.037830, 1.084807,
1.900000, 27.714463, 1.219585, 30.630176, 20.237156, -0.176582, 0.071011, 1.057243,
2.000000, 29.243042, 1.237336, 30.301505, 20.429256, -0.183092, 0.034194, 1.061950,
2.100000, 29.481275, 1.305504, 29.758181, 21.185866, -0.177936, 0.043594, 1.083589,
2.200000, 23.963873, 1.128205, 29.859138, 27.088943, -0.195687, 0.046085, 1.087002,
2.300000, 22.050871, 1.144103, 29.325748, 29.318132, -0.179555, 0.010378, 1.035024,
2.400000, 20.726167, 1.171265, 29.217989, 29.250579, -0.157112, 0.026197, 1.125389,
2.500000, 20.179602, 1.218597, 28.292360, 28.577681, -0.141868, 0.046314, 1.071912,
2.600000, 19.921871, 1.220224, 27.915230, 28.178683, -0.135787, 0.047625, 1.080940,
2.700000, 18.065836, 1.204652, 27.098616, 27.250979, -0.115256, 0.010356, 1.094112,
2.800000, 16.137605, 1.203456, 26.716693, 23.838471, -0.111979, 0.035157, 1.092173,
2.900000, 16.566821, 1.255347, 26.919753, 22.235547, -0.083199, 0.062812, 1.068188,
3.000000, 21.969120, 1.144926, 25.907477, 22.872285, -0.069795, 0.064699, 1.053795,
3.100000, 23.881657, 1.196026, 25.534046, 22.234229, -0.093922, 0.034407, 1.120991,
3.200000, 20.723925, 1.209294, 25.741559, 21.343106, -0.086848, 0.062252, 1.063291,
3.300000, 17.704488, 1.242853, 26.093122, 20.276419, -0.096918, 0.050878, 1.085559,
3.400000, 16.906482, 1.223052, 24.852974, 18.199222, -0.090013, 0.045262, 1.067186,
3.500000, 15.386270, 1.225553, 24.305573, 15.765701, -0.088103, 0.050457, 1.079319,
3.600000, 16.796295, 1.214264, 24.566564, 14.378629, -0.069365, 0.076894, 1.091349,
3.700000, 20.111980, 1.196986, 24.574132, 15.194693, -0.073968, 0.083961, 1.077653,
3.800000, 23.777256, 1.205451, 24.907171, 14.901609, -0.079776, 0.052494, 1.083173,
3.900000, 25.500597, 1.246987, 25.120747, 14.680362, -0.073720, 0.075221, 1.095719,
4.000000, 26.764533, 1.246407, 23.662198, 14.697533, -0.104677, 0.058050, 1.088435,
4.100000, 26.851957, 1.261393, 23.093815, 14.637523, -0.134240, 0.066653, 1.122318,
4.200000, 16.196142, 1.294828, 23.327045, 14.329826, -0.151855, 0.045518, 1.078676,
4.300000, 4.666255, 1.271338, 22.608780, 13.439317, -0.109987, 0.062648, 1.096270,
4.400000, 3.323026, 1.124919, 22.194247, 14.193856, -0.033090, 0.065457, 1.050920,
4.500000, 3.571451, 17.453905, 22.174038, 14.009326, -0.037261, 0.086401, 1.088870,
4.600000, 3.552048, 22.186938, 22.508901, 13.757721, -0.026018, 0.055151, 1.131428,
4.700000, 3.497901, 23.237584, 22.743852, 13.302737, -0.023384, 0.062348, 1.091665,
4.800000, 3.536534, 22.416841, 22.737245, 12.788118, -0.003071, 0.045105, 1.067217,
4.900000, 3.423021, 20.685700, 22.742626, 12.924523, 0.020665, 0.103168, 1.043456,
5.000000, 3.493838, 18.874453, 22.386659, 13.255267, 0.032833, 0.066238, 1.102916,
5.100000, 3.548877, 18.639231, 22.142647, 12.969349, 0.047664, 0.070260, 1.133033,
5.200000, 3.446441, 16.945294, 22.156478, 13.361537, 0.046520, 0.073781, 1.069577,
5.300000, 3.444679, 21.641696, 23.216825, 13.403300, 0.051279, 0.074366, 1.051135,
5.400000, 3.465494, 24.367191, 23.553386, 13.789098, 0.052404, 0.096597, 1.099903,
5.500000, 3.468350, 25.106902, 22.974958, 14.637832, 0.045578, 0.061178, 1.090800,
5.600000, 3.450504, 24.429383, 22.727478, 14.993077, 0.062611, 0.076505, 1.095668,
5.700000, 3.454794, 21.695192, 24.180385, 17.563593, 0.083883, 0.085772, 1.055897,
5.800000, 3.394847, 18.974157, 24.746010, 21.634273, 0.076308, 0.082629, 1.042392,
5.900000, 3.384858, 18.641833, 24.518686, 23.498929, 0.090346, 0.054798, 1.069391,
6.000000, 3.411949, 18.126071, 25.635092, 24.467031, 0.095065, 0.046674, 1.099238,
6.100000, 3.433417, 18.037893, 25.989040, 24.669820, 0.085259, 0.055761, 1.106437,
6.200000, 3.423037, 17.505707, 25.378453, 24.497177, 0.086498, 0.076938, 1.061521,
6.300000, 3.446748, 16.862040, 26.233791, 24.243541, 0.079627, 0.032584, 1.059860,
6.400000, 3.439832, 17.984140, 26.553612, 24.188610, 0.071100, 0.071436, 1.110069,
6.500000, 3.414027, 17.348815, 27.384970, 24.826304, 0.078806, 0.066210, 1.084225,
6.600000, 3.411925, 16.405032, 27.720009, 27.171678, 0.076621, 0.043857, 1.063551,
6.700000, 3.425134, 17.676208, 27.493978, 29.431997, 0.097162, 0.022571, 1.051352,
6.800000, 3.471697, 18.897241, 28.565703, 32.281705, 0.087563, 0.051547, 1.117035,
6.900000, 3.460766, 21.097429, 28.908406, 37.063807, 0.111339, 0.027808, 1.059173,
7.000000, 3.459765, 20.847810, 28.679584, 42.288224, 0.100153, 0.010787, 1.057666,
7.100000, 3.500107, 21.698120, 29.388431, 46.612275, 0.096676, -0.015684, 1.096977,
7.200000, 3.471353, 22.528020, 29.509209, 51.601342, 0.070653, -0.008115, 1.107133,
7.300000, 3.403132, 18.971302, 30.029646, 55.650445, 0.076528, -0.028315, 1.080855,
7.400000, 3.339781, 17.811199, 30.511693, 59.866604, 0.091248, -0.048852, 1.058145,
7.500000, 3.374928, 18.011767, 30.132233, 61.122236, 0.066410, -0.027991, 1.073093,
7.600000, 3.475947, 18.636269, 31.320033, 61.945294, 0.061721, -0.062251, 1.103454,
7.700000, 3.566177, 18.680949, 31.918172, 62.727908, 0.079271, -0.068560, 1.108880,
7.800000, 3.529462, 17.222863, 31.666761, 63.772392, 0.075162, -0.053310, 1.054437,
7.900000, 3.481586, 16.387609, 32.388743, 63.984435, 0.065353, -0.024123, 1.068698,
8.000000, 3.422839, 23.104453, 32.871705, 58.922216, 0.056414, -0.041675, 1.115666,
8.100000, 3.491330, 28.057546, 32.486338, 54.808251, 0.064295, -0.061526, 1.104607,
8.200000, 3.454255, 28.713957, 32.280366, 52.692426, 0.062023, -0.033388, 1.107541,
8.300000, 3.471075, 28.843472, 33.337285, 49.862551, 0.074214, -0.017032, 1.068514,
8.400000, 3.489201, 29.297127, 34.047235, 44.027486, 0.076724, -0.017449, 1.071838,
8.500000, 3.477141, 27.454444, 33.704246, 38.651534, 0.081383, -0.009309, 1.082159,
8.600000, 3.463779, 24.237574, 33.094859, 35.816968, 0.092798, 0.025762, 1.082266,
8.700000, 3.459551, 24.344727, 34.296255, 32.844097, 0.079103, 0.015279, 1.093362,
8.800000, 3.468213, 26.612477, 34.878680, 28.491441, 0.086867, 0.026235, 1.077827,
8.900000, 3.271609, 26.909756, 34.447991, 26.319061, 0.085519, 0.058191, 1.124991,
9.000000, 3.452813, 24.404325, 34.074672, 18.675477, 0.083379, 0.033307, 1.086292,
9.100000, 3.488216, 20.638241, 35.477863, 13.055624, 0.087422, 0.077648, 1.084275,
9.200000, 3.406627, 19.357899, 36.125562, 11.704894, 0.083035, 0.091224, 1.121124,
9.300000, 3.361797, 18.346754, 35.913259, 9.717575, 0.079585, 0.076611, 1.067629,
9.400000, 3.437829, 19.808559, 35.544574, 7.225886, 0.075956, 0.118255, 1.107663,
9.500000, 3.444769, 20.043807, 36.332443, 6.194165, 0.085909, 0.125562, 1.117240,
9.600000, 3.482165, 20.902836, 37.022010, 5.798979, 0.079479, 0.092419, 1.076189,
9.700000, 3.447475, 26.589766, 36.687021, 5.353710, 0.075746, 0.112374, 1.091409,
9.800000, 3.432839, 26.848858, 36.430054, 3.492378, 0.078472, 0.107595, 1.064562,
9.900000, 3.508976, 27.028563, 36.440696, -0.665655, 0.081912, 0.115075, 1.099893,
10.000000, 3.463917, 26.631412, 37.150092, -5.160869, 0.086895, 0.132258, 1.084058,
10.100000, 3.445348, 25.868751, 37.632010, -7.925644, 0.091254, 0.148737, 1.067601,
10.200000, 3.504715, 27.633152, 37.282020, -8.983467, 0.091536, 0.136414, 1.140501,
10.300000, 3.441214, 26.641112, 38.470010, -10.675447, 0.092564, 0.160889, 1.060311,
10.400000, 3.385012, 23.246593, 39.108633, -12.723327, 0.093643, 0.179502, 1.063312,
10.500000, 3.440207, 21.920498, 38.868542, -13.249604, 0.099906, 0.150719, 1.113719,
10.600000, 3.545895, 18.784961, 38.505600, -14.207841, 0.101837, 0.170205, 1.100661,
10.700000, 3.583901, 17.420578, 39.333290, -14.040601, 0.105520, 0.184347, 1.177241,
10.800000, 3.480156, 16.569790, 39.690023, -13.782735, 0.103824, 0.176677, 1.107320,
10.900000, 3.407000, 17.252466, 39.455854, -13.226721, 0.092106, 0.179800, 1.124735,
11.000000, 3.368305, 18.657040, 40.525033, -12.401925, 0.102186, 0.170323, 1.125483,
11.100000, 3.433218, 17.473821, 40.174991, -11.310585, 0.090607, 0.179572, 1.039008,
11.200000, 3.373241, 18.184903, 40.560283, -9.991827, 0.096423, 0.162781, 1.059811,
11.300000, 3.421804, 18.780109, 40.919676, -8.345322, 0.105389, 0.156590, 1.068951,
11.400000, 3.339538, 19.083460, 40.755661, -4.444734, 0.086257, 0.153482, 1.088332,
11.500000, 3.385014, 19.874580, 40.372109, -2.211386, 0.097023, 0.134624, 1.096760,
11.600000, 3.363252, 23.382790, 41.499154, -0.103505, 0.098429, 0.125855, 1.085983,
11.700000, 3.406929, 26.904887, 42.108999, 1.559188, 0.095243, 0.118328, 1.096038,
11.800000, 3.466717, 27.206915, 41.830484, 2.983360, 0.106236, 0.100550, 1.088479,
11.900000, 3.429711, 24.211312, 41.855383, 4.341486, 0.107677, 0.105530, 1.067713,
12.000000, 3.449646, 20.600247, 41.492091, 4.966629, 0.102401, 0.106512, 1.069784,
12.100000, 3.466324, 19.242012, 42.289517, 5.047896, 0.098391, 0.096136, 1.080563,
12.200000, 3.439371, 18.613868, 43.040819, 5.558901, 0.105758, 0.098992, 1.078959,
12.300000, 3.449211, 18.750272, 42.669276, 6.048563, 0.105434, 0.103828, 1.074662,
12.400000, 3.469654, 18.395082, 42.425128, 6.395918, 0.095577, 0.093189, 1.070889,
12.500000, 3.495488, 17.565277, 43.465665, 6.391361, 0.108219, 0.096417, 1.077828,
12.600000, 3.525499, 16.247741, 43.842168, 6.946103, 0.103276, 0.098896, 1.084498,
12.700000, 3.512675, 15.212614, 43.603779, 7.767216, 0.104328, 0.092026, 1.084394,
12.800000, 3.490994, 14.212912, 43.239492, 8.896439, 0.105189, 0.092930, 1.084314,
12.900000, 3.493244, 13.531106, 44.406849, 10.023656, 0.102677, 0.089664, 1.095500,
13.000000, 3.466329, 12.990334, 45.380492, 10.958401, 0.098652, 0.085090, 1.075040,
13.100000, 3.488393, 13.069897, 45.033814, 12.209452, 0.107778, 0.079762, 1.099953,
13.200000, 3.409804, 12.794346, 44.806528, 12.791143, 0.100534, 0.076559, 1.041471,
13.300000, 3.463322, 12.882578, 44.439414, 12.860301, 0.096743, 0.077230, 1.072627,
13.400000, 3.365770, 12.457343, 45.313654, 13.792148, 0.101445, 0.064517, 1.037432,
13.500000, 3.322850, 11.544502, 46.085476, 14.445214, 0.094348, 0.083848, 1.069579,
13.600000, 3.480093, 11.835646, 45.664466, 13.570296, 0.095117, 0.068503, 1.087403,
13.700000, 3.492039, 11.360991, 45.409803, 13.954841, 0.098702, 0.074050, 1.083633,
13.800000, 3.497796, 11.313232, 45.382934, 13.872000, 0.092803, 0.077547, 1.097253,
13.900000, 3.412918, 10.814415, 46.501225, 15.004836, 0.094412, 0.064451, 1.086801,
14.000000, 3.424911, 10.986369, 46.915195, 13.595865, 0.095131, 0.068736, 1.082520,
14.100000, 3.416914, 10.736746, 46.628630, 14.245033, 0.089669, 0.070304, 1.080323,
14.200000, 3.408259, 10.845981, 46.633778, 15.117172, 0.090670, 0.077950, 1.073339,
14.300000, 3.470971, 11.350681, 46.239997, 14.588178, 0.092910, 0.074080, 1.090015,
14.400000, 3.458645, 11.034926, 47.373144, 14.813884, 0.090312, 0.068877, 1.056507,
14.500000, 3.458300, 11.196380, 48.066919, 15.213093, 0.093166, 0.069281, 1.112059,
14.600000, 3.412454, 11.298095, 47.819297, 15.319598, 0.096910, 0.061061, 1.099784,
14.700000, 3.434715, 10.052258, 47.780259, 14.928869, 0.081102, 0.061972, 1.063155,
14.800000, 3.475824, 9.700075, 47.421392, 14.937057, 0.084586, 0.080009, 1.093385,
14.900000, 3.235010, 9.772106, 47.329455, 17.494004, 0.086302, 0.083732, 1.024331,
15.000000, 3.386270, 9.116086, 47.243983, 16.124704, 0.070559, 0.071226, 1.052317,
15.100000, 3.445703, 9.318071, 48.580113, 15.674948, 0.091162, 0.076317, 1.075744,
15.200000, 3.479323, 9.813023, 49.227165, 15.646601, 0.064623, 0.077631, 1.114376,
15.300000, 3.406825, 10.581947, 49.014453, 16.214564, 0.060298, 0.062659, 1.097891,
15.400000, 3.380927, 10.408201, 49.040918, 16.413564, 0.069621, 0.067567, 1.109387,
15.500000, 3.422001, 10.685219, 48.996352, 16.189936, 0.064688, 0.068048, 1.056279,
15.600000, 3.452921, 11.844471, 48.965339, 15.817160, 0.063554, 0.068569, 1.047012,
15.700000, 3.472489, 19.283908, 48.674240, 16.611454, 0.067543, 0.079491, 1.070326,
15.800000, 3.500600, 24.920729, 48.376670, 16.107160, 0.066246, 0.079348, 1.078731,
15.900000, 3.449773, 25.484630, 49.415891, 16.785645, 0.070395, 0.071389, 1.083936,
16.000000, 3.501297, 23.388661, 50.130910, 15.911370, 0.064933, 0.064132, 1.094962,
16.100000, 3.488717, 19.287286, 50.139725, 16.252152, 0.062269, 0.070597, 1.096706,
16.200000, 3.488341, 16.675132, 50.140983, 16.357752, 0.064035, 0.063911, 1.073686,
16.300000, 3.502639, 15.062900, 50.127281, 16.051449, 0.054055, 0.068379, 1.061867,
16.400000, 3.487860, 13.688867, 50.156162, 16.420529, 0.063760, 0.079877, 1.081375,
16.500000, 3.511037, 14.415326, 49.814361, 16.484852, 0.059857, 0.073498, 1.079921,
