host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
19,1,0,Inf,Null,-1,-1,2.2,Null,Null,2.2,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf
20,1,0,28.0813,1,-1,-1,2.2,2,9,2.2,Inf,Inf,Inf,28.8,26.6,9,Inf,Inf,Inf,Inf,Inf,Inf
20,1,0,Inf,1,-1,-1,2.2,2.2,9,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
18,2,0,112.8858,2,-1,-1,Null,2.4,9,2.2,Null,Null,Null,115.2,112.8,4.4,Inf,Inf,Inf,Inf,Inf,Inf
19,1,0,169.8058,1,-1,-1,2,2.4,9,2.2,171.8,-169.8,1.4,48,45.6,6.2,Inf,Inf,Inf,Inf,Inf,Inf
17,2,0,212,2,-1,-1,Null,2.4,9,2.2,Null,Null,Null,209.2,-211.2,18.4,Inf,Inf,Inf,Inf,Inf,Inf
18,1,0,121.0729,1,-1,-1,2,2.4,9,2.2,123,-121,4.2,477.2,-479,29.2,Inf,Inf,Inf,Inf,Inf,Inf
19,2,0,1146.2995,2,-1,-1,Null,2.2,9,2.2,Null,Null,Null,1144,-1146,26.2,Inf,Inf,Inf,Inf,Inf,Inf
17,2,0,1060.9041,2,-1,-1,Null,2.4,9,2.2,Null,Null,Null,1058.4,-1060.6,25.4,Inf,Inf,Inf,Inf,Inf,Inf
17,2,0,Inf,2,-1,-1,Null,2,9.2,2.2,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
18,1,0,61.2278,1,-1,-1,2.4,2.2,9.2,2.2,58,60,12.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
17,1,0,146.2345,1,-1,-1,2.4,2.2,9.2,2.2,143.4,145.4,15.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
16,1,0,156.1093,1,-1,-1,2.2,2.4,9.2,2.2,153.6,155.6,12.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
16,1,0,Inf,1,-1,-1,2,2.2,9.2,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
17,1,0,Inf,1,-1,-1,1.8,2.2,9.2,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
16,1,0,233.6319,1,-1,-1,1.8,2.4,9.2,2.2,235.2,-233.2,14.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
14,1,0,Inf,1,-1,-1,1.8,2.4,9.4,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
15,1,0,Inf,1,-1,-1,1.8,2.4,9.2,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
16,1,0,Inf,1,-1,-1,1.8,2.4,9.4,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
15,1,0,Inf,1,-1,-1,1.8,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
15,1,0,Inf,1,-1,-1,1.8,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
15,1,0,Inf,1,-1,-1,1.8,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
15,1,0,Inf,1,-1,-1,1.8,2.4,Null,1.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
16,1,0,137.8337,Null,-1,-1,1.8,2,Null,1.8,Inf,Inf,Inf,139.2,136.6,18.4,Null,Null,Null,Inf,Inf,Inf
16,1,0,468.8731,Null,-1,-1,1.8,2,Null,2,Inf,Inf,Inf,470.6,468,28.6,Null,Null,Null,Inf,Inf,Inf
15,1,0,Inf,1,-1,-1,1.8,2.6,Null,2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
15,1,0,Inf,1,-1,-1,1.8,2.6,Null,2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
15,1,0,Inf,1,-1,-1,1.8,2.6,Null,2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
15,1,0,Inf,1,-1,-1,1.8,2.6,Null,2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
16,1,0,Inf,1,-1,-1,1.8,2.6,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
16,1,0,Inf,1,-1,-1,1.8,2.6,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
16,1,0,159.5085,1,-1,-1,1.8,2.2,Null,2.2,Inf,Inf,Inf,161.2,158.6,17,Null,Null,Null,Inf,Inf,Inf
17,1,0,412.0313,1,-1,-1,1.8,2.2,Null,1.8,Inf,Inf,Inf,414,411.4,22.8,Null,Null,Null,Inf,Inf,Inf
16,1,0,439.2554,Null,-1,-1,1.8,2,Null,2.2,Inf,Inf,Inf,441,438.4,27.4,Null,Null,Null,Inf,Inf,Inf
19,1,0,250.9487,Null,-1,-1,1.8,2,Null,2.2,Inf,Inf,Inf,252.6,250,21.8,Null,Null,Null,Inf,Inf,Inf
18,1,0,98.599,1,-1,-1,1.8,2.4,Null,2.2,Inf,Inf,Inf,100.4,97.6,14,Null,Null,Null,Inf,Inf,Inf
19,1,0,56.654,1,-1,-1,1.8,2.6,1.8,2.2,Inf,Inf,Inf,Inf,Inf,Inf,57.6,-55.8,-9.8,Inf,Inf,Inf
20,1,0,20.9304,1,-1,-1,Null,2.6,1.8,2.2,Null,Null,Null,Inf,Inf,Inf,21,-18.8,-9.2,Inf,Inf,Inf
19,1,0,34.4511,1,-1,-1,Null,2.6,1.8,2.2,Null,Null,Null,Inf,Inf,Inf,35.2,-33.2,-9.2,Inf,Inf,Inf
20,1,0,82.7345,1,-1,-1,Null,2.6,1.8,2.2,Null,Null,Null,Inf,Inf,Inf,84,-82,-11,Inf,Inf,Inf
20,1,0,94.8873,1,-1,-1,Null,2.6,1.8,2.2,Null,Null,Null,Inf,Inf,Inf,96.2,-94.2,-11.4,Inf,Inf,Inf
22,1,0,912.918,1,-1,-1,Null,2.6,1.8,2.2,Null,Null,Null,Inf,Inf,Inf,914.4,-912.2,-36.2,Inf,Inf,Inf
21,1,0,109.0367,1,-1,-1,Null,Null,1.8,2.2,Null,Null,Null,Null,Null,Null,110.2,-108,-15,Inf,Inf,Inf
23,Null,0,Inf,Null,-1,-1,Null,Null,Null,2.2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf
22,3,0,52004.9008,3,-1,-1,9.4,2.6,Null,1.8,Inf,Inf,Inf,52007.4,52002.2,530,Null,Null,Null,Inf,Inf,Inf
23,3,0,Inf,3,-1,-1,9.4,2.6,Null,1.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
24,Null,0,11865.4463,Null,-1,-1,Null,2.4,Null,2,Null,Null,Null,11867.6,11861,324.8,Null,Null,Null,Inf,Inf,Inf
24,2,0,282.1719,2,1,-1,9.4,2.2,Null,2,Inf,Inf,Inf,284,281.2,23.4,Null,Null,Null,Inf,Inf,Inf
26,2,0,1175.0018,2,1,-1,9.2,2.6,1.8,Null,Inf,Inf,Inf,1177.4,1174.4,37.6,Inf,Inf,Inf,Null,Null,Null
25,2,0,190.0461,2,1,-1,9.2,2.6,2,1.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,187.6,-188.6,-23.4
27,2,0,37753.949,2,1,-1,9.2,2.6,2,1.6,Inf,Inf,Inf,37756.4,37749.2,598.8,Inf,Inf,Inf,Inf,Inf,Inf
26,2,0,176.3774,2,1,-1,9.2,2.6,1.8,1.8,Inf,Inf,Inf,26535.2,26527.2,545.8,Inf,Inf,Inf,173.8,-175,-22
28,3,0,Inf,Null,1,-1,9.2,Null,1.8,1.8,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf
27,2,0,805,Null,1,-1,9,Null,1.8,Null,814,-805,-0.2,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null
27,2,0,872.4111,Null,1,-1,9,Null,1.8,Null,881.4,-872.4,-4.4,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null
27,2,0,Inf,Null,1,-1,8.6,Null,1.8,2,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf
26,1,0,85.4059,1,1,-1,8.8,Null,1.8,2.2,368.6,-359.8,10.6,Null,Null,Null,Inf,Inf,Inf,87.8,85.4,1
29,1,0,199.4,1,1,-1,8.4,Null,1.8,2.2,2656.6,2662.4,141.8,Null,Null,Null,197.6,199.4,0,80.4,78.2,-0.8
27,2,0,202.0004,3,1,-1,8.6,3.8,2,Null,800.2,807,73,1175.2,1170.6,67.8,200,202,-0.4,Null,Null,Null
27,2,0,220.6008,3,1,-1,8.6,3.8,2,Null,305,-296.4,8.8,870.2,866,52.2,218.6,220.6,0.6,Null,Null,Null
27,2,0,927.0985,3,1,-1,8.6,3.8,Null,Null,936,-926.6,-30.4,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null
27,2,0,33.9299,Null,1,-1,8,Null,Null,2,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null,35.2,33.2,-7
27,2,0,29.5466,3,1,-1,8.2,4,Null,2.2,6797.2,6791.8,441.2,Inf,Inf,Inf,Null,Null,Null,31,28.8,-6.6
27,2,0,34.831,Null,1,-1,7.8,Null,Null,2.2,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null,36.4,34.2,-6.6
27,2,0,39.2311,2,1,-1,7.6,4.2,Null,2.2,258.6,264.6,48.4,27.6,22.8,19.4,Null,Null,Null,41,38.8,-5.8
29,5,0,688.243,Null,1,-1,17.2,Null,Null,2.2,515,-497.4,-4,Null,Null,Null,Null,Null,Null,685,-680,-106.2
29,2,0,82.806,3,1,-1,7.8,4.4,Null,1.6,1019.6,-1007.8,-80.8,298.4,-302.2,-8.4,Null,Null,Null,78.2,-78,-27.8
28,4,0,126.1849,5,1,-1,16.8,4.4,Null,1.6,4226.4,4227.6,382.4,335.6,-338.8,-20.2,Null,Null,Null,121.8,-121,-35.8
28,2,0,98.6057,Null,1,-1,6.8,Null,Null,1.4,105,110.6,34.4,Null,Null,Null,Null,Null,Null,93.8,-93.2,-32.2
30,2,0,54.104,2,1,-1,7.2,4.4,Null,1.4,95.8,-88.4,4.2,Inf,Inf,Inf,Null,Null,Null,47.4,-47,-26.8
29,2,0,506.3211,Null,1,-1,6.8,Null,Null,2.4,80.8,-74,7,Null,Null,Null,Null,Null,Null,509.6,499.8,81
31,2,0,93.4154,Null,1,-1,6.8,Null,Null,1,80.8,-74,4.2,Null,Null,Null,Null,Null,Null,87.6,-86.2,-36
30,2,0,237.109,Null,1,-1,6.2,Null,Null,2.6,81,-74.8,7.6,Null,Null,Null,Null,Null,Null,232.6,-225.2,-74.2
31,2,0,51.4191,Null,1,-1,5.8,Null,Null,2.6,82.6,-76.4,4.8,Null,Null,Null,Null,Null,Null,54.2,51.4,-1.4
33,4,0,314.8559,Null,1,-1,15,Null,Null,Null,331.4,-314,-23.2,Null,Null,Null,Null,Null,Null,Null,Null,Null
32,4,0,251.8585,Null,1,-1,14.8,Null,Null,Null,268.2,-251.2,-18.2,Null,Null,Null,Null,Null,Null,Null,Null,Null
33,4,0,23.3829,Null,1,-1,14.4,Null,Null,2.4,766.2,769,152.2,Null,Null,Null,Null,Null,Null,25,22.6,-6
33,4,0,129.4039,Null,1,-1,13.6,Null,7.2,Null,Inf,Inf,Inf,Null,Null,Null,123,129.4,1,Null,Null,Null
33,3,0,360.3159,Null,1,-1,13,Null,Null,Null,342,348,93.4,Null,Null,Null,Null,Null,Null,Null,Null,Null
34,2,0,43.6225,2,1,-1,5.2,4,Null,Null,48.8,-43.4,4.4,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null
34,3,0,825.7488,3,1,-1,9.8,4,Null,Null,807.4,800,204.6,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null
35,3,0,22.4401,3,1,-1,10,4.8,Null,Null,1054.6,1042.4,252.4,9.4,-13.4,18,Null,Null,Null,Null,Null,Null
36,4,0,31.5094,4,1,-1,13.4,4.6,Null,Null,182.6,-167.4,-10.2,21.8,-26,17.8,Null,Null,Null,Null,Null,Null
37,4,0,24.2033,4,1,-1,13.2,4.6,Null,Null,120.2,-106,-0.4,13.8,-17.8,16.4,Null,Null,Null,Null,Null,Null
37,4,0,98.4215,4,1,-1,13.2,4.6,Null,3.2,286.8,294.6,71.6,18,-22,16,Null,Null,Null,102.4,98.2,6.6
36,3,0,171.7421,4,1,-1,13,4.6,Null,3.4,136.2,-122,-3,19.8,-23.8,15.2,Null,Null,Null,176.4,170,24.4
38,3,0,27.8862,4,1,-1,12.8,4.6,Null,Null,133.6,-120,0.2,20,-24,14.2,Null,Null,Null,Null,Null,Null
38,3,0,25.9307,4,1,-1,11.6,4.6,Null,Null,494.8,498.2,113.4,18.2,-22.2,13.4,Null,Null,Null,Null,Null,Null
39,3,0,278.777,4,1,-1,11.8,4.6,Null,Null,292.6,-278,-20.8,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null
39,3,0,62.481,4,1,-1,12.2,3.8,Null,Null,2323.6,2303.2,405.8,58,-61.8,9.2,Null,Null,Null,Null,Null,Null
38,3,0,97.8166,3,1,-1,12.4,3.4,Null,Null,733,-713.8,-85.2,94.4,-97.8,1.8,Null,Null,Null,Null,Null,Null
40,3,0,115.4062,3,1,-1,12.4,3.4,Null,Null,685,-666.6,-76.2,112,-115.4,1.2,Null,Null,Null,Null,Null,Null
39,3,0,121.6015,3,1,-1,12.4,3.4,Null,Null,370.6,-355.8,-27.8,118.2,-121.6,0.6,Null,Null,Null,Null,Null,Null
40,3,0,142.0141,3,1,-1,12.4,3.4,Null,3.8,1980.2,1973.6,289.4,138.8,-142,-2,Null,Null,Null,84.2,-84.6,-44.2
39,3,0,231.0126,3,1,-1,12.4,3.2,6.6,4,153,163.8,38,228.2,-230.6,-13.8,111.6,118,-8.2,85.8,-86.4,-45.2
42,3,0,316.0823,3,1,-1,12.4,3.2,5.4,Null,Inf,Inf,Inf,313.2,-315.2,-23.6,54,-48,-19.2,Null,Null,Null
41,3,0,412.0218,3,1,-1,12.4,3.2,Null,Null,99.4,110.8,29.8,409.2,-410.6,-34.2,Null,Null,Null,Null,Null,Null
41,3,0,327.474,3,1,-1,11.6,3.2,Null,Null,Inf,Inf,Inf,324.6,-326.8,-21,Null,Null,Null,Null,Null,Null
40,3,0,296.1385,3,1,-1,12.2,3.2,Null,Null,1906.8,1911,194.2,298.4,293,43,Null,Null,Null,Null,Null,Null
42,3,0,796.2054,3,1,-1,12.4,3.2,Null,Null,809.4,-795.2,-40,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null
42,3,0,157.938,3,1,-1,12.6,3.2,4.2,6.6,Inf,Inf,Inf,Inf,Inf,Inf,160.8,-155.4,-28.2,42.2,35.6,-12
44,3,0,5977.8506,3,1,-1,12.6,3.2,4.8,6.6,Inf,Inf,Inf,5980.4,5959.8,464.2,Inf,Inf,Inf,62.8,56.2,-11.4
