時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.086241, 1.096729, 2.113065, 0.135093, 0.002552, 0.008364, 0.054432,
0.100000, 2.348126, 23.679577, 42.184273, 1.603351, -0.010868, 0.154230, 1.093936,
0.200000, 2.373969, 23.160188, 41.906329, 0.283659, 0.010787, 0.152046, 1.067317,
0.300000, 2.392273, 21.928174, 41.925511, 0.179262, 0.005753, 0.147474, 1.092860,
0.400000, 2.338596, 20.253702, 42.167606, -0.551591, 0.004358, 0.157944, 1.119042,
0.500000, 2.339799, 17.981060, 43.117616, -1.425780, 0.009983, 0.138740, 1.118343,
0.600000, 2.306482, 18.749613, 43.107487, -2.793109, 0.015215, 0.169995, 1.124642,
0.700000, 2.334733, 16.125179, 43.105217, -3.327182, 0.023328, 0.187282, 1.077695,
0.800000, 2.350565, 11.619664, 43.121321, -3.172674, 0.029881, 0.182040, 1.107530,
0.900000, 2.371094, 6.383974, 42.975884, -3.098432, 0.042978, 0.186972, 1.085767,
1.000000, 2.338766, 1.099519, 42.519849, -2.902106, 0.044560, 0.184061, 1.128536,
1.100000, 2.369777, 1.087307, 42.910462, -2.343277, 0.002275, 0.169868, 1.119712,
1.200000, 2.404731, 1.127105, 44.297828, -2.034029, -0.024707, 0.164819, 1.118646,
1.300000, 2.385932, 1.092298, 44.311170, -1.864466, -0.024844, 0.173796, 1.128033,
1.400000, 2.379715, 1.093361, 43.912100, -3.102951, -0.025666, 0.177101, 1.112731,
1.500000, 2.338568, 1.070857, 42.538503, -4.717415, -0.046768, 0.173313, 1.128942,
1.600000, 2.666260, 1.083395, 42.508593, -7.037769, -0.050060, 0.172489, 1.076621,
1.700000, 5.716330, 1.099708, 42.512651, -8.133509, -0.054780, 0.172907, 1.122876,
1.800000, 6.079385, 1.080503, 42.647659, -8.383989, -0.067034, 0.171970, 1.081583,
1.900000, 6.595185, 1.095560, 43.106872, -8.569597, -0.057924, 0.173136, 1.091662,
2.000000, 8.365733, 1.065984, 43.117107, -8.554332, -0.047078, 0.193896, 1.109634,
2.100000, 8.458009, 1.074621, 42.726525, -8.693911, -0.053628, 0.176241, 1.106942,
2.200000, 10.939357, 1.110687, 41.328041, -8.774337, -0.045222, 0.174760, 1.139312,
2.300000, 10.425229, 1.045910, 41.484571, -8.374641, -0.045988, 0.185221, 1.145188,
2.400000, 12.599010, 1.066250, 41.964977, -8.102684, -0.054144, 0.155072, 1.126826,
2.500000, 11.544116, 1.065192, 41.961104, -7.778413, -0.059057, 0.207485, 1.114022,
2.600000, 12.323906, 1.047597, 42.080950, -8.132914, -0.054389, 0.172319, 1.097063,
2.700000, 13.866722, 1.035492, 42.161288, -9.107552, -0.049319, 0.163688, 1.059257,
2.800000, 14.519224, 1.068460, 40.742245, -10.238625, -0.046342, 0.189713, 1.105732,
2.900000, 15.178807, 1.062275, 40.728372, -10.651198, -0.034093, 0.152801, 1.111979,
3.000000, 13.999304, 1.047592, 40.756278, -9.530955, -0.044818, 0.161581, 1.079741,
3.100000, 14.848888, 1.055677, 40.495271, -8.767301, -0.051662, 0.137987, 1.136215,
3.200000, 15.657930, 1.042639, 39.562517, -8.457342, -0.044363, 0.147718, 1.156517,
3.300000, 15.182598, 1.028686, 39.600621, -6.864324, -0.042533, 0.120863, 1.087657,
3.400000, 16.279333, 0.971005, 39.720952, -5.899429, -0.048966, 0.134489, 1.080470,
3.500000, 16.173260, 0.975730, 40.243907, -3.631993, -0.039587, 0.117359, 1.066841,
3.600000, 16.739569, 0.973316, 39.839421, -2.294043, -0.044355, 0.129103, 1.087364,
3.700000, 17.766188, 1.043918, 38.516185, -0.626134, -0.033781, 0.100954, 1.072614,
3.800000, 17.857806, 1.004822, 39.024096, 2.973344, -0.057060, 0.124995, 1.053202,
3.900000, 17.734412, 0.965444, 39.041453, 6.439255, -0.072604, 0.106123, 1.096611,
4.000000, 18.737039, 0.988683, 38.666677, 7.593221, -0.075623, 0.069360, 1.090873,
4.100000, 17.647242, 0.997107, 37.298935, 7.744512, -0.089848, 0.084117, 1.049021,
4.200000, 19.841810, 1.052481, 37.884386, 9.967594, -0.094723, 0.057673, 1.100409,
4.300000, 19.504244, 1.060053, 37.994240, 13.422896, -0.084943, 0.051004, 1.073550,
4.400000, 20.410417, 0.988680, 36.621571, 18.070993, -0.090952, 0.039954, 1.096089,
4.500000, 20.927189, 0.990350, 36.715037, 18.606200, -0.098867, 0.032259, 1.066212,
4.600000, 20.992127, 1.021851, 36.785572, 17.369150, -0.105637, 0.062059, 1.053645,
4.700000, 22.975385, 1.049256, 35.474748, 17.620101, -0.110853, 0.048500, 1.079928,
4.800000, 24.526841, 1.054376, 36.064444, 18.168965, -0.097652, 0.042089, 1.066589,
4.900000, 27.395254, 1.082211, 36.162124, 19.104717, -0.116085, 0.053135, 1.068155,
5.000000, 29.694893, 1.073642, 34.758864, 19.638736, -0.132117, 0.052120, 1.100437,
5.100000, 30.862595, 1.098243, 34.879850, 19.740926, -0.165744, 0.050347, 1.102047,
5.200000, 32.329730, 1.094301, 34.970089, 19.414140, -0.188916, 0.051550, 1.097438,
5.300000, 32.689241, 1.074655, 33.299366, 18.763614, -0.198094, 0.050336, 1.095747,
5.400000, 29.804242, 1.122124, 32.480062, 18.097254, -0.211471, 0.038813, 1.089329,
5.500000, 28.380461, 1.077889, 32.742655, 18.097394, -0.209513, 0.053039, 1.097566,
5.600000, 27.556638, 1.090930, 31.558874, 18.068476, -0.213905, 0.043307, 1.093562,
5.700000, 27.156311, 1.065739, 30.349093, 17.353816, -0.208584, 0.022738, 1.060962,
5.800000, 25.526767, 1.050679, 29.561051, 17.290189, -0.213075, 0.045378, 1.088393,
5.900000, 21.304762, 1.004366, 29.813113, 18.538045, -0.189895, 0.069565, 1.098472,
6.000000, 21.618316, 1.062738, 28.947160, 18.791746, -0.144122, 0.029257, 1.099467,
6.100000, 24.860054, 1.019684, 29.069697, 19.447042, -0.145132, 0.035030, 1.086568,
6.200000, 26.769106, 1.057711, 27.377194, 19.727522, -0.145368, 0.065707, 1.086506,
6.300000, 26.504135, 1.011732, 26.449681, 19.806026, -0.146855, 0.046625, 1.039247,
6.400000, 28.712555, 1.058923, 26.570678, 20.836467, -0.159535, 0.036683, 1.100143,
6.500000, 26.973221, 1.066469, 26.795143, 20.744290, -0.161168, 0.054621, 1.087520,
6.600000, 24.685258, 0.969343, 26.064458, 23.044501, -0.171303, 0.049915, 1.093404,
6.700000, 23.688714, 1.004684, 26.111368, 22.780340, -0.167347, 0.018344, 1.035018,
6.800000, 27.064023, 1.094708, 24.759599, 21.687291, -0.179592, 0.045943, 1.125117,
6.900000, 26.763439, 1.073416, 24.872785, 21.509174, -0.162885, 0.057929, 1.103127,
7.000000, 24.289239, 1.040908, 23.251127, 21.493025, -0.183266, 0.062446, 1.068642,
7.100000, 25.363814, 1.100185, 22.372779, 20.294100, -0.180337, 0.042057, 1.092777,
7.200000, 23.951571, 1.110130, 22.451274, 18.748660, -0.168843, 0.016112, 1.099488,
7.300000, 21.619061, 1.045647, 21.233940, 18.823834, -0.164067, 0.064906, 1.104337,
7.400000, 19.539693, 1.011612, 21.379213, 20.366018, -0.148969, 0.063175, 1.078569,
