時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.027749, 0.057257, 3.880369, 1.310281, 0.000808, 0.001882, 0.053057,
0.100000, 0.221887, 1.014787, 77.521678, 25.453284, 0.034851, 0.031737, 1.049880,
0.200000, 0.223802, 0.989733, 77.087464, 25.820106, 0.042900, 0.027292, 1.065597,
0.300000, 0.282725, 1.018132, 76.712910, 25.475230, 0.038399, 0.025741, 1.089123,
0.400000, 0.186732, 0.986897, 76.511570, 26.191386, 0.036184, 0.030476, 1.095736,
0.500000, 0.294641, 1.006362, 77.838641, 25.485895, 0.038014, 0.031491, 1.080599,
0.600000, 0.196846, 0.944267, 78.901649, 25.997979, 0.036149, 0.031778, 1.077516,
0.700000, 0.207951, 0.965973, 78.540936, 25.568816, 0.037623, 0.029785, 1.065003,
0.800000, 0.282388, 0.999633, 78.259268, 25.019988, 0.032493, 0.024511, 1.055943,
0.900000, 0.280624, 1.025506, 78.244333, 24.673473, 0.036748, 0.022230, 1.064769,
1.000000, 0.305561, 1.026332, 78.228648, 24.343770, 0.036841, 0.025893, 1.072556,
1.100000, 0.316989, 1.011628, 78.248467, 23.706225, 0.038357, 0.029835, 1.084755,
1.200000, 0.282977, 1.002269, 77.890752, 21.438707, 0.037534, 0.035000, 1.065006,
1.300000, 0.283177, 0.997297, 78.688779, 19.093740, 0.030707, 0.043564, 1.070967,
1.400000, 0.267291, 0.989588, 78.408524, 17.665720, 0.036453, 0.048921, 1.074401,
1.500000, 0.306050, 1.024815, 78.663776, 17.427274, 0.031662, 0.064767, 1.089828,
1.600000, 0.287759, 1.033335, 79.423111, 17.500173, 0.036720, 0.077160, 1.094507,
1.700000, 0.260536, 0.963900, 79.404347, 16.708675, 0.030752, 0.087784, 1.075194,
1.800000, 0.277096, 1.008695, 79.406125, 16.438846, 0.031150, 0.088509, 1.056756,
1.900000, 0.285911, 0.993799, 79.055856, 16.237988, 0.035737, 0.095886, 1.091910,
2.000000, 0.236590, 0.948628, 78.804997, 16.309109, 0.036309, 0.076557, 1.051673,
2.100000, 0.150249, 0.907539, 78.832762, 17.461960, 0.022502, 0.074703, 1.013778,
2.200000, 0.195917, 0.923550, 79.872686, 17.401122, 0.042900, 0.081919, 1.071283,
2.300000, 0.223570, 0.926455, 80.588798, 17.704288, 0.035998, 0.092056, 1.125892,
2.400000, 0.183337, 0.858540, 80.331569, 18.212761, 0.029294, 0.090511, 1.121068,
2.500000, 0.240384, 0.911403, 80.026917, 17.325797, 0.032349, 0.081359, 1.077948,
2.600000, 0.188492, 0.902003, 80.010343, 17.720694, 0.032011, 0.076313, 1.047440,
2.700000, 0.152717, 0.875050, 80.038925, 17.803225, 0.030364, 0.071979, 1.037791,
2.800000, 0.147585, 0.879033, 80.081971, 17.930789, 0.032326, 0.068066, 1.051513,
2.900000, 0.121936, 0.855650, 79.720555, 18.216217, 0.032851, 0.079728, 1.075998,
3.000000, 0.208591, 0.894426, 79.443267, 17.836347, 0.030917, 0.079712, 1.094896,
3.100000, 0.274632, 0.900098, 80.765144, 17.671092, 0.031700, 0.078007, 1.112923,
3.200000, 0.122672, 0.843829, 81.573654, 18.745110, 0.033596, 0.075112, 1.109168,
3.300000, 0.165163, 0.858697, 81.258350, 18.440929, 0.028753, 0.071273, 1.102397,
3.400000, 0.215956, 0.911540, 81.231938, 18.087468, 0.024597, 0.069042, 1.086058,
3.500000, 0.263268, 0.918454, 81.215262, 18.163833, 0.021513, 0.070539, 1.079963,
3.600000, 0.259838, 0.905734, 81.251721, 18.653559, 0.020012, 0.063392, 1.074528,
3.700000, 0.262127, 0.908920, 81.243391, 18.761010, 0.016748, 0.072210, 1.087048,
3.800000, 0.237517, 0.896745, 81.239252, 19.435314, 0.014949, 0.062631, 1.076745,
3.900000, 0.203111, 0.912796, 81.253938, 19.750965, 0.008726, 0.058450, 1.074649,
4.000000, 0.232913, 0.936741, 81.210007, 19.136704, 0.003844, 0.054114, 1.081404,
4.100000, 0.295240, 0.915233, 81.205812, 19.111691, 0.005204, 0.056526, 1.080939,
4.200000, 0.307651, 0.938495, 81.207204, 18.976312, -0.003079, 0.058318, 1.087773,
4.300000, 0.301926, 0.947496, 81.186053, 18.996909, -0.003389, 0.052115, 1.075341,
4.400000, 0.330872, 0.927276, 81.178767, 18.774831, -0.005758, 0.054322, 1.077748,
4.500000, 0.307357, 0.928980, 81.188988, 19.118793, -0.005316, 0.047612, 1.082920,
4.600000, 0.298954, 0.944856, 81.184593, 18.676143, -0.004836, 0.057752, 1.087353,
4.700000, 0.267775, 0.926467, 81.185265, 18.897816, -0.009421, 0.054696, 1.089240,
4.800000, 0.344566, 0.950901, 81.175592, 18.660209, -0.013719, 0.052474, 1.074666,
