"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.2946546070351,136.906736186671,-0.8777,4.713,115.1567,58.0897,0.0523,-0.0206,1.0588
0.0999999999999091,35.2946546070351,136.906736186671,-0.8505,2.3064,115.1637,57.9008,0.0285,-0.0221,1.0479
0.199999999999818,35.2946546070351,136.906736186671,-0.8214,3.0852,115.1493,57.5873,0.0529,-0.024,1.0904
0.299999999999727,35.2946546070351,136.906736186671,-0.8674,5.4945,115.1738,57.6007,0.0309,-0.0222,1.068
0.399999999999636,35.2946546070351,136.906736186671,-0.8239,5.9753,115.1621,57.5068,0.0361,-0.0128,1.0789
0.5,35.2946546070351,136.906736186671,-0.8584,4.389,115.7283,57.5613,0.0385,-0.0182,1.0815
0.599999999999909,35.2946546070351,136.906736186671,-0.8554,4.1666,115.7902,57.4952,0.0377,-0.0095,1.0814
0.699999999999818,35.2943855382783,136.906648313501,-0.9011,4.371,116.3209,56.9435,0.0401,-0.0061,1.0566
0.799999999999727,35.2943855382783,136.906648313501,-0.8866,4.3251,116.3925,56.9856,0.0389,-0.0023,1.0546
0.899999999999636,35.2943855382783,136.906648313501,-0.896,3.8051,116.3823,56.8649,0.0431,0.0035,1.0764
1,35.2943855382783,136.906648313501,-0.892,3.7336,114.7222,56.6084,0.0438,-0.0012,1.0768
1.09999999999991,35.2943855382783,136.906648313501,-0.8782,2.7799,114.5788,56.8234,0.0392,0.0055,1.0657
1.19999999999982,35.2943855382783,136.906648313501,-0.8177,3.0585,114.5727,56.6845,0.0483,0.0012,1.1056
1.29999999999973,35.2943855382783,136.906648313501,-0.7859,4.3627,114.5786,56.6566,0.0406,0.0061,1.1201
1.39999999999964,35.2943855382783,136.906648313501,-0.8153,4.4312,114.5674,56.3803,0.0389,0.0056,1.075
1.5,35.2943855382783,136.906648313501,-0.7801,5.0246,114.5786,56.1864,0.0357,0.0064,1.0541
1.59999999999991,35.2943855382783,136.906648313501,-0.7702,5.9465,114.5757,56.0821,0.0402,5e-04,1.0831
1.69999999999982,35.2941121297109,136.906559355515,-0.7276,5.9164,114.5686,56.0699,0.0396,-0.0061,1.088
1.79999999999973,35.2941121297109,136.906559355515,-0.763,4.3147,114.5791,56.3458,0.0291,0.0059,1.0776
1.89999999999964,35.2941121297109,136.906559355515,-0.7099,5.0546,114.572,56.3259,0.0424,9e-04,1.1135
2,35.2941121297109,136.906559355515,-0.7857,6.5845,114.5822,56.5219,0.0239,-0.0024,1.0594
2.09999999999991,35.2941121297109,136.906559355515,-0.7638,11.2578,115.1335,56.6652,0.0411,-0.0057,1.0567
2.19999999999982,35.2941121297109,136.906559355515,-0.716,14.6906,115.164,56.2828,0.0344,-0.0095,1.0781
2.29999999999973,35.2941121297109,136.906559355515,-0.7348,12.4962,115.1606,56.1605,0.0465,-3e-04,1.1101
2.39999999999964,35.2941121297109,136.906559355515,-0.814,8.9061,115.0887,54.9498,0.0642,-0.0019,1.1485
2.5,35.2941121297109,136.906559355515,-0.9595,6.5295,115.0904,54.9091,0.0382,0.0173,1.0143
2.59999999999991,35.2941121297109,136.906559355515,-0.962,4.3896,113.4254,54.9941,0.0529,0.0112,1.0026
2.69999999999982,35.2938387211168,136.906469312554,-0.9788,6.4056,113.2382,54.6801,0.0454,0.0183,1.0477
2.79999999999973,35.2938387211168,136.906469312554,-0.9211,7.8241,113.2453,55.0093,0.0609,0.0121,1.0786
2.89999999999964,35.2938387211168,136.906469312554,-0.9216,4.5635,113.232,55.2301,0.0535,0.0144,1.0935
3,35.2938387211168,136.906469312554,-0.9474,1.2939,113.2448,55.4476,0.0599,0.0222,1.1041
3.09999999999991,35.2938387211168,136.906469312554,-0.9233,0.6483,113.2463,55.6052,0.0558,0.0019,1.096
3.19999999999982,35.2938387211168,136.906469312554,-0.9146,0.6837,113.2217,55.6424,0.0236,0.0106,1.0648
3.29999999999973,35.2938387211168,136.906469312554,-0.9293,0.6779,113.2577,56.0927,0.0146,0.002,1.0212
3.39999999999964,35.2938387211168,136.906469312554,-0.8413,0.7133,113.24,56.0041,0.0045,-0.0035,1.056
3.5,35.2938387211168,136.906469312554,-0.7928,0.7386,113.818,56.4291,0.0184,-0.014,1.1444
3.59999999999991,35.2938387211168,136.906469312554,-0.8477,0.7187,113.8911,56.2692,0.0012,-0.0175,1.1288
3.69999999999982,35.2935674824413,136.906380354488,-1.0588,0.6364,114.5164,57.3125,0.0022,-0.0048,1.0684
