"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.2946643752934,136.90678609284,-1.8937,11.8866,67.2515,57.8975,0.0757,0.0017,1.0514
0.0999999999999091,35.2946643752934,136.90678609284,-1.8718,8.975,67.1513,58.0759,0.0734,-0.0063,1.0799
0.199999999999818,35.2946643752934,136.90678609284,-1.8714,8.6464,66.6335,57.9801,0.0735,-0.0092,1.0798
0.300000000000182,35.2946643752934,136.90678609284,-1.8767,8.7303,66.9145,57.6966,0.0691,-0.0098,1.072
0.400000000000091,35.2946643752934,136.90678609284,-1.7948,8.6669,68.482,58.6202,0.0728,-0.0076,1.0815
0.5,35.2946643752934,136.90678609284,-1.7688,8.088,68.472,58.8073,0.0671,-0.0096,1.0693
0.599999999999909,35.2946643752934,136.90678609284,-1.779,7.83,68.4768,59.5405,0.0609,-0.0109,1.0511
0.699999999999818,35.2945038020386,136.906735104867,-1.7429,8.1581,68.4993,59.5748,0.0617,-0.0132,1.0755
0.800000000000182,35.2945038020386,136.906735104867,-1.7623,7.8475,68.3915,58.9705,0.0593,-0.0157,1.0576
0.900000000000091,35.2945038020386,136.906735104867,-1.8338,7.7092,67.9226,59.2542,0.0545,-0.0196,1.0641
1,35.2945038020386,136.906735104867,-1.7799,7.6226,67.8673,57.9666,0.0599,-0.0165,1.067
1.09999999999991,35.2945038020386,136.906735104867,-1.8756,7.6184,67.8954,57.5887,0.0545,-0.009,1.0483
1.19999999999982,35.2945038020386,136.906735104867,-1.9483,6.7556,67.8412,55.9052,0.0559,-0.0022,1.0665
1.30000000000018,35.2945038020386,136.906735104867,-1.9232,4.1589,67.83,55.3162,0.0512,7e-04,1.0784
1.40000000000009,35.2945038020386,136.906735104867,-1.953,3.2639,67.8423,55.4244,0.0319,-5e-04,1.0791
1.5,35.2945038020386,136.906735104867,-1.9071,4.1392,67.8334,55.3554,0.0302,0.0034,1.0864
1.59999999999991,35.2945038020386,136.906735104867,-1.8891,4.7496,67.841,55.5156,0.0234,0.003,1.0881
1.69999999999982,35.2943421437847,136.906681946983,-1.9255,5.3026,67.8337,55.3388,0.0165,-6e-04,1.0695
1.80000000000018,35.2943421437847,136.906681946983,-1.8819,5.7744,67.8283,55.3631,0.0169,-0.0073,1.0777
1.90000000000009,35.2943421437847,136.906681946983,-1.8941,6.328,67.8373,55.4992,0.0215,-0.0053,1.0738
2,35.2943421437847,136.906681946983,-1.786,6.4957,67.8817,56.0663,0.0156,-0.0062,1.0974
2.09999999999991,35.2943421437847,136.906681946983,-1.8798,7.0562,67.9208,56.5376,0.0156,-0.0059,1.0695
2.19999999999982,35.2943421437847,136.906681946983,-1.9263,8.3431,67.9134,56.5052,0.005,0.0022,1.0302
2.30000000000018,35.2943421437847,136.906681946983,-1.9143,9.9391,68.0122,56.8217,0.0109,-2e-04,1.0184
2.40000000000009,35.2943421437847,136.906681946983,-1.8171,10.7536,68.4941,56.2631,0.0137,0.0018,1.0409
2.5,35.2943421437847,136.906681946983,-1.7499,13.8574,68.4689,56.4141,0.0135,-0.0082,1.0757
2.59999999999991,35.2943421437847,136.906681946983,-1.7165,16.9953,68.4897,56.8861,0.0141,-0.0149,1.1172
2.69999999999982,35.2941794005848,136.906628789139,-1.739,18.7914,68.503,57.0272,0.0136,-0.0089,1.0957
2.80000000000018,35.2941794005848,136.906628789139,-1.8069,20.8546,68.4125,55.7866,0.0068,-0.0128,1.0833
2.90000000000009,35.2941794005848,136.906628789139,-1.829,23.1169,68.1861,55.88,0.0068,-0.009,1.0719
3,35.2941794005848,136.906628789139,-1.8258,24.1262,66.8657,55.6618,0.0195,-0.0105,1.0651
3.09999999999991,35.2941794005848,136.906628789139,-1.8638,24.4217,68.1817,55.9397,0.0074,-0.0094,1.0533
3.19999999999982,35.2941794005848,136.906628789139,-1.8178,24.2357,66.6211,56.1822,0.025,-0.0067,1.0703
3.30000000000018,35.2941794005848,136.906628789139,-1.827,25.3496,66.6233,56.311,0.0232,-0.0076,1.0652
3.40000000000009,35.2941794005848,136.906628789139,-1.8802,25.4253,66.6334,56.6911,0.0208,-0.0109,1.072
3.5,35.2941794005848,136.906628789139,-1.8304,26.0546,66.6151,56.6567,0.0342,-0.0151,1.0842
3.59999999999991,35.2941794005848,136.906628789139,-1.8424,26.6403,66.6336,56.8657,0.0441,-0.0109,1.0629
3.69999999999982,35.2940188273033,136.906576716191,-1.8548,27.1113,66.628,57.099,0.0502,-0.0111,1.0578
3.80000000000018,35.2940188273033,136.906576716191,-1.8437,27.3213,66.8545,57.232,0.074,-0.0053,1.0619
3.90000000000009,35.2940188273033,136.906576716191,-1.9101,27.376,68.4398,57.6959,0.0779,-0.0056,1.0623
4,35.2940188273033,136.906576716191,-1.9641,26.6684,68.3524,58.015,0.0778,-0.0115,1.0467
4.09999999999991,35.2940188273033,136.906576716191,-1.9624,27.0024,67.8524,58.8227,0.0848,-0.0154,1.0822
4.19999999999982,35.2940188273033,136.906576716191,-1.9879,26.846,67.8669,59.7105,0.0877,-0.0144,1.0828
4.30000000000018,35.2940188273033,136.906576716191,-2.0062,27.0894,67.827,60.0056,0.0776,-0.0259,1.0655
4.40000000000009,35.2940188273033,136.906576716191,-1.9483,28.6138,68.0364,60.5217,0.0875,-0.0313,1.0506
4.5,35.2940188273033,136.906576716191,-1.9368,28.7162,69.5245,60.3338,0.0883,-0.0339,1.0599
4.59999999999991,35.2940188273033,136.906576716191,-1.9717,29.5258,69.0043,60.6573,0.0854,-0.0369,1.0465
4.69999999999982,35.2938560840768,136.906522473371,-1.9611,29.8397,69.032,61.1575,0.0891,-0.0494,1.0566
4.80000000000018,35.2938560840768,136.906522473371,-1.9219,29.7416,68.9482,61.104,0.0956,-0.049,1.068
4.90000000000009,35.2938560840768,136.906522473371,-1.9799,28.9371,68.7176,61.406,0.0903,-0.0514,1.0524
5,35.2938560840768,136.906522473371,-1.9933,28.2972,70.8238,61.6299,0.0925,-0.0467,1.0474
5.09999999999991,35.2938560840768,136.906522473371,-2.0384,28.2797,70.787,62.2288,0.1035,-0.0393,1.0699
5.19999999999982,35.2938560840768,136.906522473371,-2.0352,29.0241,70.2506,61.7519,0.098,-0.0472,1.054
5.30000000000018,35.2938560840768,136.906522473371,-2.0767,29.2935,70.2375,61.9635,0.1021,-0.0484,1.0539
5.40000000000009,35.2938560840768,136.906522473371,-2.0199,28.576,69.99,61.9095,0.1102,-0.0433,1.0744
5.5,35.2938560840768,136.906522473371,-1.985,25.5548,71.9892,61.2118,0.1127,-0.0381,1.0597
5.59999999999991,35.2938560840768,136.906522473371,-1.9146,22.5284,71.4326,60.2306,0.1137,-0.0353,1.0705
5.69999999999982,35.2936911708786,136.906464975707,-1.8922,20.1201,71.3532,59.2317,0.1163,-0.0271,1.0934
5.80000000000018,35.2936911708786,136.906464975707,-1.944,18.1364,71.0187,58.6063,0.1062,-0.0155,1.0385
5.90000000000009,35.2936911708786,136.906464975707,-1.9178,18.1899,72.598,57.8291,0.1094,-0.0165,1.0505
6,35.2936911708786,136.906464975707,-1.8827,20.1419,72.5224,56.9908,0.1154,-0.0166,1.0636
6.09999999999991,35.2936911708786,136.906464975707,-1.9069,22.4876,72.1918,56.9308,0.1052,-0.0145,1.0645
6.19999999999982,35.2936911708786,136.906464975707,-1.9355,23.6782,73.6986,56.6399,0.1096,-0.0071,1.06
6.30000000000018,35.2936911708786,136.906464975707,-1.9114,23.5368,73.1753,56.583,0.1107,-0.0089,1.0568
6.40000000000009,35.2936911708786,136.906464975707,-1.9488,21.6417,73.1751,56.047,0.1095,-0.0164,1.037
6.5,35.2936911708786,136.906464975707,-1.8692,19.717,73.1057,55.2312,0.1106,-0.0117,1.074
6.59999999999991,35.2936911708786,136.906464975707,-1.9687,18.3319,72.8789,55.7389,0.1119,-3e-04,1.0985
6.69999999999982,35.2935219177637,136.906402053326,-1.9209,17.3062,74.3877,53.7124,0.1065,0.0011,1.0927
6.80000000000018,35.2935219177637,136.906402053326,-1.9795,17.3364,74.3608,53.3786,0.104,0.0075,1.0679
6.90000000000009,35.2935219177637,136.906402053326,-2.0038,17.5317,74.0061,53.1558,0.1087,0.0112,1.061
7,35.2935219177637,136.906402053326,-2.056,17.2408,75.6668,53.1888,0.0972,0.0205,1.0488
7.09999999999991,35.2935219177637,136.906402053326,-2.0397,16.9425,75.5879,52.9634,0.1052,0.0329,1.0553
7.19999999999982,35.2935219177637,136.906402053326,-2.0164,17.2733,74.9847,52.4765,0.1036,0.0317,1.0494
7.30000000000018,35.2935219177637,136.906402053326,-1.9207,17.6242,74.9836,52.4226,0.1103,0.0353,1.1278
7.40000000000009,35.2935219177637,136.906402053326,-2.0934,17.9975,75.1635,52.9275,0.1015,0.0287,1.1041
7.5,35.2935219177637,136.906402053326,-2.1003,17.5866,76.2095,52.0253,0.0884,0.0346,1.0077
7.59999999999991,35.2935219177637,136.906402053326,-2.1223,18.1581,76.2594,52.5633,0.1029,0.0289,0.9953
7.69999999999982,35.2933461549198,136.906336961232,-2.0085,19.0948,76.1688,52.3409,0.1121,0.0231,1.0501
7.80000000000018,35.2933461549198,136.906336961232,-1.9969,18.8579,75.7612,52.1801,0.1007,0.0321,1.0898
7.90000000000009,35.2933461549198,136.906336961232,-1.9891,17.3629,77.4322,52.0626,0.1053,0.0357,1.1014
8,35.2933461549198,136.906336961232,-2.0247,16.2331,77.3586,51.825,0.0996,0.0317,1.0732
8.09999999999991,35.2933461549198,136.906336961232,-2.0764,15.9359,77.0202,52.5799,0.1057,0.0284,1.0725
8.19999999999982,35.2933461549198,136.906336961232,-2.0096,16.4573,78.5915,51.6923,0.1049,0.0292,1.0682
8.30000000000018,35.2933461549198,136.906336961232,-2.0271,16.0756,78.563,52.0885,0.0987,0.0284,1.0682
8.40000000000009,35.2933461549198,136.906336961232,-2.0577,15.9061,78.0786,52.8957,0.104,0.0303,1.0592
8.5,35.2933461549198,136.906336961232,-2.0176,15.9736,78.2047,52.6216,0.1009,0.0351,1.0636
8.59999999999991,35.2933461549198,136.906336961232,-1.9881,15.9535,79.7582,52.5353,0.0972,0.0385,1.0431
8.69999999999982,35.2931649673192,136.90627078436,-2.0024,15.7051,79.2547,53.1818,0.1006,0.0363,1.0333
8.80000000000018,35.2931649673192,136.90627078436,-1.93,15.3498,79.1953,53.5288,0.1072,0.0344,1.0745
8.90000000000009,35.2931649673192,136.90627078436,-1.9295,14.5371,78.7884,53.4893,0.1029,0.0312,1.1062
9,35.2931649673192,136.90627078436,-1.9694,13.5032,80.4586,53.6093,0.1043,0.0324,1.1134
9.09999999999991,35.2931649673192,136.90627078436,-1.989,12.5083,80.4255,52.7317,0.0965,0.0375,1.0668
9.19999999999982,35.2931649673192,136.90627078436,-1.9971,11.9366,80.3729,52.4718,0.0962,0.0395,1.0436
9.30000000000018,35.2931649673192,136.90627078436,-1.978,11.7083,79.9967,52.3713,0.0963,0.0386,1.0327
9.40000000000009,35.2931649673192,136.90627078436,-2.0068,11.5481,82.1911,53.0083,0.1006,0.0364,1.0646
9.5,35.2931649673192,136.90627078436,-1.9447,11.2301,81.5924,52.242,0.0957,0.0343,1.0643
9.59999999999991,35.2931649673192,136.90627078436,-1.9365,10.6663,81.5448,52.5587,0.0981,0.0384,1.0726
9.69999999999982,35.2929772700427,136.906204607725,-1.9163,10.4645,81.1435,52.4776,0.0952,0.0383,1.0711
9.80000000000018,35.2929772700427,136.906204607725,-1.9026,10.2151,82.7811,52.0059,0.0968,0.0345,1.0786
9.90000000000009,35.2929772700427,136.906204607725,-1.9302,10.0773,82.7167,52.0004,0.0925,0.0327,1.0713
10,35.2929772700427,136.906204607725,-1.9444,10.4744,82.1713,52.3747,0.09,0.033,1.0752
10.0999999999999,35.2929772700427,136.906204607725,-1.962,10.8849,82.1589,52.5393,0.0917,0.0338,1.0873
10.1999999999998,35.2929772700427,136.906204607725,-2.012,11.0441,82.2901,52.7522,0.0871,0.0338,1.0586
10.3000000000002,35.2929772700427,136.906204607725,-1.9948,10.9662,83.9267,52.6412,0.0888,0.035,1.0471
10.4000000000001,35.2929772700427,136.906204607725,-1.9463,10.5131,83.3472,52.7855,0.092,0.0381,1.071
10.5,35.2929772700427,136.906204607725,-1.9592,9.7548,83.3206,53.0129,0.0894,0.0338,1.0834
10.5999999999999,35.2929772700427,136.906204607725,-1.9622,9.7325,82.9098,52.971,0.0856,0.0296,1.0792
10.6999999999998,35.2927830630901,136.906138431328,-1.9881,9.7139,85.1802,53.3933,0.083,0.0299,1.0521
10.8000000000002,35.2927830630901,136.906138431328,-1.9417,9.9302,85.136,53.2925,0.0852,0.0302,1.0714
10.9000000000001,35.2927830630901,136.906138431328,-1.982,9.6643,84.5717,53.653,0.0847,0.0325,1.0615
11,35.2927830630901,136.906138431328,-1.9665,9.4927,84.5492,53.5688,0.0827,0.0334,1.0623
11.0999999999999,35.2927830630901,136.906138431328,-1.9838,9.399,84.0613,53.5714,0.0872,0.0289,1.0779
11.1999999999998,35.2927830630901,136.906138431328,-2.0098,9.337,85.7816,53.7025,0.086,0.0226,1.0699
11.3000000000002,35.2927830630901,136.906138431328,-2.0022,9.0154,85.7776,53.948,0.0802,0.0228,1.0475
11.4000000000001,35.2927830630901,136.906138431328,-1.9684,8.8981,85.7384,54.0106,0.0868,0.0202,1.0812
11.5,35.2927830630901,136.906138431328,-1.9359,9.6584,85.1748,53.7724,0.0831,0.0173,1.0867
11.5999999999999,35.2927830630901,136.906138431328,-1.9071,9.3578,85.1717,53.6446,0.0853,0.0232,1.0773
11.6999999999998,35.292582346488,136.906073340141,-1.9266,9.2359,85.2716,53.9177,0.0707,0.0218,1.0573
11.8000000000002,35.292582346488,136.906073340141,-1.9168,9.0623,86.9768,53.8583,0.0729,0.0211,1.0452
11.9000000000001,35.292582346488,136.906073340141,-1.8773,8.4264,86.953,54.2082,0.0744,0.0202,1.059
12,35.292582346488,136.906073340141,-1.8678,8.3801,86.3726,54.2442,0.0686,0.0189,1.0684
12.0999999999999,35.292582346488,136.906073340141,-1.8888,6.441,86.357,54.2231,0.0636,0.0122,1.0612
12.1999999999998,35.292582346488,136.906073340141,-1.8513,1.5594,86.3735,54.2699,0.0452,0.01,1.0932
12.3000000000002,35.292582346488,136.906073340141,-1.8296,0.8824,86.3445,53.2477,0.0182,0.008,1.0762
12.4000000000001,35.292582346488,136.906073340141,-1.8439,0.8813,86.3648,53.1538,0.0052,0.0098,1.0665
12.5,35.292582346488,136.906073340141,-1.8131,0.9159,86.3545,52.8146,0.0015,0.008,1.0735
12.5999999999999,35.292582346488,136.906073340141,-1.7788,1.0657,86.3453,52.4116,0.0056,0.0085,1.0935
12.6999999999998,35.2923783750479,136.906008249073,-1.8301,1.4296,86.3983,52.9774,9e-04,0.0091,1.0789
12.8000000000002,35.2923783750479,136.906008249073,-1.8781,2.1291,86.9703,52.8995,-0.0051,0.0091,1.0304
12.9000000000001,35.2923783750479,136.906008249073,-1.8539,4.1815,86.8924,52.34,-0.0015,0.008,1.0003
13,35.2923783750479,136.906008249073,-1.8152,6.3585,85.1762,51.3539,0.008,0.0142,1.1152
13.0999999999999,35.2923783750479,136.906008249073,-1.8398,7.1279,85.1476,49.6445,-0.0016,0.0169,1.1244
13.1999999999998,35.2923783750479,136.906008249073,-1.9243,7.152,85.1603,48.7863,-0.0071,0.0164,1.0921
13.3000000000002,35.2923783750479,136.906008249073,-1.9581,8.0811,85.1626,47.2025,-0.0045,0.0337,1.0528
13.4000000000001,35.2923783750479,136.906008249073,-1.9484,9.6286,85.1696,45.3132,-0.0105,0.051,1.0469
13.5,35.2923783750479,136.906008249073,-1.9497,9.8839,85.1974,43.9124,-0.0124,0.0644,1.056
13.5999999999999,35.2923783750479,136.906008249073,-1.8891,10.3611,85.7667,43.2346,-0.0113,0.0797,1.0851
13.6999999999998,35.2921744036609,136.905945327955,-1.916,10.9317,85.774,43.3894,-0.0207,0.0962,1.1065
13.8000000000002,35.2921744036609,136.905945327955,-1.8931,13.3494,85.759,43.3993,-0.0225,0.1119,1.0926
13.9000000000001,35.2921744036609,136.905945327955,-1.9137,15.3298,85.7695,44.3311,-0.0198,0.1054,1.0796
14,35.2921744036609,136.905945327955,-1.9038,17.6839,85.7265,45.8215,-0.0137,0.0966,1.0773
