"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.1768951352235,137.019568106291,-3.9334,26.2818,78.8302,54.9316,0.055,0.0329,1.0658
0.0999999999999091,35.1768951352235,137.019568106291,-3.9253,26.4412,78.8385,55.1823,0.067,0.0336,1.077
0.199999999999818,35.1768951352235,137.019568106291,-3.9008,25.5609,78.8317,55.3798,0.0762,0.0234,1.0947
0.300000000000182,35.1768951352235,137.019568106291,-3.9404,23.7721,78.8451,55.4264,0.0756,0.024,1.0865
0.400000000000091,35.1768951352235,137.019568106291,-3.9626,22.4529,81.1013,55.2971,0.0725,0.0224,1.064
0.5,35.1768951352235,137.019568106291,-3.9269,23.5661,81.1981,55.2302,0.0761,0.019,1.0621
0.599999999999909,35.1768951352235,137.019568106291,-3.9524,25.3598,81.219,55.1475,0.0751,0.0178,1.0616
0.699999999999818,35.1768951352235,137.019568106291,-3.9412,25.8978,81.1977,55.1083,0.0751,0.0205,1.0629
0.800000000000182,35.1768951352235,137.019568106291,-3.9198,25.8147,81.2003,55.1843,0.0733,0.018,1.0644
0.900000000000091,35.1770600439211,137.019440073246,-3.9219,26.3144,81.2182,54.7809,0.0783,0.0147,1.0917
1,35.1770600439211,137.019440073246,-3.9271,26.0901,80.6383,54.5866,0.0761,0.0218,1.0847
1.09999999999991,35.1770600439211,137.019440073246,-3.9411,26.2728,80.614,54.4641,0.0754,0.0271,1.0831
1.19999999999982,35.1770600439211,137.019440073246,-3.9549,26.308,80.6075,54.1644,0.0729,0.026,1.0657
1.30000000000018,35.1770600439211,137.019440073246,-3.9551,26.5811,80.6098,54.1595,0.0742,0.0214,1.0452
1.40000000000009,35.1770600439211,137.019440073246,-3.8815,26.4139,80.6831,55.0022,0.0802,0.0233,1.068
1.5,35.1770600439211,137.019440073246,-3.7862,25.4242,80.788,56.408,0.0811,0.0207,1.0809
1.59999999999991,35.1770600439211,137.019440073246,-3.7959,23.8268,80.8015,56.6428,0.0767,0.0276,1.0683
1.69999999999982,35.1770600439211,137.019440073246,-3.7724,22.8657,80.7898,56.4117,0.0776,0.0224,1.0688
1.80000000000018,35.1770600439211,137.019440073246,-3.7919,22.9796,80.801,56.4889,0.082,0.0214,1.0779
1.90000000000009,35.1772249525391,137.019308785275,-3.8118,23.5145,80.7973,56.4486,0.0791,0.0272,1.0671
2,35.1772249525391,137.019308785275,-3.8158,24.4994,80.2248,56.3283,0.0816,0.0317,1.0659
2.09999999999991,35.1772249525391,137.019308785275,-3.8307,24.6249,80.2049,56.157,0.0846,0.029,1.0825
2.19999999999982,35.1772249525391,137.019308785275,-3.8378,23.8207,82.4246,55.9705,0.0813,0.0231,1.0654
2.30000000000018,35.1772249525391,137.019308785275,-3.8475,24.0466,82.573,55.789,0.0895,0.0264,1.0882
2.40000000000009,35.1772249525391,137.019308785275,-3.8684,23.0589,82.581,55.804,0.0859,0.035,1.0961
2.5,35.1772249525391,137.019308785275,-3.8791,22.4566,81.9984,54.4223,0.0838,0.0337,1.0872
2.59999999999991,35.1772249525391,137.019308785275,-3.9247,23.9148,81.9725,54.0052,0.0857,0.0414,1.0857
2.69999999999982,35.1772249525391,137.019308785275,-3.8595,25.3594,81.9684,53.9475,0.092,0.0454,1.1208
2.80000000000018,35.1772249525391,137.019308785275,-3.9187,25.9492,81.9686,54.1895,0.079,0.0384,1.0948
2.90000000000009,35.1773887761045,137.019173157444,-3.9066,26.8323,81.961,54.6253,0.0853,0.0435,1.0856
3,35.1773887761045,137.019173157444,-3.9147,27.1733,81.9686,55.1234,0.0859,0.0539,1.0821
3.09999999999991,35.1773887761045,137.019173157444,-3.9202,25.4824,81.4217,55.2878,0.0783,0.0542,1.0658
3.19999999999982,35.1773887761045,137.019173157444,-3.9127,25.1439,81.3669,55.0089,0.0853,0.0545,1.0686
3.30000000000018,35.1773887761045,137.019173157444,-3.9119,26.0181,81.3738,54.9587,0.0849,0.0529,1.0548
3.40000000000009,35.1773887761045,137.019173157444,-3.949,24.998,83.0324,54.7725,0.0764,0.0366,1.044
3.5,35.1773887761045,137.019173157444,-3.9649,24.5097,83.1601,54.4616,0.0812,0.0372,1.0307
3.59999999999991,35.1773887761045,137.019173157444,-3.9417,25.1602,83.1708,54.5262,0.0864,0.0391,1.0403
3.69999999999982,35.1773887761045,137.019173157444,-3.8814,25.8443,83.1638,54.4437,0.0882,0.0388,1.0871
3.80000000000018,35.1773887761045,137.019173157444,-3.8607,26.6996,82.5976,54.2403,0.0939,0.0277,1.1321
3.90000000000009,35.1775526000443,137.019032104273,-3.8903,27.4418,82.5596,54.0906,0.0944,0.0337,1.1343
4,35.1775526000443,137.019032104273,-3.9006,27.6261,82.5513,54.033,0.0865,0.0434,1.0992
4.09999999999991,35.1775526000443,137.019032104273,-3.9247,27.647,82.5542,53.9526,0.0877,0.0486,1.088
4.19999999999982,35.1775526000443,137.019032104273,-3.9303,27.5214,82.561,54.1864,0.0802,0.0476,1.0595
4.30000000000018,35.1775526000443,137.019032104273,-3.9416,27.9937,82.5642,54.3908,0.0833,0.0515,1.0538
4.40000000000009,35.1775526000443,137.019032104273,-3.917,28.1731,84.1995,54.407,0.082,0.065,1.0564
4.5,35.1775526000443,137.019032104273,-3.8802,28.2007,84.35,54.485,0.0921,0.0565,1.0624
4.59999999999991,35.1775526000443,137.019032104273,-3.926,27.9945,84.3588,54.7199,0.09,0.0474,1.0822
4.69999999999982,35.1775526000443,137.019032104273,-3.9364,29.0078,83.8102,55.2509,0.0978,0.0478,1.0871
4.80000000000018,35.1775526000443,137.019032104273,-3.9543,29.4196,83.7576,56.0642,0.096,0.0471,1.0748
4.90000000000009,35.1777164233176,137.018884541716,-3.9647,30.1031,83.7716,56.3615,0.0948,0.0548,1.0662
5,35.1777164233176,137.018884541716,-3.9068,30.6398,83.7563,56.5309,0.1073,0.0488,1.0835
5.09999999999991,35.1777164233176,137.018884541716,-3.966,31.1693,85.4096,56.8672,0.1047,0.0362,1.0612
5.19999999999982,35.1777164233176,137.018884541716,-3.9551,31.3066,85.5743,57.2456,0.1064,0.0316,1.0469
5.30000000000018,35.1777164233176,137.018884541716,-3.9145,31.2628,85.0197,57.3439,0.1169,0.0245,1.0521
5.40000000000009,35.1777164233176,137.018884541716,-3.9142,30.8616,84.9693,57.4328,0.116,0.0263,1.0691
5.5,35.1777164233176,137.018884541716,-3.8969,28.9618,84.9697,57.2579,0.1161,0.0367,1.0849
5.59999999999991,35.1777164233176,137.018884541716,-3.8987,27.97,86.0574,57.1133,0.114,0.0368,1.0702
