"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.2897745009847,136.905838002302,0.4229,1.0438,105.368,80.1943,0.0749,-0.0174,1.0925
0.0999999999999091,35.2897745009847,136.905838002302,0.4328,1.1641,104.5371,80.2543,0.0569,-0.0215,1.0625
0.199999999999818,35.2897745009847,136.905838002302,0.4536,2.1724,104.9042,79.7617,0.0695,-0.0116,1.0838
0.299999999999727,35.2897745009847,136.905838002302,0.4103,2.3039,104.9123,80.0215,0.0527,-0.0037,1.0479
0.400000000000091,35.2897745009847,136.905838002302,0.4066,1.4625,104.9108,80.0817,0.0615,8e-04,1.0074
0.5,35.2897745009847,136.905838002302,0.4659,1.0308,104.9207,80.5414,0.0639,0.0092,1.0697
0.599999999999909,35.2897745009847,136.905838002302,0.4731,1.0494,104.9162,81.2486,0.0663,0.0015,1.0907
0.699999999999818,35.2895184544976,136.905869475887,0.4463,1.1434,104.9176,81.6372,0.0657,-0.0015,1.0766
0.799999999999727,35.2895184544976,136.905869475887,0.4655,1.2301,104.9068,81.9597,0.0651,-0.0256,1.0637
0.900000000000091,35.2895184544976,136.905869475887,0.4519,1.136,104.9117,82.3559,0.0736,-0.0331,1.0883
1,35.2895184544976,136.905869475887,0.4774,2.0625,104.2022,82.9484,0.0691,-0.04,1.0633
1.09999999999991,35.2895184544976,136.905869475887,0.4418,2.2378,103.1238,83.5792,0.0729,-0.0415,1.0833
1.19999999999982,35.2895184544976,136.905869475887,0.4457,1.2389,103.1125,83.4003,0.0694,-0.047,1.0539
1.29999999999973,35.2895184544976,136.905869475887,0.4411,1.0146,103.1055,83.448,0.0654,-0.0485,1.0454
1.40000000000009,35.2895184544976,136.905869475887,0.4423,1.1541,103.1253,83.623,0.0682,-0.0523,1.0363
1.5,35.2895184544976,136.905869475887,0.4515,1.6534,103.12,83.6452,0.0673,-0.0583,1.0571
1.59999999999991,35.2895184544976,136.905869475887,0.4533,1.048,103.3538,82.9888,0.0762,-0.0479,1.055
1.69999999999982,35.2892645778229,136.905897694469,0.4935,1.0308,103.5097,82.245,0.0731,-0.0476,1.0807
1.79999999999973,35.2892645778229,136.905897694469,0.4749,1.0313,103.3518,81.7967,0.0758,-0.0332,1.1152
1.90000000000009,35.2892645778229,136.905897694469,0.4408,2.0666,103.7356,81.8141,0.0631,-0.0226,1.0632
2,35.2892645778229,136.905897694469,0.4093,2.8305,103.95,81.4627,0.0581,-0.0292,1.0419
2.09999999999991,35.2892645778229,136.905897694469,0.4494,4.9268,104.3232,81.4169,0.0734,-0.0167,1.0373
2.19999999999982,35.2892645778229,136.905897694469,0.5225,5.9003,104.3059,80.8923,0.0671,-0.0215,1.1167
2.29999999999973,35.2892645778229,136.905897694469,0.4216,5.8925,104.31,81.2977,0.073,-0.0189,1.0787
2.40000000000009,35.2892645778229,136.905897694469,0.4257,5.6451,104.3191,81.8718,0.0695,-0.0085,1.0429
2.5,35.2892645778229,136.905897694469,0.4053,5.5828,103.4158,82.199,0.0723,-0.0054,1.0305
2.59999999999991,35.2892645778229,136.905897694469,0.4233,4.7739,102.822,82.3531,0.0769,-0.0219,1.0452
2.69999999999982,35.2890128710135,136.905924827997,0.4314,3.3575,104.3232,82.6968,0.0822,-0.0174,1.0488
2.79999999999973,35.2890128710135,136.905924827997,0.4479,2.564,104.3077,83.3324,0.0842,-0.025,1.1233
2.90000000000009,35.2890128710135,136.905924827997,0.4338,1.3893,104.3208,83.6891,0.0771,-0.0266,1.0748
3,35.2890128710135,136.905924827997,0.4262,1.0009,103.4316,83.4094,0.0845,-0.029,1.0946
3.09999999999991,35.2890128710135,136.905924827997,0.4324,0.9911,102.8055,83.1421,0.0806,-0.0228,1.0241
3.19999999999982,35.2890128710135,136.905924827997,0.4256,0.9767,103.6647,83.0965,0.0831,-0.0254,1.0578
3.29999999999973,35.2890128710135,136.905924827997,0.4525,0.9994,102.3059,82.5752,0.0806,-0.0347,1.0902
3.40000000000009,35.2890128710135,136.905924827997,0.436,1.0161,102.1439,82.4031,0.0722,-0.03,1.0427
3.5,35.2890128710135,136.905924827997,0.4584,1.0114,102.5224,82.4403,0.0742,-0.0249,1.0775
3.59999999999991,35.2890128710135,136.905924827997,0.438,1.0055,102.5267,82.4298,0.0681,-0.0153,1.046
3.69999999999982,35.2887611641244,136.905948706601,0.4238,0.9951,102.519,82.2388,0.0625,-0.0121,1.0298
3.79999999999973,35.2887611641244,136.905948706601,0.3946,0.9847,102.5229,82.1393,0.0617,-0.0097,1.0046
3.90000000000009,35.2887611641244,136.905948706601,0.4769,1.0078,102.5133,82.346,0.0653,-0.0169,1.033
4,35.2887611641244,136.905948706601,0.4751,1.1259,102.4965,82.3103,0.0791,-0.02,1.1233
4.09999999999991,35.2887611641244,136.905948706601,0.477,1.2729,102.5095,82.5003,0.076,-0.0193,1.0944
4.19999999999982,35.2887611641244,136.905948706601,0.4302,1.5791,102.5077,82.5871,0.0677,-0.0244,1.0742
4.29999999999973,35.2887611641244,136.905948706601,0.4482,1.888,102.7189,82.4438,0.0788,-0.016,1.1159
4.40000000000009,35.2887611641244,136.905948706601,0.4696,1.4835,102.4766,82.4067,0.0729,-0.0221,1.0778
4.5,35.2887611641244,136.905948706601,0.4564,1.0126,101.3177,82.5763,0.0715,-0.0265,1.0972
4.59999999999991,35.2887611641244,136.905948706601,0.4914,0.9923,101.3148,82.3804,0.0783,-0.0098,1.0851
4.69999999999982,35.2885116275789,136.905970414712,0.365,0.9333,101.3119,82.1493,0.0545,-0.0174,1.0304
4.79999999999973,35.2885116275789,136.905970414712,0.3988,0.9507,101.3026,81.834,0.07,-0.0093,1.027
4.90000000000009,35.2885116275789,136.905970414712,0.4484,0.96,101.2989,80.9881,0.0649,-0.0256,1.0344
5,35.2885116275789,136.905970414712,0.5026,1.005,101.2975,80.7689,0.0792,-0.0166,1.0997
5.09999999999991,35.2885116275789,136.905970414712,0.4825,1.1693,101.3099,80.5879,0.0679,-0.0205,1.0954
5.19999999999982,35.2885116275789,136.905970414712,0.4643,2.2227,101.5134,80.5088,0.0614,-0.0053,1.0536
5.29999999999973,35.2885116275789,136.905970414712,0.4862,2.8616,101.9055,80.4975,0.0684,-0.0121,1.0689
5.40000000000009,35.2885116275789,136.905970414712,0.5017,3.1318,101.9046,80.5776,0.0642,-0.0055,1.0542
5.5,35.2885116275789,136.905970414712,0.4754,3.1501,101.8983,79.9839,0.0708,7e-04,1.0537
5.59999999999991,35.2885116275789,136.905970414712,0.4921,3.4902,101.2869,80.032,0.0556,-0.0049,1.0458
5.69999999999982,35.2882631754745,136.905992123248,0.4685,4.6763,100.135,80.063,0.0779,0.0069,1.0758
5.79999999999973,35.2882631754745,136.905992123248,0.5023,6.3905,100.114,79.691,0.0713,0.0063,1.0897
5.90000000000009,35.2882631754745,136.905992123248,0.473,6.1227,100.1258,79.4455,0.0695,0.0154,1.0806
6,35.2882631754745,136.905992123248,0.4661,6.4444,100.1179,79.5513,0.0772,0.0111,1.0692
6.09999999999991,35.2882631754745,136.905992123248,0.4747,6.9678,100.1168,79.37,0.0745,0.0106,1.0699
6.19999999999982,35.2882631754745,136.905992123248,0.4701,7.5113,100.1228,79.3012,0.0853,0.0177,1.0683
6.29999999999973,35.2882631754745,136.905992123248,0.4391,7.0442,100.1247,79.5641,0.0765,0.022,1.0758
6.40000000000009,35.2882631754745,136.905992123248,0.4193,6.3916,100.1235,79.9713,0.0753,0.0205,1.0351
6.5,35.2882631754745,136.905992123248,0.4468,6.0791,100.1259,80.4361,0.0851,0.018,1.0723
6.59999999999991,35.2882631754745,136.905992123248,0.4443,5.6483,100.1321,80.5619,0.0887,0.0121,1.0709
6.69999999999982,35.2880158082895,136.906012746768,0.4108,5.1604,100.127,80.9924,0.0802,0.01,1.0843
6.79999999999973,35.2880158082895,136.906012746768,0.4175,4.3078,100.1146,81.0037,0.0869,0.0216,1.0476
6.90000000000009,35.2880158082895,136.906012746768,0.377,3.1067,100.1358,81.2869,0.0741,0.0012,1.0782
7,35.2880158082895,136.906012746768,0.3743,2.4564,100.2942,81.2556,0.0871,0.0092,1.0317
7.09999999999991,35.2880158082895,136.906012746768,0.3637,1.8816,100.5251,81.7763,0.082,0.0021,1.0612
7.19999999999982,35.2880158082895,136.906012746768,0.3258,1.2072,100.323,82.2892,0.0751,2e-04,1.0328
7.29999999999973,35.2880158082895,136.906012746768,0.3218,0.9788,100.7562,82.5099,0.082,-0.0024,1.0733
7.40000000000009,35.2880158082895,136.906012746768,0.34,1.0572,100.5562,82.7294,0.0854,-0.0123,1.0875
7.5,35.2880158082895,136.906012746768,0.353,1.3356,100.3422,82.5405,0.0798,-0.0163,1.0977
7.59999999999991,35.2880158082895,136.906012746768,0.3359,3.1174,100.7259,82.1744,0.0832,-0.0155,1.0587
7.69999999999982,35.2877695260769,136.906034455225,0.3271,4.7481,100.7367,82.0577,0.0716,-0.0079,1.0484
7.79999999999973,35.2877695260769,136.906034455225,0.3504,4.5033,100.7058,81.9145,0.0783,-0.0199,1.0856
7.90000000000009,35.2877695260769,136.906034455225,0.3203,3.0397,100.7147,81.831,0.0766,-0.0173,1.0453
8,35.2877695260769,136.906034455225,0.3398,1.9085,100.902,81.6816,0.0776,-0.0168,1.0222
8.09999999999991,35.2877695260769,136.906034455225,0.3407,2.1369,101.3238,81.9768,0.085,-0.0078,1.0581
8.19999999999982,35.2877695260769,136.906034455225,0.3853,3.0179,101.3085,81.881,0.0869,-0.0194,1.0838
