"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.174403049997,137.021011212676,-3.9528,24.3433,73.7115,64.3019,0.1688,0.0256,1.0429
0.0999999999999091,35.174403049997,137.021011212676,-3.9184,24.4379,74.7844,63.3875,0.1581,0.0356,1.0772
0.199999999999818,35.1745722997816,137.020936343252,-3.8857,24.2658,74.5552,61.8119,0.1656,0.0399,1.0225
0.299999999999727,35.1745722997816,137.020936343252,-4.0299,24.0677,74.0222,58.1573,0.1614,0.0443,1.0601
0.399999999999636,35.1745722997816,137.020936343252,-4.2459,24.0923,74.6952,56.9338,0.1582,0.0448,1.0339
0.5,35.1745722997816,137.020936343252,-4.3602,25.3921,75.8952,57.1352,0.1574,0.0635,1.0508
0.599999999999909,35.1745722997816,137.020936343252,-4.2799,25.6147,75.6277,56.9928,0.1616,0.0531,1.058
0.699999999999818,35.1745722997816,137.020936343252,-4.2836,25.5448,75.2137,56.3141,0.1608,0.063,1.0575
0.799999999999727,35.1745722997816,137.020936343252,-4.2439,24.3813,75.8458,55.0312,0.1575,0.067,1.0591
0.899999999999636,35.1745722997816,137.020936343252,-4.289,21.9459,77.0504,53.2814,0.1533,0.078,1.0418
1,35.1745722997816,137.020936343252,-4.3591,19.6997,76.8201,53.4661,0.1461,0.0915,1.0084
1.09999999999991,35.1745722997816,137.020936343252,-4.2463,20.2042,76.4288,53.3964,0.1517,0.0895,1.0233
1.19999999999982,35.1747448042987,137.02085713381,-4.1407,21.3764,76.4252,53.1373,0.1504,0.1085,1.1195
1.29999999999973,35.1747448042987,137.02085713381,-4.086,21.4104,77.0342,53.0221,0.1657,0.0937,1.0798
1.39999999999964,35.1747448042987,137.02085713381,-4.1333,20.9845,78.1997,54.3727,0.1531,0.0792,1.0933
1.5,35.1747448042987,137.02085713381,-4.1682,19.7298,78.0002,55.2642,0.1513,0.081,1.0949
1.59999999999991,35.1747448042987,137.02085713381,-4.1966,18.7909,77.6253,55.8138,0.1563,0.0639,1.0211
1.69999999999982,35.1747448042987,137.02085713381,-4.1711,17.8786,77.6366,55.8638,0.155,0.0576,1.0284
1.79999999999973,35.1747448042987,137.02085713381,-4.1265,17.4737,77.4164,55.9335,0.1591,0.0601,1.0403
1.89999999999964,35.1747448042987,137.02085713381,-4.1946,17.9622,77.6604,56.1675,0.1576,0.0608,1.0621
2,35.1747448042987,137.02085713381,-4.2645,18.5367,78.816,56.4296,0.1558,0.0481,1.0508
2.09999999999991,35.1747448042987,137.02085713381,-4.2597,18.4092,78.8355,56.1632,0.1574,0.058,1.0734
2.19999999999982,35.1749216479076,137.020770329849,-4.2476,18.2648,78.6201,56.1809,0.1566,0.0477,1.0651
2.29999999999973,35.1749216479076,137.020770329849,-4.2522,17.6471,78.2172,55.694,0.1595,0.0465,1.0405
2.39999999999964,35.1749216479076,137.020770329849,-4.2917,17.4653,78.2415,56.4323,0.1524,0.0426,1.0327
2.5,35.1749216479076,137.020770329849,-4.3193,17.0654,78.8402,56.3511,0.1561,0.0474,1.0147
2.59999999999991,35.1749216479076,137.020770329849,-4.258,17.1237,80.0062,56.3223,0.1585,0.0563,1.05
2.69999999999982,35.1749216479076,137.020770329849,-4.1962,17.0659,79.8338,56.2653,0.1599,0.0476,1.0889
2.79999999999973,35.1749216479076,137.020770329849,-4.178,16.5834,79.4114,56.8264,0.1491,0.0449,1.0215
2.89999999999964,35.1749216479076,137.020770329849,-4.2351,15.8348,79.2149,58.371,0.1402,0.0332,0.9689
3,35.1749216479076,137.020770329849,-4.239,15.809,78.8116,59.5342,0.1371,0.0391,0.9508
3.09999999999991,35.1749216479076,137.020770329849,-4.2295,16.1681,79.6029,60.3572,0.158,0.0542,0.9964
3.19999999999982,35.1751006617304,137.020675930519,-4.1107,16.4984,80.9763,60.1138,0.1636,0.0334,1.0925
3.29999999999973,35.1751006617304,137.020675930519,-3.9704,17.3839,80.385,60.1553,0.1815,0.0197,1.208
3.39999999999964,35.1751006617304,137.020675930519,-4.0926,17.0109,79.9884,60.3094,0.1722,0.0236,1.2169
3.5,35.1751006617304,137.020675930519,-4.2569,15.928,80.7722,59.8577,0.1606,0.0137,1.1419
3.59999999999991,35.1751006617304,137.020675930519,-4.3637,15.5545,81.5677,59.597,0.142,0.014,0.9667
3.69999999999982,35.1751006617304,137.020675930519,-4.4078,15.5047,79.9905,59.6988,0.1429,0.0291,0.9042
3.79999999999973,35.1751006617304,137.020675930519,-4.3424,16.1332,80.7434,59.459,0.1454,0.025,0.8994
3.89999999999964,35.1751006617304,137.020675930519,-4.3041,16.6182,82.1738,59.715,0.15,0.0351,0.9895
4,35.1751006617304,137.020675930519,-4.2708,14.773,81.7676,59.5013,0.1589,0.0209,1.053
4.09999999999991,35.1751006617304,137.020675930519,-4.2636,13.531,81.5811,59.4554,0.1631,0.0205,1.0987
