"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.176163893233,137.02007047676,4.8875,5.8644,85.9173,54.9114,0.0516,0.0302,1.0565
0.100000000000364,35.176163893233,137.02007047676,4.894,5.9718,85.9113,55.2167,0.058,0.0338,1.0536
0.200000000000273,35.1763548403729,137.019952208009,4.8639,5.7042,84.8088,55.5294,0.0494,0.0325,1.0532
0.300000000000182,35.1763548403729,137.019952208009,4.879,5.8618,84.4795,55.4883,0.0528,0.0335,1.0545
0.400000000000091,35.1763548403729,137.019952208009,4.9154,5.9941,84.7892,56.1898,0.0574,0.028,1.0452
0.5,35.1763548403729,137.019952208009,4.9322,6.2108,84.8192,56.6805,0.0538,0.0307,1.0746
0.600000000000364,35.1763548403729,137.019952208009,4.8215,6.4168,84.9543,58.3211,0.0523,0.0283,1.0746
0.700000000000273,35.1763548403729,137.019952208009,4.9101,6.6509,84.8843,57.4439,0.0596,0.0271,1.0986
0.800000000000182,35.1763548403729,137.019952208009,4.9156,7.3436,84.8714,57.7129,0.0536,0.03,1.1003
0.900000000000091,35.1763548403729,137.019952208009,4.9161,8.0702,85.2193,57.1965,0.055,0.0359,1.0995
1,35.1763548403729,137.019952208009,4.9145,8.3243,85.444,57.0776,0.0528,0.0318,1.0614
1.10000000000036,35.1763548403729,137.019952208009,4.9276,9.6231,85.4303,57.4986,0.0535,0.0291,1.0582
1.20000000000027,35.1765381933164,137.019830684145,4.9261,9.3938,83.9875,57.7862,0.0587,0.0216,1.0721
1.30000000000018,35.1765381933164,137.019830684145,4.9368,8.8442,83.0152,57.7079,0.0531,0.0164,1.0589
1.40000000000009,35.1765381933164,137.019830684145,4.9468,8.6187,83.3828,57.8204,0.0654,0.0138,1.0781
1.5,35.1765381933164,137.019830684145,4.9278,8.5573,83.2658,57.7434,0.0664,0.0142,1.0884
1.60000000000036,35.1765381933164,137.019830684145,4.9295,8.8427,83.3794,57.4943,0.0621,0.0166,1.058
1.70000000000027,35.1765381933164,137.019830684145,4.93,8.3399,83.6197,57.4214,0.0622,0.0196,1.0585
