"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.2919541590657,136.905922551497,-2.6324,0.6764,89.9188,47.0118,0.0228,0.0647,1.1523
0.0999999999994543,35.2919541590657,136.905922551497,-2.65,0.6713,88.8527,46.6164,0.0268,0.0644,1.1641
0.199999999999818,35.2917360836991,136.90587265059,-2.7043,0.6552,88.8645,47.3309,0.0158,0.0574,1.1232
0.300000000000182,35.2917360836991,136.90587265059,-2.7229,0.6365,88.8402,47.0479,0.0162,0.0609,1.0724
0.399999999999636,35.2917360836991,136.90587265059,-2.7272,0.6231,89.1772,46.4893,0.0197,0.0633,1.0598
0.5,35.2917360836991,136.90587265059,-2.6512,0.6359,89.434,44.6491,0.0174,0.0702,1.0806
0.599999999999454,35.2917360836991,136.90587265059,-2.6648,0.6276,89.4349,45.4967,0.0211,0.0735,1.1209
0.699999999999818,35.2917360836991,136.90587265059,-2.6839,0.6056,89.4543,45.5687,0.015,0.0696,1.1066
0.800000000000182,35.2917360836991,136.90587265059,-2.6616,0.6124,89.7555,45.1658,0.0025,0.0786,1.0671
0.899999999999636,35.2917360836991,136.90587265059,-2.6421,0.6212,89.0767,45.757,-0.0043,0.0896,1.075
1,35.2917360836991,136.90587265059,-2.6276,0.64,88.2452,45.3051,-0.0019,0.0874,1.1007
1.09999999999945,35.2917360836991,136.90587265059,-2.6358,0.6341,88.2557,45.6214,-0.0071,0.0778,1.0908
1.19999999999982,35.2915201785163,136.905834684327,-2.6249,0.6609,88.592,46.0683,0.0081,0.0756,1.0967
1.30000000000018,35.2915201785163,136.905834684327,-2.6292,0.6812,88.8508,45.8845,0.0042,0.0699,1.0887
1.39999999999964,35.2915201785163,136.905834684327,-2.6043,2.0398,88.8541,45.5162,0.0106,0.0726,1.1094
1.5,35.2915201785163,136.905834684327,-2.6303,3.0627,87.8817,44.7323,0.0158,0.0809,1.109
1.59999999999945,35.2915201785163,136.905834684327,-2.6776,3.7466,87.0453,44.9865,0.0131,0.0834,1.0753
1.69999999999982,35.2915201785163,136.905834684327,-2.727,4.8919,87.0517,44.6936,0.0153,0.0799,1.0516
1.80000000000018,35.2915201785163,136.905834684327,-2.6943,4.595,87.0566,46.4062,0.0243,0.0802,1.0646
1.89999999999964,35.2915201785163,136.905834684327,-2.6279,4.9683,87.0527,46.1195,0.0243,0.0786,1.095
2,35.2915201785163,136.905834684327,-2.5981,5.0114,87.0358,45.7114,0.0383,0.0828,1.1629
2.09999999999945,35.2915201785163,136.905834684327,-2.6717,5.8152,87.366,45.9846,0.0271,0.0737,1.1201
2.19999999999982,35.2913064435704,136.905810822657,-2.7778,8.2178,87.7041,46.366,0.0281,0.0825,1.0565
2.30000000000018,35.2913064435704,136.905810822657,-2.7865,12.9381,88.0402,46.3795,0.0306,0.0781,1.0383
2.39999999999964,35.2913064435704,136.905810822657,-2.7394,13.1721,88.2972,46.3938,0.0432,0.0788,1.0643
2.5,35.2913064435704,136.905810822657,-2.7174,13.189,87.9426,45.9605,0.055,0.0816,1.1032
2.59999999999945,35.2913064435704,136.905810822657,-2.7093,13.9654,87.6347,42.8892,0.0653,0.082,1.1049
2.69999999999982,35.2913064435704,136.905810822657,-2.7225,13.7252,87.6384,45.0781,0.0528,0.0859,1.0789
2.80000000000018,35.2913064435704,136.905810822657,-2.6258,10.1381,87.6376,46.2134,0.0819,0.0687,1.1628
2.89999999999964,35.2913064435704,136.905810822657,-2.6878,6.5551,87.6522,47.2168,0.0575,0.0546,1.1572
