"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.2983065776413,136.908241993717,-0.0233,14.8531,40.3534,76.3509,0.2259,0.0034,1.0305
0.100000000000364,35.2983065776413,136.908241993717,0.0012,14.8193,42.0688,76.1032,0.2295,0.01,1.0659
0.200000000000728,35.2983065776413,136.908241993717,0.0182,14.7322,42.0337,75.2064,0.23,0.0349,1.0568
0.300000000000182,35.2983065776413,136.908241993717,-0.0031,13.7819,41.5227,74.2847,0.2314,0.0285,1.0369
0.400000000000546,35.298221950341,136.908180153232,0.0068,14.702,42.6736,73.7686,0.2156,0.0293,1.0482
0.5,35.298221950341,136.908180153232,-0.0152,16.5989,42.746,73.0703,0.2201,0.0236,1.0496
0.600000000000364,35.298221950341,136.908180153232,0.0195,17.6568,44.4465,72.1705,0.2124,0.0286,1.0379
0.700000000000728,35.298221950341,136.908180153232,-0.0042,17.7745,44.4276,70.8181,0.2192,0.0431,1.0232
0.800000000000182,35.298221950341,136.908180153232,0.0497,19.3221,43.8319,69.5134,0.2142,0.0231,1.054
0.900000000000546,35.298221950341,136.908180153232,-0.0239,20.1634,43.3346,68.6273,0.2137,0.0296,1.0444
1,35.298221950341,136.908180153232,-0.061,20.4025,44.9924,68.0288,0.2098,0.0383,1.0593
1.10000000000036,35.298221950341,136.908180153232,-0.0665,21.747,44.4401,66.903,0.2038,0.0285,1.0565
1.20000000000073,35.298221950341,136.908180153232,-0.0441,23.1529,44.4859,65.0785,0.2228,0.0566,1.0765
1.30000000000018,35.298221950341,136.908180153232,-0.1456,22.4242,45.6321,64.5634,0.2009,0.0478,1.0594
1.40000000000055,35.298127558394,136.908112888229,-0.1388,21.8106,45.6233,63.8023,0.2098,0.0441,1.0745
1.5,35.298127558394,136.908112888229,-0.0656,22.5228,45.0998,62.0765,0.2022,0.062,1.0762
1.60000000000036,35.298127558394,136.908112888229,-0.1199,21.2577,47.3839,59.0456,0.1994,0.0995,1.0109
1.70000000000073,35.298127558394,136.908112888229,-0.0979,21.3878,46.8082,56.6967,0.1971,0.0771,1.0234
1.80000000000018,35.298127558394,136.908112888229,-0.0963,22.3534,46.875,54.7649,0.1937,0.1051,1.047
1.90000000000055,35.298127558394,136.908112888229,-0.089,22.7433,48.5863,53.4361,0.1907,0.1141,1.0389
2,35.298127558394,136.908112888229,-0.0773,22.8874,47.9942,52.323,0.192,0.1161,1.0502
2.10000000000036,35.298127558394,136.908112888229,-0.0712,23.3779,48.0001,51.5984,0.1928,0.1171,1.0673
2.20000000000073,35.298127558394,136.908112888229,-0.087,23.6886,47.472,51.1032,0.1922,0.1264,1.0596
2.30000000000018,35.298127558394,136.908112888229,-0.083,23.2729,49.1772,50.8174,0.184,0.1223,1.0606
2.40000000000055,35.2980244867994,136.908042368617,-0.0772,23.5179,48.6184,50.7068,0.1894,0.1271,1.0688
2.5,35.2980244867994,136.908042368617,-0.0627,23.2538,48.6624,50.8589,0.1886,0.132,1.0497
2.60000000000036,35.2980244867994,136.908042368617,-0.1084,23.2895,50.4552,52.4842,0.1823,0.1354,1.0457
2.70000000000073,35.2980244867994,136.908042368617,-0.01,23.5059,49.8544,52.0777,0.1865,0.1358,1.0528
2.80000000000018,35.2980244867994,136.908042368617,0.0307,23.4454,49.8758,52.2354,0.1862,0.1259,1.0502
2.90000000000055,35.2980244867994,136.908042368617,-0.0144,22.2441,51.5958,52.9319,0.1839,0.1229,1.0444
3,35.2980244867994,136.908042368617,0.0091,21.2997,50.9964,52.7652,0.1841,0.121,1.0486
3.10000000000036,35.2980244867994,136.908042368617,-0.0099,20.1244,50.9835,53.6078,0.1845,0.1059,1.0518
3.20000000000073,35.2980244867994,136.908042368617,-5e-04,17.8209,50.4239,54.1435,0.1855,0.1189,1.0312
3.30000000000018,35.2980244867994,136.908042368617,0.0229,15.8898,52.1628,54.8253,0.185,0.111,1.0364
3.40000000000055,35.2979127352385,136.907976189684,0.0146,13.6107,51.5993,55.3924,0.1867,0.1072,1.0409
3.5,35.2979127352385,136.907976189684,0.0243,12.603,51.6023,56.9277,0.1817,0.1037,1.0453
3.60000000000036,35.2979127352385,136.907976189684,0.0119,11.6906,52.7763,58.4427,0.1857,0.1005,1.0321
3.70000000000073,35.2979127352385,136.907976189684,0.0256,11.9956,52.774,59.112,0.1828,0.0939,1.0645
3.80000000000018,35.2979127352385,136.907976189684,0.059,13.6585,52.216,60.2456,0.1842,0.0868,1.044
3.90000000000055,35.2979127352385,136.907976189684,0.0145,17.5414,54.5521,61.3102,0.1755,0.0824,1.036
4,35.2979127352385,136.907976189684,0.0099,21.4805,53.9463,62.8136,0.1825,0.0777,1.0494
4.10000000000036,35.2979127352385,136.907976189684,-0.039,24.2589,53.3949,63.7516,0.1778,0.0786,1.0112
4.20000000000073,35.2979127352385,136.907976189684,-0.0595,25.6241,55.1511,64.6736,0.1824,0.0645,1.0129
4.30000000000018,35.2979127352385,136.907976189684,-0.0837,26.9649,55.1713,65.7942,0.1782,0.0557,1.0536
