時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.020974, 0.071325, 2.166346, 0.235824, 0.000357, 0.004968, 0.053938,
0.100000, -0.350428, 0.937618, 43.487960, 5.944297, -0.022540, 0.139821, 1.079596,
0.200000, -0.337357, 0.924449, 43.227230, 5.824577, -0.028369, 0.145782, 1.119244,
0.300000, -0.306424, 0.916588, 43.226589, 5.668434, -0.024249, 0.129929, 1.103356,
0.400000, 2.939056, 0.915301, 43.229972, 5.495781, -0.027556, 0.143084, 1.103469,
0.500000, 7.078118, 0.922687, 43.245363, 5.673138, -0.024654, 0.135985, 1.120155,
0.600000, 11.253484, 0.951101, 43.228875, 5.398402, -0.024227, 0.147235, 1.101230,
0.700000, 13.395549, 0.934840, 43.236948, 5.236327, -0.029679, 0.153871, 1.126141,
0.800000, 13.063670, 0.908419, 42.006938, 5.077488, -0.027205, 0.127058, 1.084332,
0.900000, 9.073679, 0.906485, 41.446517, 4.734668, -0.029369, 0.135202, 1.113592,
1.000000, 8.165803, 0.887502, 41.861777, 3.428042, -0.027581, 0.129230, 1.092696,
1.100000, 11.252474, 0.906923, 42.035097, 0.561350, -0.027230, 0.131927, 1.082323,
1.200000, 14.227624, 0.909834, 42.042056, -1.798668, -0.028246, 0.146353, 1.094661,
1.300000, 12.726033, 0.913466, 42.033969, -3.731832, -0.028800, 0.160012, 1.077141,
1.400000, 15.159572, 0.908473, 42.035903, -4.956885, -0.031858, 0.162398, 1.112336,
1.500000, 14.114794, 0.916839, 42.455041, -6.113748, -0.031357, 0.176166, 1.129921,
1.600000, 14.733259, 0.927991, 42.623265, -8.192900, -0.045724, 0.162131, 1.126979,
1.700000, 14.736424, 0.921368, 41.012975, -9.660131, -0.057179, 0.198532, 1.117197,
1.800000, 12.791762, 0.878337, 40.692598, -9.935301, -0.072732, 0.177737, 1.117303,
1.900000, 11.952050, 0.814717, 40.895984, -9.458387, -0.072717, 0.187835, 1.049561,
2.000000, 11.881662, 0.877731, 40.082758, -9.232528, -0.075329, 0.175010, 1.061242,
2.100000, 9.601318, 0.910525, 39.663598, -9.039740, -0.061822, 0.167483, 1.117816,
2.200000, 8.626538, 0.890676, 40.109237, -8.085908, -0.027770, 0.150469, 1.077493,
2.300000, 8.217003, 0.897744, 40.263048, -7.558191, -0.037042, 0.142900, 1.097522,
