時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.191767, 0.897671, 3.571226, 0.701705, -0.002127, 0.005005, 0.058597,
0.100000, 3.949485, 19.051259, 71.457977, 14.162819, -0.027139, 0.100872, 1.148193,
0.200000, 3.996918, 21.034620, 70.961638, 13.415676, -0.022182, 0.096962, 1.121902,
0.300000, 4.033917, 23.806038, 70.945776, 13.573352, -0.021060, 0.095494, 1.103815,
0.400000, 4.031594, 26.080266, 70.931315, 13.031309, -0.021184, 0.098197, 1.093071,
0.500000, 4.068408, 26.301514, 70.914741, 12.006175, -0.015612, 0.099765, 1.093104,
0.600000, 3.988787, 26.498789, 70.954006, 12.731080, -0.019824, 0.098127, 1.078402,
0.700000, 3.978707, 26.683178, 70.940898, 12.540462, -0.011399, 0.092648, 1.075616,
0.800000, 4.030949, 26.637119, 70.914961, 11.764032, -0.012518, 0.095736, 1.073713,
0.900000, 4.081619, 26.209609, 70.904419, 11.075695, -0.007676, 0.103317, 1.096316,
1.000000, 4.080567, 26.659169, 70.896981, 10.543560, -0.005129, 0.105150, 1.107038,
1.100000, 4.057081, 26.853510, 70.785803, 10.286986, -0.000648, 0.103064, 1.105934,
1.200000, 4.062889, 26.461817, 70.298103, 9.827098, -0.007405, 0.103299, 1.088481,
1.300000, 4.019185, 26.842069, 70.307972, 9.734422, 0.000154, 0.107362, 1.081231,
1.400000, 4.022421, 27.279610, 70.310428, 9.608804, -0.001086, 0.111095, 1.086617,
1.500000, 4.108749, 27.581321, 70.285095, 8.974654, 0.003707, 0.111783, 1.085104,
1.600000, 4.076400, 27.445460, 70.287610, 8.964818, -0.001094, 0.117182, 1.098731,
1.700000, 4.082342, 27.716944, 70.281531, 8.836006, 0.000185, 0.117141, 1.086181,
1.800000, 4.089806, 27.574279, 70.733461, 9.076579, -0.000361, 0.111287, 1.081437,
1.900000, 4.095081, 27.660482, 72.655443, 9.360464, 0.003904, 0.114095, 1.093025,
2.000000, 4.099274, 27.546064, 72.649902, 8.873623, 0.002407, 0.115237, 1.089531,
2.100000, 4.103413, 27.490694, 72.542546, 8.971212, -0.000520, 0.116201, 1.082359,
2.200000, 4.099454, 27.356538, 72.059007, 9.103240, -0.001217, 0.116341, 1.077245,
2.300000, 4.107408, 27.614827, 72.063028, 9.292304, 0.003138, 0.115285, 1.088191,
2.400000, 4.120976, 27.309655, 72.066767, 9.341736, 0.005384, 0.113458, 1.090684,
2.500000, 4.146849, 27.122552, 72.055727, 9.348520, 0.004186, 0.111992, 1.108442,
2.600000, 4.079851, 27.561270, 72.082293, 10.232810, 0.001972, 0.114662, 1.096523,
2.700000, 4.092120, 27.420975, 72.071667, 10.449270, 0.002769, 0.118519, 1.078382,
2.800000, 4.120449, 27.703328, 72.070901, 10.239370, 0.007920, 0.112536, 1.099792,
2.900000, 4.109088, 27.694824, 72.095897, 10.469866, 0.006751, 0.107972, 1.090229,
3.000000, 4.131546, 26.685532, 71.949645, 11.729517, 0.007319, 0.109297, 1.107335,
3.100000, 4.102946, 24.858498, 71.817771, 13.267437, 0.004030, 0.105228, 1.121235,
3.200000, 4.102650, 24.929095, 73.240415, 13.069795, 0.003630, 0.091880, 1.079937,
3.300000, 4.073242, 26.159872, 73.251756, 13.656617, 0.008123, 0.090516, 1.089014,
3.400000, 4.032334, 26.907515, 73.266196, 13.940328, 0.003893, 0.077969, 1.054013,
3.500000, 3.985399, 26.429534, 73.264104, 13.935461, 0.002309, 0.084994, 1.051655,
3.600000, 4.023930, 26.579045, 73.256048, 13.753167, 0.003731, 0.096040, 1.050712,
3.700000, 4.084608, 27.415753, 73.247407, 14.026314, 0.011103, 0.094727, 1.081125,
3.800000, 4.064119, 27.466564, 73.257799, 13.812190, 0.006598, 0.090969, 1.095836,
3.900000, 4.055525, 27.555160, 73.143463, 14.029305, 0.005624, 0.089140, 1.108119,
4.000000, 4.087710, 27.732898, 72.664002, 13.359584, 0.006270, 0.091970, 1.116041,
4.100000, 3.976367, 27.274445, 72.698166, 13.574228, 0.003112, 0.096757, 1.092159,
4.200000, 4.018065, 26.996027, 72.668844, 13.107643, 0.001642, 0.093598, 1.062010,
4.300000, 4.045687, 27.376661, 72.669216, 13.089636, 0.006731, 0.089259, 1.059778,
4.400000, 4.057295, 27.572368, 72.665195, 12.743479, 0.008104, 0.089995, 1.080430,
4.500000, 4.114868, 27.871523, 72.648796, 11.653939, 0.005475, 0.096371, 1.096602,
4.600000, 4.086820, 28.201127, 72.996633, 11.559330, 0.008051, 0.100525, 1.109047,
4.700000, 4.090284, 28.014197, 74.428636, 11.626977, 0.002903, 0.097495, 1.104343,
4.800000, 4.073662, 28.250482, 74.441226, 12.024147, 0.002601, 0.101359, 1.091579,
4.900000, 4.076819, 28.268277, 74.367214, 12.307817, 0.006999, 0.103578, 1.100118,
5.000000, 4.068592, 27.374626, 73.906029, 13.055453, 0.007649, 0.102471, 1.101510,
5.100000, 4.032891, 27.008784, 73.878645, 11.802622, 0.005145, 0.097868, 1.087008,
5.200000, 4.078588, 25.769253, 73.848638, 12.258699, 0.009076, 0.098815, 1.074448,
5.300000, 4.060732, 24.693458, 73.849622, 12.188956, 0.012234, 0.103022, 1.084375,
5.400000, 4.052950, 24.380169, 73.868765, 12.382077, 0.012478, 0.104602, 1.090970,
5.500000, 4.054311, 24.215916, 73.749430, 12.993872, 0.009779, 0.104871, 1.082995,
5.600000, 4.033288, 24.395293, 73.281867, 13.665486, 0.010508, 0.101641, 1.079878,
5.700000, 4.065306, 24.894132, 73.259059, 12.982788, 0.009855, 0.095231, 1.082935,
5.800000, 4.087897, 25.120768, 73.690017, 13.006223, 0.013117, 0.093813, 1.097679,
5.900000, 4.038323, 24.858359, 75.631849, 13.129867, 0.009925, 0.093179, 1.081509,
6.000000, 4.061154, 24.917474, 75.525392, 13.302259, 0.010420, 0.093463, 1.080869,
6.100000, 4.059190, 25.267305, 75.029817, 13.069521, 0.012998, 0.092064, 1.096135,
6.200000, 4.031202, 25.256931, 75.037462, 13.257004, 0.013438, 0.089441, 1.089525,
6.300000, 4.001609, 24.869525, 75.054938, 13.311762, 0.010871, 0.092814, 1.094846,
6.400000, 4.043070, 24.378508, 75.032901, 13.659687, 0.008309, 0.091443, 1.085037,
6.500000, 4.037674, 24.264382, 74.931490, 14.550155, 0.008610, 0.091493, 1.084859,
6.600000, 4.016583, 24.146172, 74.451744, 14.714539, 0.009305, 0.093590, 1.063499,
6.700000, 4.079799, 24.298972, 74.444761, 14.842762, 0.014215, 0.088215, 1.097633,
6.800000, 4.048546, 24.491379, 74.782776, 15.121439, 0.014160, 0.086647, 1.097516,
6.900000, 4.064264, 23.551990, 76.261576, 14.903890, 0.010138, 0.083980, 1.102296,
7.000000, 4.092555, 23.126895, 76.255156, 15.224717, 0.010346, 0.077714, 1.093185,
7.100000, 4.066565, 23.258851, 76.267221, 15.984658, 0.011088, 0.074626, 1.082950,
7.200000, 4.086506, 23.189300, 76.255333, 15.837500, 0.010831, 0.078553, 1.083248,
7.300000, 4.111861, 22.985653, 76.157399, 16.130826, 0.011853, 0.077533, 1.089059,
7.400000, 4.084895, 21.195603, 75.644793, 16.229320, 0.010313, 0.079036, 1.082424,
7.500000, 4.080876, 20.179437, 75.630735, 16.102615, 0.007766, 0.075647, 1.073182,
7.600000, 4.091224, 20.583506, 75.640292, 17.076263, 0.012113, 0.069090, 1.086422,
