時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, -0.129551, 0.616877, 2.766171, 0.873295, -0.000265, 0.002242, 0.052835,
0.100000, -2.635049, 12.265331, 55.306430, 16.880725, 0.004757, 0.045555, 1.064437,
0.200000, -2.653913, 11.357263, 54.989329, 17.040623, 0.003360, 0.049480, 1.054174,
0.300000, -2.630387, 10.660302, 55.472955, 16.726803, 0.005577, 0.046900, 1.075747,
0.400000, -2.596739, 9.904386, 55.070878, 16.031355, 0.003522, 0.050892, 1.058056,
0.500000, -2.643855, 9.598888, 54.983577, 15.976913, 0.002277, 0.050806, 1.069075,
0.600000, -2.643273, 10.500599, 54.977798, 15.530957, -0.000459, 0.052512, 1.054495,
0.700000, -2.627531, 11.010335, 55.461098, 15.250183, -0.000759, 0.056718, 1.060686,
0.800000, -2.620721, 10.784166, 55.085708, 14.921241, 0.004381, 0.051563, 1.060512,
0.900000, -2.630059, 10.350760, 55.462642, 14.595054, 0.001539, 0.053132, 1.055300,
1.000000, -2.608981, 12.348329, 55.556759, 14.671987, 0.001802, 0.051256, 1.063805,
1.100000, -2.567114, 15.068552, 55.548425, 14.012717, 0.003738, 0.052971, 1.075002,
1.200000, -2.609553, 16.597441, 55.561039, 13.390308, 0.002189, 0.058699, 1.068206,
1.300000, -2.618319, 18.520305, 55.561547, 12.881585, 0.005225, 0.057524, 1.074259,
1.400000, -2.596520, 19.475964, 55.548035, 12.697872, 0.000258, 0.062682, 1.065398,
1.500000, -2.640472, 19.843901, 55.570008, 12.988398, 0.002798, 0.064612, 1.062521,
1.600000, -2.638814, 19.701959, 55.564350, 12.862318, 0.007200, 0.065755, 1.060485,
1.700000, -2.671003, 19.718863, 55.601030, 13.330169, 0.006644, 0.064063, 1.079481,
1.800000, -2.725757, 19.198481, 55.608623, 13.520170, 0.006482, 0.066709, 1.058636,
1.900000, -2.699770, 18.422362, 55.578347, 13.467444, 0.001433, 0.065193, 1.052614,
2.000000, -2.749658, 13.540532, 55.610166, 14.108481, 0.004409, 0.071000, 1.048844,
2.100000, -2.755327, 11.139979, 55.626310, 14.621117, 0.008123, 0.058592, 1.054801,
2.200000, -2.714746, 11.889899, 55.606713, 14.510765, 0.007679, 0.061769, 1.068941,
2.300000, -2.669017, 12.400748, 55.582898, 14.357169, 0.007069, 0.062666, 1.085165,
2.400000, -2.682129, 10.068127, 55.569442, 14.141447, 0.002279, 0.063532, 1.064547,
2.500000, -2.679849, 7.436215, 55.585498, 14.363428, 0.000804, 0.063698, 1.070344,
2.600000, -2.667029, 5.768321, 55.563914, 14.062851, 0.003918, 0.067025, 1.061329,
2.700000, -2.663238, 4.152743, 55.573160, 14.297573, 0.004971, 0.064267, 1.067622,
2.800000, -2.633028, 1.123717, 55.564199, 14.375478, 0.002115, 0.066118, 1.061647,
2.900000, -2.642010, 0.711610, 55.557717, 14.285388, -0.004661, 0.062411, 1.056958,
3.000000, -2.741404, 0.644905, 53.667047, 14.872970, -0.006596, 0.066013, 1.073521,
3.100000, -2.714176, 0.646454, 53.253214, 15.276079, -0.010930, 0.061193, 1.085340,
3.200000, -2.732151, 0.651767, 53.242569, 15.156883, -0.016412, 0.060230, 1.058202,
3.300000, -2.673471, 0.680063, 53.210381, 15.190104, -0.016493, 0.059837, 1.067843,
3.400000, -2.615899, 0.709276, 53.669848, 15.579127, -0.016474, 0.052245, 1.067934,
3.500000, -2.038136, 0.712910, 53.773963, 15.726185, -0.014277, 0.056836, 1.054938,
3.600000, 6.425254, 0.723499, 53.761711, 15.496426, -0.025716, 0.046602, 1.043791,
3.700000, 13.343569, 0.693748, 53.799746, 16.188846, -0.019184, 0.052790, 1.075146,
3.800000, 15.133140, 0.726351, 53.766243, 15.863629, -0.016161, 0.047484, 1.068912,
3.900000, 16.562198, 0.713825, 53.759375, 15.708283, -0.024732, 0.046784, 1.065502,
4.000000, 18.143568, 0.718634, 54.239946, 15.782993, -0.043597, 0.047797, 1.067924,
4.100000, 19.402928, 0.737696, 52.914607, 15.787174, -0.064000, 0.053121, 1.071602,
4.200000, 18.518459, 0.715759, 52.591866, 15.733252, -0.069687, 0.053636, 1.073244,
4.300000, 16.323363, 0.728505, 52.610913, 15.669613, -0.080142, 0.058523, 1.064433,
4.400000, 14.334014, 0.743460, 53.060670, 15.665155, -0.077209, 0.049024, 1.074798,
4.500000, 12.878139, 0.713551, 51.733183, 15.065581, -0.073251, 0.054047, 1.063517,
4.600000, 12.054964, 0.713564, 51.831984, 15.706917, -0.075839, 0.051675, 1.058140,
4.700000, 11.333319, 0.716893, 52.001777, 15.041475, -0.073505, 0.050073, 1.065208,
4.800000, 10.861554, 0.716788, 52.482898, 15.355865, -0.075015, 0.049558, 1.064724,
4.900000, 10.109325, 0.716846, 50.687872, 15.091561, -0.072661, 0.047774, 1.069804,
5.000000, 9.425479, 0.729774, 50.702196, 14.925554, -0.071585, 0.052967, 1.078439,
