"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.1778976075126,137.018789056868,-0.0338,1.1727,85.17,59.8077,-0.0299,-0.012,1.0526
0.0999999999999091,35.1778976075126,137.018789056868,-0.0487,1.1663,85.3842,59.6375,-0.0263,-0.0145,1.0573
0.199999999999818,35.1778976075126,137.018789056868,-0.0851,1.1537,83.3642,58.9849,-0.0316,-0.0112,1.042
0.299999999999727,35.1778976075126,137.018789056868,-0.0644,1.1765,83.8959,58.8367,-0.0313,-0.0052,1.0541
0.399999999999636,35.1778976075126,137.018789056868,-0.0112,1.1882,83.9556,58.5758,-0.0322,-0.0018,1.0921
0.5,35.1778976075126,137.018789056868,-0.0218,1.1784,84.478,58.563,-0.0366,0.0075,1.0887
0.599999999999909,35.1778976075126,137.018789056868,-0.0909,1.1646,84.2497,58.6476,-0.0398,0.0114,1.0564
0.699999999999818,35.1780581757345,137.018632814628,-0.0748,1.1709,82.672,58.9022,-0.0306,0.0056,1.0477
0.799999999999727,35.1780581757345,137.018632814628,-0.0981,1.1598,82.768,59.1027,-0.0348,0.001,1.0419
0.899999999999636,35.1780581757345,137.018632814628,-0.0596,1.178,83.2709,59.0747,-0.0338,0.0041,1.0394
1,35.1780581757345,137.018632814628,-0.0685,1.1723,83.2931,59.3217,-0.032,0.0047,1.0458
1.09999999999991,35.1780581757345,137.018632814628,-0.062,1.1648,83.0783,59.4878,-0.035,0.0075,1.0618
1.19999999999982,35.1780581757345,137.018632814628,-0.0448,1.1939,81.5577,59.4304,-0.0322,0.0023,1.0753
1.29999999999973,35.1780581757345,137.018632814628,-0.0795,1.1729,82.0954,60.0191,-0.0343,-7e-04,1.0621
1.39999999999964,35.1780581757345,137.018632814628,-0.0415,1.1701,82.1497,59.9124,-0.0323,1e-04,1.0577
1.5,35.1780581757345,137.018632814628,-0.079,1.1769,82.6938,60.3616,-0.0322,0.0057,1.0532
1.59999999999991,35.1780581757345,137.018632814628,-0.076,1.1718,82.4828,60.3637,-0.0309,-7e-04,1.0433
1.69999999999982,35.1782133192517,137.018477657561,-0.0656,1.1779,80.8979,60.3275,-0.032,-0.0049,1.0452
1.79999999999973,35.1782133192517,137.018477657561,-0.0524,1.1849,80.904,60.4287,-0.0289,8e-04,1.0452
1.89999999999964,35.1782133192517,137.018477657561,-0.0431,1.1974,80.8915,60.0263,-0.032,-0.0011,1.0669
2,35.1782133192517,137.018477657561,-0.1286,1.1427,80.9008,59.3037,-0.0328,-0.0028,1.0684
2.09999999999991,35.1782133192517,137.018477657561,-0.2736,1.0559,81.0017,57.3961,-0.0312,-0.0056,1.0621
2.19999999999982,35.1782133192517,137.018477657561,-0.3028,1.0505,78.9575,57.2842,-0.0345,-0.0085,1.0443
2.29999999999973,35.1782133192517,137.018477657561,-0.2588,1.0493,79.5044,57.3642,-0.0223,-0.0047,1.072
2.39999999999964,35.1782133192517,137.018477657561,-0.2136,1.0888,79.4771,57.1808,-0.0281,-0.0049,1.1157
2.5,35.1782133192517,137.018477657561,-0.4098,0.9704,79.6279,59.07,-0.0278,-0.0057,1.0705
2.59999999999991,35.1782133192517,137.018477657561,-0.4004,1.0013,79.4293,58.1615,-0.0359,-0.0098,1.0452
2.69999999999982,35.1783630385448,137.018322500226,-0.3971,1.0016,78.3541,58.3923,-0.0328,-0.0066,1.0092
2.79999999999973,35.1783630385448,137.018322500226,-0.4354,0.9835,78.4619,58.2386,-0.0285,-0.0113,0.9929
2.89999999999964,35.1783630385448,137.018322500226,-0.2962,1.0369,78.932,57.2339,-0.0234,-0.0122,1.0729
3,35.1783630385448,137.018322500226,-0.2547,1.0998,78.9149,56.5464,-0.0301,-8e-04,1.1115
3.09999999999991,35.1783630385448,137.018322500226,-0.3094,1.0896,78.7265,56.063,-0.0358,0.0145,1.0788
3.19999999999982,35.1783630385448,137.018322500226,-0.297,1.1297,77.1169,55.4376,-0.031,0.0134,1.0377
3.29999999999973,35.1783630385448,137.018322500226,-0.2753,2.9031,77.1759,54.9485,-0.0331,0.004,1.0548
3.39999999999964,35.1783630385448,137.018322500226,-0.3333,2.762,77.6927,54.6029,-0.0218,0.0152,1.0136
3.5,35.1783630385448,137.018322500226,-0.3054,2.2679,77.6997,54.0624,-0.02,0.0264,1.0501
