時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.087134, 0.931096, 3.187894, 0.873330, 0.001685, 0.003170, 0.054443,
0.100000, 1.392127, 18.729124, 63.636052, 18.268953, 0.039741, 0.068167, 1.091584,
0.200000, 1.375724, 18.773527, 62.821576, 17.960188, 0.041640, 0.072157, 1.077606,
0.300000, 1.394097, 18.418473, 62.818049, 17.678512, 0.041601, 0.073882, 1.077592,
0.400000, 1.397490, 17.686285, 63.336479, 17.094381, 0.039375, 0.073360, 1.078319,
0.500000, 1.412479, 16.986565, 64.451899, 17.234080, 0.043923, 0.073195, 1.088408,
0.600000, 1.377087, 16.246455, 64.029308, 17.207260, 0.037808, 0.073969, 1.080197,
0.700000, 1.369238, 16.164044, 63.849629, 17.068701, 0.041684, 0.075652, 1.085838,
0.800000, 1.380186, 15.774285, 63.422321, 16.893267, 0.037636, 0.078083, 1.078995,
0.900000, 1.369904, 15.290083, 64.122576, 16.556108, 0.040709, 0.078568, 1.079633,
1.000000, 1.365781, 13.466905, 65.634227, 16.379857, 0.039346, 0.080161, 1.076983,
1.100000, 1.402193, 10.969504, 65.216952, 16.636435, 0.041813, 0.076573, 1.089493,
1.200000, 1.374438, 9.019806, 65.225831, 17.200379, 0.038082, 0.073384, 1.084554,
1.300000, 1.378813, 8.316506, 65.039878, 17.279205, 0.034791, 0.080094, 1.087491,
1.400000, 1.391865, 7.856070, 64.619507, 17.250499, 0.032993, 0.079704, 1.092034,
1.500000, 1.406875, 4.745310, 65.142006, 17.419055, 0.031424, 0.076122, 1.107209,
1.600000, 1.410986, 1.587907, 66.386322, 17.395046, 0.023549, 0.078767, 1.096735,
1.700000, 1.360338, 1.158585, 66.399470, 17.583392, 0.017930, 0.080567, 1.084753,
1.800000, 1.393960, 1.749880, 66.395225, 17.709972, 0.011911, 0.076417, 1.096121,
1.900000, 1.437798, 2.061760, 66.222069, 17.720309, 0.011784, 0.077317, 1.091995,
2.000000, 1.400705, 2.615194, 65.816489, 17.884074, 0.009023, 0.070517, 1.081759,
2.100000, 1.401515, 2.699523, 65.814126, 17.801221, 0.006899, 0.079178, 1.089056,
2.200000, 1.420730, 2.720456, 65.817409, 17.921928, 0.004884, 0.082144, 1.070305,
2.300000, 1.421214, 2.604774, 65.811806, 17.822844, 0.003722, 0.071952, 1.089029,
2.400000, 1.402054, 2.714137, 65.825289, 18.051195, 0.004028, 0.073162, 1.089052,
2.500000, 1.409641, 3.157160, 65.830865, 18.127018, 0.002606, 0.073581, 1.103932,
2.600000, 1.438609, 5.077129, 65.805260, 17.835975, -0.000409, 0.070156, 1.102059,
2.700000, 1.422939, 10.868071, 65.811746, 17.892325, -0.000528, 0.077476, 1.102443,
2.800000, 1.436001, 14.118313, 65.805600, 17.527949, -0.004292, 0.072812, 1.087163,
2.900000, 1.447158, 13.852053, 65.804327, 16.743750, 0.000708, 0.076434, 1.093624,
3.000000, 1.443478, 11.119420, 66.315556, 16.275143, 0.000480, 0.073279, 1.103521,
3.100000, 1.478267, 8.891053, 67.581587, 15.843715, 0.000570, 0.081393, 1.123365,
3.200000, 1.427646, 9.234865, 67.585129, 15.535687, -0.003863, 0.086587, 1.097914,
3.300000, 1.433244, 11.169171, 67.585356, 15.304762, -0.005451, 0.089789, 1.109219,
3.400000, 1.372599, 11.065377, 67.062879, 14.528292, -0.008590, 0.088490, 1.036300,
3.500000, 1.352077, 11.646798, 65.806822, 14.267014, -0.019783, 0.087219, 0.998660,
3.600000, 1.372467, 12.260288, 65.798435, 13.667500, -0.006782, 0.085062, 0.988560,
3.700000, 1.449053, 12.945738, 65.805165, 13.537530, -0.001688, 0.086499, 1.029622,
3.800000, 1.473371, 14.172967, 66.312047, 13.377287, -0.006055, 0.098814, 1.103861,
3.900000, 1.464353, 14.159608, 67.603838, 13.823063, -0.006818, 0.108372, 1.141610,
4.000000, 1.355023, 13.670020, 67.486868, 14.468545, -0.011387, 0.116874, 1.134993,
4.100000, 1.357128, 13.609551, 67.222667, 14.694321, -0.006827, 0.107208, 1.121833,
4.200000, 1.397557, 13.022169, 67.617148, 14.199791, -0.006097, 0.102310, 1.096289,
4.300000, 1.440903, 12.494590, 67.591418, 13.381450, -0.002341, 0.102476, 1.091071,
4.400000, 1.430663, 12.000747, 67.592210, 13.155263, -0.005442, 0.105493, 1.085140,
4.500000, 1.419849, 11.755586, 67.426410, 13.292811, -0.005750, 0.107622, 1.078993,
4.600000, 1.432372, 11.511919, 66.986693, 13.388581, -0.011780, 0.100749, 1.077018,
4.700000, 1.421095, 11.739481, 67.164494, 14.001854, -0.006141, 0.108557, 1.069854,
4.800000, 1.435257, 12.056874, 67.420398, 14.292969, -0.004252, 0.100753, 1.087409,
4.900000, 1.457599, 12.649051, 66.988134, 14.415458, -0.001926, 0.105622, 1.094028,
5.000000, 1.469448, 12.568399, 66.983134, 14.492949, -0.004120, 0.101455, 1.106974,
5.100000, 1.440901, 12.322669, 66.982153, 14.585786, -0.002073, 0.102846, 1.097343,
5.200000, 1.438129, 12.243647, 66.974820, 15.087188, -0.007058, 0.099677, 1.093531,
5.300000, 1.420467, 12.212906, 66.986376, 15.824167, -0.004896, 0.097530, 1.079638,
5.400000, 1.434168, 12.476574, 66.982516, 16.194495, -0.005145, 0.095499, 1.084707,
5.500000, 1.428857, 12.747607, 66.981248, 16.519527, -0.001460, 0.092195, 1.081223,
5.600000, 1.426594, 12.386573, 66.977717, 17.235745, -0.003495, 0.091100, 1.091032,
5.700000, 1.413763, 11.126236, 66.982031, 17.515751, -0.005635, 0.087309, 1.082367,
5.800000, 1.418111, 8.104353, 66.987862, 17.732914, -0.003129, 0.079232, 1.078788,
5.900000, 1.431691, 4.282709, 66.982752, 17.723392, -0.004273, 0.076694, 1.093420,
6.000000, 1.424213, 1.725011, 66.980788, 17.971714, -0.006002, 0.075237, 1.088472,
6.100000, 1.424030, 0.931781, 66.987083, 18.018846, -0.007867, 0.076968, 1.087591,
6.200000, 1.421778, 0.870556, 66.983814, 18.080033, -0.007864, 0.078165, 1.069746,
6.300000, 1.412514, 0.846058, 66.993049, 18.155723, -0.010602, 0.079176, 1.079834,
6.400000, 1.425397, 0.859231, 66.972594, 17.748774, -0.005709, 0.073120, 1.087527,
6.500000, 1.429330, 0.864330, 66.979379, 17.864463, -0.011688, 0.070581, 1.098440,
6.600000, 1.430765, 0.867038, 66.988949, 18.073143, -0.016899, 0.073095, 1.094750,
6.700000, 1.436964, 0.875955, 66.976161, 18.024811, -0.023030, 0.076020, 1.100679,
6.800000, 1.441908, 0.871584, 66.984955, 17.979568, -0.026664, 0.076759, 1.080206,
6.900000, 1.458926, 0.892743, 66.980988, 17.875109, -0.021877, 0.073718, 1.091441,
7.000000, 1.449836, 2.947780, 66.975770, 17.578644, -0.024661, 0.072818, 1.086184,
7.100000, 1.456512, 4.995858, 66.982256, 17.508225, -0.020527, 0.078161, 1.105321,
7.200000, 1.465180, 7.105323, 66.982670, 17.636390, -0.018520, 0.074401, 1.113952,
7.300000, 1.417513, 7.988160, 66.986926, 17.667484, -0.020083, 0.074462, 1.090574,
7.400000, 1.428419, 8.139142, 67.135889, 17.277895, -0.026581, 0.069689, 1.080202,
7.500000, 1.400199, 7.734702, 67.570195, 17.339978, -0.023742, 0.054053, 1.062394,
7.600000, 1.408519, 8.157822, 67.085270, 17.360767, -0.016623, 0.080715, 1.057640,
7.700000, 1.385632, 9.131496, 66.292021, 17.531837, -0.025179, 0.084853, 1.044938,
7.800000, 1.341912, 10.799852, 67.139716, 17.938075, -0.020299, 0.085492, 1.075393,
7.900000, 1.405449, 12.159809, 66.311014, 17.550449, -0.015763, 0.075562, 1.089828,
8.000000, 1.400849, 12.580530, 67.595335, 17.497744, -0.017996, 0.079858, 1.099907,
8.100000, 1.269200, 11.157140, 67.678938, 18.345832, -0.015501, 0.074223, 1.109519,
8.200000, 1.356490, 9.320038, 67.636765, 17.761135, -0.014246, 0.075571, 1.107396,
8.300000, 1.374247, 8.854747, 67.612017, 17.557564, -0.017096, 0.077980, 1.086853,
8.400000, 1.388878, 9.258069, 67.113408, 17.526716, -0.018338, 0.080616, 1.066342,
8.500000, 1.336184, 10.381743, 65.864184, 18.023821, -0.011622, 0.076694, 1.066016,
8.600000, 1.375290, 11.137807, 65.845970, 17.787692, -0.012384, 0.076184, 1.074013,
8.700000, 1.426566, 11.500220, 65.803277, 17.490834, -0.014374, 0.074130, 1.084921,
8.800000, 1.431799, 11.964558, 65.804876, 17.396839, -0.010273, 0.078006, 1.100365,
8.900000, 1.465882, 11.988465, 66.276631, 17.323582, -0.010540, 0.078239, 1.109540,
9.000000, 1.440545, 11.943124, 67.582017, 17.619861, -0.013777, 0.075593, 1.097679,
9.100000, 1.421467, 12.395617, 67.104895, 17.793314, -0.011679, 0.079261, 1.093279,
9.200000, 1.479479, 12.663280, 65.792011, 17.741499, -0.013051, 0.076233, 1.094882,
9.300000, 1.443075, 13.204540, 65.817479, 18.128627, -0.011504, 0.078285, 1.084956,
9.400000, 1.459071, 14.067429, 65.801602, 17.776480, -0.012987, 0.072745, 1.082368,
9.500000, 1.444450, 14.893681, 65.803302, 18.078775, -0.012608, 0.075948, 1.082218,
9.600000, 1.453463, 14.588086, 65.808152, 18.018738, -0.012739, 0.073541, 1.082920,
9.700000, 1.472747, 13.919134, 65.801187, 18.007932, -0.009400, 0.077217, 1.087591,
9.800000, 1.449898, 13.680600, 65.812638, 18.155319, -0.008612, 0.074691, 1.088385,
9.900000, 1.436650, 13.710625, 65.803007, 18.286740, -0.011525, 0.075960, 1.078344,
10.000000, 1.431264, 14.086437, 65.808294, 18.686116, -0.010285, 0.073905, 1.082576,
10.100000, 1.447628, 14.245875, 65.813155, 19.399134, -0.008925, 0.068852, 1.088675,
10.200000, 1.465406, 14.505442, 65.807083, 19.398491, -0.007796, 0.064938, 1.095357,
10.300000, 1.413897, 14.259508, 65.817670, 19.461581, -0.014855, 0.066720, 1.080729,
10.400000, 1.443200, 14.182904, 65.804710, 19.217034, -0.010680, 0.062991, 1.083951,
10.500000, 1.433141, 14.195463, 65.812625, 19.261442, -0.009914, 0.063481, 1.086666,
10.600000, 1.439676, 14.563299, 65.810634, 19.307482, -0.006592, 0.063394, 1.085231,
10.700000, 1.436994, 15.168719, 65.792327, 18.935424, -0.008029, 0.066946, 1.089334,
10.800000, 1.419023, 15.761505, 65.811178, 19.091626, -0.004499, 0.067549, 1.097262,
10.900000, 1.422175, 15.862896, 66.272495, 18.901923, -0.011786, 0.063992, 1.077171,
11.000000, 1.445884, 16.944477, 67.113082, 18.955660, -0.009236, 0.065936, 1.087273,
11.100000, 1.412158, 16.995876, 65.809200, 18.702924, -0.009568, 0.069544, 1.067974,
11.200000, 1.459833, 16.682969, 65.806259, 18.928331, -0.007375, 0.068108, 1.095099,
11.300000, 1.423525, 15.441579, 66.273685, 19.014571, -0.003051, 0.068932, 1.093567,
11.400000, 1.437902, 14.819929, 67.578858, 18.730288, -0.006857, 0.063307, 1.097708,
11.500000, 1.389674, 14.509655, 67.584619, 18.820069, -0.005400, 0.062338, 1.088504,
11.600000, 1.428303, 14.171022, 67.584369, 18.610957, -0.004559, 0.060757, 1.085169,
11.700000, 1.428771, 13.190724, 67.573595, 18.651974, -0.004445, 0.065385, 1.086487,
11.800000, 1.406164, 12.087283, 67.591834, 18.858691, -0.004814, 0.064445, 1.078212,
11.900000, 1.422371, 11.800833, 67.573846, 18.637139, -0.004102, 0.065184, 1.089176,
12.000000, 1.416667, 11.704617, 67.579962, 18.998638, -0.007103, 0.069047, 1.080446,
12.100000, 1.397797, 11.573425, 67.586147, 18.954920, -0.009037, 0.073327, 1.082412,
12.200000, 1.438461, 11.261935, 67.569821, 18.946993, -0.007276, 0.070086, 1.083821,
12.300000, 1.432412, 10.341067, 67.581713, 19.003315, -0.005492, 0.070456, 1.092320,
12.400000, 1.432482, 8.795103, 67.578830, 19.010318, -0.008762, 0.071356, 1.083260,
12.500000, 1.418037, 7.502338, 67.580873, 18.933892, -0.011982, 0.069856, 1.072739,
12.600000, 1.417962, 6.695494, 67.584692, 18.590880, -0.010116, 0.068795, 1.077898,
12.700000, 1.424343, 6.101908, 67.585566, 18.640605, -0.007047, 0.068515, 1.080124,
12.800000, 1.398294, 5.050830, 67.613223, 18.918187, -0.008499, 0.068089, 1.080501,
12.900000, 1.427463, 4.128633, 67.597740, 18.747744, -0.006477, 0.068945, 1.089583,
13.000000, 1.418891, 3.446875, 67.590355, 18.501457, -0.006424, 0.064898, 1.091804,
13.100000, 1.453020, 3.157101, 67.576125, 18.336383, -0.010243, 0.066225, 1.090909,
13.200000, 1.430874, 3.028133, 67.570666, 18.330018, -0.010043, 0.066909, 1.085972,
13.300000, 1.427009, 2.812781, 67.589179, 18.605393, -0.009668, 0.065578, 1.080689,
13.400000, 1.469660, 2.562129, 67.588207, 18.631419, -0.004796, 0.066574, 1.101483,
13.500000, 1.420998, 2.222858, 67.597831, 18.787893, -0.008574, 0.068501, 1.079267,
13.600000, 1.425271, 2.103733, 67.583196, 18.510241, -0.013578, 0.071738, 1.074873,
13.700000, 1.401553, 2.025779, 67.583664, 18.210507, -0.016617, 0.069933, 1.052116,
13.800000, 1.407366, 2.189264, 67.620685, 18.144043, -0.007432, 0.069982, 1.081116,
13.900000, 1.437213, 1.944205, 67.609376, 18.035354, -0.006214, 0.067709, 1.096983,
14.000000, 1.363694, 1.398116, 67.646918, 18.684321, -0.010780, 0.067001, 1.093230,
14.100000, 1.348992, 0.838560, 67.638346, 18.864984, -0.012885, 0.075601, 1.091475,
14.200000, 1.379249, 0.820143, 67.621691, 18.884845, -0.013303, 0.073306, 1.093682,
14.300000, 1.438666, 0.840263, 67.617983, 19.135044, -0.009673, 0.072299, 1.089274,
14.400000, 1.462175, 0.860700, 67.582206, 19.006113, -0.013475, 0.071421, 1.090528,
14.500000, 1.456144, 0.863360, 67.590589, 19.069909, -0.015874, 0.072442, 1.093430,
14.600000, 1.478083, 0.866393, 67.584148, 18.841150, -0.020661, 0.064580, 1.085179,
14.700000, 1.452542, 0.857028, 67.574090, 18.832779, -0.027926, 0.065803, 1.079609,
14.800000, 1.463290, 0.865104, 67.137674, 19.062146, -0.024606, 0.064479, 1.085855,
14.900000, 1.482213, 0.873461, 65.804150, 19.115994, -0.028721, 0.065415, 1.079676,
15.000000, 1.457094, 0.877261, 65.808465, 18.964200, -0.025716, 0.060861, 1.089040,
15.100000, 1.454880, 0.883597, 65.805338, 19.016113, -0.030538, 0.057906, 1.089435,
15.200000, 1.434223, 2.018689, 65.793913, 18.847827, -0.029992, 0.061461, 1.077582,
15.300000, 1.440641, 5.202839, 65.799003, 19.145960, -0.025792, 0.062598, 1.083394,
15.400000, 1.481825, 6.952780, 65.797708, 19.032018, -0.021701, 0.069438, 1.091229,
15.500000, 1.454718, 7.088040, 65.807602, 19.126025, -0.022250, 0.067216, 1.089694,
15.600000, 1.464166, 6.441355, 65.803470, 18.966596, -0.021598, 0.070353, 1.098177,
15.700000, 1.437703, 4.700742, 65.955708, 18.997939, -0.021673, 0.070452, 1.083122,
15.800000, 1.409924, 1.790684, 66.397391, 19.397335, -0.022574, 0.070007, 1.077395,
15.900000, 1.457786, 0.875199, 66.388356, 19.705836, -0.018624, 0.059954, 1.082981,
16.000000, 1.453562, 0.865379, 66.400973, 19.940491, -0.022829, 0.060755, 1.082958,
16.100000, 1.444398, 0.861835, 66.399434, 20.021879, -0.026890, 0.060893, 1.079723,
16.200000, 1.440243, 0.858121, 66.389474, 19.823176, -0.032382, 0.058970, 1.071055,
16.300000, 1.460390, 0.858653, 66.395375, 19.781309, -0.027824, 0.058767, 1.096134,
16.400000, 1.477577, 0.866684, 66.388178, 19.560659, -0.029855, 0.058995, 1.085150,
16.500000, 1.449585, 0.856230, 66.400265, 19.778427, -0.031824, 0.056472, 1.097558,
16.600000, 1.438124, 0.854960, 66.401399, 19.617785, -0.033861, 0.061032, 1.089708,
16.700000, 1.449864, 0.851066, 65.951219, 19.456879, -0.034811, 0.066140, 1.085001,
16.800000, 1.447849, 0.852553, 64.608282, 19.268088, -0.030363, 0.063349, 1.094957,
16.900000, 1.411929, 0.846682, 64.597558, 18.943804, -0.034994, 0.061531, 1.082283,
17.000000, 1.414324, 0.837248, 64.603496, 18.941163, -0.029084, 0.061274, 1.102625,
17.100000, 1.406155, 0.827790, 64.735909, 18.542582, -0.032588, 0.062832, 1.096404,
17.200000, 1.410151, 0.834384, 65.200377, 18.561964, -0.030959, 0.062442, 1.097051,
17.300000, 1.396751, 0.836851, 65.199256, 18.494767, -0.034377, 0.055429, 1.086889,
17.400000, 1.412477, 0.843179, 65.197887, 18.203856, -0.033367, 0.058556, 1.082318,
17.500000, 1.407923, 0.834626, 65.212950, 18.443347, -0.033392, 0.057224, 1.070151,
17.600000, 1.410252, 0.842733, 65.347907, 18.262175, -0.031810, 0.066602, 1.070136,
17.700000, 1.413914, 0.846365, 65.791151, 18.148433, -0.031552, 0.077313, 1.074336,
17.800000, 1.479360, 0.859248, 65.793410, 18.166732, -0.032603, 0.067417, 1.101126,
17.900000, 1.423890, 0.851983, 65.783795, 18.314200, -0.029292, 0.082755, 1.089069,
18.000000, 1.446251, 0.846985, 65.788041, 18.057704, -0.038144, 0.086363, 1.119280,
18.100000, 1.432545, 0.835299, 65.209091, 18.087309, -0.026773, 0.078637, 1.093590,
18.200000, 1.438856, 0.844245, 63.399180, 17.753558, -0.023427, 0.077125, 1.094113,
18.300000, 1.419209, 0.835434, 63.399555, 17.567987, -0.028938, 0.073881, 1.092928,
18.400000, 1.424516, 0.847739, 63.547123, 17.443872, -0.032422, 0.085213, 1.086796,
18.500000, 1.415922, 0.847343, 64.016897, 17.384843, -0.027655, 0.089662, 1.085363,
18.600000, 1.459795, 0.869401, 64.013712, 17.051377, -0.028916, 0.086408, 1.093721,
18.700000, 1.449284, 3.814879, 64.014096, 16.726760, -0.022672, 0.092466, 1.089562,
18.800000, 1.445638, 6.967420, 64.011858, 16.527004, -0.025429, 0.092742, 1.090961,
18.900000, 1.456471, 8.753419, 64.007794, 16.796468, -0.022812, 0.098750, 1.084852,
19.000000, 1.426167, 10.752464, 64.013303, 16.923642, -0.022829, 0.099985, 1.072064,
19.100000, 1.449591, 10.865211, 64.017705, 17.038348, -0.023391, 0.103078, 1.088062,
19.200000, 1.466338, 11.149553, 64.161395, 16.699895, -0.028141, 0.101252, 1.088402,
19.300000, 1.476658, 9.985003, 64.601446, 15.814567, -0.032704, 0.106132, 1.092004,
19.400000, 1.469918, 8.445251, 64.585303, 15.080568, -0.020088, 0.107948, 1.102630,
19.500000, 1.461561, 7.560864, 64.599858, 15.059760, -0.031634, 0.111971, 1.104487,
19.600000, 1.442373, 7.519273, 64.598743, 14.619806, -0.027100, 0.127655, 1.084496,
19.700000, 1.447087, 7.801860, 64.171427, 14.745800, -0.019024, 0.122916, 1.085273,
19.800000, 1.456768, 9.555589, 62.800696, 14.611198, -0.023743, 0.127889, 1.070745,
19.900000, 1.467888, 11.242536, 62.806388, 14.874152, -0.020602, 0.122966, 1.094482,
20.000000, 1.459129, 11.932316, 62.814378, 15.442482, -0.017549, 0.125598, 1.090147,
20.100000, 1.443830, 11.903637, 62.814503, 15.842987, -0.023113, 0.112442, 1.079909,
20.200000, 1.474304, 12.484899, 62.808184, 16.109242, -0.016646, 0.114224, 1.097541,
20.300000, 1.466207, 13.736390, 62.813362, 16.668885, -0.017043, 0.103444, 1.093039,
20.400000, 1.512981, 13.943741, 62.808644, 16.929203, -0.017488, 0.098515, 1.120674,
20.500000, 1.425099, 14.726938, 62.803645, 17.616186, -0.005817, 0.110440, 1.091005,
20.600000, 1.412164, 14.366597, 62.803130, 17.722281, -0.019224, 0.108402, 1.103270,
20.700000, 1.434006, 13.719371, 62.792389, 17.701275, -0.010698, 0.105005, 1.077348,
20.800000, 1.398680, 13.902209, 62.796396, 17.650757, -0.013036, 0.100865, 1.085649,
20.900000, 1.406145, 14.569240, 62.798668, 17.692584, -0.008892, 0.094739, 1.072386,
21.000000, 1.412019, 15.530404, 62.795220, 17.389021, -0.012723, 0.087775, 1.076882,
21.100000, 1.416500, 15.877363, 62.800852, 17.169819, -0.008148, 0.091430, 1.078722,
21.200000, 1.447494, 15.600534, 62.942924, 16.876120, -0.006404, 0.095674, 1.092727,
21.300000, 1.428480, 13.645619, 63.267784, 16.566640, -0.010294, 0.097179, 1.095595,
21.400000, 1.436665, 11.844351, 62.805408, 15.936031, -0.009631, 0.102573, 1.107562,
21.500000, 1.412219, 9.917256, 62.806108, 15.704281, -0.010949, 0.107880, 1.093058,
21.600000, 1.429870, 6.085941, 62.955495, 15.655118, -0.009227, 0.108262, 1.101657,
21.700000, 1.396013, 3.305081, 63.408568, 15.505330, -0.014458, 0.115895, 1.071672,
21.800000, 1.358488, 1.930597, 63.411690, 14.882636, -0.014388, 0.101852, 1.034434,
21.900000, 1.377438, 0.964389, 63.403905, 14.608984, -0.012660, 0.110554, 1.067302,
22.000000, 1.411032, 0.844496, 63.407673, 14.716461, -0.010439, 0.103793, 1.054729,
22.100000, 1.418136, 0.833973, 63.415507, 14.979789, -0.013602, 0.122516, 1.112183,
22.200000, 1.439639, 0.845582, 63.401773, 15.458051, -0.017872, 0.116264, 1.111144,
22.300000, 1.423103, 0.833519, 63.407655, 16.049627, -0.020690, 0.120417, 1.120418,
22.400000, 1.403860, 0.834875, 63.405918, 16.110451, -0.032319, 0.115770, 1.099125,
22.500000, 1.413962, 0.834864, 63.410665, 16.230031, -0.022640, 0.107627, 1.097432,
22.600000, 1.415055, 0.818055, 63.410771, 16.303415, -0.029959, 0.114745, 1.088959,
22.700000, 1.406309, 0.818449, 63.409176, 16.614985, -0.028426, 0.107403, 1.070520,
22.800000, 1.407167, 0.817276, 63.002576, 16.905442, -0.030678, 0.105165, 1.081386,
22.900000, 1.441443, 0.830297, 61.625512, 16.979806, -0.030583, 0.098629, 1.083942,
23.000000, 1.460395, 0.836636, 61.626881, 17.118615, -0.029704, 0.112772, 1.103237,
23.100000, 1.429252, 0.816532, 61.637217, 17.356076, -0.030943, 0.108364, 1.084802,
23.200000, 1.441396, 0.843159, 61.761069, 17.218347, -0.034272, 0.104051, 1.100702,
23.300000, 1.409572, 0.826560, 62.219897, 17.236294, -0.029710, 0.105237, 1.082530,
23.400000, 1.427439, 0.833158, 62.213341, 17.053151, -0.033110, 0.106952, 1.082949,
23.500000, 1.482536, 0.855940, 62.217698, 17.153768, -0.030737, 0.106824, 1.105404,
23.600000, 1.420418, 0.820624, 62.220032, 17.232409, -0.034074, 0.108096, 1.088058,
23.700000, 1.426401, 0.832839, 62.352438, 17.070945, -0.034347, 0.108341, 1.099959,
23.800000, 1.430308, 0.826119, 62.800899, 17.152826, -0.033857, 0.101503, 1.090849,
23.900000, 1.396811, 0.818285, 62.261666, 17.113565, -0.032366, 0.102184, 1.077910,
24.000000, 1.439588, 0.828068, 60.447010, 17.351592, -0.032482, 0.102201, 1.087740,
24.100000, 1.437223, 0.823383, 60.454028, 17.355450, -0.032944, 0.103492, 1.085867,
24.200000, 1.447435, 0.831603, 60.571332, 16.991709, -0.032921, 0.100335, 1.086906,
24.300000, 1.412332, 0.825734, 61.023949, 16.824247, -0.029887, 0.100982, 1.090760,
24.400000, 1.453144, 0.832753, 61.020998, 16.423725, -0.036714, 0.096479, 1.094983,
24.500000, 1.418733, 0.823325, 61.020953, 16.254291, -0.031378, 0.106736, 1.081433,
24.600000, 1.433906, 0.828591, 61.028954, 16.130610, -0.034239, 0.109980, 1.086418,
24.700000, 1.491438, 0.845397, 61.149378, 15.719016, -0.032656, 0.102765, 1.090317,
24.800000, 1.465459, 0.830822, 61.623315, 15.847013, -0.028542, 0.105979, 1.097393,
24.900000, 1.449597, 0.837244, 61.627737, 16.037004, -0.036511, 0.111079, 1.070965,
25.000000, 1.466302, 0.842070, 61.217294, 16.210977, -0.028347, 0.109727, 1.112574,
