時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.083084, 1.130896, 3.099315, 1.148673, 0.001318, 0.004576, 0.053923,
0.100000, 1.613573, 22.601756, 61.920640, 22.083743, 0.007752, 0.076521, 1.089375,
0.200000, 1.608149, 22.119054, 61.139720, 21.928003, 0.007046, 0.080733, 1.081966,
0.300000, 1.603791, 22.045153, 59.764980, 22.657618, 0.011596, 0.083266, 1.083756,
0.400000, 1.603152, 21.180498, 59.763837, 23.133245, 0.009428, 0.082309, 1.078713,
0.500000, 1.581140, 20.249807, 59.759826, 24.238509, 0.008065, 0.080289, 1.069653,
0.600000, 1.612610, 19.048173, 59.762003, 25.061808, 0.009039, 0.071746, 1.079244,
0.700000, 1.636780, 18.659685, 59.755863, 25.165520, 0.013795, 0.074640, 1.083938,
0.800000, 1.623489, 17.828389, 59.764906, 25.968805, 0.007067, 0.072915, 1.069103,
0.900000, 1.623167, 18.274286, 59.749258, 26.295425, 0.011148, 0.065091, 1.085296,
1.000000, 1.608476, 18.624916, 59.749297, 26.966064, 0.010822, 0.063052, 1.081344,
1.100000, 1.638141, 18.389318, 59.763192, 28.060030, 0.008910, 0.056347, 1.095084,
1.200000, 1.640038, 19.128340, 59.764297, 28.377903, 0.018428, 0.057874, 1.089828,
1.300000, 1.617001, 18.647244, 59.773984, 28.462804, 0.007692, 0.052662, 1.098674,
1.400000, 1.607395, 18.775065, 59.764689, 28.532408, 0.009755, 0.047762, 1.072330,
1.500000, 1.639737, 18.737211, 59.761118, 28.236244, 0.012792, 0.048907, 1.086203,
1.600000, 1.592651, 19.008355, 59.877623, 28.667407, 0.008884, 0.049476, 1.061471,
1.700000, 1.585746, 18.524849, 60.343118, 27.953493, 0.009995, 0.045152, 1.067501,
1.800000, 1.609028, 19.373540, 60.338327, 27.635988, 0.009634, 0.050280, 1.071907,
1.900000, 1.580527, 18.777808, 60.341558, 27.159664, 0.008397, 0.057022, 1.077152,
2.000000, 1.611058, 18.969174, 60.335174, 26.762676, 0.007991, 0.050502, 1.071181,
2.100000, 1.604713, 19.585735, 60.342156, 26.668297, 0.010662, 0.061494, 1.093195,
2.200000, 1.624551, 20.167474, 60.343608, 26.112894, 0.013061, 0.055946, 1.080554,
2.300000, 1.591943, 20.073435, 60.357564, 26.414098, 0.003815, 0.070658, 1.075716,
2.400000, 1.613843, 20.358882, 60.360013, 26.077768, 0.011064, 0.059363, 1.083419,
2.500000, 1.618397, 21.068171, 60.350460, 25.432524, 0.011086, 0.069155, 1.083985,
2.600000, 1.598413, 20.691030, 60.356873, 25.314529, 0.013887, 0.068717, 1.090650,
2.700000, 1.622153, 21.012401, 60.357469, 25.555616, 0.012112, 0.069026, 1.077771,
2.800000, 1.633597, 21.727614, 60.363353, 25.689226, 0.010658, 0.075278, 1.094169,
2.900000, 1.622671, 22.396715, 60.366048, 26.061403, 0.012162, 0.076627, 1.087068,
3.000000, 1.657466, 22.446229, 60.361437, 26.510861, 0.011582, 0.071029, 1.081548,
3.100000, 1.624168, 23.177565, 60.361284, 26.530531, 0.010252, 0.065787, 1.096351,
3.200000, 1.626595, 22.959725, 60.356275, 27.230141, 0.011846, 0.069985, 1.081399,
3.300000, 1.598459, 23.170716, 60.359959, 27.914091, 0.010083, 0.061316, 1.081478,
3.400000, 1.605165, 23.749993, 60.356828, 28.190675, 0.013085, 0.060439, 1.078703,
3.500000, 1.611150, 23.532598, 60.346141, 28.255856, 0.013065, 0.060566, 1.082802,
3.600000, 1.615458, 24.038033, 60.353232, 28.437225, 0.011455, 0.057480, 1.083702,
3.700000, 1.602884, 23.345554, 60.349278, 28.254370, 0.011107, 0.053901, 1.071786,
3.800000, 1.594828, 23.409990, 60.364614, 28.438064, 0.011211, 0.054779, 1.089891,
3.900000, 1.625292, 23.459808, 60.245073, 28.562609, 0.013606, 0.053650, 1.090845,
4.000000, 1.615585, 22.781648, 59.888529, 28.274096, 0.011558, 0.051333, 1.082420,
4.100000, 1.632546, 23.260751, 60.365105, 28.134921, 0.014459, 0.057762, 1.095683,
4.200000, 1.610145, 23.181581, 60.381303, 28.384593, 0.013186, 0.054905, 1.081899,
4.300000, 1.552176, 22.764315, 60.299701, 28.756752, 0.009290, 0.056629, 1.095376,
4.400000, 1.581237, 22.798441, 59.925722, 28.545872, 0.009328, 0.052188, 1.079084,
4.500000, 1.613472, 22.847217, 60.266832, 28.494713, 0.013738, 0.059005, 1.096478,
