host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
60,2,0,372.862,3,1,1,7.4,6.6,6.8,5.8,Inf,Inf,Inf,217.8,211.2,9,4421,-4402.2,-339.4,379,372.8,6.8
60,2,0,250.0097,3,1,1,Null,6.6,6.8,5.8,Null,Null,Null,231.4,224.8,9.2,353.6,360,6.6,255.8,250,-2.2
60,2,0,344.4523,3,1,1,Null,6.6,6.8,5.8,Null,Null,Null,277.2,270.6,4.6,353.6,360,6.6,350.6,344.4,6
60,2,0,242.6267,3,1,1,Null,6.6,6.8,5.8,Null,Null,Null,315.8,309.2,3.8,143.6,150.4,-9.4,248.4,242.6,-3.6
60,2,0,254.2064,3,1,1,Null,6.6,6.8,5.8,Null,Null,Null,208.2,201.6,9,195.4,202.2,-5.8,260,254.2,-1.8
60,2,0,344.4488,3,1,1,Null,6.6,6.6,5.8,Null,Null,Null,366.8,360.2,-0.8,283.4,289.8,1,350.6,344.4,5.8
60,2,0,254.0079,3,1,1,Null,6.6,6.6,5.8,Null,Null,Null,254,247.4,6,1223.6,-1212.8,-115.4,259.8,254,-2
60,2,0,244.2184,3,1,1,Null,6.6,6.8,5.8,Null,Null,Null,366.8,360.2,-0.8,28.8,33.4,-25,250,244.2,-3
60,2,0,366.8668,3,1,1,Null,6.6,6.6,6,Null,Null,Null,218.8,212.2,9,518.4,524.2,18.2,373.2,366.8,7
60,2,0,840.7148,3,1,1,Null,6.6,6.6,6,Null,Null,Null,192.6,186,9.2,459,464.8,15.6,847.4,839.4,47
60,2,0,383.6714,3,1,1,Null,6.6,6.6,5.8,Null,Null,Null,163.6,157,9,1633.6,-1622.6,-134,389.8,383.6,7.4
60,2,0,427.7628,3,1,1,Null,6.6,6.6,6,Null,Null,Null,128.6,122,15,2057.6,-2045,-170.4,434.2,427.6,11.8
60,2,0,353.0444,3,1,1,6.8,6.6,6.6,6,Inf,Inf,Inf,196.4,189.8,9,310.2,316.4,4.2,359.4,353,5.6
60,2,0,354.6614,3,1,1,6.8,6.6,6.6,6,Inf,Inf,Inf,126.8,120.2,15.8,133.6,140.2,-9,361,354.6,6.6
60,2,0,809.297,3,1,1,6.8,6.6,6.6,6,Inf,Inf,Inf,244,237.4,5.4,190.4,197,-5,816,808,45.8
60,2,0,285.8006,3,1,1,6.8,6.6,6.6,5.8,Inf,Inf,Inf,211.6,205,8.6,185,191.4,-3.4,291.8,285.8,0.6
60,2,0,810.062,3,1,1,6.8,6.6,6.6,6,Inf,Inf,Inf,Inf,Inf,Inf,872,-862.4,-87.4,816.6,808.8,45.2
60,2,0,734.103,3,1,1,6.8,6.8,6.6,6,Inf,Inf,Inf,398.4,391.4,-4.6,120.6,127.2,-9.2,740.6,733.2,36.4
60,2,0,705.0892,3,1,1,6.6,6.6,6.6,6,Inf,Inf,Inf,212.4,205.8,8.6,Inf,Inf,Inf,711.6,704.2,35.4
60,2,0,344.2456,3,1,1,6.8,6.6,6.6,6,4078.6,-4067.2,203.2,246,239.4,6,Inf,Inf,Inf,350.6,344.2,5.6
60,2,0,344.2456,3,1,1,6.8,Null,6.6,6,267,273.8,2.2,Null,Null,Null,Inf,Inf,Inf,350.6,344.2,5.6
59,2,0,367.7415,Null,1,1,6.6,Null,Null,6,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null,374.2,367.6,10.2
59,2,0,393.2019,Null,1,1,6.8,Null,Null,6,291.4,298.2,3.2,Null,Null,Null,Null,Null,Null,399.6,393,12.6
59,2,0,393.2019,3,1,1,6.8,7.2,Null,6,365.2,371.8,-5.2,640.6,632,-33.2,Null,Null,Null,399.6,393,12.6
60,2,0,367.7415,3,1,1,6.6,6.8,Null,6,5081,-5062,364.6,356.8,349.8,-2.6,Null,Null,Null,374.2,367.6,10.2
60,2,0,365.7313,3,1,1,6.6,6.8,Null,6,5802.6,-5783.2,395,320,313.2,1.8,Null,Null,Null,372.2,365.6,9.8
59,2,0,287.8011,3,1,1,6.6,6.8,Null,6,410.4,416.6,-10,338.8,332,-1.2,Null,Null,Null,294,287.8,0.8
59,2,0,319.8203,3,1,1,6.6,6.8,Null,6,518.2,524.4,-15,259,252.2,6,Null,Null,Null,326,319.8,3.6
60,2,0,951.4494,3,1,1,6.6,6.8,Null,6,276.8,283.4,0.4,287.2,280.4,3,Null,Null,Null,958.2,949.8,56
60,2,0,566.3003,3,1,1,6.6,6.8,Null,6,274,280.6,1.2,287.2,280.4,3,Null,Null,Null,572.8,565.8,23.8
60,2,0,365.8709,3,1,1,6.6,6.8,Null,6,328.6,335,-4.4,246.2,239.4,6.2,Null,Null,Null,372.2,365.8,7.2
59,2,0,379.5371,3,1,1,6.6,6.8,7.2,6,328.6,335,-4.4,314.6,307.8,1.8,98.6,105.8,-16.6,386,379.4,10.2
59,2,0,414.7021,3,1,1,6.6,6.8,7,6,296.2,302.6,-3,308.8,302,2.4,Inf,Inf,Inf,421,414.6,9.2
59,2,0,359.8269,3,1,1,6.6,6.8,Null,6,518.2,524.4,-15,270.4,263.6,3.4,Null,Null,Null,366,359.8,4.4
59,2,0,365.867,3,1,1,6.6,6.8,Null,6,614.8,620.6,-24.2,413,406,-5.6,Null,Null,Null,372.2,365.8,7
59,2,0,370.0424,3,1,1,6.6,6.8,6.6,6,717.6,723.2,-31.8,413,406,-5.6,1576.8,-1564.6,-148.2,376.4,370,5.6
60,2,0,384.2567,3,1,1,6.6,6.8,6.6,6,262.2,268.8,0.6,234,227.2,6.2,Inf,Inf,Inf,390.6,384.2,6.6
59,2,0,495.6352,3,1,1,6.6,6.8,7,6.4,595.2,601,-24.2,220.4,213.6,6.4,107.2,114.2,-15.6,487.4,-490.2,-73.2
59,2,0,255.6176,3,1,1,6.6,6.8,6.4,6,739.2,744.8,-29.6,413,406,-5.6,1841,-1828.8,-159.2,261.6,255.6,-3
59,2,0,239.4334,3,1,1,6.6,6.8,6.4,6,310.6,317,-3.6,286.8,280,2.2,361.2,367.2,7.2,245.4,239.4,-4
59,2,0,149.2838,3,1,1,6.6,6.8,6.4,6,612.8,618.6,-25.4,270.4,263.6,3.4,436,441.8,10.6,155,149,-9.2
59,2,0,336.0038,3,1,1,6.6,6.8,6.4,6,775.4,780.6,-39.2,386.6,379.6,-5,329.8,336,1.6,Inf,Inf,Inf
60,2,0,726.8112,3,1,1,6.6,6.8,6.4,6,720.6,726.2,-29.8,317.8,311,0.4,Inf,Inf,Inf,Inf,Inf,Inf
59,2,0,1415.9698,3,1,1,6.6,6.8,6.4,6,Inf,Inf,Inf,400.4,393.4,-6,1421.2,-1410.6,-123.2,Inf,Inf,Inf
59,2,0,358.8321,3,1,1,6.6,6.8,6.4,6,701.4,706.8,-33.8,726,718.4,-26.6,4581.2,-4562.8,-344.2,365,358.8,4.8
59,2,0,275.2186,3,1,1,6.6,6.8,6.4,6,Inf,Inf,Inf,400.4,393.4,-6,578.6,584,22.6,281.2,275.2,-3.2
59,2,0,510.6507,3,1,1,6.6,6.8,6.4,6,9487.8,-9455.4,710,413.2,406.2,-6.2,202.6,208.8,-2.6,517,510.4,16
59,2,0,300.4003,3,1,1,6.8,6.8,6.4,6,66.2,-58.4,22.8,407.4,400.4,-4.4,1779,-1768.6,-132.6,306.6,300.4,-0.4
59,2,0,216.4888,3,1,1,6.8,6.8,6.4,6,435.4,441.8,-9.6,342.4,335.6,0.4,1771,-1758.8,-156.4,222.4,216.4,-6.2
59,2,0,260.0173,3,1,1,Null,6.8,6.4,6,Null,Null,Null,640.8,633.6,-14.8,500.8,506.4,19.4,266,260,-3
59,2,0,372.655,3,1,1,Null,6.8,6.4,6,Null,Null,Null,353.2,346.4,0.8,2453.4,-2440.4,-192.4,379,372.6,6.4
59,2,0,611.3746,3,1,1,Null,6.6,6.4,6,Null,Null,Null,317.4,310.8,4.8,1101.2,-1091.4,-100.6,617.8,611,21.4
59,2,0,224.0858,3,1,1,Null,6.6,6.4,6,Null,Null,Null,224.4,217.8,9,1911.4,-1899,-165,230,224,-6.2
59,2,0,230.878,3,1,1,7.4,6.6,6.4,6,659.8,-649.4,87.8,246.4,239.8,8.6,385.8,391.8,7.8,236.8,230.8,-6
59,2,0,372.0284,3,1,1,7.6,6.6,6.4,6,Inf,Inf,Inf,355,348.4,0.4,295.6,301.8,-1.6,378.2,372,4.6
59,2,0,348.2009,3,1,1,Null,6.6,6.4,6,Null,Null,Null,370,363.4,0.6,368,374.2,3.6,354.4,348.2,0.8
59,2,0,391.0131,3,1,1,Null,6.6,6.4,6,Null,Null,Null,338.4,331.8,0.6,Inf,Inf,Inf,397.2,391,3.2
59,2,0,310.2209,3,1,1,Null,6.6,6.4,6,Null,Null,Null,352.8,346.2,0.2,305.8,312.2,-2.2,316.2,310.2,-3.6
59,2,0,348.8001,3,1,1,Null,6.6,6.4,6,Null,Null,Null,336.4,329.8,1,464.6,470.8,6,355,348.8,0.2
61,2,0,316.4076,3,1,1,6.8,6.6,6.4,6,Inf,Inf,Inf,352.8,346.2,0.2,2736.4,-2725.6,-170.2,322.6,316.4,-2.2
61,2,0,348.8112,3,1,1,6.8,6.6,6.4,6,Inf,Inf,Inf,387.4,380.8,-0.4,362.6,368.8,1.8,354.8,348.8,-2.8
61,2,0,375.4026,3,1,1,6.8,6.6,6.4,6,Inf,Inf,Inf,609,602,-14.2,317.8,324,-1,381.6,375.4,1.4
61,2,0,204.4071,3,1,1,6.8,6.6,6.4,6,Inf,Inf,Inf,832.4,825.4,-20,455.8,462,6.4,210.2,204.2,-9.2
61,2,0,309.8145,3,1,1,6.8,6.4,6.4,6,Inf,Inf,Inf,410.8,404.4,3.8,394.4,400.6,4.6,315.8,309.8,-3
61,2,0,373.0043,3,1,1,6.8,6.6,6.4,6,211.4,218.2,4.2,706.4,699.4,-16.2,2939.2,-2928.2,-178.8,379,373,-1.8
61,2,0,374.8065,3,1,1,6.8,6.4,6.4,6,4017.2,-4002.6,259.8,355.4,349,4.2,2326.8,-2317,-140.2,380.8,374.8,-2.2
61,2,0,353.2036,3,1,1,6.8,6.4,6.4,6,263.6,-256.2,29.6,613.4,606.8,-7.6,7228.8,-7212.8,-385,359.2,353.2,-1.6
61,2,0,348.6083,3,1,1,6.8,6.4,6.6,6,317.6,-310.2,31.8,705.8,699.4,-7.8,338.4,345,-6.6,354.6,348.6,-2.4
60,2,0,362.4027,3,1,1,6.8,6.4,6.6,6,7461.2,-7444.8,388,757,750.4,-8.8,222.8,229.4,-11,368.4,362.4,-1.4
61,2,0,345.4058,3,1,1,6.8,6.4,6.6,6,9328.6,-9311.6,446,608.2,601.8,0.6,409,415.6,-3.6,351.4,345.4,-2
60,2,0,222.6818,3,1,1,6.8,6.4,6.6,5.8,Inf,Inf,Inf,633.8,627.4,-0.4,516.4,522.8,7.4,228.2,222.4,-11.2
60,2,0,234.4398,3,1,1,6.8,6.4,6.6,5.8,13543,-13524.6,572.8,643.8,637.4,0.6,196.8,203.4,-11.2,240,234.2,-10.6
60,2,0,318.8683,3,1,1,6.8,6.4,6.6,5.8,6952.8,-6940,302.2,640.2,633.8,1,189.8,196.4,-11.6,324.6,318.8,-6.6
60,2,0,332.0542,3,1,1,6.8,6.4,6.6,5.8,15455.2,-15436.4,618.8,743.8,737.4,0,224.6,231.2,-9.2,337.8,332,-6
61,2,0,284.0863,3,1,1,6.8,6.4,6.6,5.8,18418.4,-18398.8,699.2,739.4,733,-0.2,220.8,227.4,-9.2,289.8,284,-7
60,2,0,238.6181,3,1,1,6.8,6.4,6.6,5.8,20755.6,-20735.6,750,31088.8,-31086.4,748.8,457.6,464,1.6,244.2,238.4,-10.2
60,2,0,611.5382,3,0,1,6.8,6.4,6.6,5.8,857,863.6,-11,Inf,Inf,Inf,220.2,226.8,-9.4,617.6,611.4,13
60,2,0,310.2745,3,0,1,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,444.4,450.8,3.4,316,310.2,-6.8
60,2,0,810.8824,3,0,1,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,2026.2,-2016.2,-131.2,817,810.6,21.4
60,2,0,832.1462,3,0,1,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,541.8,548.2,7,838.2,831.8,24
60,2,0,6110.8224,3,0,1,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,6386.6,-6366.8,-424.6,6104.4,-6101.6,-335.6
60,2,0,11022.6659,3,0,1,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,5880.6,-5865,-339.6,11016.2,-11006.4,-598.6
62,2,0,2322.2689,3,0,1,6.6,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,1862.6,-1853.2,-117,2315.6,-2317.8,-144
62,2,0,9907.2847,3,0,1,6.6,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,367.8,374.2,0.6,9900.8,-9891.4,-560.8
62,2,0,598.0458,3,0,1,6.6,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,1866.2,-1856.8,-115.4,604,598,7.4
62,2,0,3058.2664,3,0,1,6.6,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,5664,-5648.8,-326.6,3051.8,-3053,-179.4
62,2,0,5806.2579,3,0,1,6.6,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,6748.4,-6732.6,-366.8,5799.8,-5797.4,-320.6
62,2,0,334.6289,3,0,1,6.6,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,333,339.6,-5.2,340.4,334.6,-4.4
62,2,0,479.607,3,0,0,6.6,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,485.6,479.6,2.6
61,2,0,5102.3578,3,0,0,6.6,6.6,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5095.8,-5096.2,-250.6
61,2,0,537.4121,3,0,0,6.6,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,543.2,537.4,-3.6
62,2,0,614.2073,3,0,0,6.6,6.4,6.4,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,620,614.2,-3
62,2,0,Inf,3,0,0,6.8,6.4,6.4,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
61,2,0,Inf,3,0,0,6.6,6.4,6.4,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
62,2,0,Inf,3,0,0,6.8,6.4,6.4,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
61,2,0,Inf,3,0,0,6.8,6.4,6.4,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
61,2,0,Inf,3,0,0,6.8,6.4,6.4,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
61,2,0,Inf,3,0,0,6.6,6.4,6.4,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
61,2,0,Inf,3,0,0,6.8,6.4,6.4,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.4,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
62,2,0,Inf,3,0,0,6.8,6.4,6.4,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
62,2,0,Inf,3,0,0,6.8,6.4,Null,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,Null,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,Null,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,Null,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
62,2,0,Inf,3,0,0,6.8,6.4,Null,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,Null,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
62,2,0,Inf,3,0,0,6.8,6.4,Null,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
62,2,0,Inf,3,0,0,6.8,6.4,Null,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
62,2,0,Inf,3,0,0,6.8,6.4,Null,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
62,2,0,Inf,3,0,0,6.8,6.4,Null,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
62,2,0,Inf,3,0,0,6.6,6.4,Null,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
62,2,0,Inf,3,0,0,6.8,6.4,6.8,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
62,2,0,Inf,3,0,0,6.6,6.4,6.8,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
62,2,0,Inf,3,0,0,6.8,6.4,6.8,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
62,2,0,Inf,3,0,0,6.8,6.4,6.8,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,Inf,3,0,0,6.8,6.4,6.8,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,Inf,3,0,0,6.8,6.4,6.8,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,Inf,3,0,0,6.8,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,Inf,3,0,0,6.8,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
63,2,0,Inf,3,0,0,6.8,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
65,2,0,Inf,3,0,0,6.8,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
65,2,0,Inf,3,0,0,6.8,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
66,2,0,Inf,3,0,0,6.8,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
65,2,0,Inf,3,0,0,6.8,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
65,2,0,Inf,3,0,0,7,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
65,2,0,Inf,3,0,0,6.8,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
65,2,0,Inf,3,0,0,6.8,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
65,2,0,Inf,3,0,0,7,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
64,2,0,Inf,3,0,0,7,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
65,2,0,Inf,3,0,0,7,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
65,2,0,Inf,3,0,0,6.8,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
65,2,0,Inf,3,0,0,6.8,6.4,6.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
