時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, -0.091148, 0.619951, 3.711044, 1.245202, 0.004796, 0.003224, 0.056504,
0.100000, -1.580774, 11.198626, 74.127489, 24.146129, 0.064766, 0.046521, 1.081135,
0.200000, -1.616906, 9.547097, 73.113041, 23.856917, 0.059202, 0.046721, 1.057923,
0.300000, -1.583429, 9.739316, 73.114584, 23.648843, 0.062050, 0.050625, 1.049674,
0.400000, -1.584465, 10.147623, 73.263379, 23.250178, 0.061485, 0.054463, 1.055843,
0.500000, -1.600307, 10.774660, 74.839560, 23.334139, 0.062466, 0.051002, 1.069233,
0.600000, -1.554027, 13.141943, 74.283367, 23.257314, 0.062921, 0.048009, 1.093432,
0.700000, -1.572414, 17.254336, 74.240263, 23.506405, 0.061359, 0.049720, 1.087440,
0.800000, -1.614860, 21.104737, 73.711907, 23.575303, 0.053393, 0.056627, 1.061938,
0.900000, -1.575789, 24.097967, 73.854712, 23.306804, 0.065193, 0.055981, 1.038407,
1.000000, -1.580817, 25.819348, 75.485306, 23.498412, 0.059426, 0.042098, 1.056631,
1.100000, -1.562750, 25.779403, 75.424088, 23.522371, 0.066651, 0.055341, 1.091049,
1.200000, -1.542848, 26.921128, 74.874279, 23.367050, 0.059432, 0.058628, 1.096816,
1.300000, -1.563658, 26.864697, 75.039472, 23.469924, 0.060993, 0.058187, 1.101133,
1.400000, -1.529032, 25.161520, 76.716230, 23.362187, 0.061195, 0.050043, 1.097618,
1.500000, -1.611441, 20.806353, 76.670560, 23.459169, 0.057639, 0.056103, 1.069529,
1.600000, -1.601873, 16.696070, 76.086329, 23.189978, 0.057471, 0.056645, 1.030404,
1.700000, -1.586294, 14.625878, 76.090208, 23.196289, 0.061027, 0.058816, 1.034960,
1.800000, -1.563727, 13.373367, 76.195144, 23.291181, 0.061315, 0.058661, 1.060828,
1.900000, -1.554565, 11.338318, 77.331074, 23.238730, 0.061079, 0.057866, 1.082858,
2.000000, -1.554508, 10.490585, 77.286539, 22.982256, 0.058227, 0.053430, 1.103505,
2.100000, -1.567969, 10.028530, 76.714741, 22.456480, 0.053874, 0.056933, 1.089467,
2.200000, -1.589961, 9.831171, 76.913197, 22.011566, 0.052973, 0.064971, 1.074181,
2.300000, -1.569898, 9.613623, 79.090326, 21.505951, 0.060671, 0.067368, 1.068697,
2.400000, -1.549065, 9.407673, 78.530226, 20.632052, 0.056902, 0.068837, 1.073971,
2.500000, -1.568139, 9.235044, 78.492355, 20.292609, 0.059899, 0.074899, 1.077233,
2.600000, -1.559783, 9.166066, 78.078670, 20.048297, 0.055633, 0.075725, 1.079195,
2.700000, -1.581057, 8.736992, 79.729110, 20.059589, 0.050685, 0.077206, 1.067133,
2.800000, -1.584936, 8.944835, 79.724407, 20.123071, 0.047460, 0.079908, 1.055199,
2.900000, -1.539991, 9.728954, 79.719573, 20.308182, 0.051905, 0.086081, 1.079562,
3.000000, -1.544981, 10.153450, 79.677839, 20.677128, 0.051810, 0.084003, 1.086488,
3.100000, -1.540925, 10.162645, 79.120575, 20.659394, 0.046943, 0.077433, 1.094440,
3.200000, -1.563873, 9.509982, 79.261148, 20.759575, 0.044207, 0.075251, 1.095160,
3.300000, -1.538372, 8.475279, 80.861806, 20.981347, 0.041761, 0.073606, 1.096209,
3.400000, -1.541348, 8.058554, 80.305626, 20.879957, 0.041834, 0.079022, 1.086609,
3.500000, -1.579754, 8.309957, 80.318387, 20.600448, 0.039971, 0.086113, 1.080393,
3.600000, -1.540829, 8.119293, 80.312923, 20.330636, 0.041515, 0.080290, 1.088227,
3.700000, -1.558531, 7.955006, 80.270368, 20.223268, 0.039063, 0.073019, 1.074508,
3.800000, -1.574910, 7.897855, 79.902296, 20.196848, 0.037232, 0.078030, 1.063646,
3.900000, -1.558505, 7.675396, 82.106369, 19.972329, 0.034746, 0.079973, 1.066700,
4.000000, -1.545516, 7.546996, 82.064456, 19.882057, 0.037474, 0.078552, 1.088585,
4.100000, -1.539040, 7.536978, 81.509240, 19.670817, 0.036544, 0.074891, 1.099493,
4.200000, -1.547509, 7.439364, 81.510394, 19.664005, 0.035028, 0.079304, 1.102204,
4.300000, -1.551444, 7.389510, 81.505133, 19.536271, 0.029332, 0.082161, 1.093557,
4.400000, -1.544763, 7.298764, 81.499971, 19.682447, 0.028488, 0.071091, 1.090516,
4.500000, -1.500082, 6.784381, 81.506339, 19.640310, 0.022801, 0.081615, 1.104396,
4.600000, -1.512624, 5.933280, 81.462583, 19.331781, 0.015861, 0.088610, 1.117518,
4.700000, -1.517901, 2.235682, 80.942747, 19.365947, -0.005982, 0.087013, 1.101240,
4.800000, -1.541500, 0.776754, 81.504822, 19.294154, -0.018881, 0.080022, 1.048595,
4.900000, -1.595305, 0.739594, 81.491949, 19.222329, -0.028324, 0.089612, 1.004192,
5.000000, -1.590125, 0.740565, 81.504754, 19.177532, -0.034876, 0.073635, 0.967101,
5.100000, -1.509785, 0.861509, 81.504268, 19.030331, -0.030545, 0.073238, 1.010329,
5.200000, -1.462443, 4.992016, 81.509551, 18.859785, -0.029155, 0.078424, 1.086890,
5.300000, -1.436835, 4.116481, 81.506172, 18.987889, -0.032498, 0.091628, 1.139416,
