host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
73,2,0,9423.9345,2,0,0,6.6,3.4,6,3.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,9420.6,-9422.2,-180.8
73,2,0,6054.9305,2,0,0,6.6,3.4,6,3,Inf,Inf,Inf,6058,6048.8,272.4,Inf,Inf,Inf,Inf,Inf,Inf
73,2,0,455.4022,2,0,0,6.6,3.6,Null,3,Inf,Inf,Inf,451.8,-455.4,-1.4,Null,Null,Null,Inf,Inf,Inf
73,2,0,221.6812,2,0,0,6.6,3.6,Null,3,Inf,Inf,Inf,218,-221.6,6,Null,Null,Null,Inf,Inf,Inf
75,2,1,813.0119,2,0,0,6.6,3.6,Null,3,Inf,Inf,Inf,471.2,-474.6,-8.8,Null,Null,Null,816,813,-4.4
74,2,1,441.2959,2,0,0,6.6,3.8,Null,3,Inf,Inf,Inf,437.6,-441.2,-9.2,Null,Null,Null,Inf,Inf,Inf
74,2,1,569.6844,2,0,0,6.6,3.8,Null,3,Inf,Inf,Inf,566,-569.4,-18,Null,Null,Null,Inf,Inf,Inf
73,2,1,466.81,2,0,0,6.6,3.8,Null,3,Inf,Inf,Inf,463.2,-466.6,-14,Null,Null,Null,Inf,Inf,Inf
74,2,1,494.4156,2,0,0,6.6,4,Null,3.2,Inf,Inf,Inf,490.6,-494.2,-14.6,Null,Null,Null,Inf,Inf,Inf
75,2,1,234.3608,2,0,0,6.6,4,Null,3.2,Inf,Inf,Inf,460.8,455.2,47.2,Null,Null,Null,230.6,-233.4,-21.2
75,2,1,600.063,2,0,0,6.6,4.2,Null,3.2,Inf,Inf,Inf,596.2,-599.4,-28.2,Null,Null,Null,Inf,Inf,Inf
75,2,1,Inf,2,0,0,6.6,4.4,Null,3.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
75,2,1,321.7644,2,0,0,6.6,4.4,Null,3.4,Inf,Inf,Inf,6637,6609.8,558,Null,Null,Null,317.6,-320.4,-29.6
76,2,1,375.5829,2,0,0,6.6,4.6,Null,3.4,Inf,Inf,Inf,474.4,467.6,53.8,Null,Null,Null,371.6,-374.2,-32.2
76,2,1,2655.0063,2,0,0,6.6,4.8,Null,3.4,Inf,Inf,Inf,3359.8,3345.6,260.4,Null,Null,Null,2651.2,-2651,-145.8
75,2,1,6763.9154,2,0,0,6.6,5,Null,3.6,Inf,Inf,Inf,3657.6,3642.8,275,Null,Null,Null,6759.8,-6754.2,-362.4
76,2,1,7978.1067,2,0,0,6.8,5,Null,3.6,Inf,Inf,Inf,6283,6255.2,543.8,Null,Null,Null,7974,-7967.8,-405.4
76,2,1,6192.135,2,0,0,6.6,5.2,Null,3.8,Inf,Inf,Inf,5615.6,5588.8,501.2,Null,Null,Null,6187.8,-6178.4,-412.2
