host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
82,2,0,2616.6415,Null,0,1,6.2,Null,6,Null,Inf,Inf,Inf,Null,Null,Null,2622,-2613,-138,Null,Null,Null
82,2,0,3388.8494,Null,0,1,6.2,Null,6,Null,Inf,Inf,Inf,Null,Null,Null,3394.2,-3384.4,-173.6,Null,Null,Null
79,2,0,477.4027,Null,0,1,6.2,Null,6,Null,Inf,Inf,Inf,Null,Null,Null,471.4,477.4,-1.6,Null,Null,Null
79,2,0,629.6763,Null,0,1,6.2,Null,6,Null,Inf,Inf,Inf,Null,Null,Null,623.8,629.6,9.8,Null,Null,Null
79,2,0,4794.3111,Null,0,1,6.2,Null,6,Null,Inf,Inf,Inf,Null,Null,Null,4799.8,-4788.4,-238,Null,Null,Null
79,2,0,531.2362,Null,0,1,6.2,Null,6,Null,Inf,Inf,Inf,Null,Null,Null,525.4,531.2,6.2,Null,Null,Null
79,2,0,444.2855,3,0,1,6.2,6,6,6.2,Inf,Inf,Inf,432.2,-434.4,93.2,461.2,467,4.6,Inf,Inf,Inf
79,2,0,459.8341,3,0,1,6.2,Null,6,6.2,Inf,Inf,Inf,Null,Null,Null,454,459.8,5.6,Inf,Inf,Inf
79,2,0,2698.8233,2,0,1,6.2,3,6,6.2,Inf,Inf,Inf,Inf,Inf,Inf,2704.2,-2695.2,-139.8,Inf,Inf,Inf
80,2,0,2649.7925,3,0,1,6.2,Null,6,6.2,Inf,Inf,Inf,Null,Null,Null,2655.2,-2645.6,-149,Inf,Inf,Inf
80,2,0,3490.5523,3,0,1,6.2,6.2,6,6.4,Inf,Inf,Inf,230.2,-234.6,59.8,3495.8,-3485,-196.8,Inf,Inf,Inf
80,2,0,537.2566,3,0,1,6.2,6.2,6,6.4,Inf,Inf,Inf,100,93.8,25.8,531.4,537.2,7.8,182.6,176.2,-5.8
80,2,0,3828.6854,3,0,1,6.2,6.4,6,6.2,Inf,Inf,Inf,443.4,-447.6,73.2,3834,-3820.8,-245.6,Inf,Inf,Inf
80,2,0,3088.5763,2,0,1,6.2,3,6,6.4,Inf,Inf,Inf,Inf,Inf,Inf,3093.8,-3081,-216.2,2984,-2983.2,-218.8
80,2,0,494.2616,3,0,1,6.2,6.4,6,6.4,Inf,Inf,Inf,876.4,-879.6,103,488.4,494.2,7.8,202.8,-208.6,-29.6
80,2,0,111.8279,3,0,1,6.2,6.4,6,6.4,Inf,Inf,Inf,116.2,109.8,21.2,Inf,Inf,Inf,1703.2,-1705.6,-129.8
80,2,0,2481.5007,3,1,1,6.2,6.4,6,6.4,159.8,166,4.2,359.8,352.4,-3.2,2486.8,-2477.4,-142.6,4712,-4710,-293.4
80,2,0,6583.527,2,1,1,6.2,3.2,6,6.4,Inf,Inf,Inf,Inf,Inf,Inf,6588.8,-6569.6,-428,5473,-5470.8,-320.4
80,2,0,3393.3359,3,1,1,6.2,6.6,6,6.4,Inf,Inf,Inf,2432,-2425.6,274.4,3398.6,-3385.6,-229,356.8,350.2,2.6
80,2,0,2054.3353,3,1,1,6.4,6.6,6,6.4,178.4,184.8,4.2,372.8,365.2,-7.4,2059.4,-2048.6,-153.4,2627.6,-2627.4,-197.8
80,2,0,470.5194,3,1,1,6.2,6.6,6,6.4,Inf,Inf,Inf,160.6,154,14,464.8,470.4,10.6,448,441,12
80,2,0,2596.5908,3,1,1,6.2,6.8,6.2,6.4,2602,-2589,198.4,1900.6,-1899.8,191.4,216.6,222.8,-6.6,455.2,448.4,10.6
80,2,0,2719.9709,3,1,1,6.2,6.8,6.2,6.4,2725.4,-2712.4,202.8,314.4,307.2,2,213.6,219.8,-7,483.6,476.4,19
80,2,0,172.976,3,1,1,6.4,6.8,6.2,6.4,Inf,Inf,Inf,242.6,235.6,6.8,166.6,172.8,-7.8,589.8,582.4,25.6
81,2,0,3113.8382,3,1,1,6.2,6.8,6.2,6.4,3119.4,-3106,220.8,174.4,167.6,13.4,193.6,199.8,-7.2,255,248.4,-0.4
80,2,0,209.8695,3,1,1,6.4,7,6.2,6.4,4668.6,-4657.4,220.6,297.2,290,1.8,203.6,209.8,-5.4,265.6,259,0.2
80,2,0,184.5405,3,1,1,6.4,7,6.2,6.4,211.8,218.2,4.2,334.6,327.4,0.6,178.2,184.4,-7.2,595.4,588.2,22
81,2,0,3553.1283,3,1,1,6.2,7,6.2,6.4,3558.6,-3545,240.2,248.8,241.8,7.2,186.4,192.6,-7.6,792.8,784.6,43.4
80,2,0,199.9297,3,1,1,6.4,7,6.2,6.4,230.6,237,4,251.4,244.4,6.6,193.6,199.8,-7.2,691.6,684.2,26.2
80,2,0,199.9297,3,1,1,6.4,7,6.2,6.4,4017.2,-4003,259.2,266.6,259.6,4.8,193.6,199.8,-7.2,775.4,767.4,38.8
80,2,0,212.1027,3,1,1,6.4,7.2,6.2,6.4,252.4,258.8,3.6,408.6,401,-8.6,205.8,212,-6.6,383,376.2,8.6
80,2,0,4355.2906,3,1,1,6.2,7,6.2,6.2,4360.8,-4346.6,275,244,237,6.4,421.4,427,12.4,406.2,399.6,9.2
79,2,0,376.8936,3,1,1,6.4,7,6.2,6.2,270.6,277,3.6,224,217,9,371,376.8,8.4,264.8,258.4,-0.4
79,2,0,5077.9526,3,1,1,6.2,7,6.2,6.2,5083.6,-5069,301.4,182.6,175.6,9.6,243.6,249.8,-1.8,920,911,59
79,2,0,252.4079,3,1,1,6.2,7.2,6.2,6,Inf,Inf,Inf,229.4,222.2,9.4,502,507.6,16.6,258.6,252.4,-2
79,2,0,648.8107,3,1,1,6.2,7.2,6.2,6,5473,-5458.2,317.8,253.6,246.4,7,219.4,225.6,-2.8,655.8,647.8,36.2
82,2,0,352.5534,3,1,1,6.2,7.2,6.2,6,4350.8,-4336.6,274.4,Inf,Inf,Inf,216.4,222.6,-2.6,359.4,352.4,10.4
81,2,0,657.9638,3,1,1,6.2,7.2,6.2,5.8,193.8,200,4.4,Inf,Inf,Inf,388.6,394.4,9.8,664.8,657,35.6
81,2,0,451.5277,3,1,1,6.2,7.2,6.2,5.8,1683.6,-1674.6,106,Inf,Inf,Inf,502,507.6,16.6,458.4,451.2,17.2
81,2,0,569.6551,3,1,1,6.2,7.2,6.2,5.8,406.4,412.4,-6.4,Inf,Inf,Inf,2372,-2359.4,-185.4,576.8,568.8,31.2
81,2,0,235.853,2,1,1,6.2,Null,6.2,5.6,2627.6,-2614.8,195.4,Null,Null,Null,195.4,201.6,-3.6,241.8,235.8,-5
81,2,0,415.4035,3,1,1,6.2,7.2,6.2,5.6,Inf,Inf,Inf,325.4,318.2,-0.8,142,148.2,-8.6,422.2,415.2,13
81,2,0,193.0007,2,1,1,6.2,Null,6.2,5.6,425.4,431.2,-12.4,Null,Null,Null,278.8,284.8,1.6,198.8,192.8,-8.8
81,2,0,181.8652,2,1,1,6.2,Null,6,5.4,445,450.6,-14.8,Null,Null,Null,2132.6,-2120.6,-170.8,187,181.4,-13
81,2,0,225.8489,3,1,1,6.4,7,6,5.4,206.8,213.2,5,278.4,271.4,2.6,463,468.4,14.2,231.4,225.6,-10.6
80,2,0,403.0397,3,1,1,6.4,7,6,5.4,Inf,Inf,Inf,245.6,238.6,6.2,481.4,486.8,15,393.4,-396,-75
80,2,0,181.5719,3,1,1,6.4,7,6,5.2,462.2,468.2,-14.2,245.6,238.6,6.2,359.2,364.8,8,186.6,181,-14.4
83,2,0,250.0231,3,1,1,6.4,7,6.2,5,489.8,495.8,-14.6,308.6,301.6,2.6,216.2,222.4,-6,256.2,250,-3.4
83,2,0,158.8016,3,1,1,6.4,7,6.2,Null,425.4,431.4,-12.2,270.4,263.4,3.6,152.4,158.6,-8,Null,Null,Null
83,2,0,123.4006,3,1,1,6.4,7,6.2,2.8,452,458,-12.8,307.4,300.4,2.4,371,376.8,8.6,126.2,123.4,-0.4
83,2,0,775.0795,3,1,1,6.4,7,6.2,2.8,436.4,442.4,-10.8,228.6,221.6,6.4,421.4,427,12.4,771.8,-772.8,-59.4
83,2,0,1753.8418,3,1,1,6.4,7,6.2,2.8,479.2,485.2,-13.4,363.8,356.8,-2.2,496.6,502.2,15.6,1750.6,-1749.8,-119
83,2,0,144.2035,3,1,1,6.4,7,6.2,2.8,463.2,469.2,-11.4,287,280,2.4,400.4,406.2,10.4,147,144.2,-1
83,2,0,376.8936,3,1,1,6.4,7,6.2,Null,507.4,513.4,-14,221.6,214.6,7,371,376.8,8.4,Null,Null,Null
83,2,0,20.601,3,1,1,6.4,7,6.2,3,436.4,442.4,-10.8,235.6,228.6,6.8,481.2,486.8,14.4,14.4,-16.6,-12.2
83,2,0,126.067,3,1,1,6.4,7,6.2,3.2,507.4,513.4,-14,221.6,214.6,7,481.2,486.8,14.4,121.6,-123.8,-23.8
83,2,0,427.3742,3,1,1,6.4,7,6.2,Null,463.2,469.2,-11.4,419.4,412.2,-5.4,421.6,427.2,12.2,Null,Null,Null
83,2,0,487.0129,3,1,1,6.4,7,6.2,Null,490.8,496.8,-12,342.6,335.6,0.8,481.2,486.8,14.4,Null,Null,Null
82,2,0,1041.7821,3,1,1,6.4,7,6.2,Null,494,499.6,-19.2,407,399.8,-5.8,1047,-1037.8,-91,Null,Null,Null
83,2,0,203.8769,3,1,1,6.4,7,6.2,Null,571.4,577,-23.4,320.4,313.4,1.6,197.6,203.8,-5.6,Null,Null,Null
83,2,0,233.4086,3,1,1,6.4,7,6.2,Null,571.4,577,-23.4,413.4,406.2,-6,227.2,233.4,-2,Null,Null,Null
82,2,0,164.9751,3,1,1,6.6,7,6.2,Null,7670,-7649.4,472.8,400.4,393.2,-6,158.6,164.8,-7.6,Null,Null,Null
82,2,0,2896.0239,3,1,1,6.6,6.8,6.2,Null,645,651,-20.2,336.4,329.6,0.6,2901.4,-2888.4,-210,Null,Null,Null
83,2,0,5986.7872,3,1,1,6.6,6.8,6.2,Null,490.8,497,-12,253,246.2,6,5992.2,-5972.8,-409,Null,Null,Null
83,2,0,404.7046,3,1,1,6.6,6.8,6.2,Null,519.2,525.4,-12.4,253,246.2,6,398.8,404.6,9.2,Null,Null,Null
82,2,0,4904.2603,3,1,1,6.6,6.8,6.2,Null,566,572.2,-15,244,237.2,6.2,4909.6,-4891,-360.4,Null,Null,Null
83,2,0,301.6001,3,1,1,6.6,6.8,6.2,Null,548.2,554.4,-13,353.2,346.4,1,295.6,301.6,-0.2,Null,Null,Null
83,2,0,210.7163,3,1,1,6.6,6.8,6.4,Null,616.4,622.6,-17.8,278.2,271.4,5.8,204.2,210.6,-7,Null,Null,Null
80,2,0,369.6065,3,1,1,6.6,6.8,6.4,Null,5221.6,-5206.8,302.2,423.4,416.6,-0.4,363.4,369.6,2.2,Null,Null,Null
81,2,0,194.7406,3,1,1,6.6,6.8,6.4,Null,10449,-10426.8,580.6,370.2,363.4,0.8,188.2,194.6,-7.4,Null,Null,Null
81,2,0,180.7771,3,1,1,6.6,6.8,6.4,6,11016,-10993.4,603.4,252.2,245.4,8.8,174.2,180.6,-8,Inf,Inf,Inf
81,2,0,174.0126,3,1,1,6.6,6.8,6.4,6,613.4,619.8,-7.4,379.2,372.4,3.8,167.4,173.8,-8.6,Inf,Inf,Inf
81,2,0,3187.6099,3,1,1,6.6,6.8,6.4,6,699.4,705.8,-10.8,420.2,413.4,4.2,3193.2,-3179.8,-223,Inf,Inf,Inf
81,2,0,305.201,3,1,1,6.6,6.6,6.4,6,646.6,653,-9.6,262.6,256,12.2,298.8,305.2,-0.8,Inf,Inf,Inf
81,2,0,343.0001,3,1,1,6.6,6.8,6.4,6,15044.4,-15025.8,610,352.4,345.6,8.8,336.6,343,0.2,Inf,Inf,Inf
81,2,0,445.646,3,1,1,6.6,6.8,6.4,6,Inf,Inf,Inf,795.6,788.6,-10.6,439.4,445.6,6.4,Inf,Inf,Inf
81,2,0,6182.3848,3,1,1,6.6,6.8,6.4,6,643.8,650.4,0.6,705.4,698.6,0.4,6188,-6168.4,-415.6,Inf,Inf,Inf
81,2,0,378.8008,3,1,1,6.6,6.8,6.4,6,Inf,Inf,Inf,608.2,601.4,1,372.4,378.8,0.8,Inf,Inf,Inf
82,2,0,3829.3693,3,1,1,6.6,6.8,6.4,6,671,677.6,-0.4,640.2,633.4,1.4,3835,-3821.2,-250,Inf,Inf,Inf
82,2,0,17969.362,3,1,1,6.4,6.8,6.4,6,17975.4,-17956.4,682.4,739.4,732.6,0,209.4,215.8,-7.6,Inf,Inf,Inf
79,2,0,211.7437,3,1,1,6.6,6.8,6.4,6,13130,-13119,349.2,739.4,732.6,0.2,205.2,211.6,-7.8,Inf,Inf,Inf
79,2,0,481.8166,3,1,1,6.6,6.6,6.4,6,Inf,Inf,Inf,365.6,359,13.4,475.6,481.8,4,Inf,Inf,Inf
79,2,0,463.8125,3,1,1,6.6,6.6,6.4,6,Inf,Inf,Inf,809.2,802.6,8.6,457.6,463.8,3.4,Inf,Inf,Inf
80,2,0,618.7204,3,0,1,6.4,6.8,6.4,6,624.4,-617.4,40.4,Inf,Inf,Inf,485.2,491.4,3.8,Inf,Inf,Inf
79,2,0,656.1201,3,0,1,6.4,6.6,6.4,6,662,-654.8,41.6,Inf,Inf,Inf,397,403.4,1,Inf,Inf,Inf
79,2,0,330.6196,3,0,1,6.4,6.6,6.4,6,Inf,Inf,Inf,Inf,Inf,Inf,410,416.4,1.8,336.6,330.6,-3.6
80,2,0,386.4002,3,0,1,6.4,6.6,6.4,6,Inf,Inf,Inf,Inf,Inf,Inf,380,386.4,0.4,Inf,Inf,Inf
80,2,0,386.2075,3,0,1,6.4,6.6,6.4,6,Inf,Inf,Inf,Inf,Inf,Inf,485,491.4,-1.2,392.2,386.2,-2.4
79,2,0,363.0291,3,0,1,6.4,6.6,6.4,6,Inf,Inf,Inf,Inf,Inf,Inf,385,391.4,-3.4,369,363,-4.6
80,2,0,387.6206,3,0,1,6.4,6.6,6.4,6,Inf,Inf,Inf,Inf,Inf,Inf,452.8,459.2,-2.2,393.6,387.6,-4
79,2,0,413.0194,3,0,1,6.4,6.6,6.4,6,Inf,Inf,Inf,Inf,Inf,Inf,483.8,490.2,-1.8,419,413,-4
80,2,0,462.8125,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,3602.8,-3592.6,-181,468.8,462.8,-3.4
79,2,0,463.4156,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,3501.4,-3491.4,-176.4,469.4,463.4,-3.8
80,2,0,537.4063,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,2327.2,-2318.2,-128.2,543.4,537.4,-2.6
80,2,0,577.2012,3,0,0,6.6,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,483.8,490,-1.8,583.2,577.2,-1.2
80,2,0,542.6013,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,536.4,542.6,-1.2,Inf,Inf,Inf
80,2,0,633.0008,3,0,0,6.6,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,512.2,518.4,-1.6,639,633,-1
78,2,0,Inf,3,0,0,6.6,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,721.8,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,557.8,564,-1.4,727.8,721.8,0
78,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.6,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.6,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.6,6.4,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.6,6.4,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.8,6.4,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.6,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
80,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
79,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
78,2,0,Inf,3,0,0,6.4,6.8,6.2,6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
