時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, -0.014209, 1.078945, 3.724975, 0.977667, 0.002783, 0.004916, 0.052102,
0.100000, 0.230443, 21.740322, 73.979032, 18.571299, 0.062356, 0.084209, 1.064252,
0.200000, 0.208860, 21.547306, 73.441833, 18.699563, 0.056399, 0.073640, 1.067237,
0.300000, 0.262069, 20.502848, 74.931188, 18.677201, 0.061608, 0.076325, 1.080506,
0.400000, 0.246196, 19.832012, 75.206848, 18.892053, 0.058883, 0.072302, 1.110308,
0.500000, 0.229304, 18.917742, 74.700769, 18.923331, 0.056605, 0.071088, 1.095772,
0.600000, 0.223904, 18.194677, 76.161257, 18.847649, 0.055053, 0.071494, 1.083788,
0.700000, 0.186741, 17.816818, 76.450499, 19.074809, 0.057181, 0.077918, 1.079887,
0.800000, 0.280866, 17.197282, 75.894024, 18.764360, 0.054577, 0.078111, 1.086293,
0.900000, 0.265637, 16.609380, 75.814438, 18.748533, 0.059396, 0.071715, 1.082888,
1.000000, 0.225696, 16.074746, 77.368547, 18.824903, 0.052578, 0.071153, 1.085858,
1.100000, 0.189755, 15.097098, 77.135209, 18.338526, 0.050619, 0.071346, 1.067303,
1.200000, 0.202717, 14.811529, 77.056899, 18.273964, 0.052702, 0.075880, 1.079972,
1.300000, 0.258614, 14.723629, 76.533633, 18.282873, 0.051847, 0.075116, 1.080240,
1.400000, 0.194677, 14.227068, 78.476562, 18.596437, 0.058544, 0.073917, 1.087227,
1.500000, 0.201804, 13.175044, 78.352970, 18.085091, 0.052705, 0.072920, 1.094440,
1.600000, 0.186480, 12.356396, 78.261806, 18.215200, 0.054630, 0.074381, 1.089006,
1.700000, 0.249891, 12.013042, 77.755945, 18.099897, 0.052342, 0.073320, 1.104023,
1.800000, 0.208353, 11.530262, 79.177867, 17.815229, 0.054007, 0.081527, 1.106557,
1.900000, 0.257688, 10.657381, 79.428636, 17.100140, 0.054369, 0.085235, 1.095634,
2.000000, 0.237228, 9.906186, 79.432985, 16.983208, 0.050452, 0.081690, 1.093271,
2.100000, 0.229689, 9.396539, 78.798353, 17.351792, 0.050295, 0.074948, 1.086145,
2.200000, 0.160412, 9.354534, 78.927574, 14.285097, 0.043223, 0.081624, 1.082328,
2.300000, 0.198519, 8.977467, 80.360196, 20.702614, 0.044385, 0.086232, 1.069143,
2.400000, 0.177720, 8.947256, 80.143400, 17.860785, 0.041794, 0.089754, 1.083955,
2.500000, 0.230567, 8.231796, 80.085152, 18.052905, 0.040202, 0.086199, 1.098503,
2.600000, 0.271729, 7.780626, 79.566774, 19.481768, 0.022123, 0.086064, 1.106093,
2.700000, 0.268319, 5.996696, 79.463257, 16.939850, 0.017651, 0.085905, 1.107280,
2.800000, 0.251832, 4.068190, 79.460661, 17.498033, 0.006741, 0.082291, 1.099725,
2.900000, 0.274095, 2.955289, 79.498283, 18.247381, 0.000333, 0.082909, 1.107826,
3.000000, 0.324958, 1.273596, 81.358555, 17.512973, -0.007410, 0.087477, 1.122032,
3.100000, 0.345486, 1.174766, 81.747577, 21.284326, -0.016938, 0.083644, 1.119116,
3.200000, 0.326157, 1.147552, 79.708641, 13.476945, -0.028311, 0.085346, 1.106748,
3.300000, 0.164685, 1.147067, 79.503196, 18.919604, -0.037075, 0.085164, 1.030113,
3.400000, 0.069285, 1.103387, 79.429686, 14.835841, -0.050955, 0.076058, 0.977512,
3.500000, 0.137042, 1.097145, 79.948898, 16.684064, -0.043612, 0.078277, 0.966144,
3.600000, 0.288275, 1.072855, 80.050610, 15.450369, -0.037540, 0.077396, 1.036305,
3.700000, 0.349674, 1.103607, 80.023690, 15.404623, -0.043735, 0.088797, 1.119288,
3.800000, 0.291357, 1.114124, 80.060927, 16.136307, -0.044031, 0.100302, 1.163259,
3.900000, 0.270788, 1.358948, 80.063739, 15.132960, -0.051799, 0.096927, 1.160339,
4.000000, 0.257027, 3.358623, 80.031502, 14.070654, -0.057410, 0.096190, 1.128845,
4.100000, 0.320572, 5.845493, 80.520370, 13.799130, -0.052886, 0.098949, 1.094737,
4.200000, 0.297890, 9.562125, 80.604897, 13.471636, -0.054161, 0.096679, 1.076085,
4.300000, 0.284473, 8.819794, 79.126543, 13.096247, -0.054490, 0.096885, 1.073413,
4.400000, 0.205175, 6.452122, 78.846947, 11.759693, -0.050047, 0.107222, 1.062249,
4.500000, 0.283105, 5.983898, 78.845368, 10.817573, -0.046343, 0.114154, 1.089749,
4.600000, 0.317815, 8.023800, 79.352889, 10.882668, -0.047799, 0.120622, 1.111010,
4.700000, 0.234150, 12.569044, 79.473253, 11.330982, -0.047475, 0.127217, 1.111267,
