時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.088644, 0.433471, 3.501119, 0.741677, 0.000276, 0.003849, 0.052549,
0.100000, 1.969812, 8.304970, 70.230322, 17.083357, 0.012907, 0.062220, 1.082795,
0.200000, 1.972994, 8.427950, 69.785824, 16.658811, 0.010888, 0.059117, 1.081792,
0.300000, 1.946497, 8.960727, 69.787407, 16.765763, 0.007557, 0.057675, 1.060874,
0.400000, 1.962121, 9.398792, 70.368218, 17.112679, 0.006187, 0.059216, 1.057865,
0.500000, 1.982625, 10.538486, 68.684352, 17.143491, 0.009828, 0.060433, 1.061082,
0.600000, 1.925229, 10.877110, 68.600746, 17.811554, 0.007383, 0.059313, 1.067569,
0.700000, 1.986724, 11.859795, 68.594453, 18.179361, 0.005074, 0.060182, 1.075031,
0.800000, 1.960511, 13.820946, 68.598846, 19.193467, 0.005717, 0.055630, 1.069591,
0.900000, 1.941712, 16.121443, 68.602500, 20.053360, 0.003667, 0.056380, 1.067809,
1.000000, 1.956439, 18.280234, 68.591202, 20.718797, 0.003729, 0.053851, 1.057186,
1.100000, 1.975403, 19.479528, 68.596412, 20.908916, 0.011482, 0.047971, 1.069790,
1.200000, 2.003623, 20.699967, 69.165101, 20.634915, 0.012225, 0.039342, 1.072076,
1.300000, 1.947149, 21.552068, 69.198397, 20.673014, 0.009960, 0.044394, 1.068419,
1.400000, 1.906704, 22.250830, 69.200225, 20.560237, 0.008316, 0.048800, 1.055456,
1.500000, 1.969685, 22.682893, 69.185665, 20.298786, 0.011442, 0.045323, 1.076829,
1.600000, 1.985796, 23.315147, 69.211301, 20.429031, 0.024679, 0.028728, 1.075159,
1.700000, 1.951178, 22.113480, 67.479357, 19.391283, 0.014164, 0.024958, 1.086827,
1.800000, 1.879763, 22.758992, 69.101110, 18.965412, 0.009135, 0.054760, 1.052976,
1.900000, 1.891505, 23.400264, 67.493988, 18.341349, 0.016636, 0.071160, 0.992573,
2.000000, 1.938491, 24.327725, 67.946434, 17.848456, 0.022833, 0.076935, 1.028115,
2.100000, 1.963049, 24.187130, 67.994921, 17.730065, 0.024423, 0.063366, 1.065196,
2.200000, 1.959630, 24.327786, 67.990910, 17.687054, 0.018954, 0.047601, 1.093826,
2.300000, 1.958569, 24.012037, 67.997670, 17.853052, 0.020960, 0.058120, 1.106976,
2.400000, 1.899616, 23.627031, 67.999407, 18.108743, 0.015671, 0.065495, 1.073897,
2.500000, 1.974501, 23.910131, 67.991577, 18.291492, 0.021220, 0.078081, 1.069498,
2.600000, 1.908069, 23.706496, 67.995563, 19.082602, 0.023072, 0.071593, 1.052354,
2.700000, 1.925397, 24.103186, 67.990878, 19.462008, 0.022329, 0.073387, 1.059558,
2.800000, 1.941941, 24.105891, 67.999956, 20.017646, 0.020912, 0.070333, 1.058291,
2.900000, 1.958738, 24.253010, 68.000550, 20.549184, 0.024090, 0.064036, 1.073707,
3.000000, 1.976628, 23.842537, 67.991224, 20.440186, 0.022368, 0.066814, 1.076475,
3.100000, 1.940104, 24.183110, 68.002805, 20.692342, 0.019178, 0.061950, 1.078091,
3.200000, 1.933122, 23.671772, 67.990708, 20.728550, 0.023092, 0.061034, 1.072888,
3.300000, 1.959319, 24.414952, 68.000636, 21.645347, 0.027112, 0.065970, 1.080248,
3.400000, 1.911318, 23.628916, 68.009742, 22.959413, 0.023014, 0.062201, 1.078240,
3.500000, 1.959772, 24.013583, 68.548806, 23.821512, 0.025211, 0.058863, 1.052178,
3.600000, 1.906281, 23.684711, 68.600342, 25.684415, 0.024966, 0.050217, 1.067778,
3.700000, 1.930462, 23.816068, 68.590137, 26.934592, 0.025083, 0.041041, 1.051284,
3.800000, 1.914023, 23.169095, 68.609898, 27.755730, 0.022621, 0.028509, 1.056616,
3.900000, 1.890790, 22.844164, 66.362870, 27.661918, 0.024465, 0.018662, 1.042965,
4.000000, 1.925466, 23.063908, 66.203617, 28.215619, 0.026472, 0.014551, 1.055663,
4.100000, 1.911988, 22.862062, 66.216017, 28.569656, 0.024397, 0.010290, 1.049565,
4.200000, 1.976382, 22.809729, 66.203638, 28.327182, 0.023491, 0.006477, 1.067154,
4.300000, 1.894973, 22.806832, 66.216914, 28.421262, 0.023700, 0.003273, 1.053216,
4.400000, 1.936538, 22.109232, 66.212437, 28.342496, 0.024670, 0.001448, 1.076621,
4.500000, 1.949121, 22.378154, 66.202137, 28.679738, 0.023649, 0.008536, 1.063845,
4.600000, 1.909992, 21.935866, 66.225005, 28.625153, 0.026557, 0.011988, 1.079589,
4.700000, 1.946374, 20.495191, 66.199905, 28.945005, 0.021639, 0.010289, 1.064249,
4.800000, 1.914194, 18.655873, 66.758661, 29.048078, 0.031554, 0.008629, 1.046356,
4.900000, 1.891846, 15.215109, 66.804102, 29.464905, 0.018860, 0.013749, 1.042844,
5.000000, 1.940361, 14.388816, 66.793280, 28.714535, 0.018728, 0.018026, 1.040014,
5.100000, 1.940098, 14.012836, 66.802291, 27.588139, 0.019726, 0.021015, 1.051998,
