時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.145992, 1.359745, 2.963335, 0.709527, 0.003239, 0.003886, 0.053623,
0.100000, 3.219451, 27.625041, 59.165834, 13.008422, 0.064793, 0.069096, 1.085881,
0.200000, 3.193482, 27.127405, 58.378122, 12.808194, 0.064871, 0.065806, 1.067585,
0.300000, 3.180260, 26.636964, 59.414615, 12.920822, 0.064849, 0.069402, 1.075863,
0.400000, 3.163265, 26.535573, 59.970856, 12.618123, 0.069483, 0.065631, 1.064402,
0.500000, 3.175028, 26.432558, 59.963757, 12.539952, 0.066562, 0.065375, 1.067260,
0.600000, 3.176374, 26.656712, 59.557988, 12.599137, 0.070362, 0.059762, 1.050416,
0.700000, 3.230255, 26.581991, 59.363403, 12.676085, 0.068637, 0.063604, 1.070581,
0.800000, 3.210437, 26.467396, 60.581217, 12.777211, 0.065237, 0.065166, 1.067347,
0.900000, 3.215609, 26.750809, 60.734662, 12.677195, 0.067710, 0.059338, 1.066540,
1.000000, 3.237767, 26.347596, 60.542780, 12.521928, 0.067247, 0.063453, 1.077294,
1.100000, 3.198477, 26.175812, 60.156615, 12.723869, 0.066718, 0.061848, 1.074847,
1.200000, 3.221642, 25.710852, 61.564672, 12.358025, 0.061887, 0.062610, 1.062440,
1.300000, 3.206259, 25.490874, 61.921963, 12.015193, 0.067473, 0.059009, 1.073861,
1.400000, 3.201790, 25.680046, 61.743474, 11.889893, 0.063335, 0.055366, 1.062495,
1.500000, 3.237879, 25.193970, 61.322242, 11.656631, 0.062251, 0.056735, 1.057348,
1.600000, 3.233609, 25.789427, 61.147578, 11.805598, 0.068456, 0.060022, 1.072225,
1.700000, 3.234697, 25.529504, 62.364266, 11.693073, 0.059128, 0.063066, 1.068772,
1.800000, 3.232854, 25.510255, 62.930963, 11.746541, 0.062166, 0.062366, 1.072505,
1.900000, 3.233132, 25.776022, 62.512908, 11.786196, 0.061698, 0.063750, 1.063664,
2.000000, 3.230712, 25.507516, 62.325734, 11.811038, 0.063005, 0.062442, 1.066724,
2.100000, 3.233778, 25.642540, 63.553733, 11.942705, 0.054997, 0.057681, 1.060661,
2.200000, 3.255138, 25.866432, 63.721305, 11.634389, 0.067824, 0.062442, 1.077283,
2.300000, 3.245328, 25.915122, 63.538574, 11.737196, 0.059582, 0.062020, 1.073180,
2.400000, 3.223589, 25.345444, 63.127630, 11.622209, 0.058242, 0.063298, 1.071214,
2.500000, 3.239306, 25.331085, 62.922791, 11.348132, 0.056802, 0.065586, 1.069578,
2.600000, 3.227238, 25.429906, 64.551620, 11.677232, 0.060143, 0.066042, 1.078812,
2.700000, 3.244815, 25.609676, 64.908701, 11.637706, 0.061899, 0.062700, 1.067618,
2.800000, 3.247854, 25.451760, 64.720072, 11.510014, 0.063630, 0.057965, 1.086234,
2.900000, 3.209607, 25.370435, 64.318951, 11.691160, 0.057450, 0.064292, 1.069653,
3.000000, 3.182095, 24.521107, 64.106444, 11.578655, 0.059549, 0.068356, 1.068869,
3.100000, 3.195554, 24.252901, 65.313195, 11.529491, 0.057518, 0.065069, 1.034869,
3.200000, 3.196428, 23.645592, 65.883695, 11.475065, 0.066209, 0.074678, 1.062849,
3.300000, 3.166743, 23.824573, 65.500371, 11.360504, 0.056732, 0.067037, 1.052231,
3.400000, 3.175893, 23.181736, 65.318459, 11.390648, 0.059478, 0.065556, 1.071444,
3.500000, 3.191981, 24.169468, 65.320621, 11.434296, 0.059253, 0.062920, 1.088644,
3.600000, 3.161724, 23.094391, 66.514984, 11.670077, 0.062542, 0.063437, 1.077594,
3.700000, 3.147069, 22.795978, 66.672151, 11.509183, 0.054016, 0.065530, 1.049972,
3.800000, 3.164576, 22.038791, 66.478738, 11.618789, 0.061040, 0.066667, 1.055467,
3.900000, 3.188295, 22.066786, 66.477068, 11.550213, 0.061088, 0.066036, 1.049612,
4.000000, 3.203105, 21.973257, 66.077190, 11.342712, 0.062134, 0.070123, 1.070659,
4.100000, 3.205273, 22.033588, 67.099241, 11.235840, 0.058908, 0.066360, 1.091042,
4.200000, 3.194741, 21.446762, 67.677175, 11.063435, 0.056283, 0.070202, 1.076377,
4.300000, 3.200391, 21.399626, 67.675525, 10.834855, 0.062859, 0.069249, 1.096354,
4.400000, 3.191106, 21.429776, 67.275036, 10.502940, 0.061890, 0.067393, 1.082556,
4.500000, 3.153543, 20.276836, 68.284555, 10.246591, 0.057013, 0.070721, 1.054608,
4.600000, 3.162616, 20.321419, 68.867998, 10.261787, 0.056065, 0.067674, 1.029030,
