時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, -0.032273, 0.516650, 3.466761, 1.031998, -0.001085, 0.004106, 0.052655,
0.100000, -0.588803, 10.050878, 69.208716, 19.397301, -0.006798, 0.056311, 1.070604,
0.200000, -0.562256, 11.030563, 68.781639, 19.343337, 0.000659, 0.061652, 1.075454,
0.300000, -0.575950, 12.490417, 68.787730, 19.840096, -0.001866, 0.055197, 1.072668,
0.400000, -0.630931, 13.498687, 68.859017, 21.222671, 0.003625, 0.061106, 1.101444,
0.500000, -0.644166, 12.508589, 68.835734, 20.982090, 0.003300, 0.054726, 1.078264,
0.600000, -0.604361, 11.940789, 68.815334, 20.979955, 0.006624, 0.058628, 1.078762,
0.700000, -0.627045, 13.588273, 68.853984, 21.219255, 0.006829, 0.047559, 1.078278,
0.800000, -0.606435, 14.464831, 68.830073, 20.429572, 0.010057, 0.052041, 1.084792,
0.900000, -0.631569, 14.089188, 68.845570, 20.656366, 0.003265, 0.052483, 1.072938,
1.000000, -0.600136, 13.166138, 68.831144, 20.447979, 0.005465, 0.056980, 1.079210,
1.100000, -0.528019, 13.336686, 68.815302, 19.797192, 0.008094, 0.055452, 1.097383,
1.200000, -0.541222, 14.114452, 68.816918, 19.879819, 0.004739, 0.054686, 1.084458,
1.300000, -0.534595, 14.746764, 68.814661, 19.702570, 0.003675, 0.057113, 1.081124,
1.400000, -0.552143, 15.963923, 68.808368, 20.152006, 0.004880, 0.061617, 1.081703,
1.500000, -0.601261, 16.213117, 68.840167, 20.324602, 0.003351, 0.056009, 1.072346,
1.600000, -0.547373, 16.138686, 68.818104, 19.866278, 0.010308, 0.054808, 1.082976,
1.700000, -0.478005, 16.436040, 68.778162, 19.329037, 0.006002, 0.054229, 1.072822,
1.800000, -0.452451, 17.359825, 68.793935, 19.562345, 0.007066, 0.054682, 1.070015,
1.900000, -0.412146, 18.781186, 68.781532, 19.450882, 0.011178, 0.056143, 1.098357,
2.000000, -0.475189, 18.564502, 70.271556, 19.853250, 0.001713, 0.053886, 1.084562,
2.100000, -0.455799, 18.522854, 69.128112, 19.977093, 0.012534, 0.059368, 1.079601,
2.200000, -0.435523, 19.117637, 68.788996, 19.614228, 0.007604, 0.058722, 1.076648,
