vehicle1-relx(m),vehicle1-rely(m),vehicle1-relvx(km/h),vehicle1-relvy(km/h),vehicle2-relx(m),vehicle2-rely(m),vehicle2-relvx(km/h),vehicle2-relvy(km/h),vehicle3-relx(m),vehicle3-rely(m),vehicle3-relvx(km/h),vehicle3-relvy(km/h),vehicle4-relx(m),vehicle4-rely(m),vehicle4-relvx(km/h),vehicle4-relvy(km/h),vehicle5-relx(m),vehicle5-rely(m),vehicle5-relvx(km/h),vehicle5-relvy(km/h),vehicle6-relx(m),vehicle6-rely(m),vehicle6-relvx(km/h),vehicle6-relvy(km/h),vehicle7-relx(m),vehicle7-rely(m),vehicle7-relvx(km/h),vehicle7-relvy(km/h),vehicle8-relx(m),vehicle8-rely(m),vehicle8-relvx(km/h),vehicle8-relvy(km/h),vehicle9-relx(m),vehicle9-rely(m),vehicle9-relvx(km/h),vehicle9-relvy(km/h),vehicle10-relx(m),vehicle10-rely(m),vehicle10-relvx(km/h),vehicle10-relvy(km/h),vehicle11-relx(m),vehicle11-rely(m),vehicle11-relvx(km/h),vehicle11-relvy(km/h),vehicle12-relx(m),vehicle12-rely(m),vehicle12-relvx(km/h),vehicle12-relvy(km/h),vehicle13-relx(m),vehicle13-rely(m),vehicle13-relvx(km/h),vehicle13-relvy(km/h),vehicle14-relx(m),vehicle14-rely(m),vehicle14-relvx(km/h),vehicle14-relvy(km/h),vehicle15-relx(m),vehicle15-rely(m),vehicle15-relvx(km/h),vehicle15-relvy(km/h),vehicle16-relx(m),vehicle16-rely(m),vehicle16-relvx(km/h),vehicle16-relvy(km/h),vehicle17-relx(m),vehicle17-rely(m),vehicle17-relvx(km/h),vehicle17-relvy(km/h),vehicle18-relx(m),vehicle18-rely(m),vehicle18-relvx(km/h),vehicle18-relvy(km/h),vehicle19-relx(m),vehicle19-rely(m),vehicle19-relvx(km/h),vehicle19-relvy(km/h),vehicle20-relx(m),vehicle20-rely(m),vehicle20-relvx(km/h),vehicle20-relvy(km/h),vehicle21-relx(m),vehicle21-rely(m),vehicle21-relvx(km/h),vehicle21-relvy(km/h),vehicle22-relx(m),vehicle22-rely(m),vehicle22-relvx(km/h),vehicle22-relvy(km/h)
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.4,38.8,-3.2072,-2.4872,0,-0,0,0,-6.6,-8.6,-1.7018,-1.7672,0,-0,0,0,-3.2,-37.8,0.8509,-0.3927,0,-0,0,0,-3.8,52.4,-1.2437,29.848,-8.8302,-42.846,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.6,38.8,-2.9454,-2.3563,0,-0,0,0,-6.6,-9,-1.7018,-2.88,0,-0,0,0,-3.2,-38,0.9163,-0.2618,0,-0,0,0,-3.8,52.8,-0.9063,31.403,-8.852,-42.898,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,38.6,-2.7491,-2.3563,0,-0,0,0,-6.6,-8.6,-1.5709,-3.2728,0,-0,0,0,-3.6,-38,0.6545,-0.1964,0,-0,0,0,-3.6,57.4,-0.7703,31.363,-8.874,-42.95,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,38.6,-1.9637,-2.16,0,-0,0,0,-6.4,-10.6,-1.3091,-3.0109,0,-0,0,0,-3.2,-38,-0.72,0.2618,0,-0,0,0,-3.6,57.6,-0.5236,29.717,-8.8958,-43.002,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,38.6,-1.7018,-1.7672,0,-0,0,0,-6.4,-10.4,-0.9163,-2.0946,0,-0,0,0,-3.2,-38,-0.72,0.3927,0,-0,0,0,-3.6,58,-0.1813,26.453,-8.9178,-43.054,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.4,38.4,-1.5709,-1.5709,0,-0,0,0,-6.4,-10.2,-0.7854,-0.9163,0,-0,0,0,-3.2,-38,-1.0472,0.4582,0,-0,0,0,-3.6,58.2,0.2417,21.958,-8.9398,-43.106,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,38.4,-1.8982,-1.2437,0,-0,0,0,-6.4,-10,-0.5891,2.0291,0,-0,0,0,-3.2,-37.8,-1.3091,0.8509,0,-0,0,0,-3.6462,58.43,0.7301,15.89,-8.9616,-43.158,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,38.4,-1.3091,-0.7854,0,-0,0,0,-6.4,-9.6,-0.3273,4.5818,0,-0,0,0,-3,-37.8,-0.8509,0.8509,0,-0,0,0,-3.6924,58.662,1.2688,8.635,-8.9836,-43.21,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,38.4,-1.3091,-0.5891,0,-0,0,0,-6.4,-9.4,0,8.1166,0,-0,0,0,-3,-38,0,0.7854,0,-0,0,0,-3.7384,58.892,1.4501,8.4938,-9.0054,-43.264,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,38.4,-1.8982,-0.3273,0,-0,0,0,-6.4,-9.2,0,8.3124,0,-0,0,0,-3.2,-37.8,0.1964,0.6545,0,-0,0,0,-3.7846,59.124,1.586,8.2577,-9.0274,-43.316,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,38.4,-2.2909,0.3273,0,-0,0,0,-6.4,-9,0,8.3779,0,-0,0,0,-3,-37.8,0.3927,0.4582,0,-0,0,0,-3.8308,59.354,1.6615,8.3074,-9.0494,-43.368,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,38.4,-1.7672,0.5891,0,-0,0,0,-6.4,-8.8,0,8.3124,0,-0,0,0,-3,-37.8,0.2618,0.1964,0,-0,0,0,-3.877,59.584,1.6615,8.3074,-9.0712,-43.42,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,38.4,-2.4872,0.7854,0,-0,0,0,-6.4,-8.6,0,8.1166,0,-0,0,0,-3.4,-37.8,0.1964,0.2618,0,-0,0,0,-3.923,59.816,1.6615,8.3074,-9.0932,-43.472,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,38.4,-2.6182,0.9163,0,-0,0,0,-6.4,-8.4,0,8.509,0,-0,0,0,-3.2,-37.8,-0.1964,0.3273,0,-0,0,0,-3.9692,60.046,1.6615,8.3074,-9.115,-43.524,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,38.4,-2.16,1.3091,0,-0,0,0,-6.4,-8,0,8.771,0,-0,0,0,-3.2,-37.8,-0.5891,0.3273,0,-0,0,0,-4.0154,60.276,1.586,8.2577,-9.137,-43.576,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,38.6,-1.8328,1.5709,0,-0,0,0,-6.4,-7.8,0,8.9021,0,-0,0,0,-3.2,-37.8,-0.9163,0.9163,0,-0,0,0,-4.0616,60.508,1.7773,8.167,-9.159,-43.628,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,38.6,-2.0291,1.7018,0,-0,0,0,-6.4,-7.6,0,8.9021,0,-0,0,0,-3,-37.8,-1.5054,1.3746,0,-0,0,0,-4.1076,60.738,2.1852,8.046,-9.1808,-43.68,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,38.6,-1.44,2.0291,0,-0,0,0,-6.4,-7.4,0,9.0979,0,-0,0,0,-3,-37.8,-2.0291,1.3746,0,-0,0,0,-4.1538,60.97,2.7592,7.9049,-9.2028,-43.732,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,38.6,-0.1309,2.16,0,-0,0,0,-6.4,-7,0,9.0979,0,-0,0,0,-3,-37.8,-1.7018,1.3091,0,-0,0,0,-4.2,61.2,3.4489,7.7537,-9.2246,-43.784,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,38.8,1.1782,2.0946,0,-0,0,0,-6.4,-6.8,0,8.9021,0,-0,0,0,-3,-37.6,-1.8982,1.1782,0,-0,0,0,-4.2,61.4,4.2042,7.2756,-9.2466,-43.836,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,38.8,2.0291,2.16,0,-0,0,0,-6.4,-6.6,0,8.9021,0,-0,0,0,-2.8,-37.4,-1.8982,0.9818,0,-0,0,0,-4.4,61.6,4.9746,6.8728,-9.2684,-43.888,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,38.8,3.0109,2.3563,0,-0,0,0,-6.4,-6.4,0,9.0979,0,-0,0,0,-2.8,-37.4,-2.0291,1.0472,0,-0,0,0,-4.6,61.8,6.0369,6.5555,-9.2904,-43.94,0.789,-1.8739,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,39,3.7963,2.6837,0,-0,0,0,-6.4,-6,0,9.0979,0,-0,0,0,-2.8,-37.6,-2.2909,0.6545,0,-0,0,0,-4.8,62,6.9482,6.334,-9.3124,-43.992,0.7532,-3.0979,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,39,3.9928,2.7491,0,-0,0,0,-6.4,-5.8,0,8.9021,0,-0,0,0,-2.8,-37.6,-2.6837,0.1964,0,-0,0,0,-5,62.2,7.9855,6.2182,-9.3342,-44.044,0.3613,-1.7009,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,39,4.1891,2.88,0,-0,0,0,-6.4,-5.6,0,8.9021,0,-0,0,0,-2.6,-37.6,-2.8146,0,0,-0,0,0,-5.2,62.2,8.7055,5.8909,-9.3562,-44.096,0.0134,-1.7583,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,39.2,4.7128,3.0763,0,-0,0,0,-6.4,-5.4,0,8.771,0,-0,0,0,-2.6,-37.6,-2.3563,0.0655,0,-0,0,0,-5.4,62.4,8.9676,5.6946,-9.378,-44.148,-0.2833,-1.3889,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.4,39.2,4.4509,3.3382,0,-0,0,0,-6.4,-5,0,8.509,0,-0,0,0,-2.4,-37.4,-2.4218,0.4582,0,-0,0,0,-5.8,62.6,9.0979,5.6291,-9.4,-44.2,-0.8491,-0.6752,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,39.4,4.0582,3.6,0,-0,0,0,-6.4,-4.8,0,8.1166,0,-0,0,0,-2.4,-37.6,-1.9637,0.8509,0,-0,0,0,-6,62.8,9.0979,5.6946,-9.4,-45,-1.284,-1.6633,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.4,39.4,4.2546,3.8618,0,-0,0,0,-6.4,-4.6,0.3273,7.9855,0,-0,0,0,-2.2,-37.6,-1.7018,0.8509,0,-0,0,0,-6.4,63,9.2945,5.5637,-9.2,-43.6,-1.5808,-2.4066,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.6,39.6,5.04,4.1237,0,-0,0,0,-6.4,-4.4,0.5891,7.789,0,-0,0,0,-2.2,-37.4,-1.2437,0.7854,0,-0,0,0,-6.6,63,9.2945,5.6291,-9.2,-44.4,-1.7323,-0.9585,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.8,39.6,4.9746,4.32,0,-0,0,0,-6.4,-4.2,1.1128,7.5276,0,-0,0,0,-2.4,-37.4,-0.6545,0.9818,0,-0,0,0,-6.8,63.2,9.0979,5.4982,-9.2,-44.2,-1.7314,-3.6197,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.8,39.8,5.1709,4.7782,0,-0,0,0,-6.4,-4,1.5054,7.2,0,-0,0,0,-2.2,-37.4,0,1.0472,0,-0,0,0,-7,63.4,8.7055,5.4982,-9,-44,-1.8982,-5.6946,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,40,5.9563,4.7782,0,-0,0,0,-6.4,-3.8,2.0946,7.2,0,-0,0,0,-2.4,-37.4,0,1.7018,0,-0,0,0,-7.2,63.6,8.509,5.6291,-9,-45,-1.8328,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,40,5.4982,5.04,0,-0,0,0,-6.6,-3.6,2.4872,7.2,0,-0,0,0,-2.2,-37.4,0.0655,1.5054,0,-0,0,0,-7.6,63.6,8.1821,5.5637,-9,-45,-1.2437,-11.912,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.6,40.2,5.2363,5.1709,0,-0,0,0,-6.6,-3.4,3.0109,7.5276,0,-0,0,0,-2.2,-37.4,0.1309,1.5054,0,-0,0,0,-7.8,63.8,8.1166,5.6946,-9,-43.8,-1.2437,-15.643,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,40.4,5.4982,5.1709,0,-0,0,0,-6.8,-3.2,3.2728,7.789,0,-0,0,0,-2.4,-37.2,0.1309,1.3746,0,-0,0,0,-8,64,7.9855,5.6291,-9,-46.2,-1.1128,-22.058,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.6,40.6,5.5637,5.3672,0,-0,0,0,-6.8,-3,3.6,7.9855,0,-0,0,0,-2.4,-37.2,0.7854,1.5054,0,-0,0,0,-8.2,64.2,7.4621,5.6946,-8.8,-46.2,-0.8509,-28.866,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7,40.6,5.4328,5.3672,0,-0,0,0,-7,-2.8,3.6,8.1166,0,-0,0,0,-2.2,-37,1.3091,1.8328,0,-0,0,0,-8.4,64.4,6.9382,5.5637,-8.8,-46.2,-0.5236,-33.775,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.8,40.8,5.1054,5.2363,0,-0,0,0,-7,-2.6,3.6,8.1821,0,-0,0,0,-2.2,-37.2,2.0291,1.6363,0,-0,0,0,-8.6,64.4,6.0872,5.6291,-9,-47.6,-0.1964,-37.505,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7,41,4.9746,4.9746,0,-0,0,0,-7.2,-2.2,3.6,7.8545,0,-0,0,0,-2.4,-37,2.5528,1.6363,0,-0,0,0,-8.8,64.6,5.6946,5.4982,-8.8,-49.2,0.1309,-40.058,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,41,5.1054,4.9091,0,-0,0,0,-7.2,-2,3.6,7.5276,0,-0,0,0,-2.4,-37.2,2.8146,1.44,0,-0,0,0,-9,64.8,5.1054,5.4982,-8.8,-51,1.1128,-35.477,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,41.4,4.1237,5.04,0,-0,0,0,-7.4,-1.8,3.6,7.2,0,-0,0,0,-2.6,-37,3.8618,1.1128,0,-0,0,0,-9,65,4.3854,5.6291,-8.8,-52.8,2.6182,-36,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.6,41.4,3.7963,5.3672,0,-0,0,0,-7.4,-1.6,3.6,6.8728,0,-0,0,0,-2.8,-36.8,4.2546,1.0472,0,-0,0,0,-9.2,65,3.9272,5.5637,-9,-53.6,4.1237,-30.109,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.6,41.4,3.7963,5.1709,0,-0,0,0,-7.6,-1.4,3.6,6.5454,0,-0,0,0,-2.8,-37,4.9746,1.2437,0,-0,0,0,-9.2,65.2,3.4037,5.6946,-9,-53.6,5.8254,-26.64,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.8,41.6,2.7491,5.4982,0,-0,0,0,-7.6,-1.4,3.6,6.2182,0,-0,0,0,-3,-36.8,4.8437,0.9818,0,-0,0,0,-9.4,65.4,2.5528,5.6291,-9,-54.6,7.9855,-22.451,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.8,41.8,2.4218,5.6291,0,-0,0,0,-7.8,-1.2,3.6,6.2837,0,-0,0,0,-3,-36.8,4.9746,0.9818,0,-0,0,0,-9.4,65.6,2.16,5.6946,-9.4,-53.6,9.7524,-7.5924,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.6,42,2.4872,5.5637,0,-0,0,0,-7.8,-1,3.2728,6.4146,0,-0,0,0,-3.4,-37,4.6472,0.5236,0,-0,0,0,-9.4,65.8,1.5709,5.8909,-9.8,-55.8,11.76,-0.36,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-8,42.2,2.2909,6.0218,0,-0,0,0,-8,-0.8,3.0109,6.2837,0,-0,0,0,-3.2,-36.8,4.5818,0.9818,0,-0,0,0,-9.6,65.8,0.8509,6.2182,-10.2,-53.8,14.4,7.457,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-8,42.2,2.2254,5.6291,0,-0,0,0,-8,-0.6,2.4872,6.2837,0,-0,0,0,-3.8,-36.8,4.7782,1.3091,0,-0,0,0,-9.6,66,0.72,5.9563,-10.6,-56.8,14.4,29.52,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.8,42.6,1.6363,5.1054,0,-0,0,0,-8.2,-0.4,2.0946,6.4146,0,-0,0,0,-3.6,-36.8,4.5163,1.1782,0,-0,0,0,-9.4,66.2,0.4582,5.8254,-11,-56.8,14.4,118.8,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-8.2,42.6,1.3091,4.4509,0,-0,0,0,-8.2,-0.2,1.5054,6.2837,0,-0,0,0,-3.8,-36.8,4.5163,1.6363,0,-0,0,0,-9.6,66.4,0.1309,5.8254,-11.4,-50.2,14.4,118.8,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-8.2,42.8,1.2437,4.3854,0,-0,0,0,-8.2,-0,1.1128,5.8909,0,-0,0,0,-3.8,-36.8,4.3854,1.6363,0,-0,0,0,-9.4,66.6,0.1309,5.9563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
