"time[sec]","lat[deg]","lon[deg]","brake[N]","gas[N]","velocity[km/h]","steering.angle[deg]","acc.x[G]","acc.y[G]","acc.z[G]"
0,35.1726107272468,137.0213161548,-0.0614,12.9746,41.1857,-29.1094,0.0609,0.239,1.1207
0.0999999999999091,35.1726107272468,137.0213161548,-0.0811,13.4123,41.1707,-29.2677,0.0669,0.2353,1.1099
0.200000000000045,35.1726107272468,137.0213161548,-0.1051,13.8543,41.2545,-27.5606,0.0715,0.2315,1.1171
0.299999999999955,35.1726107272468,137.0213161548,0.0259,14.5578,41.1735,-26.7251,0.0881,0.2276,1.1177
0.400000000000091,35.1726107272468,137.0213161548,-0.0185,14.4249,41.2121,-24.671,0.0917,0.2342,1.1112
0.5,35.1726107272468,137.0213161548,-0.0384,14.2705,41.1764,-23.9845,0.0989,0.2346,1.1035
0.599999999999909,35.1726107272468,137.0213161548,-0.0219,14.1737,41.025,-23.8714,0.1161,0.2384,1.0929
0.700000000000045,35.1726107272468,137.0213161548,-0.1202,13.8907,40.6451,-24.8006,0.1277,0.2303,1.1166
0.799999999999955,35.1726107272468,137.0213161548,-0.0434,13.704,40.9696,-21.3057,0.1359,0.2353,1.122
0.900000000000091,35.172663891334,137.021427906232,-0.096,13.1855,42.3733,-22.766,0.1313,0.2272,1.0953
1,35.172663891334,137.021427906232,-0.0615,13.0106,42.3575,-21.6362,0.1073,0.2236,1.1219
1.09999999999991,35.172663891334,137.021427906232,0.015,12.3895,42.3342,-21.0474,0.1165,0.2249,1.1243
1.20000000000005,35.172663891334,137.021427906232,-0.0186,11.714,42.2097,-21.7618,0.1128,0.2288,1.1144
1.29999999999995,35.172663891334,137.021427906232,-0.02,11.4617,41.7324,-20.3179,0.1079,0.2232,1.1155
1.40000000000009,35.172663891334,137.021427906232,-0.0195,10.9371,41.7241,-19.8148,0.1092,0.2291,1.1108
1.5,35.172663891334,137.021427906232,-0.0389,10.6583,41.7151,-19.788,0.1051,0.2298,1.1134
1.59999999999991,35.172663891334,137.021427906232,-0.025,10.1108,41.7166,-19.9702,0.1125,0.2288,1.1303
1.70000000000005,35.172663891334,137.021427906232,-0.0082,6.2179,42.0886,-13.3419,0.1106,0.2132,1.1165
1.79999999999995,35.172663891334,137.021427906232,-0.0085,4.8946,43.4844,-10.2164,0.1111,0.2096,1.107
1.90000000000009,35.1727420090022,137.021511446943,-0.0405,4.7918,43.5162,-8.5674,0.1084,0.1949,1.1072
2,35.1727420090022,137.021511446943,-0.0187,3.3809,43.39,-8.4181,0.1135,0.1952,1.1109
2.09999999999991,35.1727420090022,137.021511446943,-0.0545,1.8666,42.9412,-8.1357,0.1064,0.1846,1.0995
2.20000000000005,35.1727420090022,137.021511446943,-0.0652,1.3205,42.9589,-7.8756,0.1034,0.1831,1.1032
2.29999999999995,35.1727420090022,137.021511446943,-0.0875,1.005,42.8701,-8.9539,0.0967,0.1991,1.1164
2.40000000000009,35.1727420090022,137.021511446943,-0.0918,0.8172,42.8755,-8.8912,0.0845,0.1831,1.1028
2.5,35.1727420090022,137.021511446943,-0.0626,0.8139,42.8669,-8.9309,0.0756,0.1985,1.1008
2.59999999999991,35.1727420090022,137.021511446943,-0.0021,0.8932,42.8524,-9.2398,0.0612,0.1867,1.1194
2.70000000000005,35.1727420090022,137.021511446943,-0.0211,1.595,42.9773,-9.194,0.0476,0.1867,1.0936
2.79999999999995,35.1727420090022,137.021511446943,-0.0167,2.7665,43.4525,-9.2447,0.0476,0.1903,1.1029
2.90000000000009,35.1728385699869,137.021563522706,-0.041,4.383,43.1152,-9.1133,0.0534,0.1861,1.1017
3,35.1728385699869,137.021563522706,-0.032,6.1683,41.6692,-9.1773,0.0553,0.1863,1.0964
3.09999999999991,35.1728385699869,137.021563522706,-0.0173,7.0317,41.6737,-9.168,0.0639,0.1863,1.1268
3.20000000000005,35.1728385699869,137.021563522706,-0.152,6.6198,41.7832,-7.9195,0.0748,0.1837,1.1169
3.29999999999995,35.1728385699869,137.021563522706,-0.1849,6.7994,41.7716,-7.9489,0.0724,0.1899,1.1132
3.40000000000009,35.1728385699869,137.021563522706,-0.1475,7.142,41.7825,-7.9994,0.0751,0.1898,1.1165
3.5,35.1728385699869,137.021563522706,-0.0837,8.0724,41.6887,-9.1529,0.0691,0.1919,1.1121
3.59999999999991,35.1728385699869,137.021563522706,-0.1043,8.6797,41.7893,-9.3431,0.0658,0.2005,1.0814
3.70000000000005,35.1728385699869,137.021563522706,-0.2477,8.9311,42.3738,-8.0319,0.0649,0.1913,1.0717
3.79999999999995,35.1728385699869,137.021563522706,-0.3202,9.68,42.4361,-7.1845,0.0659,0.1895,1.0676
3.90000000000009,35.1729394707063,137.021592813371,-0.1641,10.9866,42.3191,-8.6116,0.069,0.1916,1.0799
