host_v(km/h),host_#L,LC,host_rad(m),LN,FRT,BRT,D_fr(m),D_fl(m),D_br(m),D_bl(m),Rad_fr(m),CC_frx(m),CC_fry(m),Rad_fl(m),CC_flx(m),CC_fly(m),Rad_br(m),CC_brx(m),CC_bry(m),Rad_bl(m),CC_blx(m),CC_bly(m)
32,1,0,39.2658,Null,0,0,1.6,2.2,Null,2.4,37,38.6,7.2,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
32,1,0,32.7567,Null,0,0,1.6,2,Null,2.4,30.4,32,7,318.4,316,20.6,Null,Null,Null,Inf,Inf,Inf
32,1,0,Inf,1,0,0,1.8,2.4,Null,2.2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
32,1,0,580.4718,1,0,0,1.6,2.6,Null,2.2,Inf,Inf,Inf,577.6,-580,23.4,Null,Null,Null,Inf,Inf,Inf
32,1,0,118.9245,Null,0,0,1.6,2.2,Null,2.2,Inf,Inf,Inf,120.6,118,14.8,Null,Null,Null,Inf,Inf,Inf
32,Null,0,242.1155,Null,0,0,Null,2,Null,2,Null,Null,Null,243.8,241.4,18.6,Null,Null,Null,Inf,Inf,Inf
32,1,0,Inf,1,0,0,1.6,2.6,Null,2.4,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
32,1,0,Inf,1,0,0,1.6,2.6,Null,2.4,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
32,Null,0,Inf,Null,0,0,Null,2.6,Null,2.2,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null,Inf,Inf,Inf
32,Null,0,182.0155,Null,0,0,Null,2.6,Null,2.4,Null,Null,Null,183.6,181,19.2,Null,Null,Null,Inf,Inf,Inf
32,Null,0,Inf,Null,0,0,Null,Null,Null,2.2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf
32,Null,0,Inf,Null,0,0,Null,Null,Null,2.2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf
32,3,0,Inf,Null,0,0,9.6,Null,Null,1.8,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf
33,1,0,Inf,Null,0,0,Null,2.6,1.8,2,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
32,1,0,Inf,Null,0,0,Null,2.2,1.8,2,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
35,3,0,Inf,3,0,0,9.4,2.6,1.8,2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
35,2,0,Inf,2,0,0,9.2,2.6,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null
34,2,0,112.1865,2,0,0,9.2,2.6,Null,2,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,109.2,-110.6,-18.8
34,2,0,Inf,Null,0,0,9,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null,Null,Null,Null
34,2,0,1303.7311,Null,0,0,9,Null,1.8,Null,6212.6,6217.8,229.8,Null,Null,Null,1305.2,-1301.2,-81.2,Null,Null,Null
35,1,0,323.0084,1,0,0,8.6,Null,1.8,2.2,331.4,-322.8,11.6,Null,Null,Null,Inf,Inf,Inf,Inf,Inf,Inf
35,1,0,186.449,1,0,0,8.6,Null,1.8,2.2,922.2,-913,-26.2,Null,Null,Null,187.6,-185,-23.2,82,79.6,0.6
34,2,0,153.6971,Null,0,0,8,Null,1.8,Null,303,-294.6,4.8,Null,Null,Null,154.8,-152.2,-21.4,Null,Null,Null
36,2,0,857.2669,3,0,0,8.4,4.4,Null,1.8,203.4,-195,7.6,1017,1011,78.6,Null,Null,Null,854.8,-852.8,-87.4
35,2,0,712.7424,Null,0,0,8.2,Null,Null,Null,721.4,-712.2,-27.8,Null,Null,Null,Null,Null,Null,Null,Null,Null
37,1,0,27.1647,1,0,0,8,Null,2.2,2,255.2,-247,-3.4,Null,Null,Null,166.8,169,-1,28.4,26.4,-6.4
36,2,0,28.3986,3,0,0,7.8,4.6,Null,2.2,77,-69.2,7.4,30,25,20.2,Null,Null,Null,30,27.8,-5.8
36,2,0,39.0958,2,0,0,6.8,4.6,Null,2.4,2854.2,2847,302.4,29.6,24.4,19.4,Null,Null,Null,41.2,38.8,-4.8
37,2,0,Inf,Null,0,0,7.4,Null,Null,Null,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null,Null,Null,Null
37,2,0,103.407,2,0,0,6.6,4.8,Null,1.6,Inf,Inf,Inf,277.2,-281,-15.2,Null,Null,Null,98.8,-98.2,-32.4
37,2,0,151.016,Null,0,0,7.2,Null,Null,Null,158.6,-151,-2.2,Null,Null,Null,Null,Null,Null,Null,Null,Null
37,2,0,74.1968,Null,0,0,6.8,Null,Null,Null,80.8,-74,5.4,Null,Null,Null,Null,Null,Null,Null,Null,Null
37,2,0,83.3657,Null,0,0,6.2,Null,Null,Null,89.4,-83,7.8,Null,Null,Null,Null,Null,Null,Null,Null,Null
39,4,0,6654.185,Null,0,0,15.4,Null,Null,2.8,6636.6,6600.8,841.2,Null,Null,Null,Null,Null,Null,Inf,Inf,Inf
38,2,0,18.5699,Null,0,0,6,Null,Null,2.8,80.8,-74.8,6.6,Null,Null,Null,Null,Null,Null,20,17.2,-7
38,4,0,42.4679,Null,0,0,15,Null,Null,2.8,553,-534.4,-45.6,Null,Null,Null,Null,Null,Null,45.4,42.4,-2.4
38,4,0,473.138,Null,0,0,14.8,Null,Null,3,1295.4,1297,203.4,Null,Null,Null,Null,Null,Null,468.2,-456.6,-124
38,4,0,159.2917,Null,0,0,14.6,Null,Null,3,484.4,-466.6,-39.4,Null,Null,Null,Null,Null,Null,154.2,-152.2,-47
39,2,0,167.762,2,0,0,14.4,Null,7.8,3.2,256.2,-240.2,-12.2,Null,Null,Null,33.2,41,-18.2,162.6,-160.2,-49.8
39,4,0,158.8102,4,0,0,14.2,3.4,Null,3.4,Inf,Inf,Inf,Inf,Inf,Inf,Null,Null,Null,153.2,-150.8,-49.8
39,4,0,364.6316,Null,0,0,14,Null,Null,3.4,453.6,-435.8,-42.2,Null,Null,Null,Null,Null,Null,359.2,-352.2,-94.4
41,4,0,393.4201,4,0,0,14,3.4,Null,Null,409.2,-391.6,-37.8,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null
41,4,0,309.0065,4,0,0,13.8,3.4,Null,3.6,306,-289.6,-23.6,Inf,Inf,Inf,Null,Null,Null,303.2,-297.2,-84.6
40,4,0,42.4848,4,0,0,13.6,3.4,Null,3.2,696.2,705.4,96,Inf,Inf,Inf,Null,Null,Null,45.2,42,-6.4
40,4,0,784.2372,4,0,0,13.6,3.4,Null,Null,768,772.6,134.6,Inf,Inf,Inf,Null,Null,Null,Null,Null,Null
39,4,0,26.0192,4,0,0,13.4,4.2,Null,Null,390.4,398.2,82.8,18,-21.4,14.8,Null,Null,Null,Null,Null,Null
42,3,0,20.4137,4,0,0,12.4,4.2,Null,Null,799.8,-780,-87,12.2,-15.4,13.4,Null,Null,Null,Null,Null,Null
41,3,0,34.4023,4,0,0,12.8,4.2,Null,Null,3424.4,3395.8,551.2,28,-31.6,13.6,Null,Null,Null,Null,Null,Null
41,3,0,79.4244,4,0,0,13,3.2,7.8,Null,892,-871.8,-97.4,75.8,-79,8.2,5.8,3,-20.8,Null,Null,Null
41,3,0,77.9713,4,0,0,13,3.2,Null,3.6,573,-556,-52.8,74.4,-77.6,7.6,Null,Null,Null,199.6,-197.2,-66
41,3,0,115.439,3,0,0,12.8,3,Null,Null,376,-361.4,-22,112.4,-115.4,3,Null,Null,Null,Null,Null,Null
43,3,0,136.8013,3,0,0,12.8,3,Null,Null,Inf,Inf,Inf,133.8,-136.8,-0.6,Null,Null,Null,Null,Null,Null
43,3,0,184.9731,3,0,0,12.8,2.8,6.8,3.8,Inf,Inf,Inf,182.4,-184.8,-8,99.4,106,-6.8,35,31.2,-18.2
42,3,0,457.8652,3,0,0,12.6,2.8,7,Null,115.4,-102.6,6.4,455.4,-456.4,-36.6,96.6,-88.6,-34.2,Null,Null,Null
42,3,0,614.4664,3,0,0,12.6,2.8,5.6,Null,1405.8,1412.8,142.4,612,-612,-55,21.2,-14.8,-16.8,Null,Null,Null
42,3,0,2382.6357,3,0,0,11.8,2.8,Null,Null,226.4,-213.8,2.2,2384.6,2361.4,317.4,Null,Null,Null,Null,Null,Null
42,3,0,364.646,3,0,0,12,3,Null,Null,409.8,-396.6,-11.8,362,-363.6,-27.6,Null,Null,Null,Null,Null,Null
42,3,0,583.3421,3,0,0,12.4,3,Null,Null,868.2,-852.6,-59.2,580.8,-580.8,-54.4,Null,Null,Null,Null,Null,Null
43,3,0,2505.8142,3,0,0,12.2,3.2,Null,6,379.4,-366.6,-8.6,2508.2,2489,289.8,Null,Null,Null,40.8,34.8,-11.2
43,3,0,39.981,3,0,0,12.2,3.2,Null,6,1052.8,-1036.8,-74.8,Inf,Inf,Inf,Null,Null,Null,44.2,38.2,-11.8
43,3,0,2308.2639,3,0,0,12.2,3.4,Null,6.2,Inf,Inf,Inf,2310.8,2291.8,275.2,Null,Null,Null,63.4,57.2,-9.6
43,3,0,499.2708,3,0,0,12,3.6,Null,6.2,709.8,-696,-37.4,496,-498,-35.6,Null,Null,Null,37.6,31.4,-14.2
43,3,0,3933.3551,3,0,0,12,3.6,Null,5.8,668.2,-654.2,-38.2,3936.2,3908.6,440.6,Null,Null,Null,20.6,14.8,-18.6
45,3,0,2641.4746,3,0,0,12,3.8,Null,5.8,4563.6,4555.2,447,2644.4,2624.2,301.6,Null,Null,Null,21,15.2,-20
44,3,0,5103.9226,3,0,0,11.8,4,Null,5.6,328.6,-316.4,-2.8,5107.2,5077.2,521.6,Null,Null,Null,24.2,18.6,-22.4
44,3,1,37.0411,3,0,0,11.8,4,15.4,5.6,902.8,-888.4,-54.2,Inf,Inf,Inf,158.6,173.6,-14.4,35.4,29.8,-22
45,3,1,4127.7199,3,0,0,11.6,4.2,15.8,2.6,4115,4115,323.8,Inf,Inf,Inf,197.2,212.4,-14.8,Inf,Inf,Inf
44,3,1,1763.1498,3,0,0,11.6,4.2,15.4,2.6,3280.4,3281.2,280.8,1766.4,1752.4,194.4,336.8,-319,-72,Inf,Inf,Inf
44,3,1,478.0565,3,0,0,11.4,4.4,15.8,2.6,258.8,-247.2,2.4,481.6,474.2,60.6,101.4,117.2,-29.2,Inf,Inf,Inf
46,3,1,620.3527,4,0,0,11.4,4.6,15.4,2.8,239.8,-228.2,1.6,616.2,-619.2,-37.8,241.6,256,-9,Inf,Inf,Inf
46,3,1,5867.8406,4,0,0,11.4,4.6,Null,3,2048.2,2053.4,175,5871.6,5839.6,575,Null,Null,Null,Inf,Inf,Inf
45,3,1,477.909,3,0,0,11.2,4.6,14.2,3,875,-862,-43.2,481.6,474,61,133.8,147.8,-14.4,Inf,Inf,Inf
45,3,1,5545.1035,4,0,0,11.2,4.8,14,3,836.2,-823.6,-36.6,5549,5517.6,551.6,487,-469.8,-82.6,Inf,Inf,Inf
45,3,1,73.4893,4,0,0,11,5,13.8,3.2,339.8,-328.6,0.6,Inf,Inf,Inf,199.8,213.2,-10.4,68.8,-71.2,-18.2
46,3,1,199.1841,4,0,0,11,5,13.6,3.2,603,-591.2,-18.4,2352.4,2336.6,233.6,286.4,299.6,-4.6,195,-197.4,-26.6
47,3,1,190.0259,4,0,0,11,5,13.6,3.4,Inf,Inf,Inf,453.6,445.8,59.2,433.8,446.4,5.6,185.6,-187.8,-29
46,3,1,208.3493,4,0,0,10.8,5.2,13.2,3.4,663.8,-652.2,-22.4,719,-722.4,-44,307.4,-292.2,-58.2,203.8,-206,-31.2
46,3,1,6107.8038,4,0,0,10.8,5.2,13,3.6,664,-652.4,-22.6,6112.2,6084.8,529.6,1213.8,-1193.6,-154.6,Inf,Inf,Inf
46,3,1,199.1037,4,0,0,10.8,5.4,13,3.6,Inf,Inf,Inf,Inf,Inf,Inf,275.8,-260.8,-56.8,194.4,-196.8,-30.2
46,3,1,7186.7767,4,0,0,10.6,5.4,13,3.8,778.2,-766.8,-23.8,7191.4,7162.6,589,303,-287.8,-61.6,Inf,Inf,Inf
48,3,1,151.8559,4,0,0,10.6,5.6,12.8,3.8,Inf,Inf,Inf,7523,7498.4,543.6,99.2,112,-18.8,146.6,-149.4,-27.2
48,3,1,1793.7115,4,0,0,10.6,5.6,12.6,4,Inf,Inf,Inf,496.8,489,56.2,598.4,609.8,18.6,1788.8,-1784,-186.4
47,3,1,2266.9178,4,0,0,10.4,5.6,12.4,4,992.8,-981.4,-33.6,487,479,56.8,1121.8,-1105.4,-118,2262.2,-2259.6,-182
47,3,1,160.6756,4,0,0,10.4,5.8,12.2,4.2,796.2,-785.4,-15.2,502.2,494.8,50.2,370.6,-356.2,-62.4,155,-158,-29.2
47,3,1,405.4181,4,0,0,10.4,5.8,12.2,4.2,6748.4,6750,358,410.2,402.8,46,Inf,Inf,Inf,Inf,Inf,Inf
49,3,1,1659.4297,4,0,0,10.4,5.8,12,4.2,706.4,-695.6,-12.2,348.4,341,42.6,650.6,661.6,18.6,1654.4,-1652.6,-150.4
49,3,1,142.5045,4,0,0,10.2,6,11.8,4.4,353,-342.8,8.8,606.2,-611.4,-23.8,1320.6,-1304,-134.8,136.8,-140.4,-24.4
49,3,1,126.299,4,0,0,10.2,6,11.8,4.4,337.8,-327.6,8.4,710.2,701.8,67.6,588.4,599.6,8.8,130.6,126.2,-5
48,3,1,646.7834,4,0,0,10.2,6.2,11.6,4.4,Inf,Inf,Inf,640.8,-646.6,-15.4,553.6,564.2,14.2,Inf,Inf,Inf
48,3,1,101.3777,4,0,0,10,6.2,11.6,4.6,756.2,-746,-8,11093.6,11066,700.4,511.6,522.8,4.4,105.8,101.2,-6
48,3,1,251.0586,4,0,0,10,6.2,11.4,4.6,775.2,-764.8,-13.6,256.2,248.8,33.6,1599,-1581.6,-158.6,Inf,Inf,Inf
48,3,1,728.8231,4,0,0,10,6.2,11.4,4.6,739,-728.8,-5.8,Inf,Inf,Inf,468.6,479.6,3.8,Inf,Inf,Inf
50,3,1,9108.7508,4,0,0,10,6.4,11.2,4.8,16323.2,16315.2,779.6,9114.6,9093.4,528.6,1421.2,-1405.8,-129.6,Inf,Inf,Inf
49,3,1,434.2553,4,0,0,10,6.4,11.2,4.8,10135,10138.2,387,439.8,432.2,42.2,189.2,200.4,-14.2,Inf,Inf,Inf
49,3,1,5215.7505,4,0,0,9.8,6.4,11,5,705.4,-695.6,3.6,5221.6,5207,302,3753.6,-3733,-289.8,Inf,Inf,Inf
50,3,1,11599.9168,4,0,0,9.8,6.4,10.8,5,709.6,-699.8,3.8,11605.8,11583.4,618.8,3722.4,-3704.4,-250.6,Inf,Inf,Inf
50,3,1,6406.0233,4,0,0,9.8,6.4,10.8,Null,Inf,Inf,Inf,6412,6399.6,286.8,8133.2,-8108,-503,Null,Null,Null
49,3,1,443.6307,4,0,0,9.8,6.4,10.6,Null,340.4,-330.6,16.8,449.2,442.2,35.6,10171.2,-10145.4,-574.8,Null,Null,Null
49,3,0,466.2231,4,0,0,9.8,6.4,10.4,Null,Inf,Inf,Inf,471.8,464.8,36.4,2952.6,-2937,-195.4,Null,Null,Null
50,3,0,10129.0587,4,0,0,9.8,6.4,10.4,Null,Inf,Inf,Inf,10135,10121.8,383.4,11144.8,-11123.6,-509.6,Null,Null,Null
50,3,0,32562.0193,4,0,0,9.8,6.6,10.4,Null,Inf,Inf,Inf,32568.4,32552.8,774.8,4152.2,-4137.8,-202.2,Null,Null,Null
49,3,0,1087.6753,4,0,0,9.8,6.6,10.2,Null,Inf,Inf,Inf,1081.2,-1087.6,-12.8,4269,-4254.6,-207.6,Null,Null,Null
49,3,0,1298.4798,4,0,0,9.8,6.6,10.2,Null,Inf,Inf,Inf,1292,-1298.4,-14.4,456.2,466.4,-9,Null,Null,Null
49,3,0,1446.8757,4,0,0,9.8,6.6,10,Null,Inf,Inf,Inf,1440.2,-1446.8,-14.8,476.2,-465.4,-45.2,Null,Null,Null
49,3,0,831.6278,4,0,0,9.8,6.6,10,Null,Inf,Inf,Inf,825,-831.6,6.8,3395.8,-3382,-178,Null,Null,Null
49,3,0,2104.1828,4,0,0,9.8,6.6,10,Null,Inf,Inf,Inf,2110.4,2102.6,81.6,4035.6,-4021.6,-196.6,Null,Null,Null
49,3,0,24189.7448,4,0,0,9.8,6.6,10,Null,Inf,Inf,Inf,24196,24183.6,545.2,532.8,542.8,-8.2,Null,Null,Null
49,3,0,2207.8254,4,0,0,9.8,6.6,10,Null,Inf,Inf,Inf,2201.2,-2207.8,-10.6,677,687,-6,Null,Null,Null
49,3,0,2732.1898,4,0,0,9.8,6.6,9.8,Null,Inf,Inf,Inf,2725.6,-2732,-32.2,537,-526.4,-47,Null,Null,Null
49,3,0,2184.0588,4,0,0,9.8,6.6,9.8,Null,Inf,Inf,Inf,2190.2,2183,68,6947.8,-6932,-309.6,Null,Null,Null
49,3,0,23094.3963,4,0,0,9.8,6.6,9.8,5.2,Inf,Inf,Inf,23100.8,23090,450.6,694.4,704.2,-6.4,Inf,Inf,Inf
49,3,0,62670.1669,4,0,0,9.8,6.6,9.8,5.4,Inf,Inf,Inf,62676.6,62660.6,1095,Inf,Inf,Inf,Inf,Inf,Inf
49,3,0,3602.3567,4,0,0,9.8,6.6,9.8,5.4,Inf,Inf,Inf,3595.8,-3602.2,-33.6,Inf,Inf,Inf,Inf,Inf,Inf
49,3,0,23411.6644,4,0,0,9.8,6.6,9.8,5.4,Inf,Inf,Inf,23418,23409,353.2,Inf,Inf,Inf,Inf,Inf,Inf
51,3,0,23264.0532,4,0,0,9.8,6.6,9.6,5.6,Inf,Inf,Inf,23270.4,23260.2,423.4,Inf,Inf,Inf,Inf,Inf,Inf
51,3,0,Inf,4,0,0,9.8,6.6,9.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
51,3,0,Inf,4,0,0,9.8,6.6,9.6,5.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
51,3,0,3931.6403,4,0,0,9.8,6.6,9.6,5.6,Inf,Inf,Inf,3925,-3931.6,-17.8,Inf,Inf,Inf,Inf,Inf,Inf
51,3,0,Inf,4,0,0,9.8,6.6,9.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
50,3,0,Inf,4,0,0,9.8,6.6,9.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
50,3,0,Inf,4,0,0,9.8,6.6,9.6,5.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
50,3,0,2611.624,4,0,0,9.8,6.6,9.6,5.8,Inf,Inf,Inf,2605,-2611.6,-11.2,Inf,Inf,Inf,Inf,Inf,Inf
50,3,0,2611.1396,4,0,0,9.8,6.6,9.6,5.8,Inf,Inf,Inf,2604.6,-2611,-27,Inf,Inf,Inf,Inf,Inf,Inf
50,3,0,1502.4097,4,0,0,9.8,6.6,9.6,5.8,Inf,Inf,Inf,1495.8,-1502.4,5.4,Inf,Inf,Inf,Inf,Inf,Inf
50,3,0,2730.24,4,0,0,9.8,6.6,9.6,5.8,Inf,Inf,Inf,2723.6,-2730,-36.2,Inf,Inf,Inf,Inf,Inf,Inf
51,3,0,1199.6182,4,0,0,9.8,6.6,9.6,5.8,Inf,Inf,Inf,1193,-1199.6,6.6,Inf,Inf,Inf,Inf,Inf,Inf
50,3,0,2856.6971,4,0,0,9.8,6.6,9.6,5.8,Inf,Inf,Inf,2850.2,-2856.4,-41.2,Inf,Inf,Inf,Inf,Inf,Inf
50,3,0,940.2276,4,0,0,9.8,6.6,9.6,5.8,Inf,Inf,Inf,933.6,-940.2,7.2,Inf,Inf,Inf,Inf,Inf,Inf
52,3,0,2098.5071,4,0,0,9.8,6.6,9.6,5.8,Inf,Inf,Inf,2092,-2098.4,-21.2,Inf,Inf,Inf,Inf,Inf,Inf
52,3,0,1990.1194,4,0,0,9.8,6.6,9.6,5.8,Inf,Inf,Inf,1983.6,-1990,-21.8,Inf,Inf,Inf,Inf,Inf,Inf
