時刻 [sec], ブレーキ踏力 [N], アクセル踏力 [N], 車速 [km/h], 操舵角 [deg], 加速度 (X) [G], 加速度 (Y) [G], 加速度 (Z) [G],
0.000000, 0.747471, 0.070176, 2.005560, -0.123087, 0.000443, 0.004659, 0.054682,
0.100000, 15.809727, 1.242626, 39.826688, 1.517869, -0.024097, 0.111851, 1.077238,
0.200000, 16.694790, 1.218575, 38.181553, 5.792327, -0.041945, 0.109428, 1.057485,
0.300000, 15.986454, 1.229374, 38.145008, 8.116627, -0.039886, 0.079899, 1.087097,
0.400000, 15.414880, 1.252127, 38.286635, 7.958536, -0.038873, 0.068968, 1.074592,
0.500000, 14.662210, 1.202235, 38.761071, 8.510737, -0.045089, 0.072067, 1.053934,
0.600000, 18.936497, 1.267840, 38.896467, 8.638316, -0.033950, 0.057379, 1.106717,
0.700000, 20.488160, 1.280924, 39.338945, 8.884564, -0.044749, 0.065758, 1.059213,
0.800000, 21.288494, 1.281287, 38.752586, 9.029676, -0.080479, 0.053326, 1.069903,
0.900000, 20.576413, 1.261281, 37.035170, 8.768258, -0.093310, 0.065200, 1.070333,
1.000000, 16.894496, 1.252356, 37.655600, 8.676761, -0.104348, 0.071251, 1.071050,
1.100000, 15.444310, 1.238063, 37.734020, 9.116724, -0.096185, 0.077682, 1.076008,
1.200000, 13.735402, 1.204115, 36.513897, 10.100785, -0.090938, 0.066803, 1.046287,
1.300000, 13.283960, 1.250809, 36.930001, 9.803358, -0.084231, 0.077595, 1.114057,
1.400000, 13.142189, 1.200488, 36.969217, 10.125771, -0.067263, 0.064242, 1.114247,
1.500000, 12.047360, 1.244429, 36.493164, 9.244776, -0.067878, 0.054677, 1.065158,
1.600000, 11.807893, 1.208987, 35.254801, 9.029477, -0.052546, 0.092358, 1.091265,
1.700000, 11.701579, 1.224875, 35.689983, 8.890163, -0.048366, 0.069380, 1.092072,
1.800000, 15.618310, 1.225107, 35.918255, 9.740008, -0.042922, 0.048883, 1.073645,
1.900000, 19.248900, 1.222920, 36.347659, 10.580514, -0.037076, 0.086287, 1.105020,
2.000000, 16.463510, 1.226137, 35.736593, 10.247589, -0.054345, 0.045213, 1.063408,
2.100000, 17.117349, 1.257830, 33.925261, 10.222993, -0.073025, 0.057402, 1.073079,
2.200000, 15.511665, 1.268411, 34.066479, 10.964521, -0.088505, 0.074023, 1.104131,
2.300000, 17.682795, 1.278087, 34.508473, 11.514331, -0.082142, 0.056440, 1.077598,
2.400000, 16.819551, 1.271791, 34.094837, 13.130321, -0.077672, 0.066598, 1.090481,
2.500000, 14.071003, 1.274283, 32.860324, 14.895833, -0.082255, 0.052782, 1.050739,
2.600000, 13.574630, 1.279718, 33.330719, 16.171902, -0.077690, 0.051693, 1.073039,
2.700000, 11.758945, 1.277298, 33.314212, 17.545414, -0.078213, 0.064524, 1.070718,
2.800000, 8.017760, 1.242070, 33.453937, 20.274050, -0.050171, 0.031650, 1.027094,
2.900000, 4.387240, 1.249947, 33.919388, 22.929267, -0.041432, 0.018234, 1.102045,
3.000000, 3.177418, 1.223359, 33.487630, 23.056196, -0.042358, 0.057033, 1.077107,
